Freq (MHz),P1_TX1_P2_RX1 SDD21,P1_TX2_P2_RX2 SDD21,P1_TX3_P2_RX3 SDD21,P1_TX4_P2_RX4 SDD21,P2_TX1_P1_RX1 SDD21,P2_TX2_P1_RX2 SDD21,P2_TX3_P1_RX3 SDD21,P2_TX4_P1_RX4 SDD21
50.0,-0.287847,-0.294859,-0.304112,-0.311767,-0.287178,-0.296437,-0.305243,-0.316712
100.0,-0.405857,-0.415073,-0.429035,-0.441839,-0.405504,-0.416291,-0.431653,-0.444783
150.0,-0.51153,-0.52188,-0.539785,-0.552573,-0.50998,-0.523847,-0.541797,-0.556995
200.0,-0.604546,-0.616341,-0.6364,-0.65196,-0.602889,-0.618216,-0.640695,-0.655536
250.0,-0.696685,-0.709455,-0.734366,-0.746597,-0.694718,-0.710422,-0.735307,-0.752587
300.0,-0.776229,-0.790943,-0.816605,-0.834679,-0.778064,-0.794735,-0.821659,-0.835989
350.0,-0.862188,-0.877548,-0.906595,-0.923395,-0.862261,-0.882155,-0.911751,-0.928895
400.0,-0.949684,-0.9676,-0.999397,-1.023855,-0.948357,-0.978431,-1.004769,-1.027384
450.0,-1.02402,-1.041651,-1.077797,-1.099495,-1.024306,-1.057183,-1.081475,-1.101104
500.0,-1.093458,-1.113865,-1.14607,-1.168213,-1.096139,-1.123634,-1.156202,-1.176676
550.0,-1.166854,-1.192395,-1.229181,-1.256822,-1.171817,-1.208538,-1.240989,-1.271628
600.0,-1.242731,-1.268439,-1.305257,-1.333572,-1.246611,-1.289102,-1.316847,-1.342702
650.0,-1.296799,-1.320267,-1.357031,-1.38243,-1.301321,-1.336091,-1.366413,-1.389123
700.0,-1.353491,-1.38015,-1.417972,-1.451421,-1.357109,-1.39271,-1.426486,-1.46285
750.0,-1.419394,-1.45934,-1.496417,-1.529382,-1.427171,-1.478061,-1.509134,-1.544234
800.0,-1.480075,-1.520323,-1.561431,-1.581934,-1.492737,-1.536943,-1.566882,-1.591265
850.0,-1.526947,-1.549781,-1.591783,-1.622336,-1.530702,-1.567165,-1.60183,-1.62754
900.0,-1.574724,-1.607693,-1.651117,-1.687728,-1.578763,-1.616445,-1.65329,-1.692969
950.0,-1.636125,-1.686254,-1.72449,-1.757733,-1.64464,-1.693912,-1.726553,-1.76282
1000.0,-1.692784,-1.733776,-1.771306,-1.796369,-1.705589,-1.750935,-1.77905,-1.800492
1050.0,-1.729328,-1.75684,-1.802652,-1.83738,-1.733787,-1.769859,-1.807539,-1.83631
1100.0,-1.775142,-1.817633,-1.857642,-1.895858,-1.781579,-1.821847,-1.860447,-1.904574
1150.0,-1.840063,-1.892821,-1.924857,-1.963309,-1.851827,-1.902997,-1.925965,-1.96995
1200.0,-1.890895,-1.92259,-1.953355,-1.995977,-1.898034,-1.941786,-1.962793,-1.997451
1250.0,-1.919142,-1.943935,-1.989312,-2.032775,-1.923563,-1.957665,-1.993202,-2.034467
1300.0,-1.96456,-2.003,-2.044056,-2.086762,-1.969837,-2.007502,-2.047343,-2.089384
1350.0,-2.022469,-2.066323,-2.092033,-2.130988,-2.033161,-2.079136,-2.100788,-2.13652
1400.0,-2.062934,-2.087645,-2.124193,-2.168804,-2.070205,-2.108412,-2.134569,-2.163778
1450.0,-2.097428,-2.116921,-2.167061,-2.21742,-2.09685,-2.130817,-2.168104,-2.210936
1500.0,-2.138603,-2.17388,-2.212969,-2.258326,-2.142415,-2.186755,-2.210384,-2.257406
1550.0,-2.184804,-2.227656,-2.25582,-2.296494,-2.201529,-2.251906,-2.255687,-2.293827
1600.0,-2.221976,-2.252599,-2.291623,-2.348776,-2.232887,-2.275494,-2.291464,-2.337142
1650.0,-2.262259,-2.286737,-2.334829,-2.395881,-2.265194,-2.297468,-2.331072,-2.379108
1700.0,-2.302537,-2.340408,-2.373684,-2.41889,-2.313446,-2.352858,-2.37688,-2.415063
1750.0,-2.341442,-2.383109,-2.411712,-2.461361,-2.362704,-2.407913,-2.418222,-2.453387
1800.0,-2.383604,-2.410187,-2.456866,-2.528135,-2.392326,-2.425481,-2.452365,-2.507304
1850.0,-2.426704,-2.452746,-2.502141,-2.562661,-2.426116,-2.46205,-2.493053,-2.552004
1900.0,-2.470939,-2.51206,-2.538058,-2.575887,-2.477287,-2.521694,-2.535656,-2.577651
1950.0,-2.504576,-2.536878,-2.571446,-2.625108,-2.52606,-2.561064,-2.572849,-2.622887
2000.0,-2.540122,-2.560709,-2.622577,-2.681933,-2.544523,-2.582059,-2.614401,-2.675048
2050.0,-2.595341,-2.623313,-2.668465,-2.702003,-2.591457,-2.628565,-2.659888,-2.705746
2100.0,-2.640799,-2.661984,-2.698769,-2.716759,-2.647769,-2.675761,-2.700318,-2.736768
2150.0,-2.659411,-2.676287,-2.740782,-2.771882,-2.670513,-2.702704,-2.739569,-2.784251
2200.0,-2.700193,-2.720714,-2.790832,-2.816081,-2.705962,-2.746454,-2.779777,-2.827288
2250.0,-2.769469,-2.774588,-2.824014,-2.829832,-2.764024,-2.798314,-2.816953,-2.860979
2300.0,-2.797777,-2.797634,-2.866019,-2.865032,-2.803131,-2.833181,-2.865397,-2.901672
2350.0,-2.807881,-2.826852,-2.9109,-2.9129,-2.819095,-2.860539,-2.906884,-2.942286
2400.0,-2.864169,-2.876018,-2.951122,-2.949373,-2.863305,-2.906756,-2.939225,-2.979408
2450.0,-2.923772,-2.910408,-2.983814,-2.973715,-2.916535,-2.942121,-2.976533,-3.018442
2500.0,-2.941445,-2.940832,-3.030228,-3.011991,-2.942566,-2.976125,-3.027216,-3.062084
2550.0,-2.957721,-2.975541,-3.073184,-3.061102,-2.967254,-3.014816,-3.059853,-3.099783
2600.0,-3.015314,-3.018798,-3.103016,-3.100316,-3.016698,-3.048552,-3.083758,-3.131915
2650.0,-3.067647,-3.059522,-3.133205,-3.122763,-3.069493,-3.080923,-3.124062,-3.171412
2700.0,-3.087814,-3.090921,-3.182309,-3.17019,-3.100469,-3.119354,-3.177916,-3.214943
2750.0,-3.110878,-3.121661,-3.22429,-3.218556,-3.119907,-3.153723,-3.211038,-3.244305
2800.0,-3.163582,-3.170231,-3.25042,-3.246341,-3.164469,-3.181999,-3.235109,-3.272424
2850.0,-3.214552,-3.209439,-3.28259,-3.279709,-3.208422,-3.210609,-3.274191,-3.328533
2900.0,-3.230422,-3.238406,-3.339543,-3.34169,-3.233171,-3.249648,-3.331252,-3.374674
2950.0,-3.262501,-3.283809,-3.374777,-3.37516,-3.266325,-3.291174,-3.361224,-3.387128
3000.0,-3.322411,-3.330714,-3.396397,-3.391129,-3.321027,-3.323724,-3.383001,-3.418801
3050.0,-3.354496,-3.355238,-3.434793,-3.426112,-3.345559,-3.349838,-3.431301,-3.464545
3100.0,-3.369792,-3.387622,-3.49163,-3.467403,-3.36574,-3.397347,-3.478895,-3.491499
3150.0,-3.411688,-3.425328,-3.521988,-3.505078,-3.412963,-3.428898,-3.494096,-3.526856
3200.0,-3.459593,-3.45691,-3.541365,-3.54805,-3.444421,-3.444898,-3.532872,-3.579941
3250.0,-3.475964,-3.483961,-3.567451,-3.568155,-3.462021,-3.47038,-3.578502,-3.601451
3300.0,-3.497417,-3.518475,-3.610474,-3.591941,-3.496781,-3.510941,-3.599152,-3.613546
3350.0,-3.536759,-3.5573,-3.652274,-3.642421,-3.529694,-3.534182,-3.623094,-3.655235
3400.0,-3.578694,-3.595821,-3.678154,-3.681446,-3.566476,-3.560884,-3.676675,-3.709554
3450.0,-3.609701,-3.630291,-3.703854,-3.702214,-3.59916,-3.598113,-3.714844,-3.730953
3500.0,-3.636964,-3.658755,-3.741397,-3.731496,-3.634596,-3.634892,-3.726994,-3.747537
3550.0,-3.673252,-3.687308,-3.783532,-3.776998,-3.669983,-3.663215,-3.754891,-3.798379
