Freq (MHz),P1_TX1_P2_RX1 SDD22,P1_TX2_P2_RX2 SDD22,P1_TX3_P2_RX3 SDD22,P1_TX4_P2_RX4 SDD22,P2_TX1_P1_RX1 SDD22,P2_TX2_P1_RX2 SDD22,P2_TX3_P1_RX3 SDD22,P2_TX4_P1_RX4 SDD22
50.0,-29.458714,-29.529283,-29.093172,-29.072819,-29.54753,-29.444805,-29.119168,-29.252122
100.0,-31.771538,-32.02564,-32.16545,-32.526527,-32.269616,-32.029953,-32.195776,-32.789873
150.0,-38.506622,-37.958689,-38.650964,-35.802182,-39.388613,-38.100521,-39.598393,-36.284744
200.0,-35.830413,-34.879475,-34.171749,-33.964895,-37.412179,-35.809096,-36.35125,-35.717585
250.0,-38.859778,-36.308851,-35.556074,-40.735237,-39.258758,-36.722762,-36.874646,-39.956008
300.0,-38.669376,-38.684417,-42.124901,-38.340789,-42.66778,-39.00503,-38.168482,-44.356463
350.0,-31.434585,-29.823749,-30.020722,-27.942966,-32.649899,-29.062284,-29.186062,-28.930362
400.0,-29.020973,-26.375264,-25.973887,-25.049185,-28.235698,-25.396881,-25.743566,-25.151167
450.0,-33.011287,-28.577398,-28.247309,-29.994537,-28.818487,-27.302537,-27.352714,-29.08663
500.0,-32.915229,-29.460817,-31.286216,-30.769876,-29.340556,-27.670409,-27.029075,-27.123159
550.0,-24.821014,-23.040557,-23.363656,-22.051971,-23.754515,-21.59897,-22.194131,-20.904506
600.0,-24.20927,-22.530923,-22.994253,-23.062446,-22.7416,-20.942774,-21.97362,-21.890577
650.0,-29.453626,-27.214302,-29.551914,-35.915683,-25.733037,-24.085279,-25.50295,-27.559781
700.0,-27.376018,-24.380721,-24.410154,-22.788686,-25.344775,-22.713956,-23.083183,-21.710488
750.0,-22.888054,-20.703575,-20.85771,-20.733641,-21.626806,-19.712955,-20.284159,-19.730561
800.0,-23.659835,-21.906381,-22.90855,-25.925654,-21.516693,-20.262179,-21.168848,-22.84178
850.0,-32.034529,-29.160604,-33.028648,-32.440155,-26.403019,-25.04185,-25.549611,-29.372759
900.0,-27.257785,-23.805569,-24.158192,-22.669135,-26.148964,-23.829151,-23.894144,-22.852495
950.0,-22.885549,-20.599242,-21.619458,-22.391386,-22.183879,-20.341081,-21.569011,-21.841422
1000.0,-24.064442,-22.659374,-24.700097,-27.435862,-22.904853,-21.075748,-23.438755,-26.75684
1050.0,-35.453732,-32.655688,-39.420931,-32.616828,-31.126727,-27.211729,-28.852627,-35.095044
1100.0,-28.32401,-23.409182,-25.140162,-23.908122,-27.586528,-24.594486,-24.660356,-23.353022
1150.0,-22.33959,-19.917279,-22.252265,-21.803376,-22.041943,-19.97231,-21.75893,-21.536101
1200.0,-23.141971,-22.511834,-25.981323,-25.94143,-22.972527,-20.874182,-24.197736,-26.347135
1250.0,-33.135402,-32.041721,-37.014631,-33.385116,-31.117373,-27.24149,-30.980054,-36.45207
1300.0,-26.792594,-22.479475,-24.577612,-23.273269,-26.176742,-23.840992,-24.449003,-23.658181
1350.0,-21.94096,-20.2967,-23.477266,-23.530267,-21.533494,-20.026733,-22.40476,-24.008515
1400.0,-24.22563,-24.3406,-29.454573,-32.757388,-23.056698,-21.79411,-25.161846,-36.360996
1450.0,-42.200369,-32.395192,-34.637875,-26.597351,-31.453993,-28.558691,-31.66111,-27.875584
1500.0,-25.500237,-22.75741,-26.320071,-25.000413,-25.166666,-22.446886,-26.580676,-25.124583
1550.0,-23.761827,-22.042485,-27.390729,-33.395907,-22.30083,-20.354177,-25.924577,-31.613649
1600.0,-29.410729,-28.478304,-34.256629,-25.983233,-25.320422,-23.666712,-32.482418,-32.927099
1650.0,-32.524025,-31.902303,-31.129434,-23.21632,-36.31016,-31.619316,-33.846537,-26.147732
1700.0,-26.239441,-24.274079,-31.915602,-31.061726,-26.084698,-24.20026,-28.708444,-30.698158
1750.0,-27.060667,-24.264501,-37.061001,-28.158801,-24.142786,-23.070955,-31.562747,-34.232819
1800.0,-32.072997,-30.661273,-30.25251,-21.963884,-29.685699,-29.96842,-44.932619,-24.829153
1850.0,-28.094809,-30.125322,-29.542499,-24.729672,-36.117086,-33.813466,-31.959072,-26.212348
1900.0,-26.341914,-25.064972,-36.738493,-45.349237,-26.196241,-25.438782,-31.981671,-39.163724
1950.0,-28.741382,-26.262403,-34.887799,-24.064618,-26.522454,-26.653254,-37.956601,-27.223779
2000.0,-29.616186,-32.070489,-28.641699,-22.566639,-36.248524,-38.401863,-32.377548,-25.205675
2050.0,-26.170667,-26.911688,-28.623877,-27.35677,-30.041659,-31.383151,-29.952294,-29.474345
2100.0,-25.25404,-25.250227,-34.207837,-33.400201,-25.909229,-28.287697,-30.769513,-32.650403
2150.0,-30.278623,-31.928059,-30.446565,-24.915752,-29.739032,-36.163158,-30.080734,-27.018791
2200.0,-30.747265,-30.701443,-26.079284,-24.086464,-35.688724,-33.703172,-28.974504,-26.345637
2250.0,-23.745372,-25.6239,-26.113459,-28.01301,-25.312655,-27.206181,-27.607677,-27.702651
2300.0,-24.190999,-29.991729,-25.420121,-27.326537,-24.887953,-29.074366,-24.415309,-26.69261
2350.0,-36.949351,-35.728757,-23.792273,-23.554224,-32.772454,-39.076043,-24.203224,-25.959682
2400.0,-26.208086,-26.418719,-24.070736,-24.012359,-28.09266,-29.615682,-27.204975,-25.671575
2450.0,-22.123415,-27.716048,-24.511863,-27.194015,-23.900045,-28.639387,-24.794175,-24.701145
2500.0,-24.993895,-41.336135,-22.863971,-25.133987,-25.401323,-32.066378,-22.181309,-23.892549
2550.0,-34.407303,-31.816856,-22.947246,-23.718037,-29.846768,-30.513701,-23.697034,-24.38533
2600.0,-24.110802,-28.771797,-25.435505,-26.973033,-25.00124,-29.315285,-27.356728,-25.77849
2650.0,-22.59281,-32.555797,-26.240065,-31.852294,-22.915481,-29.633619,-24.529502,-25.206016
2700.0,-27.520553,-52.235617,-24.866958,-26.930436,-25.340024,-29.052463,-23.412519,-24.021345
2750.0,-31.909912,-36.311059,-25.148354,-27.177078,-29.711766,-29.296054,-25.801038,-26.649781
2800.0,-24.408469,-33.270005,-29.060151,-37.629042,-25.665858,-31.936638,-31.363099,-29.991156
2850.0,-24.157112,-34.487718,-29.634803,-30.690372,-25.04908,-32.639701,-26.417728,-23.884865
2900.0,-31.109929,-40.32426,-26.015115,-25.656962,-29.177923,-29.360203,-23.952874,-23.949373
2950.0,-29.69273,-29.105037,-26.71838,-26.35333,-27.143261,-26.162928,-27.20774,-33.652085
3000.0,-24.164231,-26.730337,-39.416409,-33.624689,-24.392812,-26.353175,-38.292564,-30.078484
3050.0,-25.447842,-32.921429,-28.663055,-33.578337,-27.003694,-27.868988,-25.057994,-25.497951
3100.0,-35.089615,-32.773017,-23.879621,-29.926008,-34.447886,-24.757576,-23.408471,-30.673559
3150.0,-27.173048,-27.321613,-25.863205,-32.449515,-26.468136,-24.126984,-30.523208,-33.024188
3200.0,-24.441818,-31.7765,-36.63786,-30.001391,-26.055481,-29.997211,-29.685431,-24.494786
3250.0,-28.715866,-35.512985,-29.139158,-29.799594,-32.48371,-29.731357,-22.789816,-24.490399
3300.0,-37.175813,-27.834301,-26.668768,-47.457423,-30.313187,-24.893826,-24.818233,-33.914687
3350.0,-27.579034,-29.76646,-28.703411,-29.796,-27.178014,-27.443044,-48.767265,-29.928918
3400.0,-28.202701,-38.608209,-29.527927,-25.658059,-30.354287,-37.240114,-24.80456,-23.816207
3450.0,-37.241878,-29.261252,-29.568893,-27.778937,-38.099764,-27.40687,-22.432273,-25.005734
3500.0,-34.01282,-29.13083,-31.901268,-34.41881,-29.060338,-25.972098,-27.364024,-32.672244
3550.0,-30.216438,-44.983531,-28.99208,-26.028477,-27.238193,-31.106054,-33.126755,-24.076794
