Freq (MHz),P1_TX1_P2_RX1 SDD21,P1_TX2_P2_RX2 SDD21,P1_TX3_P2_RX3 SDD21,P1_TX4_P2_RX4 SDD21,P2_TX1_P1_RX1 SDD21,P2_TX2_P1_RX2 SDD21,P2_TX3_P1_RX3 SDD21,P2_TX4_P1_RX4 SDD21
50.0,-0.287356,-0.294514,-0.30437,-0.313638,-0.286765,-0.293456,-0.304731,-0.314354
100.0,-0.404054,-0.416031,-0.42771,-0.440646,-0.406781,-0.416278,-0.431008,-0.444528
150.0,-0.509327,-0.522131,-0.537376,-0.551792,-0.510943,-0.522752,-0.541052,-0.557194
200.0,-0.601139,-0.616264,-0.634234,-0.651217,-0.602881,-0.615987,-0.639632,-0.655242
250.0,-0.692574,-0.709583,-0.729967,-0.747397,-0.696065,-0.710362,-0.73464,-0.752477
300.0,-0.769508,-0.791691,-0.81261,-0.834093,-0.779817,-0.793753,-0.820093,-0.836555
350.0,-0.854869,-0.879266,-0.903113,-0.919446,-0.862162,-0.88096,-0.909324,-0.930746
400.0,-0.944442,-0.971053,-0.996337,-1.016665,-0.953632,-0.975326,-1.006201,-1.029482
450.0,-1.019225,-1.046262,-1.072555,-1.093,-1.03176,-1.053885,-1.082924,-1.103378
500.0,-1.08771,-1.111889,-1.141488,-1.166521,-1.098044,-1.122157,-1.156228,-1.176879
550.0,-1.163592,-1.192849,-1.224588,-1.254693,-1.177409,-1.205647,-1.242493,-1.270225
600.0,-1.237806,-1.27569,-1.302943,-1.332538,-1.254157,-1.284416,-1.318909,-1.341945
650.0,-1.291899,-1.323956,-1.353794,-1.380689,-1.310496,-1.330378,-1.36744,-1.389805
700.0,-1.348036,-1.37846,-1.411213,-1.446499,-1.368318,-1.388246,-1.428143,-1.46522
750.0,-1.41617,-1.459229,-1.491082,-1.52634,-1.440468,-1.474425,-1.506136,-1.544766
800.0,-1.478085,-1.526721,-1.554007,-1.580783,-1.510552,-1.533028,-1.564609,-1.591203
850.0,-1.521916,-1.556157,-1.586754,-1.619988,-1.546264,-1.563121,-1.599749,-1.62938
900.0,-1.565395,-1.607308,-1.639444,-1.685413,-1.595464,-1.616086,-1.652495,-1.700319
950.0,-1.632195,-1.686817,-1.714374,-1.751506,-1.666669,-1.695388,-1.727254,-1.767354
1000.0,-1.691425,-1.743416,-1.763558,-1.79672,-1.724006,-1.74751,-1.774656,-1.802502
1050.0,-1.728887,-1.761587,-1.795298,-1.838565,-1.753984,-1.763355,-1.801809,-1.842325
1100.0,-1.769546,-1.813648,-1.850564,-1.89976,-1.799411,-1.818129,-1.854365,-1.913207
1150.0,-1.83551,-1.892745,-1.919571,-1.962176,-1.878625,-1.904363,-1.924801,-1.97464
1200.0,-1.8894,-1.930807,-1.949568,-1.993652,-1.927036,-1.938509,-1.96069,-1.998211
1250.0,-1.917933,-1.947307,-1.980396,-2.033815,-1.949314,-1.953673,-1.991186,-2.037655
1300.0,-1.958445,-2.001153,-2.033131,-2.090176,-1.995831,-2.008164,-2.043855,-2.09968
1350.0,-2.016219,-2.065675,-2.083683,-2.132456,-2.063354,-2.082295,-2.098197,-2.140937
1400.0,-2.062178,-2.095226,-2.119198,-2.167892,-2.104364,-2.108839,-2.129014,-2.170046
1450.0,-2.092765,-2.12101,-2.158838,-2.21784,-2.128635,-2.129658,-2.164993,-2.220617
1500.0,-2.1331,-2.173152,-2.197307,-2.261375,-2.17826,-2.187606,-2.21249,-2.266215
1550.0,-2.181084,-2.227502,-2.241112,-2.29624,-2.245344,-2.25379,-2.2591,-2.299218
1600.0,-2.219803,-2.25912,-2.281052,-2.348363,-2.274588,-2.272639,-2.290871,-2.340213
1650.0,-2.258312,-2.289604,-2.323786,-2.397071,-2.297605,-2.295324,-2.332434,-2.389166
1700.0,-2.296162,-2.340209,-2.361614,-2.422224,-2.350468,-2.357735,-2.379815,-2.429055
1750.0,-2.337325,-2.389253,-2.399984,-2.459317,-2.410472,-2.412958,-2.420109,-2.465909
1800.0,-2.383041,-2.420839,-2.443894,-2.523024,-2.440385,-2.427034,-2.450622,-2.511131
1850.0,-2.423039,-2.45546,-2.491706,-2.561034,-2.469154,-2.459927,-2.492694,-2.555969
1900.0,-2.462981,-2.506407,-2.528001,-2.577936,-2.530608,-2.523921,-2.539387,-2.585771
1950.0,-2.499569,-2.538861,-2.557465,-2.627533,-2.576333,-2.5627,-2.570207,-2.628578
2000.0,-2.53668,-2.567615,-2.608219,-2.680535,-2.599528,-2.581572,-2.608715,-2.67806
2050.0,-2.592858,-2.617449,-2.654212,-2.703798,-2.636528,-2.632153,-2.658756,-2.711614
2100.0,-2.63778,-2.659003,-2.685663,-2.727453,-2.699195,-2.683285,-2.702525,-2.747238
2150.0,-2.655968,-2.682954,-2.727064,-2.7816,-2.725313,-2.711237,-2.738672,-2.793594
2200.0,-2.691889,-2.733125,-2.774133,-2.825216,-2.752547,-2.747372,-2.774374,-2.833626
2250.0,-2.761395,-2.78081,-2.805033,-2.841602,-2.812942,-2.797936,-2.817958,-2.869386
2300.0,-2.795551,-2.801596,-2.847043,-2.883887,-2.859316,-2.836993,-2.866469,-2.912821
2350.0,-2.803928,-2.836474,-2.892455,-2.929144,-2.868804,-2.868559,-2.900363,-2.953958
2400.0,-2.855367,-2.890696,-2.935159,-2.960794,-2.904737,-2.913429,-2.930075,-2.992944
2450.0,-2.91704,-2.923962,-2.967456,-2.983377,-2.966789,-2.955374,-2.97889,-3.033485
2500.0,-2.938337,-2.950531,-3.012604,-3.030414,-3.009564,-2.988613,-3.034343,-3.074171
2550.0,-2.95385,-2.987017,-3.050282,-3.075336,-3.032123,-3.025595,-3.060769,-3.110913
2600.0,-3.006117,-3.028127,-3.082841,-3.109481,-3.062295,-3.059761,-3.082631,-3.145666
2650.0,-3.060874,-3.071265,-3.116796,-3.138903,-3.117035,-3.093403,-3.130667,-3.183789
2700.0,-3.086755,-3.104586,-3.172629,-3.194237,-3.162999,-3.131803,-3.180831,-3.229338
2750.0,-3.109169,-3.137821,-3.212284,-3.237749,-3.180682,-3.160751,-3.208012,-3.262166
2800.0,-3.160259,-3.185371,-3.234196,-3.263014,-3.217405,-3.191024,-3.231577,-3.292976
2850.0,-3.209374,-3.220803,-3.269138,-3.299164,-3.273821,-3.223135,-3.277372,-3.338767
2900.0,-3.230455,-3.254913,-3.334005,-3.356444,-3.310768,-3.265432,-3.325031,-3.372476
2950.0,-3.263603,-3.304933,-3.370053,-3.39045,-3.328488,-3.298325,-3.347843,-3.405632
3000.0,-3.317261,-3.349203,-3.374688,-3.417304,-3.368297,-3.323359,-3.384957,-3.475495
3050.0,-3.34955,-3.366204,-3.408109,-3.461087,-3.410103,-3.350745,-3.451124,-3.519341
3100.0,-3.369495,-3.402598,-3.473359,-3.49738,-3.441599,-3.394729,-3.485987,-3.520708
3150.0,-3.410735,-3.450101,-3.50749,-3.528357,-3.47177,-3.417512,-3.496291,-3.55294
3200.0,-3.455486,-3.480446,-3.518848,-3.568878,-3.498911,-3.446784,-3.543602,-3.625068
3250.0,-3.469514,-3.494977,-3.542562,-3.592478,-3.529309,-3.484088,-3.590407,-3.644464
3300.0,-3.48957,-3.53251,-3.590533,-3.621635,-3.567799,-3.512657,-3.603685,-3.638455
3350.0,-3.536234,-3.57593,-3.633124,-3.673623,-3.599986,-3.533889,-3.626445,-3.686856
