Freq (MHz),P1_TX1_P2_RX1 SDD11,P1_TX2_P2_RX2 SDD11,P1_TX3_P2_RX3 SDD11,P1_TX4_P2_RX4 SDD11,P2_TX1_P1_RX1 SDD11,P2_TX2_P1_RX2 SDD11,P2_TX3_P1_RX3 SDD11,P2_TX4_P1_RX4 SDD11
50.0,-29.792611,-30.754529,-29.926128,-29.623417,-30.007973,-30.065892,-29.801789,-29.443067
100.0,-33.270691,-34.657247,-34.573986,-35.211973,-34.331834,-34.272113,-34.334361,-34.767001
150.0,-37.234376,-35.24893,-34.718648,-36.463758,-37.813436,-35.717609,-34.305691,-35.490444
200.0,-34.608647,-34.570995,-34.815679,-33.817286,-33.377788,-34.045887,-32.856851,-32.070984
250.0,-40.49427,-41.453182,-51.653782,-37.44875,-39.584558,-43.035414,-42.388993,-36.942346
300.0,-42.930016,-36.131255,-36.149908,-43.760446,-40.447741,-35.782526,-34.033348,-37.942361
350.0,-31.632473,-28.910234,-29.673533,-30.300048,-30.800204,-28.264738,-27.431555,-27.62923
400.0,-28.721046,-26.247188,-26.915633,-25.944785,-27.687172,-26.063386,-25.797632,-25.05393
450.0,-32.489862,-29.797439,-30.612947,-29.653108,-30.883007,-31.253677,-30.927366,-31.321669
500.0,-37.402583,-34.262233,-34.013906,-31.252653,-36.467568,-30.223006,-29.129653,-28.846821
550.0,-25.36366,-23.235334,-23.437222,-22.294105,-24.404014,-21.859728,-22.016541,-21.3435
600.0,-24.336849,-22.415116,-23.1922,-22.445384,-23.669121,-22.324237,-22.764727,-23.059681
650.0,-30.265082,-30.45419,-32.938455,-28.272944,-31.890967,-35.161535,-36.722381,-36.670956
700.0,-28.72326,-26.853646,-25.752742,-23.439959,-27.286212,-24.176542,-24.322531,-22.167497
750.0,-22.896817,-20.716747,-20.983732,-20.770448,-21.556205,-20.06576,-20.722172,-20.358743
800.0,-23.167793,-21.70555,-22.738478,-22.635523,-22.529667,-22.794097,-24.022952,-25.592196
850.0,-29.84281,-35.904992,-33.433817,-25.622614,-34.66065,-43.101916,-41.441157,-29.881884
900.0,-28.097258,-24.373238,-24.002002,-22.489566,-26.480773,-22.8811,-23.453204,-21.866234
950.0,-23.018805,-20.153536,-21.515439,-21.242998,-22.062194,-20.408442,-21.754512,-21.79523
1000.0,-23.408196,-22.392229,-25.439145,-23.195668,-23.611518,-23.599984,-26.339203,-28.208111
1050.0,-29.72197,-39.363365,-35.355772,-24.907421,-35.911324,-49.450022,-39.200975,-28.769564
1100.0,-28.319234,-24.252425,-23.642779,-22.068965,-26.420351,-23.88563,-24.607124,-21.78221
1150.0,-22.607972,-20.429525,-21.791582,-21.182999,-21.556184,-20.331256,-22.393082,-21.258839
1200.0,-22.562776,-22.873029,-25.605276,-23.556798,-22.83018,-22.917994,-26.51884,-26.152996
1250.0,-26.61524,-33.29709,-31.111305,-24.233097,-30.161851,-43.873042,-37.132468,-25.979244
1300.0,-25.32981,-23.32878,-24.235208,-21.686302,-24.599047,-22.772693,-24.076396,-21.435608
1350.0,-21.746161,-20.683919,-23.032378,-22.108769,-20.812469,-19.812632,-22.838408,-22.603271
1400.0,-21.754748,-23.28502,-24.979218,-23.277849,-22.310096,-23.246826,-26.994154,-26.390366
1450.0,-23.65741,-27.958131,-26.314964,-21.664681,-28.408415,-31.553741,-27.699699,-22.891956
1500.0,-23.279959,-22.509395,-25.653806,-22.209855,-23.227241,-21.084488,-24.007241,-22.275489
1550.0,-22.264615,-20.923007,-25.402116,-24.152881,-20.85246,-20.119081,-25.706373,-25.837413
1600.0,-22.537333,-23.306112,-25.428269,-21.66762,-23.729547,-26.322494,-31.091301,-25.391197
1650.0,-23.242222,-25.80441,-26.330419,-21.258805,-28.795027,-28.203517,-26.897862,-23.295734
1700.0,-23.759367,-22.967138,-28.537252,-25.852054,-23.316905,-21.432111,-26.593515,-26.11487
1750.0,-23.838473,-22.292144,-28.334245,-25.423389,-22.422672,-22.195846,-32.643356,-30.374871
1800.0,-24.030694,-25.138885,-26.189213,-21.809379,-27.337702,-32.772002,-36.320465,-26.109946
1850.0,-24.181599,-25.394209,-25.977392,-24.099594,-27.536934,-27.542206,-29.764775,-26.168614
1900.0,-24.70922,-23.355739,-29.530954,-34.724606,-22.610478,-22.762788,-30.145087,-32.122266
1950.0,-26.813547,-25.646896,-34.338797,-25.733325,-23.332256,-25.382694,-40.275647,-30.254856
2000.0,-25.896287,-28.052584,-26.492766,-22.879202,-29.275762,-37.256933,-33.8207,-25.954292
2050.0,-22.475175,-23.794795,-25.186654,-26.113638,-25.022911,-25.239337,-27.640539,-27.919442
2100.0,-22.275711,-24.40592,-31.119422,-46.99146,-21.944683,-23.39317,-27.810812,-43.764005
2150.0,-27.187123,-29.86519,-31.898173,-25.123625,-24.762378,-28.957374,-31.653875,-29.495181
2200.0,-25.10416,-23.919936,-24.902122,-23.106734,-27.948795,-28.914391,-30.656474,-27.428842
2250.0,-20.440636,-22.194026,-26.340473,-28.168707,-22.250666,-24.481663,-28.233896,-32.4689
2300.0,-21.740178,-27.540832,-34.572411,-34.085547,-22.279998,-27.179809,-27.655277,-34.055983
2350.0,-30.127067,-28.517306,-25.757667,-25.172444,-29.166119,-34.971608,-28.284927,-28.426207
2400.0,-22.782554,-23.153059,-24.103118,-25.887307,-26.171243,-28.208827,-30.845091,-29.435383
2450.0,-19.99224,-24.522754,-29.154045,-37.728806,-22.015933,-28.255511,-29.275761,-35.364113
2500.0,-23.570427,-34.184151,-28.265704,-30.439574,-24.033339,-37.113244,-25.18536,-31.256837
2550.0,-33.15091,-30.587768,-24.106084,-26.220289,-36.755295,-38.024367,-26.144034,-30.254864
2600.0,-22.63666,-25.583078,-26.409124,-28.892709,-27.063181,-32.37178,-37.266027,-35.975287
2650.0,-21.296315,-26.694342,-33.407545,-46.656075,-23.690596,-35.448804,-27.765225,-33.670228
2700.0,-26.91736,-37.091106,-25.050755,-28.443068,-26.799727,-33.7523,-24.030676,-29.248444
2750.0,-34.412552,-30.602396,-23.397205,-26.490743,-41.352248,-32.264933,-26.965242,-32.427776
2800.0,-23.267549,-26.153146,-28.179802,-33.892381,-27.128758,-38.607078,-49.149199,-41.76098
2850.0,-22.660319,-27.95934,-30.237546,-33.451284,-24.296569,-32.35106,-27.589565,-29.940274
2900.0,-29.206948,-31.689417,-23.408409,-26.964357,-27.887244,-29.062443,-25.392721,-33.289056
2950.0,-30.920732,-26.460871,-23.202728,-27.958369,-37.128817,-30.042699,-31.211762,-33.869538
3000.0,-23.259023,-25.277557,-30.278657,-29.377551,-26.574011,-31.837321,-30.432979,-23.649303
3050.0,-23.586449,-30.383021,-32.693226,-27.400535,-25.51308,-38.706281,-24.041577,-22.550693
3100.0,-33.041881,-35.604273,-24.122317,-28.423243,-32.294316,-34.381755,-23.814397,-29.0168
3150.0,-28.714259,-27.08907,-23.54636,-28.310612,-36.302276,-30.752622,-28.029118,-29.128081
3200.0,-23.354941,-27.225528,-27.540605,-26.74572,-28.730136,-38.118783,-25.228402,-22.322237
3250.0,-24.739283,-34.558205,-29.932438,-29.745166,-31.620514,-32.280367,-22.312124,-23.128018
3300.0,-35.197399,-33.22315,-24.944635,-31.030558,-46.253455,-27.443127,-24.423241,-34.222514
