Freq (MHz),P1_TX1_P2_RX1 SDD22,P1_TX2_P2_RX2 SDD22,P1_TX3_P2_RX3 SDD22,P1_TX4_P2_RX4 SDD22,P2_TX1_P1_RX1 SDD22,P2_TX2_P1_RX2 SDD22,P2_TX3_P1_RX3 SDD22,P2_TX4_P1_RX4 SDD22
50.0,-29.319168,-29.749192,-28.950295,-29.392059,-29.779392,-29.563065,-29.227625,-29.263697
100.0,-31.371591,-32.278924,-32.016364,-33.320827,-32.500354,-32.334646,-32.185354,-32.886798
150.0,-37.805569,-37.175382,-38.880589,-36.212761,-38.725347,-38.022367,-38.136045,-36.4448
200.0,-36.085483,-34.35971,-34.218127,-34.325982,-38.068343,-35.803187,-35.825886,-36.333002
250.0,-39.559298,-36.088999,-35.606974,-40.972244,-42.360319,-37.196171,-36.69357,-42.269276
300.0,-38.388338,-40.776583,-39.487678,-41.434808,-46.781315,-40.976589,-39.762625,-44.415507
350.0,-30.823968,-29.500712,-29.225766,-29.231977,-32.321425,-29.583432,-29.051976,-28.900279
400.0,-28.48585,-25.662744,-25.640873,-25.867708,-27.960769,-25.831655,-25.30526,-25.168135
450.0,-32.208335,-27.951844,-28.026402,-31.340478,-29.45807,-28.016434,-27.16641,-29.109605
500.0,-32.414016,-30.721193,-30.451189,-29.719434,-31.45388,-27.894658,-27.351285,-27.413231
550.0,-24.556702,-22.744372,-22.712142,-21.654006,-23.80127,-21.620043,-21.861372,-21.204236
600.0,-24.051893,-21.642928,-22.098361,-22.702432,-22.559761,-21.185646,-21.381484,-22.377973
650.0,-29.691639,-26.237821,-27.550863,-37.455372,-25.951684,-24.964742,-25.035311,-28.02881
700.0,-27.094335,-25.26742,-24.750238,-23.114119,-24.978989,-22.86501,-23.338927,-21.656731
750.0,-22.40733,-20.528292,-20.993274,-20.899588,-20.92294,-19.58397,-20.431149,-19.909601
800.0,-23.117813,-20.912275,-22.689995,-26.009285,-21.072171,-20.179805,-21.445099,-23.435507
850.0,-32.325469,-27.545267,-32.784579,-32.756057,-27.307795,-24.77679,-26.857719,-28.748553
900.0,-27.826553,-24.795167,-24.70944,-23.114534,-25.961558,-22.96988,-24.178202,-22.064295
950.0,-22.728805,-20.590129,-21.787481,-23.065911,-21.404794,-19.936125,-21.425427,-21.483035
1000.0,-23.565742,-21.719372,-24.497977,-28.17857,-22.387379,-21.198727,-23.468712,-27.007788
1050.0,-33.450665,-31.006417,-35.15181,-29.881744,-32.713074,-29.041322,-31.393715,-32.480819
1100.0,-28.837727,-24.993842,-24.700712,-23.478475,-26.774316,-24.139864,-25.401416,-22.716991
1150.0,-22.185351,-20.184072,-21.649682,-21.910721,-21.182799,-19.565017,-21.788977,-21.492929
1200.0,-22.556141,-21.865058,-24.72666,-26.458917,-22.270322,-20.759054,-24.113511,-27.417873
1250.0,-30.987702,-32.439552,-38.674698,-32.476917,-32.33082,-27.573147,-32.281621,-32.29689
1300.0,-27.403512,-24.014272,-25.260636,-23.048009,-25.478794,-22.888194,-24.621158,-22.603927
1350.0,-21.784602,-20.588768,-23.255354,-23.603411,-20.512139,-19.371017,-22.482715,-23.406501
1400.0,-23.427149,-23.477021,-27.568742,-33.941306,-22.024911,-21.376763,-26.271375,-36.417783
1450.0,-36.444379,-37.53881,-42.359984,-26.066731,-33.882849,-28.583145,-35.977419,-26.698239
1500.0,-25.938031,-24.246269,-28.68772,-24.516005,-24.421202,-22.025034,-25.38505,-24.058944
1550.0,-23.548761,-22.273231,-29.128526,-33.13072,-20.814164,-19.95878,-24.804576,-30.055943
1600.0,-27.923329,-26.790434,-34.146036,-26.351203,-23.544521,-23.533341,-33.387521,-33.451667
1650.0,-31.623698,-36.002738,-31.06239,-23.199421,-41.130411,-30.816638,-31.518944,-25.421274
1700.0,-26.221606,-26.191339,-33.44087,-30.398671,-24.723098,-22.981946,-26.156254,-28.315042
1750.0,-26.489356,-24.761426,-38.625235,-29.096178,-22.280911,-21.900986,-28.857518,-43.153435
1800.0,-29.262501,-27.805914,-28.728028,-22.359771,-27.30042,-28.179196,-46.303507,-26.961284
