Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
1800.0,-45.501508,-32.803657,-48.073643,-49.253524,-32.670466,-42.225028,-48.310208,-41.89386
1850.0,-43.868629,-32.378384,-47.817385,-49.071538,-32.122151,-40.377388,-50.338596,-41.242644
1900.0,-45.027431,-32.619771,-50.992394,-52.080187,-31.964087,-41.243723,-51.151955,-40.37599
1950.0,-46.86166,-32.693745,-50.901671,-52.641618,-32.197881,-43.162024,-49.145401,-40.419991
2000.0,-44.534443,-32.172954,-47.614635,-48.616258,-31.957695,-42.635734,-47.821558,-40.657298
2050.0,-43.658592,-31.688815,-47.205463,-47.214588,-31.230163,-41.397004,-48.733277,-40.143835
2100.0,-45.931548,-31.790425,-49.450803,-48.764812,-30.890427,-40.687948,-49.897545,-39.373173
2150.0,-47.942793,-31.887558,-49.265107,-56.279666,-30.850099,-40.739179,-49.417365,-39.743737
2200.0,-44.473511,-31.597142,-46.761995,-52.030515,-30.806177,-40.475946,-49.643032,-39.709028
2250.0,-42.650951,-31.18985,-47.662787,-48.751776,-30.507537,-39.770587,-51.773521,-39.615188
2300.0,-43.522496,-31.096216,-49.692871,-50.014166,-30.304501,-39.340826,-56.956895,-39.320944
2350.0,-45.368207,-31.19022,-48.20084,-53.557827,-30.324142,-39.552324,-52.991703,-39.006896
2400.0,-44.6015,-30.942734,-45.58808,-60.062166,-30.195963,-39.353769,-52.248305,-38.795507
2450.0,-43.101814,-30.751268,-45.983639,-57.857871,-29.971741,-38.982849,-53.108439,-39.362658
2500.0,-42.352135,-30.961671,-47.228819,-54.372538,-29.783364,-39.648136,-53.570255,-39.322119
2550.0,-43.085188,-30.948722,-47.039894,-54.085491,-29.515131,-40.611725,-51.281534,-38.748119
2600.0,-43.313962,-30.343023,-45.79362,-57.10233,-29.442213,-40.594783,-48.661331,-38.414947
2650.0,-42.064669,-30.143764,-46.643029,-59.269078,-29.710103,-40.245513,-48.629258,-38.338638
2700.0,-42.309283,-30.388242,-49.438317,-51.977717,-29.707108,-40.829002,-51.433892,-38.356708
2750.0,-43.359419,-30.521211,-48.819872,-48.489501,-29.356932,-42.12649,-50.511171,-37.922952
2800.0,-42.977898,-29.941672,-46.319584,-49.565614,-29.002842,-41.338546,-45.310326,-37.026505
2850.0,-41.612518,-29.551286,-46.584177,-59.003042,-29.019428,-40.59338,-44.352097,-37.244097
2900.0,-41.842871,-29.781277,-48.287761,-55.362053,-29.019685,-40.68626,-45.846098,-38.652134
2950.0,-42.85744,-29.887193,-47.457993,-49.718018,-28.755884,-40.751907,-49.445632,-39.402607
3000.0,-42.636606,-29.364273,-46.237546,-50.028477,-28.58046,-40.547122,-48.319825,-38.384397
3050.0,-41.220106,-28.77133,-46.46045,-56.781203,-28.512311,-39.376803,-47.650875,-37.661027
3100.0,-41.536221,-29.165247,-47.883968,-56.830484,-28.530784,-39.038612,-48.208599,-37.924411
3150.0,-42.705278,-29.549892,-45.550611,-49.316846,-28.468085,-39.817642,-49.402941,-38.007065
3200.0,-42.701003,-28.992737,-44.681005,-48.20573,-28.254304,-40.680868,-47.458365,-37.495194
3250.0,-41.893277,-28.595011,-47.367616,-52.653422,-28.28809,-39.278631,-45.331466,-37.49776
3300.0,-41.400297,-29.011935,-45.339021,-62.986335,-28.575916,-38.809193,-45.605535,-37.92096
3350.0,-42.131928,-29.397387,-43.433981,-49.770939,-28.440257,-40.140041,-50.3519,-37.318627
3400.0,-42.472294,-28.961865,-43.346995,-46.842469,-28.008144,-41.154483,-50.970679,-36.835832
3450.0,-41.95723,-28.56782,-42.768766,-48.303069,-27.936609,-39.714062,-45.698931,-36.897097
3500.0,-41.262228,-28.752869,-42.04967,-53.193723,-28.1975,-38.687289,-46.113036,-36.06676
3550.0,-41.48332,-28.984897,-41.806769,-47.25714,-28.025514,-40.316941,-52.246927,-35.373994
3600.0,-41.747809,-28.779239,-42.910767,-43.403998,-27.695289,-42.112238,-51.672313,-36.295111
3650.0,-41.420859,-28.393444,-43.434718,-43.794451,-27.539203,-40.62179,-45.135024,-37.294857
3700.0,-40.568167,-28.453002,-40.872774,-46.677202,-27.776293,-39.173962,-45.954436,-36.015536
3750.0,-40.279587,-28.775533,-39.90493,-46.792315,-27.80585,-39.393905,-52.434801,-35.747736
3800.0,-41.052355,-28.725117,-41.047876,-44.554557,-27.409834,-40.272761,-52.289539,-36.414296
3850.0,-41.305883,-28.308666,-42.521941,-43.360779,-26.952548,-39.80398,-45.737822,-36.703491
3900.0,-41.243316,-28.424505,-39.347542,-44.693143,-27.24092,-39.377072,-46.721271,-36.573045
3950.0,-41.869559,-28.598149,-38.348164,-46.662745,-27.652895,-39.699766,-52.179584,-36.22327
4000.0,-42.199877,-28.135361,-39.822994,-45.549652,-27.051491,-39.339686,-56.196082,-36.167891
4050.0,-42.50793,-27.68634,-41.775556,-42.840107,-26.568809,-38.917638,-47.660381,-36.599612
4100.0,-43.752044,-28.123391,-39.539811,-43.133459,-27.111093,-38.925201,-46.097808,-35.989695
4150.0,-43.825646,-28.209824,-38.438454,-46.105187,-27.291613,-39.10804,-49.743461,-35.04557
4200.0,-42.600586,-27.744892,-40.179561,-44.218778,-26.701919,-39.289706,-54.376989,-35.36521
4250.0,-43.904955,-27.554198,-42.270154,-42.059686,-26.395281,-38.755688,-48.959091,-36.380973
4300.0,-45.626236,-27.834445,-38.823823,-43.524316,-26.714388,-38.334437,-48.96441,-36.092658
4350.0,-44.548338,-27.45605,-37.28607,-44.37854,-26.791043,-38.597208,-47.433316,-35.943806
4400.0,-42.971508,-26.988772,-38.488944,-41.87425,-26.333067,-38.210134,-45.331497,-35.871549
4450.0,-43.415733,-27.1081,-41.062369,-40.637444,-25.941086,-37.560936,-45.998574,-35.24306
4500.0,-44.253319,-27.291273,-38.830266,-41.344766,-26.148626,-37.70465,-59.714696,-35.562786
4550.0,-42.077182,-27.008808,-37.679038,-41.75676,-26.32148,-37.603466,-49.300785,-36.492483
4600.0,-40.514754,-27.081071,-39.673393,-41.853196,-26.024589,-36.944348,-44.688612,-36.642981
4650.0,-42.727233,-27.260874,-42.319074,-41.751867,-25.758688,-36.751822,-45.051186,-35.722996
4700.0,-42.752585,-27.151417,-39.328863,-41.760085,-25.989958,-37.262797,-57.98555,-35.686265
4750.0,-38.702544,-27.010168,-38.442206,-42.424892,-26.002896,-37.007803,-49.236885,-36.226158
4800.0,-38.052744,-27.033961,-40.369981,-42.439864,-25.448368,-36.526663,-43.458995,-36.139209
4850.0,-40.694675,-26.943709,-41.977416,-41.10858,-25.346602,-36.055184,-43.293476,-35.39742
4900.0,-41.428145,-26.883356,-38.821001,-41.723706,-25.720927,-36.675373,-52.279511,-35.261165
4950.0,-37.87691,-26.872695,-38.428015,-42.760952,-25.56566,-36.66619,-48.188719,-36.124621
5000.0,-37.323974,-26.784814,-40.515598,-41.190503,-25.032927,-35.734833,-41.794338,-35.909612
5050.0,-39.523351,-26.678931,-41.531698,-40.058053,-24.974093,-35.646858,-41.387469,-34.82888
5100.0,-39.335067,-26.361368,-38.781711,-41.196723,-25.243678,-35.835711,-50.138916,-34.767753
5150.0,-36.205299,-26.32152,-38.947793,-40.547701,-25.026622,-35.175696,-44.326876,-35.788496
5200.0,-35.783197,-26.602304,-40.644562,-39.639096,-24.709115,-35.077122,-39.698545,-36.112625
5250.0,-37.537699,-26.673713,-40.326172,-39.847113,-24.687577,-35.412202,-39.813616,-35.125005
5300.0,-38.537298,-26.223614,-38.165826,-40.096791,-24.786619,-34.89829,-44.616257,-35.042927
5350.0,-35.984456,-26.32312,-37.858499,-39.991471,-24.752104,-34.474967,-43.141455,-36.022461
5400.0,-35.347433,-26.901335,-38.67967,-39.781915,-24.639705,-35.303386,-40.679166,-35.832981
5450.0,-37.004419,-26.757077,-38.850339,-39.329309,-24.541089,-36.173613,-41.12553,-34.90855
5500.0,-38.212275,-26.187243,-38.230898,-39.205659,-24.537389,-35.109179,-42.236839,-35.261635
5550.0,-35.61613,-26.620303,-38.944386,-39.654131,-24.747433,-35.047737,-42.5193,-36.657237
5600.0,-35.017809,-26.938858,-39.527931,-39.715589,-24.638786,-36.179208,-42.629035,-36.199885
5650.0,-36.625137,-26.330368,-38.4643,-39.160167,-24.316058,-36.663152,-42.01885,-35.701357
5700.0,-37.333507,-26.067874,-38.183099,-38.663606,-24.426391,-35.457121,-41.588395,-36.146055
5750.0,-35.137694,-26.688807,-38.716796,-38.883949,-24.56686,-35.449013,-41.760745,-36.590678
5800.0,-35.33434,-26.522837,-38.791637,-38.790126,-24.413069,-36.859227,-41.874625,-36.087219
5850.0,-37.130158,-25.698533,-38.174769,-38.934281,-24.151485,-36.648944,-41.651196,-35.913599
5900.0,-37.378071,-25.65677,-37.904541,-39.149036,-24.10148,-35.505114,-41.798608,-36.105543
5950.0,-35.672131,-26.158478,-37.461807,-38.669177,-24.31804,-35.755963,-42.009603,-36.203689
6000.0,-36.303965,-25.9966,-37.612885,-39.187712,-24.409083,-36.600402,-43.148063,-36.483367
6050.0,-38.40129,-25.371606,-38.217435,-39.578378,-24.242406,-36.190459,-43.896741,-36.763514
6100.0,-37.735609,-25.29636,-37.780942,-39.018549,-23.822266,-35.03695,-41.366544,-36.388245
6150.0,-36.610496,-25.719082,-36.910356,-38.820044,-24.099755,-35.374059,-40.481429,-36.537134
6200.0,-37.307537,-25.671394,-37.03897,-39.914025,-24.562686,-36.671539,-42.039398,-37.479943
6250.0,-39.035996,-25.131962,-38.600652,-40.540975,-24.139559,-36.584973,-42.910642,-37.188631
6300.0,-38.145227,-24.98167,-38.108954,-39.141497,-23.502708,-35.023163,-41.363388,-36.851421
6350.0,-36.587144,-25.427473,-37.039836,-38.927576,-24.082857,-35.382971,-41.143133,-37.799737
6400.0,-37.424679,-25.54141,-37.132604,-40.551176,-24.678299,-37.394125,-42.183953,-38.630385
6450.0,-38.840435,-24.833443,-38.055437,-39.484035,-24.080802,-36.563868,-42.806696,-37.19847
6500.0,-38.182827,-24.565943,-37.92168,-37.613045,-23.281223,-35.146764,-41.933364,-35.96531
6550.0,-36.508359,-25.149859,-36.680049,-37.391395,-23.822183,-35.837869,-41.44734,-36.518523
6600.0,-37.151284,-25.196522,-36.45992,-38.406619,-24.524228,-36.808766,-42.070121,-37.454468
6650.0,-39.184116,-24.587451,-37.633312,-37.86762,-24.228343,-35.558682,-42.699946,-36.6413
6700.0,-38.456346,-24.205803,-37.473395,-36.529147,-23.203005,-34.5096,-43.041769,-35.038658
6750.0,-36.195224,-24.683247,-36.070052,-37.100275,-23.480251,-34.866719,-42.240415,-35.687349
6800.0,-37.013596,-25.060288,-36.29004,-38.741166,-24.578672,-35.683163,-41.887823,-37.470606
6850.0,-40.158289,-24.702958,-37.255616,-38.346768,-24.538562,-35.80118,-42.208009,-37.356748
6900.0,-38.761841,-24.166612,-37.37453,-36.642246,-23.201586,-34.760885,-42.751939,-35.586948
6950.0,-36.327828,-24.228815,-36.091037,-36.990166,-23.349847,-34.682213,-42.45419,-36.461644
7000.0,-37.789664,-24.90196,-36.462378,-39.090831,-24.724858,-35.870323,-42.251361,-38.498308
7050.0,-41.307613,-25.098177,-38.304535,-38.875831,-24.710497,-36.017924,-43.310791,-36.716783
7100.0,-40.257793,-24.353836,-38.425117,-36.711248,-23.283279,-34.706537,-44.898208,-34.737431
7150.0,-36.903087,-24.18906,-36.951458,-36.137069,-23.344788,-34.27585,-43.661323,-35.843099
7200.0,-38.130988,-25.184902,-37.785843,-37.87267,-24.318785,-35.363327,-43.323856,-37.436285
7250.0,-41.7726,-25.429866,-40.023062,-38.053793,-24.466366,-35.112394,-43.273771,-35.678596
7300.0,-41.084391,-24.516234,-41.477798,-36.033969,-23.523887,-33.815477,-42.734517,-33.754063
7350.0,-37.129901,-24.301177,-37.982832,-35.013835,-23.125252,-33.356075,-43.915218,-35.079186
7400.0,-37.78657,-25.197212,-37.772885,-36.040727,-23.960605,-33.665437,-42.544041,-37.027311
7450.0,-42.388176,-25.472291,-40.026686,-37.291692,-24.369739,-33.709571,-40.601055,-34.669973
7500.0,-41.760221,-24.957054,-39.477872,-36.989082,-23.958825,-33.172824,-41.088699,-33.094646
7550.0,-36.956648,-24.301653,-36.505622,-35.721401,-23.033598,-32.629975,-44.157535,-33.877356
7600.0,-37.558447,-24.752808,-36.921994,-35.150939,-24.118398,-32.519581,-40.755891,-34.785168
7650.0,-41.786595,-25.55114,-39.28124,-36.384709,-24.314157,-32.623872,-39.1418,-33.47992
7700.0,-43.060162,-25.360859,-38.004125,-37.028943,-24.009703,-32.562496,-41.369979,-32.551947
7750.0,-38.078674,-24.286287,-35.623634,-35.434163,-23.488219,-32.117265,-45.535019,-32.859553
7800.0,-37.977619,-24.472104,-36.512371,-34.201821,-23.969147,-31.478447,-40.729026,-33.575178
7850.0,-41.750911,-25.751569,-38.529574,-35.644133,-24.232301,-31.528788,-39.703424,-33.776092
7900.0,-42.750508,-25.850181,-37.243604,-37.860622,-24.297712,-31.771418,-41.926075,-33.317459
7950.0,-38.723794,-24.540994,-35.179875,-37.107789,-23.673616,-31.918356,-49.728493,-32.872419
8000.0,-37.444724,-24.503165,-36.545627,-34.948938,-23.243228,-31.134641,-42.70743,-33.228802
8050.0,-39.894296,-25.862843,-40.021203,-37.224106,-24.194728,-31.000252,-40.251386,-33.5932
8100.0,-42.023978,-26.272836,-38.129861,-41.983907,-24.857278,-31.605741,-41.835128,-33.560994
8150.0,-39.954271,-24.973954,-35.358194,-41.070494,-23.909585,-32.161335,-48.044737,-33.089057
8200.0,-36.986388,-24.450364,-35.942856,-36.709778,-23.049933,-31.093206,-43.057751,-33.093624
8250.0,-38.808894,-25.640798,-38.383892,-39.250199,-24.485387,-30.52831,-40.247612,-33.736162
8300.0,-42.402312,-26.651171,-36.899201,-45.743266,-25.399988,-31.532393,-42.35689,-34.109263
8350.0,-41.956735,-25.807848,-35.42649,-42.300949,-24.193131,-32.4581,-51.367482,-33.728411
8400.0,-38.649692,-24.340705,-35.869496,-38.215762,-23.271338,-31.110542,-46.414469,-33.301845
8450.0,-39.569096,-25.374663,-37.340362,-41.112749,-24.420003,-30.277559,-42.204771,-33.932936
8500.0,-41.744215,-26.995567,-37.337616,-46.277082,-25.144065,-31.538129,-45.351839,-34.789473
8550.0,-41.565543,-26.064924,-36.962691,-42.562538,-24.212405,-32.825364,-57.676433,-34.206948
8600.0,-39.139763,-23.94781,-36.223356,-38.97477,-23.075802,-30.892799,-49.710883,-32.830323
8650.0,-39.016966,-24.849356,-37.421709,-41.185095,-23.679012,-29.265597,-46.430764,-33.57649
8700.0,-40.261071,-26.773466,-38.030873,-46.962955,-24.743169,-30.637359,-50.082159,-35.12151
8750.0,-41.718254,-26.326146,-37.854482,-46.404319,-24.379252,-32.458491,-59.303131,-35.27719
8800.0,-39.304247,-24.61127,-36.945583,-41.241385,-22.878578,-31.334042,-51.902651,-33.325129
8850.0,-38.057416,-24.712988,-36.884144,-42.541258,-22.913212,-29.048627,-51.02791,-33.894706
8900.0,-40.14334,-26.726368,-38.25391,-49.704367,-24.424146,-30.270833,-68.331325,-36.014301
8950.0,-41.661237,-27.08228,-39.267288,-42.628757,-24.520843,-32.465848,-50.825192,-35.391439
9000.0,-39.762983,-24.842126,-38.236853,-37.997971,-22.791727,-31.781204,-42.675906,-32.884589
9050.0,-38.29029,-24.000619,-36.072097,-39.301534,-22.499913,-29.057575,-40.816017,-33.197453
9100.0,-39.655339,-25.989252,-38.107334,-43.851902,-23.835997,-29.643549,-41.844035,-34.760987
9150.0,-40.295482,-26.971804,-41.900992,-37.537912,-23.92596,-31.635005,-43.266523,-35.082097
9200.0,-40.022515,-25.404757,-42.645469,-34.22144,-22.52211,-31.696219,-41.426561,-33.628028
9250.0,-37.34201,-23.590149,-35.9969,-35.655084,-21.748159,-29.120001,-39.964419,-32.564245
9300.0,-37.217883,-25.206931,-38.38091,-41.301448,-22.436855,-29.049422,-40.78434,-34.314345
9350.0,-39.20335,-27.39998,-43.788199,-37.560629,-22.882486,-31.076014,-41.194271,-36.632907
9400.0,-39.518227,-26.376697,-42.856778,-34.664837,-22.337834,-31.986027,-41.0918,-35.422076
9450.0,-37.605805,-23.696921,-37.39163,-34.489408,-21.194287,-29.603781,-38.900108,-32.614254
9500.0,-36.607881,-24.886528,-39.712261,-38.668362,-21.093878,-28.532094,-38.748024,-35.053188
9550.0,-37.864512,-28.149196,-43.042006,-37.176419,-22.079206,-30.841547,-38.529147,-38.589421
9600.0,-39.57627,-28.323914,-41.340547,-33.544082,-22.431482,-32.382288,-38.449898,-35.725145
9650.0,-39.780841,-24.709475,-36.715408,-31.944376,-21.295443,-30.707171,-38.041597,-32.630782
9700.0,-37.20754,-24.829471,-36.488817,-35.01513,-20.514968,-29.098255,-37.380685,-35.021713
9750.0,-37.680908,-28.663914,-40.168233,-34.615691,-21.725371,-31.461472,-37.18354,-37.047613
9800.0,-41.510704,-29.108312,-39.395147,-31.777194,-22.852581,-32.752841,-37.118419,-35.330027
9850.0,-41.35018,-25.124087,-35.618566,-30.589922,-22.098907,-31.396853,-37.65728,-32.701674
9900.0,-38.928202,-24.032928,-34.773899,-32.072814,-20.853509,-29.105534,-36.587031,-32.753275
9950.0,-39.670671,-27.858849,-38.909342,-33.978772,-21.699288,-30.710094,-35.748033,-35.7627
10000.0,-40.905841,-29.279183,-38.622884,-32.822895,-23.129858,-32.17944,-36.127801,-37.079311
10050.0,-45.175377,-25.863919,-34.882546,-31.812904,-22.974247,-30.668876,-36.794412,-34.587511
10100.0,-44.868252,-23.675381,-34.171955,-31.400144,-21.055557,-28.829869,-35.933066,-32.39329
10150.0,-41.177633,-27.363321,-37.244533,-33.881398,-20.961231,-30.09204,-34.623864,-36.88149
10200.0,-44.140615,-29.904213,-36.828337,-34.658882,-23.013724,-31.139329,-34.970505,-39.252672
10250.0,-49.282497,-27.324641,-34.046189,-33.158656,-23.972254,-30.536651,-36.503863,-35.129909
10300.0,-50.568254,-23.950072,-32.483236,-31.365871,-21.991894,-28.97604,-37.495116,-32.278271
10350.0,-41.571917,-26.87888,-33.701361,-33.795845,-20.852438,-29.188574,-35.261082,-36.349547
10400.0,-43.736817,-30.14113,-35.127357,-34.566449,-23.531989,-30.262722,-35.240898,-38.752792
10450.0,-51.241909,-28.360661,-34.294161,-32.830605,-25.06078,-30.512744,-37.307852,-35.304508
10500.0,-50.716425,-24.501176,-32.979789,-30.618374,-22.903417,-29.167027,-39.094162,-32.027383
10550.0,-41.135173,-26.398324,-32.714856,-31.467648,-21.015796,-28.791531,-36.139509,-35.029624
10600.0,-43.246996,-29.33802,-34.829721,-33.485475,-23.606719,-29.787671,-36.562815,-37.926423
10650.0,-48.033524,-28.290325,-35.430212,-32.927062,-25.308301,-30.064499,-38.231001,-35.447265
10700.0,-49.808116,-24.76565,-33.643143,-30.772898,-23.59422,-29.344182,-39.555175,-31.819055
10750.0,-40.226526,-25.368075,-32.31166,-29.997448,-20.949922,-28.583856,-37.675127,-33.751098
10800.0,-40.237999,-28.037357,-34.223787,-32.747533,-22.750479,-28.847278,-37.077443,-37.407063
10850.0,-44.772259,-27.864787,-34.869342,-33.367236,-25.102367,-29.220768,-38.578171,-35.39489
10900.0,-61.040438,-25.239418,-33.008336,-30.57186,-24.318735,-29.436916,-40.702517,-31.792428
10950.0,-41.747483,-24.907663,-31.522322,-29.654508,-21.126506,-28.782678,-40.137448,-32.79589
11000.0,-40.333585,-27.005617,-32.846206,-32.42644,-22.242888,-28.392213,-38.183712,-36.023763
11050.0,-45.870492,-27.741798,-34.603615,-31.897414,-25.268587,-28.90467,-39.679642,-34.813706
11100.0,-53.470979,-25.602082,-34.40196,-29.513732,-24.957513,-29.159562,-42.978306,-31.590276
11150.0,-43.270199,-24.544492,-32.038691,-28.964286,-21.562753,-28.971644,-43.134026,-31.537904
11200.0,-42.477921,-25.779393,-32.151632,-30.033614,-22.062127,-28.347143,-39.952158,-34.402948
11250.0,-49.765531,-26.709828,-35.318506,-29.776524,-24.971313,-28.393732,-41.153991,-34.733553
11300.0,-48.236359,-25.53472,-35.381104,-29.241598,-24.869953,-28.978126,-43.32955,-32.784904
11350.0,-41.003892,-24.304828,-32.175335,-28.843425,-21.882514,-29.581164,-45.177182,-31.668182
11400.0,-41.654788,-24.55667,-32.219362,-28.759508,-21.579349,-28.578902,-39.876908,-33.214965
11450.0,-53.858219,-25.741834,-35.599645,-29.327298,-23.894039,-28.231858,-39.577807,-34.688721
11500.0,-45.750889,-25.771754,-34.220305,-29.733572,-24.269265,-29.39756,-41.159943,-33.569935
11550.0,-39.393044,-24.492537,-31.136686,-29.396458,-22.012383,-30.339483,-46.688611,-31.982889
11600.0,-40.491464,-24.067898,-31.267906,-28.923251,-20.949125,-29.159953,-40.399636,-33.192907
11650.0,-53.676467,-25.219594,-33.411824,-29.108379,-22.66579,-28.629484,-40.052218,-34.575486
11700.0,-43.46794,-25.922323,-32.961514,-29.584091,-23.650299,-29.726727,-42.716567,-33.625417
11750.0,-38.319413,-24.828672,-30.992316,-29.758541,-22.288847,-30.652784,-45.779878,-32.39676
11800.0,-38.174359,-23.812352,-30.058064,-29.311878,-21.037035,-30.054829,-40.948976,-32.537998
11850.0,-45.176565,-24.627303,-31.540902,-29.092819,-22.018174,-29.047943,-40.173783,-33.502362
11900.0,-42.825593,-25.702713,-32.047191,-29.948605,-23.203918,-29.98281,-41.302531,-33.974291
11950.0,-37.52695,-25.070283,-30.533078,-30.480573,-22.601678,-31.348887,-43.054198,-33.242258
12000.0,-36.340143,-23.728809,-29.708341,-29.737346,-21.3809,-30.694964,-41.863573,-32.114012
12050.0,-41.031724,-23.95014,-31.29825,-29.202046,-21.493422,-28.982383,-39.382593,-33.137194
12100.0,-41.044806,-25.244429,-31.436058,-30.468534,-22.51759,-30.024407,-40.201443,-34.308234
12150.0,-36.385207,-25.252863,-29.851566,-31.106963,-22.509117,-31.580477,-43.01935,-33.022668
12200.0,-35.222905,-24.121804,-29.396956,-30.545171,-21.613812,-30.908512,-42.982521,-31.940034
12250.0,-37.564064,-23.714532,-30.049969,-29.471283,-21.1286,-29.654256,-39.725672,-32.857556
12300.0,-38.604987,-24.766735,-29.814587,-30.012956,-21.850054,-30.978345,-40.162367,-33.42693
12350.0,-36.225861,-25.249758,-29.711161,-30.778325,-22.494446,-32.025548,-41.35577,-32.845215
12400.0,-35.033854,-24.286183,-29.910032,-30.197632,-22.227415,-30.968418,-41.705126,-31.706405
12450.0,-35.771209,-23.42177,-29.397569,-29.51392,-21.370076,-29.746382,-39.48894,-31.543409
12500.0,-37.484091,-24.360383,-29.319046,-30.032556,-21.532691,-30.547438,-38.488929,-32.960099
12550.0,-37.11236,-25.156527,-30.080819,-30.484818,-22.492769,-31.277447,-39.463423,-32.880374
12600.0,-35.97195,-24.399085,-30.260598,-30.035423,-22.730261,-30.231815,-40.64165,-31.498214
12650.0,-35.898735,-23.520403,-29.619237,-29.665252,-21.833078,-29.281853,-39.509184,-31.158709
12700.0,-36.649615,-23.949604,-29.494994,-29.764066,-21.366462,-30.122369,-38.045094,-32.799937
12750.0,-36.540824,-24.662184,-30.226374,-30.049252,-22.21532,-30.961459,-38.787124,-32.889531
12800.0,-36.290239,-24.47718,-30.517884,-30.098484,-22.924144,-30.106828,-40.179098,-31.905561
12850.0,-36.136873,-23.797288,-29.902577,-30.035953,-22.339532,-29.388769,-40.345473,-31.574282
12900.0,-36.080638,-23.54787,-29.248907,-29.828834,-21.385782,-29.768987,-39.027378,-32.148377
