Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
50.0,-68.104921,-62.223205,-65.032989,-60.611863,-62.733935,-62.741439,-64.797001,-63.658398
100.0,-65.340474,-58.26244,-64.128164,-58.072839,-58.908449,-62.585834,-63.255521,-59.508553
150.0,-67.050092,-56.484423,-62.19124,-54.18846,-58.605358,-60.562135,-70.962466,-56.090264
200.0,-65.12544,-56.950205,-59.824973,-53.198459,-57.281405,-57.675739,-69.41706,-53.881376
250.0,-63.767714,-53.969203,-57.380149,-50.34374,-54.714634,-55.184727,-68.927858,-52.358262
300.0,-65.186245,-52.266685,-55.412214,-48.410866,-53.064851,-54.817929,-66.346456,-52.146115
350.0,-62.286835,-51.614111,-57.202578,-48.163592,-51.940962,-54.373516,-74.43335,-48.571037
400.0,-60.945276,-51.329521,-55.654176,-47.086272,-51.335881,-51.246669,-69.738399,-48.290321
450.0,-59.39609,-48.945421,-51.50446,-45.156314,-51.158531,-52.141258,-60.861631,-48.422121
500.0,-63.802623,-46.919446,-50.198874,-43.709081,-49.895027,-50.621875,-57.077037,-45.688859
550.0,-61.724544,-46.990253,-52.331052,-43.36353,-49.249616,-49.076009,-61.165858,-45.249222
600.0,-64.612658,-46.761456,-51.304061,-42.045216,-49.423328,-48.933185,-69.908649,-45.783182
650.0,-64.027938,-44.92041,-48.853145,-41.235539,-47.81436,-49.932523,-59.576043,-44.344142
700.0,-61.360215,-44.633648,-48.076352,-41.193578,-47.759612,-47.572558,-53.50061,-42.363431
750.0,-58.106729,-44.429977,-47.543013,-40.810208,-47.672611,-46.232993,-58.915035,-42.22252
800.0,-59.626809,-44.080166,-46.181144,-39.724337,-46.118393,-47.052042,-61.244656,-42.455387
850.0,-61.830572,-42.736971,-45.230692,-39.146933,-45.844638,-45.883514,-54.725157,-41.559957
900.0,-62.371956,-42.656616,-45.261231,-38.917627,-45.732131,-45.095196,-53.569952,-40.222991
950.0,-56.526152,-43.388554,-45.743358,-38.77782,-44.880298,-46.055067,-62.322912,-40.616211
1000.0,-55.95544,-44.028085,-45.261812,-38.082292,-44.065684,-45.84448,-53.804669,-40.786609
1050.0,-60.952171,-42.108474,-43.440227,-37.409725,-44.87825,-44.475818,-48.898561,-39.817497
1100.0,-58.601936,-41.284812,-43.488282,-37.272023,-44.181492,-43.246353,-48.682143,-38.71349
1150.0,-53.975891,-42.154932,-44.614178,-37.185991,-42.466155,-43.690142,-54.113513,-38.407118
1200.0,-52.672027,-42.288861,-43.035371,-36.648947,-41.757994,-44.089695,-55.302298,-38.44197
1250.0,-54.221194,-40.41682,-41.174276,-36.043607,-43.080718,-42.489832,-47.965345,-37.996839
1300.0,-57.374819,-39.634186,-41.822231,-35.917299,-44.042363,-42.145768,-47.716379,-37.769256
1350.0,-55.089945,-40.485795,-43.656909,-35.813686,-42.02629,-43.236039,-55.169334,-38.114893
1400.0,-54.688272,-39.909236,-41.757677,-35.1104,-41.407693,-43.592961,-50.14787,-38.274138
1450.0,-61.173456,-38.178533,-40.536295,-34.687933,-42.255721,-41.111586,-44.324749,-37.11801
1500.0,-60.760639,-38.835278,-41.41781,-34.781387,-42.860407,-40.600194,-45.022005,-36.615985
1550.0,-54.084622,-40.333181,-41.715627,-34.781319,-41.297741,-42.316651,-53.833516,-36.794341
1600.0,-53.156903,-39.128412,-40.061706,-34.267081,-40.609771,-42.081224,-48.514213,-36.754769
1650.0,-54.77737,-37.397292,-39.399076,-33.640464,-42.315584,-39.560974,-43.285943,-35.850552
1700.0,-65.766979,-37.765564,-40.153019,-33.606574,-42.778756,-39.425745,-44.046784,-35.445974
1750.0,-64.24701,-38.796703,-40.895016,-33.521467,-41.243671,-41.152617,-50.091333,-35.577984
1800.0,-57.940384,-37.922201,-39.86264,-33.133465,-40.73009,-40.437128,-49.169842,-35.513202
1850.0,-66.70597,-37.220454,-39.289531,-32.834264,-41.864469,-38.968522,-44.459761,-35.139559
1900.0,-70.074629,-37.351589,-39.520727,-32.832293,-42.253892,-39.424196,-43.678888,-34.673094
1950.0,-59.695545,-37.729716,-39.858115,-32.438758,-41.034275,-40.528192,-46.377884,-34.701775
2000.0,-59.22858,-37.485916,-39.120179,-31.959758,-40.838405,-39.760038,-50.347321,-34.849358
2050.0,-71.836651,-37.138852,-38.513941,-31.71479,-41.272004,-38.663134,-44.70013,-34.400954
2100.0,-65.249664,-37.139994,-38.856848,-31.855331,-40.674669,-38.057094,-42.65121,-33.905783
2150.0,-60.694835,-36.722249,-39.17516,-31.958559,-40.059682,-38.456992,-44.699681,-34.023197
2200.0,-60.264228,-35.667132,-38.592105,-31.50196,-40.778967,-38.237418,-48.384793,-33.99186
2250.0,-58.840731,-35.203315,-38.253334,-31.86795,-41.174335,-37.81195,-45.041936,-33.64311
2300.0,-57.179138,-35.622415,-38.253734,-32.532245,-40.406739,-37.512722,-43.33645,-33.462583
2350.0,-59.994436,-35.899686,-38.294307,-32.082602,-39.874666,-37.596319,-44.389042,-33.336106
2400.0,-61.673441,-35.133043,-37.823208,-31.526531,-40.34984,-37.298386,-47.336247,-33.189946
2450.0,-57.218695,-34.3977,-37.570575,-31.765246,-39.865711,-36.940089,-46.948194,-33.154949
2500.0,-57.855741,-34.940818,-37.664281,-32.058446,-39.048979,-37.395914,-44.624644,-32.958885
2550.0,-62.837754,-35.39102,-37.669652,-31.720177,-39.37583,-38.095628,-44.204948,-32.72219
2600.0,-59.622437,-34.789459,-37.522609,-31.197235,-40.141894,-37.661133,-47.147411,-32.780237
2650.0,-56.7385,-34.454619,-37.7947,-31.039207,-39.20191,-37.682533,-47.257022,-32.748879
2700.0,-55.364887,-34.876031,-37.528923,-31.406998,-38.12807,-38.587215,-44.375414,-32.459156
2750.0,-56.773667,-35.187777,-37.197701,-31.579744,-38.261296,-39.227602,-43.99888,-32.449333
2800.0,-66.071227,-34.300906,-37.222875,-30.760179,-39.289221,-38.540229,-46.769405,-32.109207
2850.0,-57.193979,-33.588033,-37.942371,-30.561733,-38.916584,-37.865017,-49.518525,-31.657112
