Freq (MHz),P1_TX1_P2_RX1 SDD22,P1_TX2_P2_RX2 SDD22,P1_TX3_P2_RX3 SDD22,P1_TX4_P2_RX4 SDD22,P2_TX1_P1_RX1 SDD22,P2_TX2_P1_RX2 SDD22,P2_TX3_P1_RX3 SDD22,P2_TX4_P1_RX4 SDD22
50.0,-29.843346,-29.390831,-29.117295,-29.331499,-29.922661,-29.736714,-29.585225,-29.362278
100.0,-32.493181,-31.572949,-32.327553,-33.087663,-33.003045,-32.619583,-33.176097,-33.006517
150.0,-38.481751,-36.860165,-38.782582,-36.187506,-40.285409,-38.696028,-39.737217,-36.263402
200.0,-35.331599,-34.561431,-33.467465,-33.922617,-38.812274,-35.913719,-36.487848,-35.769748
250.0,-39.124547,-36.121611,-33.843785,-39.019633,-42.785168,-36.195645,-36.846466,-40.264659
300.0,-42.327069,-37.906457,-41.125934,-43.696961,-53.286721,-39.626335,-42.538052,-45.822412
350.0,-32.307746,-28.615045,-31.46362,-28.916149,-33.877457,-28.815708,-30.231665,-28.941421
400.0,-29.106182,-25.229133,-26.687769,-25.300119,-28.649021,-24.805404,-25.736806,-25.1061
450.0,-32.25503,-27.656794,-28.353292,-29.918249,-29.690926,-26.475213,-27.239651,-29.148604
500.0,-33.088886,-30.158688,-30.030867,-30.461206,-31.787832,-27.845815,-28.247021,-27.410788
550.0,-25.056361,-22.49732,-22.994771,-21.775193,-24.256111,-21.726966,-22.645614,-20.937556
600.0,-24.34498,-21.4671,-22.376758,-22.535678,-22.888999,-21.069813,-21.885496,-21.872876
650.0,-28.964082,-26.072256,-27.310172,-34.917834,-26.018769,-24.860828,-24.666961,-27.626519
700.0,-26.804894,-24.859882,-24.66254,-23.258029,-25.629278,-23.268357,-23.070047,-21.775585
750.0,-22.723154,-20.203313,-21.204708,-20.766826,-21.678581,-19.815724,-20.794668,-19.816923
800.0,-23.493295,-20.616541,-22.782366,-25.189179,-21.729497,-20.500691,-22.095717,-23.104812
850.0,-31.746212,-27.583804,-30.646569,-34.460346,-27.397624,-26.266802,-27.19443,-29.63772
900.0,-27.290098,-25.129713,-24.78553,-23.560919,-25.492659,-24.017167,-23.928625,-22.437187
950.0,-22.809855,-20.474975,-22.205169,-22.643345,-21.53078,-20.157059,-21.521727,-21.448852
1000.0,-23.870842,-21.328345,-25.051546,-26.160993,-22.636385,-21.039526,-23.781455,-26.318826
1050.0,-34.980252,-30.046418,-37.080796,-32.742776,-32.316673,-28.829037,-31.689751,-36.524829
1100.0,-28.038611,-25.471317,-25.224253,-25.250712,-26.481564,-25.658053,-25.526545,-23.533271
1150.0,-21.87448,-20.175559,-22.132223,-22.112071,-21.319113,-20.19154,-22.143909,-21.749201
1200.0,-22.560283,-21.543124,-25.325728,-25.037857,-22.554785,-21.144084,-24.661137,-27.105917
1250.0,-32.239127,-31.462546,-38.564719,-35.011279,-31.917317,-29.702563,-30.99781,-33.291691
1300.0,-26.320547,-24.417012,-25.792289,-24.733037,-25.479816,-24.127537,-24.363663,-22.667012
1350.0,-21.147458,-20.518637,-24.209771,-24.32131,-20.933961,-19.643142,-22.760499,-22.985188
1400.0,-22.950353,-22.941759,-29.538509,-30.271801,-22.650676,-21.321141,-26.182033,-33.708289
1450.0,-40.071326,-36.967115,-36.960472,-26.207053,-31.472074,-31.195657,-29.836436,-28.21577
1500.0,-25.748078,-25.022585,-28.143472,-25.726017,-23.899859,-23.739209,-24.814864,-24.812268
1550.0,-22.898716,-22.500737,-28.993261,-33.233678,-21.12618,-20.999947,-25.140933,-30.653981
1600.0,-26.504365,-26.219156,-31.626349,-24.89398,-24.246936,-24.763592,-33.846174,-32.179059
1650.0,-33.047619,-37.28569,-30.332717,-22.842835,-37.132029,-35.337695,-32.072009,-25.079667
1700.0,-27.562465,-27.544432,-36.411095,-30.705519,-24.796644,-23.921872,-27.661824,-28.09087
1750.0,-26.034814,-25.365074,-33.174165,-26.554763,-22.752371,-22.927529,-31.473079,-41.57691
1800.0,-26.587737,-27.67106,-26.083422,-21.099775,-28.137556,-30.143612,-38.660088,-26.165978
1850.0,-26.805684,-29.875749,-26.423951,-23.721687,-34.868735,-31.998488,-29.59325,-26.790183
1900.0,-28.969429,-28.15645,-35.593496,-33.942544,-24.69789,-25.34502,-30.30107,-39.596913
1950.0,-28.42708,-27.350008,-31.866929,-23.151771,-24.625785,-27.611202,-41.413673,-28.116185
2000.0,-24.897382,-27.622311,-26.052954,-21.736185,-31.791929,-36.927918,-32.299734,-25.741931
2050.0,-24.563866,-27.199468,-26.710052,-25.886942,-28.516544,-27.176192,-29.014428,-29.372742
2100.0,-26.882408,-28.408437,-33.10599,-28.247028,-24.053659,-25.51463,-30.739721,-32.205255
2150.0,-29.001831,-36.250231,-27.695806,-23.093243,-26.600809,-31.936993,-32.365115,-28.22288
2200.0,-24.630413,-27.740539,-23.668633,-22.746861,-37.331359,-34.640972,-28.981896,-27.816466
2250.0,-22.448984,-25.349581,-24.250994,-25.543173,-25.133718,-26.515303,-26.022823,-27.656472
2300.0,-25.323487,-31.296313,-24.584595,-23.966769,-23.536989,-27.118711,-24.057225,-25.514803
2350.0,-39.492414,-32.069614,-22.458067,-21.663032,-30.019471,-34.084548,-24.844167,-25.303804
2400.0,-22.885092,-24.50219,-22.077178,-22.76355,-31.247719,-28.856546,-25.869034,-25.68737
2450.0,-20.511618,-24.872761,-23.36449,-25.355716,-23.645153,-26.325435,-22.930212,-24.788925
2500.0,-24.679895,-29.010876,-22.544009,-22.779927,-23.86378,-27.784838,-22.107039,-24.019462
2550.0,-30.77571,-28.113583,-21.711542,-21.461801,-31.218268,-28.874192,-25.307159,-24.467902
