Freq (MHz),P1_TX1_P2_RX1 SDD21,P1_TX2_P2_RX2 SDD21,P1_TX3_P2_RX3 SDD21,P1_TX4_P2_RX4 SDD21,P2_TX1_P1_RX1 SDD21,P2_TX2_P1_RX2 SDD21,P2_TX3_P1_RX3 SDD21,P2_TX4_P1_RX4 SDD21
50.0,-0.288021,-0.293568,-0.303813,-0.31276,-0.285019,-0.295404,-0.302822,-0.31381
100.0,-0.404158,-0.41459,-0.42613,-0.442358,-0.406444,-0.417676,-0.43141,-0.44441
150.0,-0.508717,-0.521856,-0.537513,-0.551742,-0.511294,-0.523658,-0.540529,-0.556253
200.0,-0.601641,-0.616337,-0.634133,-0.651206,-0.603376,-0.61866,-0.639217,-0.652587
250.0,-0.69297,-0.709512,-0.730541,-0.747287,-0.695754,-0.712708,-0.734072,-0.749881
300.0,-0.770183,-0.792394,-0.81421,-0.833811,-0.777268,-0.795073,-0.818718,-0.835258
350.0,-0.856132,-0.879724,-0.901701,-0.920231,-0.859963,-0.884923,-0.906726,-0.928222
400.0,-0.941864,-0.971419,-0.993008,-1.021,-0.949537,-0.982077,-1.003309,-1.026478
450.0,-1.019161,-1.048059,-1.072617,-1.099596,-1.027257,-1.058326,-1.079997,-1.099084
500.0,-1.088727,-1.112793,-1.14239,-1.16667,-1.096397,-1.12633,-1.152673,-1.172016
550.0,-1.16193,-1.193606,-1.221984,-1.255468,-1.174117,-1.20938,-1.233447,-1.271043
600.0,-1.237444,-1.276729,-1.303164,-1.335854,-1.246,-1.290082,-1.310977,-1.339351
650.0,-1.291567,-1.324536,-1.355136,-1.382689,-1.304015,-1.334678,-1.36264,-1.383693
700.0,-1.348444,-1.37919,-1.412922,-1.44954,-1.358729,-1.391107,-1.426209,-1.459174
750.0,-1.41489,-1.462302,-1.489905,-1.531511,-1.430841,-1.476379,-1.5007,-1.539168
800.0,-1.475365,-1.529455,-1.552476,-1.588006,-1.49692,-1.539844,-1.557286,-1.58747
850.0,-1.521232,-1.556106,-1.587436,-1.624028,-1.534473,-1.567683,-1.595237,-1.62474
900.0,-1.568587,-1.603825,-1.642673,-1.683842,-1.585509,-1.615582,-1.652048,-1.692552
950.0,-1.631055,-1.685794,-1.716071,-1.757448,-1.653855,-1.698009,-1.721468,-1.761434
1000.0,-1.688603,-1.744158,-1.765348,-1.804672,-1.711684,-1.754985,-1.769859,-1.799025
1050.0,-1.725136,-1.762003,-1.795695,-1.839238,-1.737951,-1.770646,-1.797774,-1.833392
1100.0,-1.772082,-1.810302,-1.851878,-1.891349,-1.791005,-1.818959,-1.850378,-1.899838
1150.0,-1.837936,-1.889445,-1.91907,-1.961476,-1.865218,-1.901384,-1.91783,-1.963101
1200.0,-1.885392,-1.928482,-1.950128,-2.002205,-1.909942,-1.942191,-1.954787,-1.988301
1250.0,-1.91333,-1.945287,-1.983145,-2.033654,-1.93135,-1.957233,-1.985307,-2.02687
1300.0,-1.958167,-1.99292,-2.035059,-2.080906,-1.977846,-2.009177,-2.040254,-2.08817
1350.0,-2.024407,-2.061345,-2.081825,-2.128146,-2.044638,-2.084609,-2.0908,-2.134538
1400.0,-2.065287,-2.093389,-2.117872,-2.175792,-2.081286,-2.115907,-2.123535,-2.162506
1450.0,-2.09059,-2.115304,-2.161192,-2.223308,-2.106248,-2.13394,-2.162188,-2.208087
1500.0,-2.131101,-2.161706,-2.202673,-2.262121,-2.156977,-2.183558,-2.208058,-2.251928
1550.0,-2.18439,-2.21902,-2.246316,-2.296085,-2.219317,-2.249524,-2.252305,-2.286194
1600.0,-2.223454,-2.25344,-2.288221,-2.354169,-2.246988,-2.273948,-2.286364,-2.328295
1650.0,-2.256226,-2.283503,-2.329885,-2.400892,-2.275075,-2.300066,-2.325767,-2.377777
1700.0,-2.291333,-2.329198,-2.365388,-2.421837,-2.327778,-2.359779,-2.370614,-2.416078
1750.0,-2.338059,-2.378014,-2.406283,-2.467756,-2.386851,-2.411583,-2.410204,-2.453146
1800.0,-2.386536,-2.410326,-2.45494,-2.537002,-2.412247,-2.432787,-2.446726,-2.497662
1850.0,-2.420495,-2.443718,-2.501444,-2.567839,-2.440893,-2.467118,-2.48958,-2.540036
