Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
50.0,-59.828406,-57.849293,-59.468059,-60.757573,-65.077774,-61.421041,-62.23383,-64.292783
100.0,-56.664052,-52.858931,-53.09012,-54.759004,-61.360018,-60.652902,-60.112077,-63.191285
150.0,-54.611908,-49.310154,-50.253829,-51.027855,-61.240272,-58.54163,-59.901202,-61.611489
200.0,-52.356692,-47.807096,-48.464401,-48.995401,-60.37382,-56.314512,-57.079447,-60.890327
250.0,-51.373168,-45.917859,-46.408875,-46.926708,-59.306358,-54.37043,-55.787509,-58.497252
300.0,-49.147617,-44.118855,-44.241548,-45.253142,-58.12781,-52.45555,-53.861476,-59.151987
350.0,-48.490203,-42.962334,-43.210006,-44.648278,-56.333134,-50.753745,-51.799237,-52.725715
400.0,-46.471897,-42.588971,-42.722544,-43.390456,-54.811114,-48.499611,-49.855403,-53.206581
450.0,-45.127204,-41.233685,-41.391829,-41.827922,-54.723063,-48.746108,-51.708427,-55.036755
500.0,-44.345727,-39.674493,-39.848706,-40.794369,-53.389265,-48.030747,-48.068324,-49.495001
550.0,-44.216021,-39.132135,-38.921415,-40.569451,-50.037499,-45.004395,-46.549725,-47.73437
600.0,-43.073418,-38.534599,-37.899428,-39.518804,-48.832277,-44.409097,-48.173517,-47.544811
650.0,-42.047456,-37.700218,-37.342001,-38.463642,-50.880942,-44.737526,-47.794699,-47.517547
700.0,-41.771126,-37.112993,-37.240836,-38.203597,-48.536285,-44.042013,-43.879031,-46.711522
750.0,-42.467577,-36.417762,-36.822213,-37.804792,-45.77814,-44.0316,-44.00494,-45.859139
800.0,-41.917778,-35.821508,-36.120523,-36.993262,-45.821904,-44.29332,-46.499958,-45.546973
850.0,-40.493643,-35.424006,-35.554764,-36.399334,-46.144227,-42.89399,-43.867279,-44.829077
900.0,-39.711595,-35.08094,-35.009538,-36.010759,-46.188681,-41.956989,-41.261858,-43.721097
950.0,-39.903213,-34.803537,-34.723498,-35.813562,-45.337697,-42.391381,-41.420388,-44.535956
1000.0,-40.008296,-34.394268,-34.581142,-35.253717,-45.632418,-42.373852,-43.028275,-45.49105
1050.0,-38.676824,-33.855863,-34.105816,-34.788059,-45.312523,-40.937353,-41.445393,-44.235912
1100.0,-38.089697,-33.520196,-33.691362,-34.651372,-44.884132,-40.312321,-39.813127,-43.20771
1150.0,-38.307247,-33.503715,-33.509775,-34.351778,-45.086415,-41.065145,-40.724944,-42.945757
1200.0,-38.147301,-33.223489,-32.976709,-33.809352,-45.487095,-41.119575,-42.56637,-44.137233
1250.0,-37.191531,-32.488323,-32.43578,-33.293587,-44.17979,-39.56455,-40.496468,-43.378263
1300.0,-37.056863,-32.232307,-32.660391,-33.408023,-43.227733,-39.044095,-38.402375,-42.010377
1350.0,-37.56426,-32.545724,-32.7281,-33.273464,-43.548239,-39.904142,-39.644114,-41.693831
1400.0,-37.118135,-32.222757,-31.858771,-32.429644,-43.110025,-39.787063,-42.137824,-42.602532
1450.0,-36.091068,-31.416147,-31.302452,-31.913783,-42.057966,-37.925858,-39.482621,-42.136235
1500.0,-35.669815,-31.454905,-31.494932,-31.981622,-42.205766,-37.561501,-37.758314,-41.812669
1550.0,-36.085693,-31.633972,-31.383679,-31.956609,-43.934337,-39.235509,-39.035316,-42.0429
1600.0,-35.797662,-30.883325,-30.576904,-31.452551,-43.210741,-39.048095,-39.359944,-41.745327
1650.0,-35.063269,-30.146389,-30.402839,-31.137401,-41.195531,-36.904784,-37.050989,-40.589074
1700.0,-34.700459,-30.487835,-30.724757,-31.157372,-41.137819,-36.481529,-36.373319,-40.031496
1750.0,-35.082916,-30.751758,-30.738415,-30.908409,-42.188057,-37.830185,-37.284124,-40.513134
1800.0,-35.172152,-30.193141,-30.220812,-30.469709,-41.293932,-37.654995,-37.763211,-40.27539
1850.0,-34.358285,-29.776592,-29.875048,-30.245762,-39.581351,-36.204437,-36.902011,-40.038875
1900.0,-33.878681,-29.862121,-29.914598,-30.236282,-40.171641,-36.285995,-36.260195,-39.505851
1950.0,-34.055357,-29.834371,-29.806659,-29.893443,-41.928972,-36.957541,-36.390808,-39.462212
2000.0,-34.160922,-29.354246,-29.547862,-29.373337,-40.620035,-36.690389,-37.168415,-39.776039
2050.0,-34.257965,-29.036752,-29.421501,-29.226346,-38.609669,-35.910669,-36.564706,-39.334665
2100.0,-34.331878,-29.165341,-29.317443,-29.3044,-38.538949,-35.509602,-35.507451,-38.622636
2150.0,-33.933982,-29.25841,-29.231337,-29.416321,-39.688237,-35.667958,-35.530491,-38.657109
2200.0,-33.432271,-28.730187,-28.862436,-28.937642,-39.241488,-35.668284,-35.806499,-38.339087
2250.0,-33.421691,-28.273642,-28.579545,-29.1652,-37.8804,-35.136241,-35.173916,-38.106589
2300.0,-33.698741,-28.275732,-28.589087,-29.490204,-37.955627,-34.913792,-34.663839,-37.893412
2350.0,-33.246232,-28.345882,-28.448358,-29.652328,-38.863105,-35.105304,-34.717959,-37.654937
2400.0,-32.706149,-28.078268,-28.265797,-28.981834,-38.049558,-34.846555,-35.107381,-37.645553
2450.0,-32.805619,-27.844317,-28.124845,-28.769979,-36.93823,-34.387607,-35.205037,-37.910392
2500.0,-33.142965,-27.882789,-28.063024,-29.109572,-37.368189,-34.636072,-34.827734,-37.554191
2550.0,-32.96094,-27.955348,-27.877036,-28.991933,-38.112889,-35.112539,-34.464384,-37.215361
2600.0,-32.12811,-27.592666,-27.719556,-28.984543,-37.395595,-35.070453,-34.766765,-37.079265
2650.0,-31.768705,-27.406847,-27.76414,-28.714946,-36.213296,-34.938066,-35.051321,-36.53621
2700.0,-32.020201,-27.426203,-27.695033,-28.480722,-35.921313,-35.147286,-34.600547,-36.899795
2750.0,-32.163298,-27.402311,-27.51797,-28.744661,-36.512593,-35.405932,-34.070125,-36.580319
2800.0,-31.630015,-27.04779,-27.315154,-28.721542,-36.780552,-35.121579,-34.112811,-36.976058
2850.0,-31.364484,-26.838196,-27.264502,-28.446833,-36.294218,-34.923147,-34.177564,-37.025662
2900.0,-31.769055,-26.996258,-27.236638,-28.517938,-36.115041,-34.82018,-33.836211,-38.442709
2950.0,-31.904095,-27.11647,-27.077043,-28.715949,-36.318048,-34.836981,-33.382927,-37.535539
3000.0,-31.408456,-26.700776,-27.002496,-28.591969,-36.632182,-34.992644,-34.122349,-37.830007
3050.0,-30.990377,-26.292118,-27.171801,-28.251696,-36.058214,-34.586182,-34.547571,-38.115642
3100.0,-31.487931,-26.594501,-27.272193,-28.159164,-35.748135,-34.459003,-34.104671,-39.234781
3150.0,-31.620978,-26.686891,-26.786178,-28.092233,-36.047747,-34.488825,-33.135254,-37.859843
3200.0,-31.020055,-26.26709,-26.352972,-27.959871,-36.237742,-34.135447,-32.835344,-36.75794
3250.0,-30.688773,-26.034268,-26.584202,-27.828897,-35.908477,-33.671927,-33.627396,-36.455621
3300.0,-30.820024,-26.40503,-26.695523,-27.937288,-35.914717,-33.946647,-33.683725,-36.651902
3350.0,-31.088594,-26.6187,-26.091813,-27.893687,-36.361409,-34.425395,-32.307629,-35.975723
3400.0,-30.670351,-26.145629,-25.713499,-27.879454,-36.313763,-33.949634,-31.618947,-35.961323
3450.0,-30.338767,-25.696413,-26.009462,-27.524995,-35.977973,-33.455916,-32.608829,-36.806869
3500.0,-30.332153,-25.650404,-26.120305,-27.308181,-36.039549,-33.713037,-32.892658,-36.425936
3550.0,-30.499638,-25.612729,-25.620111,-27.440842,-35.92284,-34.031785,-31.555031,-35.379001
3600.0,-30.316671,-25.530722,-25.362849,-27.591717,-35.952688,-33.40509,-31.160339,-36.025213
3650.0,-30.034118,-25.447024,-25.542154,-27.259034,-35.870442,-32.869081,-31.986365,-37.096904
3700.0,-29.958718,-25.513066,-25.496404,-27.087505,-35.97843,-33.202848,-32.055968,-35.149212
3750.0,-30.168447,-25.554903,-25.022689,-27.257557,-35.788573,-33.699424,-31.015095,-34.141112
3800.0,-30.290751,-25.264956,-24.792148,-27.19318,-35.630398,-33.202095,-30.618168,-34.40635
3850.0,-30.019724,-24.911168,-25.134197,-26.754309,-35.2292,-32.563801,-31.636209,-35.285525
3900.0,-29.858772,-25.081607,-25.20224,-26.505079,-35.457489,-32.803562,-31.93774,-35.749309
3950.0,-30.131176,-25.380089,-24.722407,-26.538617,-35.996722,-32.878077,-30.824463,-35.092286
4000.0,-30.045314,-25.109256,-24.543927,-26.513735,-35.114801,-32.4135,-30.04698,-34.473039
4050.0,-29.827888,-24.744287,-24.806683,-26.206799,-34.542482,-32.167635,-30.733139,-34.926402
4100.0,-30.013066,-24.937552,-24.807583,-26.171429,-35.665769,-32.674156,-31.496547,-35.221335
4150.0,-30.139376,-25.12109,-24.315442,-26.568896,-36.141106,-32.777864,-30.225906,-34.242187
4200.0,-29.991452,-24.734276,-24.107522,-26.707597,-34.757199,-32.055277,-29.485246,-34.077208
4250.0,-30.106612,-24.453014,-24.373,-26.134031,-34.266083,-31.484662,-30.162109,-34.598462
4300.0,-30.139792,-24.465404,-24.422257,-26.054916,-35.256104,-31.994305,-30.591421,-34.612644
4350.0,-30.070312,-24.376536,-24.113022,-26.457924,-35.439001,-32.542977,-29.738389,-34.504308
4400.0,-29.927958,-24.163836,-24.020042,-26.367738,-34.317028,-31.946575,-29.390794,-34.857554
4450.0,-29.876946,-24.26731,-24.281963,-25.93756,-33.610039,-31.399399,-30.138079,-34.726873
4500.0,-29.957167,-24.103656,-24.221992,-26.168824,-34.586963,-31.798185,-30.418895,-34.643182
4550.0,-29.60651,-23.931839,-23.836314,-26.259732,-35.031196,-32.066947,-30.026165,-35.010001
4600.0,-29.186283,-24.165311,-23.769352,-25.900047,-33.745256,-31.779052,-29.866167,-34.912144
4650.0,-29.580759,-24.201691,-23.915076,-25.692809,-33.146206,-31.413372,-30.082223,-34.464263
4700.0,-29.639919,-23.878031,-24.039463,-25.784114,-34.236055,-31.774154,-30.325149,-34.532268
4750.0,-28.843503,-23.728644,-23.751801,-25.579388,-34.542631,-31.968393,-30.140511,-34.763507
4800.0,-28.663009,-23.960259,-23.647569,-25.391307,-32.800464,-31.540525,-29.961073,-34.498958
4850.0,-29.317109,-23.89651,-23.849859,-25.240137,-32.295527,-31.172301,-29.935035,-34.354747
4900.0,-29.191898,-23.572049,-23.845685,-25.120255,-33.511479,-31.437851,-29.990952,-34.225236
4950.0,-28.383177,-23.380703,-23.522944,-25.354886,-33.729,-31.566402,-29.636901,-34.370682
5000.0,-28.426466,-23.387649,-23.396908,-25.455317,-32.305249,-31.285469,-29.583058,-33.801237
5050.0,-28.892168,-23.480642,-23.505113,-25.148175,-31.838755,-31.177852,-29.965184,-33.391334
5100.0,-28.37596,-23.232679,-23.752667,-25.278835,-32.756422,-30.894528,-29.570645,-33.801617
5150.0,-27.519533,-23.009029,-23.820645,-25.341578,-33.021493,-30.659709,-29.457136,-34.374153
5200.0,-27.722343,-23.165741,-23.597385,-24.935612,-31.990385,-30.88502,-30.03396,-34.037678
5250.0,-28.216443,-23.244377,-23.363303,-24.974132,-31.606524,-30.891468,-30.229536,-33.260242
5300.0,-27.848915,-22.999742,-23.593315,-25.290373,-32.305009,-30.341114,-29.840498,-33.518859
5350.0,-27.097882,-23.059826,-23.538599,-24.915227,-32.408246,-30.508813,-30.256709,-34.224628
5400.0,-27.279413,-23.327395,-23.00847,-24.451134,-31.603563,-31.248416,-30.589218,-34.224331
5450.0,-27.952656,-23.173711,-22.881098,-24.613988,-31.252917,-31.266509,-30.056915,-33.416617
5500.0,-27.768515,-22.899924,-23.235751,-24.856385,-31.540681,-30.545814,-30.016697,-33.698291
5550.0,-27.187424,-23.313086,-23.251387,-24.575557,-32.227681,-31.144818,-30.520553,-34.720243
5600.0,-27.470773,-23.485415,-22.936626,-24.381754,-31.70217,-31.668131,-30.418092,-33.990249
5650.0,-27.981489,-22.959714,-22.776212,-24.365703,-30.874159,-31.210626,-30.018437,-33.466013
5700.0,-27.438993,-22.762442,-22.965626,-24.450527,-31.180379,-30.70074,-29.949082,-34.279189
5750.0,-26.855933,-23.243961,-23.093251,-24.49456,-31.880872,-31.189857,-30.075021,-34.969548
5800.0,-27.369244,-23.343169,-22.870562,-24.403524,-31.569855,-31.332506,-29.962863,-34.070905
5850.0,-27.847735,-22.645669,-22.478828,-24.224638,-30.858985,-30.395633,-29.47234,-33.60808
5900.0,-27.216762,-22.618071,-22.671927,-24.292523,-30.851936,-30.12786,-29.680999,-34.291309
5950.0,-27.012652,-23.068059,-22.999006,-24.183413,-31.454001,-31.050602,-30.18856,-34.540636
6000.0,-27.624177,-22.780429,-22.536155,-24.010432,-31.556702,-31.267386,-29.951946,-34.029153
6050.0,-28.00571,-22.168039,-22.200274,-24.069417,-31.147738,-30.518091,-29.254066,-33.714803
6100.0,-27.549601,-22.218293,-22.505195,-24.07464,-30.523524,-30.122569,-29.460426,-33.789709
6150.0,-27.756443,-22.659843,-22.696467,-24.055951,-30.889773,-31.008881,-30.058188,-34.295861
6200.0,-28.088248,-22.516655,-22.390273,-24.231593,-31.68362,-31.213689,-29.823108,-35.067008
6250.0,-28.031567,-22.004088,-22.317314,-24.239364,-31.071464,-30.215865,-29.357476,-34.742016
6300.0,-27.999092,-21.963676,-22.466982,-23.855589,-29.971749,-30.026444,-29.50832,-33.993359
6350.0,-27.948981,-22.354689,-22.490078,-23.873949,-30.706266,-30.964962,-29.746766,-34.720031
6400.0,-27.662311,-22.47628,-22.537326,-24.70437,-31.854102,-30.783579,-29.604083,-35.72376
