Freq (MHz),P1_TX1_P2_RX1 SDD21,P1_TX2_P2_RX2 SDD21,P1_TX3_P2_RX3 SDD21,P1_TX4_P2_RX4 SDD21,P2_TX1_P1_RX1 SDD21,P2_TX2_P1_RX2 SDD21,P2_TX3_P1_RX3 SDD21,P2_TX4_P1_RX4 SDD21
50.0,-0.288384,-0.294605,-0.303813,-0.313422,-0.285954,-0.29604,-0.304132,-0.315589
100.0,-0.404423,-0.414738,-0.428253,-0.441686,-0.407146,-0.416631,-0.431415,-0.446212
150.0,-0.509657,-0.522938,-0.538503,-0.552547,-0.510624,-0.524253,-0.541402,-0.559362
200.0,-0.602451,-0.618121,-0.635703,-0.653025,-0.604389,-0.61806,-0.640369,-0.657567
250.0,-0.693678,-0.712092,-0.732549,-0.747541,-0.696304,-0.712255,-0.735987,-0.757609
300.0,-0.77252,-0.793238,-0.816772,-0.836618,-0.778973,-0.796833,-0.823313,-0.841989
350.0,-0.858421,-0.8818,-0.90595,-0.923571,-0.862361,-0.886048,-0.910576,-0.933015
400.0,-0.948063,-0.975133,-1.000266,-1.024979,-0.954147,-0.979687,-1.004569,-1.033233
450.0,-1.021598,-1.048338,-1.074726,-1.100654,-1.029697,-1.058646,-1.081632,-1.10739
500.0,-1.090162,-1.116719,-1.144152,-1.166904,-1.09678,-1.124327,-1.156112,-1.183455
550.0,-1.162671,-1.200016,-1.22758,-1.260169,-1.176614,-1.212297,-1.24398,-1.276302
600.0,-1.23621,-1.27954,-1.307044,-1.341623,-1.252329,-1.292885,-1.320033,-1.348312
650.0,-1.292437,-1.328901,-1.356988,-1.384539,-1.307607,-1.340149,-1.369247,-1.395136
700.0,-1.348917,-1.381799,-1.412541,-1.448307,-1.363746,-1.393363,-1.427459,-1.46832
750.0,-1.421976,-1.466319,-1.491552,-1.528526,-1.434761,-1.474568,-1.506709,-1.551244
800.0,-1.481438,-1.532071,-1.557686,-1.590623,-1.502602,-1.53813,-1.566602,-1.599496
850.0,-1.52233,-1.559695,-1.589029,-1.625048,-1.538685,-1.567977,-1.600389,-1.636775
900.0,-1.56737,-1.609855,-1.64218,-1.683926,-1.586819,-1.621399,-1.65549,-1.706946
950.0,-1.630096,-1.691245,-1.716143,-1.754279,-1.654992,-1.700641,-1.725708,-1.777484
1000.0,-1.690597,-1.747007,-1.76914,-1.803512,-1.71645,-1.757588,-1.774779,-1.814709
1050.0,-1.725594,-1.763686,-1.797647,-1.838859,-1.743197,-1.773676,-1.80552,-1.848216
1100.0,-1.768625,-1.818494,-1.847156,-1.892358,-1.789511,-1.823926,-1.857321,-1.912945
1150.0,-1.832409,-1.901944,-1.915596,-1.961086,-1.862925,-1.910543,-1.922855,-1.978704
1200.0,-1.886639,-1.939259,-1.94974,-1.997245,-1.914704,-1.947923,-1.959471,-2.010428
1250.0,-1.915489,-1.951429,-1.982633,-2.033269,-1.93671,-1.962659,-1.993933,-2.049775
1300.0,-1.955559,-2.000268,-2.032063,-2.083022,-1.979035,-2.013062,-2.047217,-2.106272
1350.0,-2.013214,-2.069421,-2.081586,-2.132842,-2.044984,-2.089689,-2.101407,-2.147732
1400.0,-2.061298,-2.102639,-2.117367,-2.174466,-2.087886,-2.118835,-2.132413,-2.180475
1450.0,-2.09286,-2.122113,-2.155467,-2.221644,-2.112472,-2.137878,-2.168656,-2.231312
1500.0,-2.128147,-2.168759,-2.197667,-2.259659,-2.155559,-2.19051,-2.215549,-2.273634
1550.0,-2.177925,-2.227451,-2.241888,-2.292956,-2.216334,-2.257225,-2.25756,-2.309115
1600.0,-2.219736,-2.260804,-2.285861,-2.349366,-2.24705,-2.281812,-2.295019,-2.352891
1650.0,-2.257279,-2.287574,-2.325788,-2.399992,-2.27735,-2.304431,-2.335708,-2.401028
1700.0,-2.29214,-2.333018,-2.362282,-2.420607,-2.325874,-2.363379,-2.385565,-2.436663
1750.0,-2.332658,-2.382778,-2.401413,-2.460207,-2.381002,-2.4175,-2.421846,-2.471714
1800.0,-2.38226,-2.418071,-2.447028,-2.528403,-2.411327,-2.436917,-2.453904,-2.524393
1850.0,-2.416896,-2.451024,-2.493702,-2.564102,-2.443093,-2.472933,-2.501544,-2.571376
1900.0,-2.454466,-2.495698,-2.5261,-2.579389,-2.49806,-2.53756,-2.54723,-2.600344
1950.0,-2.49114,-2.52806,-2.555845,-2.626281,-2.539393,-2.572123,-2.579183,-2.639689
2000.0,-2.536117,-2.564707,-2.608263,-2.68012,-2.56033,-2.592405,-2.615297,-2.692038
2050.0,-2.587314,-2.613708,-2.66083,-2.705876,-2.607308,-2.645395,-2.667133,-2.723397
2100.0,-2.622519,-2.648902,-2.687739,-2.725366,-2.669981,-2.698177,-2.709699,-2.756601
2150.0,-2.645587,-2.672537,-2.724766,-2.776984,-2.689141,-2.719078,-2.743188,-2.801435
2200.0,-2.697457,-2.724203,-2.77514,-2.819303,-2.715587,-2.758572,-2.778076,-2.843077
2250.0,-2.767684,-2.776374,-2.809941,-2.83437,-2.776393,-2.817006,-2.820192,-2.883499
2300.0,-2.786447,-2.792912,-2.847793,-2.876839,-2.825167,-2.854372,-2.86751,-2.931391
2350.0,-2.793022,-2.821978,-2.890976,-2.920619,-2.832798,-2.876154,-2.905497,-2.966525
2400.0,-2.856953,-2.872364,-2.936399,-2.954812,-2.867748,-2.920542,-2.935722,-3.004141
2450.0,-2.915033,-2.909211,-2.971819,-2.978908,-2.924695,-2.961933,-2.977902,-3.040617
2500.0,-2.925399,-2.938389,-3.012074,-3.023754,-2.964591,-2.996205,-3.029464,-3.082916
2550.0,-2.948307,-2.974259,-3.048446,-3.072147,-2.985806,-3.028633,-3.059666,-3.121754
2600.0,-3.013232,-3.015221,-3.078973,-3.100828,-3.018804,-3.06298,-3.086362,-3.15751
2650.0,-3.064547,-3.052297,-3.11288,-3.127362,-3.070113,-3.103194,-3.128982,-3.195678
2700.0,-3.075628,-3.084698,-3.165891,-3.18301,-3.111622,-3.146213,-3.179472,-3.234543
