Freq (MHz),P1_TX1_P2_RX1 SDD11,P1_TX2_P2_RX2 SDD11,P1_TX3_P2_RX3 SDD11,P1_TX4_P2_RX4 SDD11,P2_TX1_P1_RX1 SDD11,P2_TX2_P1_RX2 SDD11,P2_TX3_P1_RX3 SDD11,P2_TX4_P1_RX4 SDD11
50.0,-30.117448,-30.763871,-29.997183,-29.753638,-29.871331,-29.99697,-29.906088,-29.536691
100.0,-34.36914,-34.67539,-34.730564,-35.802856,-33.83181,-33.933507,-34.669535,-34.863175
150.0,-38.327161,-35.252207,-34.819703,-36.73607,-37.753463,-34.946458,-34.549204,-35.192443
200.0,-35.097078,-34.441571,-35.169517,-33.996837,-33.641152,-33.720451,-33.093575,-31.945521
250.0,-41.531686,-41.369908,-46.705287,-36.701719,-40.42989,-42.502726,-42.704284,-36.229175
300.0,-43.46526,-36.874951,-35.576214,-42.204125,-39.398902,-34.861016,-33.858723,-36.497549
350.0,-32.688217,-28.901676,-29.877612,-31.362787,-30.401313,-27.760537,-27.868985,-26.845182
400.0,-29.607433,-26.041588,-27.101528,-26.481381,-27.510637,-25.657187,-26.534268,-24.236918
450.0,-33.150857,-29.403388,-30.603174,-29.975387,-30.67917,-30.442672,-32.293417,-29.960078
500.0,-37.835987,-33.979405,-33.958827,-32.006859,-35.674122,-30.28389,-29.386574,-29.135392
550.0,-25.849584,-23.067053,-23.40831,-22.785826,-24.276015,-21.862624,-22.477798,-20.999229
600.0,-24.854125,-22.175736,-23.074162,-22.979597,-23.551528,-22.175142,-23.702076,-22.318936
650.0,-30.531795,-29.850877,-32.054407,-28.030008,-31.508265,-33.915001,-41.664596,-37.413889
700.0,-28.636415,-27.048518,-25.798209,-22.860007,-27.686748,-24.208867,-23.510206,-22.318226
750.0,-23.408541,-20.693747,-20.991697,-20.609082,-21.84167,-20.022442,-20.590758,-19.879682
800.0,-24.05309,-21.500282,-22.727438,-22.826628,-22.965468,-22.688897,-24.426833,-24.031228
850.0,-31.794638,-34.363753,-34.331709,-26.172767,-36.568368,-50.766449,-38.11166,-31.570097
900.0,-28.384115,-24.833042,-23.903302,-22.587158,-25.937522,-22.934766,-23.279729,-22.250693
950.0,-23.608603,-20.34045,-21.173351,-21.368425,-21.84042,-20.390672,-22.101654,-21.206036
1000.0,-24.540602,-22.404402,-24.598703,-23.778764,-23.481807,-23.598481,-27.623985,-25.573713
1050.0,-32.200106,-39.280725,-37.703804,-26.437938,-35.498548,-47.18638,-34.817011,-30.980052
1100.0,-28.051775,-24.715613,-24.431933,-22.992556,-26.513959,-23.791473,-24.170211,-22.99418
1150.0,-22.961773,-20.609631,-22.124687,-21.916783,-21.654929,-20.257815,-22.736159,-21.475169
1200.0,-23.51898,-22.832644,-25.53691,-24.235196,-22.966579,-22.813186,-28.238737,-24.979731
1250.0,-27.758812,-33.446668,-31.261716,-24.294559,-30.47954,-42.019286,-35.152863,-26.768735
1300.0,-24.451982,-23.849179,-24.815439,-21.569386,-24.801341,-22.61753,-23.439192,-22.529811
1350.0,-21.553683,-20.861615,-23.280014,-22.034201,-20.994162,-19.457738,-23.010509,-22.956123
1400.0,-22.34743,-23.081333,-24.465748,-23.306907,-22.441391,-22.388187,-29.233776,-25.337491
1450.0,-24.190458,-28.110414,-25.462703,-21.752069,-28.236179,-31.398787,-28.633763,-23.343087
1500.0,-22.485028,-23.461854,-25.814608,-22.280194,-23.455481,-21.342559,-23.883828,-23.190267
1550.0,-21.59202,-21.649004,-25.639629,-24.008616,-21.208629,-19.879754,-26.108586,-25.707637
1600.0,-22.742049,-23.767993,-24.813543,-21.605687,-24.043345,-24.861434,-32.644891,-24.901572
1650.0,-23.766043,-26.692515,-25.283084,-21.404125,-27.670204,-29.296216,-26.377617,-24.44971
1700.0,-23.226921,-24.282735,-27.749434,-25.951497,-23.137652,-22.231966,-25.957593,-30.06308
1750.0,-22.952833,-23.55201,-28.200253,-24.767393,-22.742799,-22.566889,-31.337277,-30.098359
1800.0,-23.767581,-26.318287,-26.301985,-21.465575,-27.812499,-30.84829,-33.501478,-24.494602
1850.0,-24.121341,-26.394674,-26.512811,-23.909956,-26.916787,-27.494026,-29.536427,-25.247305
1900.0,-23.859512,-24.641204,-31.408085,-32.123594,-22.762664,-23.229918,-31.60897,-34.022655
1950.0,-24.963824,-27.345317,-34.685391,-24.600808,-24.272176,-26.013225,-44.885569,-29.941873
2000.0,-25.165446,-28.051152,-25.877342,-22.379965,-31.161373,-34.198903,-31.188288,-24.789106
2050.0,-22.735404,-23.962185,-24.808663,-25.999503,-24.361638,-24.757712,-27.672353,-26.188897
2100.0,-22.489346,-25.636221,-31.368691,-40.802361,-21.760088,-23.550521,-29.575628,-35.674611
2150.0,-26.273123,-34.318971,-29.935868,-24.325984,-25.544065,-30.27749,-32.566703,-29.189522
2200.0,-24.05664,-24.237043,-23.43367,-22.626527,-28.836191,-29.186167,-29.03355,-26.198673
2250.0,-20.199247,-22.763497,-24.342528,-28.430907,-21.917151,-24.638078,-28.63139,-27.87591
2300.0,-21.434106,-30.231678,-30.739184,-32.448393,-22.027958,-28.318366,-29.106623,-30.111107
2350.0,-27.049563,-29.624238,-25.479207,-24.018401,-30.044833,-40.718863,-27.941485,-29.458096
2400.0,-22.067959,-23.318871,-23.445175,-24.887092,-26.660212,-27.769671,-29.162915,-30.551738
2450.0,-19.866368,-25.182798,-27.22253,-37.183548,-22.141994,-28.399526,-31.776943,-31.294669
2500.0,-23.388822,-37.82696,-28.061125,-29.070134,-24.424945,-42.115752,-27.150777,-29.242179
2550.0,-29.687512,-27.963735,-24.134042,-24.640805,-40.269465,-32.670477,-26.919141,-30.847713
2600.0,-22.309469,-24.04425,-25.965717,-26.648475,-26.523948,-29.201753,-35.805586,-38.31861
2650.0,-21.347892,-25.880767,-31.870249,-45.252073,-23.597621,-33.006054,-29.77832,-32.045251
2700.0,-27.175703,-41.636282,-24.938744,-28.324192,-27.17982,-32.612206,-25.559126,-29.436074
2750.0,-32.546533,-27.513885,-23.203076,-24.940388,-42.046915,-29.828388,-28.333245,-35.027165
2800.0,-22.95438,-23.804773,-27.908394,-28.77794,-26.962762,-33.37526,-74.755287,-35.297345
2850.0,-22.436579,-26.187348,-33.151051,-40.558477,-24.694048,-33.090345,-28.969891,-27.693307
2900.0,-29.121029,-34.412304,-23.913747,-30.964917,-28.923059,-29.159191,-26.805142,-29.858599
2950.0,-31.747032,-27.392926,-23.010585,-32.843635,-35.395022,-28.399122,-33.705605,-44.355002
3000.0,-23.320791,-26.157911,-28.491559,-33.789832,-26.689887,-28.847055,-30.911496,-26.692463
3050.0,-23.614701,-33.903135,-39.002427,-28.134733,-26.555482,-33.990415,-24.499143,-25.311757
3100.0,-33.765896,-31.476955,-26.060629,-27.961836,-36.072405,-35.101136,-24.638012,-31.425793
3150.0,-27.976031,-24.987324,-24.852076,-28.540484,-33.719463,-29.72335,-31.034796,-27.065603
3200.0,-22.954412,-25.399255,-28.316364,-27.816966,-28.838424,-33.338198,-26.744617,-23.481539
3250.0,-24.571821,-30.130096,-30.704361,-31.150533,-32.384397,-34.238019,-23.045185,-26.254053
3300.0,-35.475922,-29.73785,-25.350348,-32.18717,-36.14903,-27.996835,-25.363852,-32.137228
3350.0,-28.199625,-25.309071,-23.290543,-26.551833,-31.165557,-28.797006,-27.507911,-23.548902
3400.0,-24.438282,-23.988601,-25.242006,-26.989462,-30.474458,-29.659671,-22.754517,-21.93708
3450.0,-26.149999,-25.490353,-28.952256,-35.919632,-31.640287,-27.142578,-22.506084,-25.752938
3500.0,-32.803818,-27.310818,-24.615216,-30.963629,-32.486318,-28.045129,-29.053378,-30.133255
3550.0,-27.315316,-23.88651,-22.322907,-25.397033,-32.160637,-31.538789,-27.754812,-22.495229
3600.0,-23.679471,-22.614854,-23.583892,-25.808001,-31.081673,-27.082329,-21.880914,-21.416946
3650.0,-25.683313,-24.476463,-26.207412,-32.14908,-30.088576,-24.186387,-22.796556,-27.680147
3700.0,-32.173184,-26.254909,-26.023921,-29.407023,-28.183224,-25.303335,-31.242145,-28.85271
3750.0,-26.394975,-24.544067,-23.176512,-24.068628,-29.430898,-32.587748,-24.727096,-21.242294
3800.0,-24.105667,-23.072519,-21.489459,-24.883033,-34.433659,-25.718602,-20.479836,-21.828188
3850.0,-25.547634,-22.439302,-23.687613,-35.959629,-26.386528,-21.697418,-22.202606,-32.832238
3900.0,-27.393536,-24.841529,-29.271565,-28.081641,-23.359034,-24.111132,-37.607555,-26.666556
3950.0,-25.918666,-25.588197,-21.404299,-23.722528,-26.426213,-37.221793,-22.653434,-21.344742
4000.0,-24.668926,-20.700932,-19.733439,-27.039197,-31.707647,-21.502405,-19.356298,-23.271632
4050.0,-22.952279,-19.482743,-24.871813,-49.957195,-21.14464,-18.871158,-22.371549,-34.844894
4100.0,-23.316555,-23.939784,-30.310143,-28.42541,-20.524752,-23.420179,-35.926554,-28.323041
4150.0,-26.8304,-27.282531,-20.414411,-27.211915,-27.836711,-31.352991,-20.851788,-23.79681
4200.0,-23.37113,-20.138125,-20.381851,-31.834351,-24.541849,-19.563782,-19.440687,-25.405681
