Freq (MHz),P1_TX1_P2_RX1 SDD22,P1_TX2_P2_RX2 SDD22,P1_TX3_P2_RX3 SDD22,P1_TX4_P2_RX4 SDD22,P2_TX1_P1_RX1 SDD22,P2_TX2_P1_RX2 SDD22,P2_TX3_P1_RX3 SDD22,P2_TX4_P1_RX4 SDD22
50.0,-29.75129,-29.811575,-29.050667,-29.53583,-29.584783,-29.476368,-29.259239,-29.351852
100.0,-32.361546,-32.319125,-32.140678,-33.811871,-32.075592,-31.964247,-32.478646,-32.958818
150.0,-38.369652,-37.159403,-38.56307,-36.175848,-38.035053,-37.947966,-38.503365,-36.286189
200.0,-35.378188,-34.451737,-33.861828,-34.210085,-37.600409,-35.783075,-35.720944,-35.862115
250.0,-39.189466,-36.554058,-34.947253,-39.995654,-41.159057,-36.556609,-36.520914,-39.426907
300.0,-41.182335,-40.720921,-41.456408,-42.172085,-45.212924,-39.877919,-40.330365,-46.329376
350.0,-32.331436,-29.04427,-30.009678,-29.966662,-31.962803,-29.346938,-29.980425,-28.608881
400.0,-29.45422,-25.297801,-25.934671,-26.287315,-27.652077,-25.517264,-26.14785,-24.723523
450.0,-32.969933,-27.526417,-28.032726,-31.361435,-28.959181,-27.438216,-27.994915,-29.00252
500.0,-32.754913,-30.458554,-30.459589,-30.194618,-31.013318,-27.96982,-27.664138,-27.708175
550.0,-24.94765,-22.615355,-22.855819,-22.084251,-23.793942,-21.745284,-22.199614,-20.819771
600.0,-24.447643,-21.515817,-22.265759,-23.311356,-22.48685,-21.056416,-21.71659,-21.716412
650.0,-30.060561,-26.239827,-28.057517,-38.385873,-25.76228,-24.156254,-24.679451,-28.039008
700.0,-27.256806,-25.398912,-24.905529,-22.53674,-25.29944,-22.841846,-22.63255,-21.807747
750.0,-22.574966,-20.417142,-20.938602,-20.507911,-21.214306,-20.029808,-20.299226,-19.642384
800.0,-23.107315,-20.737209,-22.475974,-25.432205,-21.261361,-20.805928,-21.595402,-22.993077
850.0,-30.78141,-27.713836,-31.907699,-33.722322,-26.985598,-25.539069,-26.736847,-31.285839
900.0,-28.081875,-25.118213,-24.737871,-23.190112,-25.619382,-23.214316,-23.904892,-22.491528
950.0,-23.26325,-20.47769,-21.650319,-22.88244,-21.379782,-20.186406,-21.4819,-21.181738
1000.0,-24.241039,-21.349463,-24.013798,-27.948568,-22.320038,-21.44734,-23.677476,-25.552634
1050.0,-34.949981,-29.671019,-35.519097,-32.529325,-32.021625,-28.975363,-30.238715,-41.511966
1100.0,-28.709534,-25.310388,-25.749421,-24.59677,-27.195913,-24.247834,-24.841057,-24.097731
1150.0,-22.662404,-20.245209,-22.137363,-22.79093,-21.399885,-19.775232,-21.888835,-21.762673
1200.0,-23.588331,-21.726236,-24.933839,-27.878737,-22.349526,-21.050519,-24.555295,-26.126781
1250.0,-34.812011,-31.854077,-38.488202,-31.495942,-31.502194,-28.195387,-30.320181,-38.786076
1300.0,-26.114268,-24.341869,-25.975426,-22.819473,-25.89687,-22.784706,-23.780873,-24.071211
1350.0,-21.645358,-20.620213,-23.882366,-23.638952,-20.891555,-19.286042,-22.28698,-24.109047
1400.0,-24.106485,-23.189063,-28.226608,-34.331189,-22.350347,-21.370432,-25.797789,-35.691597
1450.0,-43.72113,-40.266731,-38.584822,-26.043292,-33.301298,-29.858892,-30.972765,-28.288625
1500.0,-24.778615,-25.149997,-28.998977,-24.72765,-25.094126,-22.344711,-25.351098,-25.164592
1550.0,-22.914712,-22.672462,-30.146051,-33.646484,-21.591794,-20.066497,-25.344002,-31.082843
1600.0,-28.01786,-26.676657,-33.898546,-26.239456,-24.554321,-23.625559,-33.014818,-32.005348
1650.0,-33.613782,-36.372787,-29.463295,-23.485276,-42.289722,-34.033775,-31.417238,-25.505615
1700.0,-26.32444,-27.358538,-31.670431,-31.714898,-25.109746,-23.931865,-27.47703,-29.095364
1750.0,-26.167666,-25.814547,-37.48866,-28.129555,-22.991161,-22.71078,-30.954053,-33.693653
1800.0,-29.158114,-28.706552,-28.162049,-22.211449,-28.496744,-29.658701,-40.46569,-24.580845
1850.0,-27.571829,-29.793942,-27.184737,-25.503719,-33.182043,-33.151501,-30.379143,-25.420207
1900.0,-26.644639,-27.932995,-33.931447,-38.660873,-24.400858,-25.020879,-30.913641,-35.863327
1950.0,-27.968399,-28.823478,-34.877088,-23.698771,-24.615259,-26.464027,-41.576617,-27.731618
2000.0,-27.305361,-30.235818,-27.319299,-22.885688,-33.010922,-39.511496,-32.798836,-24.860773
2050.0,-25.619693,-28.052335,-26.817333,-28.783874,-28.714369,-29.569447,-29.095574,-27.294661
2100.0,-25.594376,-28.962296,-30.846164,-30.319995,-24.065077,-26.472838,-29.18798,-29.724853
2150.0,-29.875967,-43.385498,-28.31807,-23.815816,-26.701945,-31.631361,-29.824898,-27.385403
2200.0,-28.527072,-28.399375,-24.512581,-23.737339,-44.063295,-39.500089,-30.013315,-26.524021
2250.0,-23.421265,-25.675101,-24.633324,-28.228211,-25.673586,-28.699697,-28.010103,-25.753812
2300.0,-24.127671,-30.370764,-24.626195,-26.243108,-23.768587,-29.066503,-24.590935,-24.788232
2350.0,-37.162349,-30.655707,-23.118658,-22.970821,-28.952969,-35.292234,-24.771432,-25.952835
2400.0,-25.916007,-25.403212,-22.919683,-23.903541,-30.576454,-30.529364,-27.765263,-26.440878
2450.0,-21.868325,-26.809488,-23.423868,-27.098981,-24.315342,-29.369818,-24.842821,-24.483908
2500.0,-24.794992,-30.414782,-22.526653,-24.242273,-24.299186,-31.211466,-22.855332,-24.283532
2550.0,-34.774953,-27.288236,-22.749366,-22.965663,-29.162576,-29.61123,-25.083694,-26.330637
2600.0,-23.749238,-26.53795,-24.945512,-26.71359,-27.650846,-29.468824,-27.870933,-27.664143
2650.0,-22.052545,-29.464862,-24.909837,-32.203306,-23.954264,-29.939636,-24.359076,-25.586245
2700.0,-26.51551,-34.304709,-23.485583,-25.953446,-25.409704,-28.884794,-24.017233,-25.215741
2750.0,-29.82206,-29.713767,-23.853923,-25.451039,-30.634527,-29.587626,-27.417476,-29.498169
2800.0,-23.32284,-27.682727,-28.238152,-32.176865,-26.543127,-32.659908,-32.338634,-29.881314
2850.0,-22.972474,-29.174827,-29.540065,-37.576874,-24.699728,-30.372068,-26.698216,-24.601351
2900.0,-28.32516,-33.468199,-24.065632,-29.890496,-27.636092,-27.54396,-25.60225,-26.305539
2950.0,-28.638129,-28.271865,-23.250236,-32.304333,-29.806494,-26.156876,-32.459769,-36.030008
3000.0,-23.584271,-27.465509,-28.409528,-38.320086,-26.83207,-28.185705,-30.408482,-25.839389
3050.0,-24.395029,-34.770559,-34.732856,-27.574549,-28.060934,-33.992526,-22.952485,-24.278584
3100.0,-30.071349,-27.034345,-25.060958,-26.443807,-32.315276,-27.574157,-23.098269,-31.738259
3150.0,-25.466264,-24.032597,-25.207932,-31.083803,-29.635277,-26.776259,-33.737371,-29.826537
3200.0,-23.218873,-28.619826,-33.998658,-31.457419,-30.583449,-35.877192,-27.000843,-23.987445
3250.0,-26.410203,-37.859687,-30.84302,-30.930504,-36.104587,-28.590593,-22.17049,-25.794846
3300.0,-32.08453,-26.850372,-25.901583,-39.160612,-30.730729,-25.278227,-25.66483,-46.864903
3350.0,-26.661032,-27.788491,-26.664266,-29.240868,-30.538803,-29.8414,-37.889288,-24.956291
3400.0,-26.81575,-32.493277,-30.353904,-26.370988,-36.752398,-35.244255,-23.380151,-21.797464
3450.0,-34.377437,-28.071124,-32.942739,-30.331881,-34.941514,-26.542112,-22.229241,-24.927671
3500.0,-34.980176,-28.199228,-30.060537,-32.631754,-31.892658,-26.771776,-27.880835,-34.500372
3550.0,-29.200514,-31.977416,-26.266542,-24.206125,-33.533368,-33.086269,-27.848458,-22.464844
3600.0,-29.548045,-26.768305,-24.865991,-23.591204,-37.921197,-28.063843,-22.113256,-20.422643
3650.0,-34.057636,-25.660338,-27.841211,-32.168867,-32.225629,-23.23089,-22.547808,-25.291611
3700.0,-38.153976,-29.722236,-36.134248,-27.675727,-27.277632,-23.876785,-31.978344,-27.38691
3750.0,-32.345718,-29.806556,-24.998172,-22.045461,-27.705131,-35.127113,-25.497474,-20.072003
3800.0,-29.033993,-24.927004,-21.879012,-23.80199,-36.148413,-25.416774,-20.039313,-20.604417
3850.0,-28.97704,-23.719753,-24.656792,-35.490302,-25.675487,-20.52883,-21.31337,-29.564359
3900.0,-30.425819,-26.725018,-40.326628,-26.732164,-22.292321,-22.833523,-36.192678,-24.452251
3950.0,-30.558643,-29.736277,-22.044515,-23.616863,-25.947595,-36.747836,-22.001654,-20.51957
4000.0,-28.180694,-22.101613,-19.712248,-27.313573,-29.157871,-21.025266,-18.601083,-23.290357
4050.0,-24.883322,-19.972158,-23.877715,-42.383734,-20.568229,-18.430378,-21.738584,-37.583543
4100.0,-24.971213,-24.24036,-28.73797,-28.234447,-20.244695,-22.513157,-31.965892,-27.68218
4150.0,-32.079502,-32.612033,-20.136992,-26.056446,-27.434684,-27.933645,-20.252744,-24.386216
4200.0,-26.296009,-20.546321,-19.875844,-28.895448,-23.279015,-19.103885,-19.045341,-27.112925
4250.0,-21.073206,-19.794215,-25.373207,-32.451524,-18.510109,-18.235943,-24.469332,-36.394331
4300.0,-22.783839,-26.841925,-26.295232,-32.395314,-19.894639,-23.388652,-27.688689,-32.872998
4350.0,-41.963239,-26.048905,-21.109489,-30.658144,-26.69179,-24.569862,-20.506407,-27.461455
4400.0,-22.862125,-19.785396,-21.28824,-29.17606,-21.894264,-18.711914,-20.121398,-26.888319
4450.0,-19.317926,-20.304495,-26.343946,-33.173752,-18.120503,-18.314878,-25.658311,-34.125012
4500.0,-21.530859,-27.835875,-29.05558,-53.674311,-19.082466,-23.718718,-28.725684,-40.552255
4550.0,-35.4141,-27.457807,-22.928402,-34.30263,-24.478266,-26.020923,-22.223545,-32.493439
4600.0,-22.171319,-20.804116,-22.019219,-31.072909,-21.480979,-19.04813,-22.223351,-33.767466
4650.0,-18.308929,-20.727846,-27.18336,-35.004125,-16.833871,-18.596782,-30.123908,-32.252616
4700.0,-20.639748,-26.761684,-33.469678,-39.434837,-17.338161,-24.212162,-31.53678,-33.53666
4750.0,-42.593097,-31.788721,-24.648119,-40.991655,-23.141864,-27.938507,-25.295518,-33.731621
4800.0,-21.233498,-21.493771,-24.739506,-43.125334,-19.853084,-19.49234,-27.200327,-28.068676
4850.0,-17.825703,-20.453434,-31.606012,-36.347712,-15.659016,-19.494539,-36.127184,-25.647837
4900.0,-20.486611,-26.263852,-31.379171,-26.967262,-17.089646,-26.481516,-36.711249,-24.03109
4950.0,-55.145234,-31.143338,-29.153949,-23.944842,-25.26652,-27.807942,-31.750381,-22.102885
5000.0,-20.736715,-21.949978,-33.053723,-29.942352,-18.94554,-20.754727,-28.958385,-23.336197
5050.0,-18.144199,-22.263519,-34.086331,-27.005975,-16.617326,-20.962652,-31.913123,-22.617085
5100.0,-21.2136,-29.425381,-29.591379,-19.785117,-19.515142,-27.774114,-28.580858,-19.292959
5150.0,-39.949811,-33.247769,-28.996221,-20.933825,-30.894423,-33.0294,-24.709335,-20.120423
5200.0,-21.606657,-26.800433,-38.3968,-35.896364,-22.099076,-24.690067,-26.908341,-24.129469
5250.0,-18.757953,-26.924139,-28.215512,-20.871961,-19.52242,-24.10384,-27.310641,-21.343235
5300.0,-21.657905,-30.214898,-23.064273,-17.790236,-21.392384,-26.750688,-23.038077,-18.802843
5350.0,-37.533152,-33.913383,-24.536139,-21.40253,-27.566236,-31.414936,-23.31367,-20.302489
5400.0,-24.316015,-39.910049,-37.620058,-32.230951,-29.121149,-32.594094,-27.610746,-24.82812
5450.0,-20.325011,-31.608225,-26.567561,-21.184671,-21.172233,-26.803765,-26.110034,-20.922532
5500.0,-21.236867,-25.30202,-22.744937,-19.163392,-19.144368,-25.373724,-22.449754,-17.958146
5550.0,-27.051916,-24.549623,-23.546737,-21.631152,-22.230596,-27.771427,-21.878537,-18.544844
5600.0,-28.12709,-31.622332,-29.799197,-33.095534,-34.388892,-34.52209,-23.537944,-21.964895
5650.0,-21.420101,-29.474244,-32.117738,-22.338387,-21.059755,-28.174608,-24.868068,-19.99505
