Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
1400.0,-50.795637,-36.352704,-36.800226,-33.291021,-53.722529,-34.903689,-50.250011,-36.139751
1450.0,-47.26544,-35.031096,-36.189071,-32.789685,-54.997041,-33.850822,-44.689026,-35.485497
1500.0,-47.011381,-35.361308,-36.940839,-32.724088,-67.950734,-33.421809,-44.51801,-35.134143
1550.0,-48.118305,-35.946874,-36.940738,-32.561659,-54.006749,-33.718739,-49.15707,-35.035748
1600.0,-47.924581,-35.125535,-35.713375,-32.13237,-51.385621,-33.614111,-46.600588,-34.88535
1650.0,-46.668617,-34.158556,-35.401987,-31.904304,-52.782599,-32.802267,-42.956487,-34.4025
1700.0,-46.933283,-34.663079,-35.942036,-31.861939,-58.860657,-32.742475,-43.606247,-34.186055
1750.0,-48.884369,-35.217048,-36.016189,-31.501041,-60.855689,-33.155019,-47.037289,-34.050761
1800.0,-48.621533,-34.332297,-35.141058,-30.967315,-53.967915,-32.509289,-45.637814,-33.76753
1850.0,-45.918072,-33.68624,-34.722594,-30.849346,-52.88084,-31.947463,-43.189366,-33.538292
1900.0,-45.440143,-33.803892,-35.016881,-30.905399,-55.22611,-32.052406,-42.689634,-33.355656
1950.0,-46.692743,-33.970919,-35.083274,-30.519315,-61.433278,-32.223228,-43.280034,-33.202006
2000.0,-46.378838,-33.647383,-34.48044,-29.814787,-56.535853,-31.836919,-44.93613,-33.137793
2050.0,-45.971558,-33.158776,-34.03359,-29.722908,-52.519326,-31.549953,-43.602536,-32.700555
2100.0,-47.590522,-33.155527,-34.049033,-29.980001,-51.417306,-31.440317,-42.716697,-32.360816
2150.0,-47.177926,-33.285237,-34.321017,-30.025604,-54.718761,-31.392932,-43.041733,-32.400358
2200.0,-44.330608,-32.959539,-34.022115,-29.672102,-65.744196,-31.018425,-42.701124,-32.330405
2250.0,-43.431253,-32.573881,-34.115828,-29.984369,-52.425669,-30.782655,-41.100479,-32.176969
2300.0,-44.707055,-32.392222,-34.231999,-30.580131,-49.688479,-30.810312,-40.992395,-32.021883
2350.0,-45.796491,-32.153654,-33.839951,-30.248755,-50.736136,-30.701717,-41.868028,-31.821043
2400.0,-44.476326,-31.810912,-33.134616,-29.399494,-54.292437,-30.264794,-42.315527,-31.497624
2450.0,-43.523857,-31.748524,-33.058418,-29.410002,-50.305899,-30.121537,-42.029099,-31.474093
2500.0,-43.371497,-32.09248,-33.328499,-29.746855,-48.920142,-30.49288,-41.505661,-31.311856
2550.0,-43.765473,-32.249428,-33.398519,-29.854772,-50.845122,-30.564484,-41.734658,-31.179665
2600.0,-43.528605,-31.456322,-32.689385,-29.401843,-52.26511,-30.181795,-43.478306,-31.086724
2650.0,-43.363438,-31.302913,-32.525662,-29.201265,-49.806357,-30.165307,-44.016448,-30.909571
2700.0,-44.650971,-31.589243,-32.70553,-29.507918,-47.397753,-30.505081,-42.589054,-30.639361
2750.0,-46.009809,-31.453844,-32.711412,-30.119531,-46.828377,-30.591274,-41.8563,-30.630531
2800.0,-43.396271,-30.801541,-32.380808,-29.214711,-47.968465,-30.123266,-42.502143,-30.550156
2850.0,-41.588642,-30.677871,-32.512552,-28.652087,-47.167713,-29.925367,-42.570852,-30.485922
2900.0,-42.745045,-31.305276,-32.82601,-29.409661,-46.849466,-29.913402,-41.218468,-30.513382
2950.0,-45.039503,-31.498137,-32.714635,-29.997284,-46.883639,-29.960228,-40.152643,-30.304932
3000.0,-43.955149,-30.588759,-32.185156,-29.088509,-47.21598,-29.818108,-40.661478,-30.196037
3050.0,-42.167536,-29.804125,-32.255678,-28.352007,-46.037698,-29.547811,-41.294203,-30.320454
3100.0,-43.272107,-30.36047,-32.778081,-28.799158,-44.231853,-29.655126,-40.906084,-30.362531
3150.0,-45.381696,-31.037757,-32.501631,-29.231008,-43.993174,-29.894838,-40.012004,-30.18013
3200.0,-44.516256,-30.391079,-31.78787,-28.777161,-45.208348,-29.55708,-39.777007,-29.92923
3250.0,-42.385771,-29.750226,-31.890894,-28.092632,-44.901242,-29.110316,-41.007471,-30.084949
3300.0,-42.399072,-30.091151,-31.836292,-28.131387,-44.254191,-29.340155,-40.56309,-30.022745
3350.0,-44.199717,-30.543468,-31.286798,-28.929347,-43.837897,-29.654888,-38.793867,-29.298576
3400.0,-44.017897,-30.141505,-31.081935,-28.949116,-45.055155,-29.316012,-38.317309,-28.936238
3450.0,-42.195646,-29.697887,-31.517488,-28.296402,-44.788144,-28.947653,-40.030707,-29.670813
3500.0,-41.753402,-29.876288,-31.086973,-28.31261,-43.974372,-29.17553,-39.847978,-30.032541
3550.0,-43.074362,-30.338156,-30.205674,-28.750508,-43.886727,-29.45737,-37.629592,-29.344614
3600.0,-43.516283,-30.183071,-30.087748,-28.520955,-44.249271,-28.812795,-37.409794,-29.285903
3650.0,-42.367593,-29.411995,-30.935945,-27.696267,-44.943838,-28.146471,-38.503733,-29.445788
3700.0,-41.603507,-29.213347,-31.117329,-27.965505,-44.597587,-28.462202,-38.470449,-28.992577
3750.0,-42.070876,-29.712813,-30.285997,-28.64398,-43.491264,-28.882457,-37.608687,-28.74253
3800.0,-44.789779,-29.911174,-30.04851,-28.150828,-44.280623,-28.373721,-37.791861,-28.700459
3850.0,-43.991641,-29.235805,-30.667328,-27.050237,-44.92239,-27.636367,-39.591286,-28.868905
3900.0,-42.290908,-29.125671,-30.529196,-27.202036,-44.055747,-28.005097,-38.900141,-29.049262
3950.0,-43.436097,-29.573635,-29.69046,-27.963462,-44.529104,-28.646937,-37.153711,-28.733787
4000.0,-45.427782,-29.433849,-29.642464,-28.020501,-45.554546,-28.521232,-36.834975,-28.337181
4050.0,-45.066819,-28.827865,-30.218147,-27.116447,-44.778499,-27.875112,-37.710302,-28.576518
4100.0,-44.36886,-28.660976,-29.90104,-26.853311,-44.725529,-27.908452,-36.749122,-28.824804
4150.0,-45.06829,-28.632893,-29.131207,-27.409762,-47.519855,-28.152585,-34.698198,-28.327371
4200.0,-46.044633,-28.49408,-29.127374,-27.653193,-47.005174,-27.808878,-34.631455,-28.161249
4250.0,-48.61538,-28.459188,-29.838939,-26.897543,-45.19056,-27.139108,-36.53979,-28.369933
4300.0,-49.34117,-28.259806,-29.831522,-27.044139,-45.772459,-27.30922,-36.526541,-28.680918
4350.0,-47.196883,-27.790947,-29.037968,-27.874593,-49.868722,-27.87903,-34.771827,-28.709911
4400.0,-47.240932,-27.85734,-29.059545,-27.74225,-48.966309,-27.499104,-34.738448,-28.498081
4450.0,-48.407986,-28.359048,-29.889706,-26.710987,-44.562428,-26.81806,-36.538104,-28.229965
4500.0,-50.712924,-27.691979,-29.540823,-26.932064,-45.313663,-26.902667,-36.437159,-28.531263
4550.0,-46.431846,-26.96132,-28.502986,-27.496516,-51.102729,-27.449745,-35.856114,-28.69192
4600.0,-43.578082,-27.514542,-28.59431,-27.096587,-46.545077,-27.234096,-36.148145,-28.285418
4650.0,-45.733053,-28.412167,-29.389597,-26.520114,-42.605251,-26.51579,-36.771811,-27.948477
4700.0,-48.167887,-27.724039,-29.305262,-26.424113,-43.191108,-26.612778,-36.164765,-28.271284
4750.0,-44.11454,-26.947691,-28.379284,-26.510606,-49.102001,-27.390918,-35.535382,-28.52002
4800.0,-43.680202,-27.234794,-28.332471,-26.745311,-44.304078,-27.268075,-35.810304,-28.126728
4850.0,-47.823949,-27.687252,-28.944633,-26.35483,-40.91092,-26.561104,-36.610638,-27.723311
4900.0,-46.04272,-27.337212,-29.000626,-26.14236,-42.122064,-26.438277,-36.195807,-27.870443
4950.0,-41.788037,-26.728961,-28.492574,-26.437168,-46.111089,-26.829895,-35.251476,-28.15371
5000.0,-42.130465,-26.796801,-28.577653,-26.549605,-42.555178,-26.697525,-35.47731,-27.858374
5050.0,-45.081156,-27.310511,-28.976006,-25.998033,-39.983131,-26.217863,-36.299096,-27.436326
5100.0,-42.443305,-26.922036,-28.801716,-26.182233,-40.978494,-25.963728,-35.286799,-27.627574
5150.0,-39.261829,-26.189717,-28.408339,-26.723745,-43.202653,-26.319552,-35.046039,-27.837712
5200.0,-39.878304,-26.410242,-28.230456,-26.315765,-40.81478,-26.635301,-36.628534,-27.500547
5250.0,-42.16007,-27.074587,-28.252617,-26.18808,-38.70828,-26.142199,-37.314484,-27.173269
5300.0,-40.714454,-26.845384,-28.527948,-26.305855,-39.177987,-25.61229,-36.060421,-27.324744
5350.0,-37.805575,-26.413754,-28.260243,-25.955357,-40.565677,-26.207574,-37.005444,-27.563584
5400.0,-38.38755,-26.741627,-27.913428,-25.558576,-39.315482,-26.776575,-38.570352,-27.177847
5450.0,-42.080899,-26.841252,-27.994717,-25.599338,-38.006938,-25.993498,-37.318264,-26.813032
5500.0,-41.085431,-26.516849,-28.201209,-25.576751,-37.821039,-25.377873,-36.989656,-27.068614
5550.0,-37.29885,-26.889216,-28.02004,-25.542688,-38.604028,-26.428496,-38.398651,-27.51384
5600.0,-37.820362,-27.160265,-27.800204,-25.474336,-38.386587,-27.038464,-38.670757,-27.178855
5650.0,-41.908267,-26.664856,-27.801875,-25.423275,-37.358406,-25.98144,-37.345714,-26.823272
5700.0,-40.149144,-26.468734,-28.009168,-25.336588,-36.820612,-25.308481,-36.878757,-27.134228
5750.0,-36.250011,-26.875615,-28.117374,-25.405415,-37.197011,-26.295749,-37.777945,-27.481451
5800.0,-36.997582,-26.874141,-27.756831,-25.462794,-37.198096,-26.899983,-38.250843,-27.272536
5850.0,-41.090466,-26.298434,-27.404787,-25.352718,-36.713904,-25.633463,-36.852995,-27.041189
5900.0,-40.394351,-26.37483,-27.75871,-25.24478,-36.046704,-25.022972,-36.319666,-27.102334
5950.0,-37.118599,-26.606698,-28.01833,-25.160322,-35.843921,-26.121012,-38.020273,-27.307423
6000.0,-37.819904,-26.304112,-27.350366,-25.130235,-36.001008,-26.705315,-39.259554,-27.403969
6050.0,-41.894448,-25.912197,-27.024243,-25.233891,-36.830853,-25.469639,-37.703775,-27.197025
6100.0,-42.586953,-26.011657,-27.439502,-25.034579,-36.193638,-24.617259,-36.910714,-26.879449
6150.0,-38.998488,-26.20412,-27.580128,-24.973804,-34.587502,-25.804712,-38.422177,-27.257521
6200.0,-38.549018,-26.185762,-27.220813,-25.36321,-34.722112,-26.704961,-39.054515,-27.932499
6250.0,-41.550031,-25.930726,-27.05495,-25.428469,-35.965609,-25.382626,-37.466182,-27.638985
6300.0,-43.989263,-25.758001,-27.243489,-24.934463,-35.71961,-24.477749,-36.827898,-27.06444
6350.0,-39.459242,-25.927572,-27.295463,-24.994618,-33.940495,-25.562081,-37.407368,-27.397095
6400.0,-39.202613,-25.98421,-27.316399,-25.952455,-33.718385,-26.458529,-37.846274,-28.207662
6450.0,-41.948203,-25.679762,-27.322963,-26.130082,-34.926925,-25.104605,-37.333386,-27.816528
6500.0,-44.47407,-25.518909,-27.173017,-25.00041,-35.675954,-24.093205,-36.541977,-26.781666
6550.0,-39.422116,-25.74613,-27.18352,-25.033215,-33.717577,-24.868089,-36.917509,-26.730029
6600.0,-38.879581,-25.718414,-27.375502,-26.249142,-33.101767,-25.880461,-38.052452,-27.633631
6650.0,-41.842249,-25.442406,-27.521863,-25.996268,-34.201068,-25.288506,-38.353974,-27.493032
6700.0,-49.865658,-25.283079,-27.331812,-24.369298,-35.754125,-24.20549,-36.978639,-26.245441
6750.0,-41.701651,-25.384143,-26.93263,-24.558295,-33.589919,-24.450497,-36.575709,-26.142154
6800.0,-40.48814,-25.46283,-27.047194,-25.897238,-32.810917,-25.64645,-37.985721,-27.534176
6850.0,-44.170494,-25.317898,-27.37519,-25.75049,-34.266648,-25.712256,-38.761915,-27.731962
6900.0,-48.614736,-25.108068,-27.23408,-24.337795,-35.888787,-24.477887,-37.479765,-26.224489
6950.0,-41.705853,-24.916236,-26.616428,-24.338854,-34.147543,-24.205707,-36.226977,-25.977618
7000.0,-41.398044,-25.203861,-26.846899,-25.784481,-33.327582,-25.443681,-37.16375,-27.509995
7050.0,-45.038243,-25.616946,-27.622736,-26.006744,-34.526525,-25.799022,-38.132144,-27.504041
7100.0,-52.791128,-25.326115,-27.660044,-24.534226,-35.693146,-24.664731,-37.208774,-25.96657
7150.0,-43.481361,-24.932902,-26.966741,-24.144906,-34.937273,-24.031588,-36.149784,-25.539445
7200.0,-42.643677,-25.500365,-27.213393,-25.52883,-34.001778,-25.00107,-36.620958,-26.733032
7250.0,-46.686036,-25.990807,-28.035529,-25.677973,-34.118147,-25.45256,-37.809382,-26.809301
7300.0,-50.345595,-25.493164,-28.403947,-24.069089,-35.361228,-24.50297,-38.613716,-25.516901
7350.0,-42.948564,-25.01787,-27.517668,-23.645952,-35.418443,-23.736245,-36.71515,-24.928846
7400.0,-42.209348,-25.493447,-27.305292,-24.844062,-33.989931,-24.35455,-36.419212,-26.054839
7450.0,-45.988233,-25.991109,-28.259109,-25.158686,-34.099952,-25.146126,-38.491141,-26.537368
7500.0,-47.36489,-25.949547,-28.66009,-24.063522,-35.561657,-24.787868,-39.884352,-25.675759
7550.0,-41.972409,-25.240565,-27.201716,-23.281823,-35.147557,-23.788131,-36.41679,-24.893628
7600.0,-42.462679,-25.216082,-26.846912,-24.219599,-33.90313,-23.789209,-36.567154,-25.66541
7650.0,-45.613978,-25.860397,-27.861759,-24.908925,-34.538815,-24.739783,-39.660256,-26.318369
7700.0,-48.897841,-25.982292,-28.030336,-24.191583,-35.198678,-24.894186,-39.36691,-25.834751
7750.0,-45.26078,-25.270476,-26.780054,-23.217122,-35.938085,-23.806256,-36.640391,-25.050792
7800.0,-43.170642,-24.982728,-26.430885,-23.613294,-36.067286,-23.249565,-37.101103,-25.178838
7850.0,-43.877608,-25.973334,-27.437044,-24.580322,-35.867741,-24.267254,-38.588325,-26.014173
7900.0,-44.240513,-26.413698,-27.990953,-24.328794,-35.510974,-24.850189,-37.435374,-26.108427
7950.0,-43.333877,-25.572069,-26.967459,-23.285746,-35.532082,-23.854609,-35.802096,-25.427302
8000.0,-41.748625,-25.158472,-26.311187,-23.100549,-35.676345,-22.882592,-35.821722,-25.070296
8050.0,-42.058207,-26.228844,-27.326947,-24.342042,-35.637518,-23.944469,-36.950135,-26.000971
8100.0,-42.516545,-26.938931,-27.92286,-24.947471,-35.636071,-25.055682,-36.745638,-26.570036
8150.0,-41.978914,-26.083674,-26.777393,-23.848848,-35.006255,-24.159595,-35.503034,-25.869441
8200.0,-41.183949,-25.287706,-25.899564,-23.201925,-35.582189,-22.725574,-35.425072,-25.216819
8250.0,-42.096009,-26.275472,-26.698814,-24.735094,-36.580708,-23.553569,-36.776159,-26.357993
8300.0,-42.715036,-27.464888,-27.398545,-25.817149,-35.871626,-25.132365,-36.331132,-27.078365
8350.0,-41.564127,-26.856144,-26.909272,-24.474652,-34.303117,-24.653303,-34.674222,-26.257813
8400.0,-41.302981,-25.210729,-25.977914,-23.715664,-35.033037,-22.720057,-34.408317,-25.325809
8450.0,-42.514957,-26.165826,-26.3699,-24.989895,-36.301632,-23.111282,-35.839025,-26.305796
8500.0,-41.778061,-27.302162,-27.435042,-25.774823,-35.144399,-25.004035,-35.32241,-27.294036
8550.0,-41.064817,-26.637668,-27.149911,-24.981794,-33.581929,-25.148444,-34.005503,-26.918008
8600.0,-41.180092,-24.76897,-25.952221,-23.926958,-33.875709,-22.856228,-33.742384,-25.714651
8650.0,-42.523887,-25.851205,-26.132566,-24.746867,-34.99249,-22.638635,-34.966634,-26.087565
8700.0,-42.501617,-27.069946,-27.477,-25.967459,-34.171757,-24.82045,-34.652778,-27.653518
8750.0,-41.942327,-26.329472,-27.545953,-25.826157,-32.666573,-25.706039,-33.717914,-27.960255
8800.0,-41.228195,-24.615837,-26.643018,-24.230012,-32.739389,-23.479253,-32.763651,-26.133779
8850.0,-42.331317,-25.119423,-26.249562,-24.42551,-34.588159,-22.657654,-33.527242,-26.025387
8900.0,-43.968633,-26.554314,-27.819448,-26.320591,-34.080892,-24.858757,-34.543462,-28.145916
8950.0,-41.780714,-26.403568,-28.594925,-27.119017,-32.529423,-26.406779,-34.163403,-28.389413
9000.0,-39.971243,-24.859739,-27.365554,-25.288432,-32.06616,-24.298576,-32.983919,-26.175635
9050.0,-41.843363,-24.448094,-25.698967,-24.717048,-33.889479,-22.45519,-33.31094,-25.647022
9100.0,-42.195135,-26.116095,-27.733284,-27.652649,-33.290142,-24.127918,-34.871566,-27.29294
9150.0,-40.185871,-26.888402,-29.648823,-29.863249,-31.682187,-26.437015,-35.140154,-28.009883
9200.0,-39.158563,-25.636318,-28.523851,-26.556537,-31.222029,-24.962473,-33.648898,-26.546523
9250.0,-39.020461,-23.7947,-25.691004,-24.883337,-32.189185,-21.830495,-33.227167,-24.857025
9300.0,-38.937206,-25.506617,-27.735328,-27.358576,-31.468532,-22.882078,-34.947783,-25.684981
9350.0,-38.785447,-27.326544,-30.490627,-30.475308,-30.281202,-26.394925,-35.632515,-27.564651
9400.0,-38.155033,-26.737147,-29.919245,-27.426991,-29.849872,-26.272691,-34.303528,-27.224157
9450.0,-37.764647,-24.038576,-26.494998,-24.477347,-30.339085,-22.272838,-32.742565,-24.501413
9500.0,-38.298801,-25.306457,-27.755753,-26.155394,-30.00999,-22.365483,-33.988176,-24.752828
9550.0,-38.401816,-28.149164,-30.768448,-30.206525,-29.365451,-26.697755,-35.024126,-27.664877
9600.0,-38.964406,-28.429403,-30.592467,-28.763102,-29.305204,-27.717797,-34.616873,-27.761863
9650.0,-39.662062,-25.088141,-27.287978,-24.096314,-29.541454,-23.270838,-32.630745,-24.613861
9700.0,-38.035875,-25.172583,-26.943107,-25.297825,-29.128383,-22.066005,-32.477369,-24.0881
9750.0,-38.046762,-28.795491,-29.723428,-30.321975,-28.944334,-26.32467,-33.87523,-26.854178
9800.0,-40.541722,-29.764903,-30.396046,-29.696839,-29.463104,-28.366322,-35.421931,-27.8665
9850.0,-40.012075,-26.054961,-28.006341,-24.593524,-29.38245,-24.213268,-34.790919,-25.626731
9900.0,-38.939826,-24.593738,-26.163328,-24.171126,-28.415503,-21.48935,-32.709922,-23.328514
9950.0,-39.252193,-28.422744,-28.641276,-29.032123,-28.381082,-25.143736,-33.963274,-25.635729
10000.0,-39.670228,-30.362599,-30.587457,-29.342025,-28.558875,-27.797237,-35.996682,-28.453487
10050.0,-42.500909,-27.438636,-29.018142,-24.930081,-28.100651,-24.761403,-36.524081,-27.627476
10100.0,-42.071054,-24.349684,-26.247481,-22.772076,-27.385526,-21.077199,-33.406024,-23.580001
10150.0,-39.543616,-27.920132,-27.409658,-27.336425,-27.052139,-23.888023,-33.887999,-25.611419
10200.0,-41.522945,-31.007946,-29.603033,-30.116161,-27.464476,-27.262356,-36.706623,-29.651021
10250.0,-44.610215,-29.12239,-29.673397,-26.477896,-27.724238,-26.006422,-39.586411,-29.16389
10300.0,-50.438694,-25.066593,-26.784556,-22.781976,-27.45652,-21.907351,-35.320544,-24.346507
10350.0,-42.195791,-27.769377,-26.284322,-26.76028,-26.435655,-23.12343,-34.359247,-25.406172
10400.0,-43.669283,-31.630674,-28.650643,-30.840317,-27.266674,-26.493195,-38.404133,-29.42429
10450.0,-48.986741,-31.133897,-29.834102,-27.215843,-27.854292,-26.557673,-42.219953,-29.551219
10500.0,-53.076417,-26.092046,-27.682872,-22.981366,-27.701443,-22.816291,-36.071661,-25.159549
10550.0,-41.770839,-27.389803,-25.670546,-25.518372,-26.827497,-22.35945,-33.938409,-24.732567
10600.0,-43.797028,-31.038848,-27.611457,-29.379871,-27.658902,-25.093935,-37.866147,-28.212316
10650.0,-49.269693,-31.164953,-30.039389,-27.26958,-27.962219,-26.136593,-42.991863,-29.655123
10700.0,-49.477391,-26.54567,-29.440512,-23.187367,-27.757703,-23.686426,-38.583146,-26.110354
10750.0,-39.221003,-26.231704,-25.989929,-23.801613,-26.974374,-22.051053,-34.662562,-24.057363
10800.0,-39.007485,-29.553066,-26.809928,-27.598219,-27.359145,-23.87083,-37.962267,-27.195865
10850.0,-42.827075,-30.582336,-29.648347,-27.793323,-27.752199,-25.550986,-42.836146,-29.415291
10900.0,-56.684521,-27.565944,-30.022956,-24.161706,-27.704857,-24.364305,-39.435583,-27.078158
10950.0,-42.790579,-25.941551,-26.486054,-23.315933,-27.034146,-22.173305,-34.181408,-24.4824
11000.0,-39.522826,-28.305115,-26.033543,-26.813522,-27.193315,-22.909008,-36.503067,-26.57052
11050.0,-43.306222,-30.063862,-29.139257,-27.987535,-28.02572,-24.890401,-42.762795,-28.639902
11100.0,-50.699473,-27.59768,-30.754202,-24.654667,-27.943985,-24.985936,-41.48787,-27.284596
11150.0,-44.06155,-25.4081,-28.081136,-23.041572,-27.07027,-23.036262,-34.657415,-24.75514
11200.0,-41.093992,-26.747285,-26.126494,-25.291829,-27.663305,-22.414602,-35.754023,-25.344422
11250.0,-44.204803,-28.615906,-28.905145,-26.357875,-28.53628,-23.895173,-41.625601,-27.629914
11300.0,-45.434241,-27.461354,-31.465614,-24.434427,-28.007787,-25.328955,-43.640012,-28.177785
11350.0,-42.573365,-25.476515,-29.653395,-22.88535,-26.9393,-24.139371,-36.395479,-26.150851
11400.0,-42.279986,-25.564281,-26.441947,-23.71483,-27.676159,-22.316452,-35.888062,-25.222538
11450.0,-48.123234,-27.364228,-28.879238,-25.16521,-28.473083,-23.412088,-41.067289,-27.468922
11500.0,-47.565832,-27.751748,-31.954348,-24.87239,-27.670721,-25.862289,-44.270889,-28.734906
11550.0,-41.67799,-26.061662,-30.301264,-23.370356,-26.714358,-25.56852,-36.64945,-26.751441
11600.0,-42.325208,-25.288421,-26.759228,-23.238508,-27.096084,-23.072998,-35.198931,-25.327574
11650.0,-56.261068,-26.687667,-28.334437,-24.650739,-28.141783,-23.368519,-39.434894,-26.953618
11700.0,-46.625831,-27.861893,-31.017122,-25.057781,-27.664908,-25.833505,-41.760559,-28.267717
11750.0,-40.695319,-26.723596,-30.53814,-23.96138,-26.710942,-26.366651,-37.47839,-27.444107
11800.0,-39.822142,-25.255977,-27.563436,-23.118782,-26.939216,-23.842129,-35.384674,-25.850295
11850.0,-45.510364,-26.065434,-27.773512,-23.99395,-28.279693,-23.049977,-37.233335,-26.129959
11900.0,-46.168678,-27.618814,-29.973416,-24.949127,-28.11647,-25.271999,-39.116341,-27.777556
11950.0,-40.240477,-27.129104,-30.627418,-24.332966,-27.047101,-26.741343,-38.277157,-28.031107
12000.0,-38.641113,-25.588742,-28.104642,-23.22495,-26.669577,-24.302193,-36.437918,-25.977826
12050.0,-41.680694,-25.691149,-27.355441,-23.45316,-27.617871,-22.794824,-37.333187,-25.552843
12100.0,-42.080245,-27.214924,-29.173457,-24.634064,-28.068281,-24.847656,-39.094503,-27.544259
12150.0,-38.379994,-27.34964,-30.129515,-24.73892,-27.159875,-26.831571,-37.729231,-28.100932
12200.0,-37.539323,-26.084767,-28.384985,-23.677144,-26.394505,-24.960482,-35.775083,-26.463746
12250.0,-39.248755,-25.439253,-27.269073,-23.272149,-27.098425,-23.259271,-36.483974,-25.606572
12300.0,-39.722863,-26.701885,-28.179259,-24.46186,-28.068591,-24.67565,-38.360858,-26.614274
12350.0,-38.22758,-27.473379,-29.045126,-25.095643,-27.203221,-26.290916,-38.262393,-27.373324
12400.0,-37.683741,-26.386966,-28.450209,-23.926134,-26.330208,-24.937248,-36.381709,-26.55255
12450.0,-37.91523,-24.981308,-27.211394,-22.852125,-26.731105,-23.188311,-35.564815,-25.201293
12500.0,-38.144512,-26.129467,-27.574602,-23.902605,-27.452251,-23.85528,-37.801635,-25.737047
12550.0,-37.777836,-27.422795,-28.637679,-24.705379,-27.123235,-25.27943,-39.994831,-26.893001
12600.0,-37.090786,-26.380899,-28.59051,-23.669745,-26.373087,-24.591226,-37.689413,-26.389714
12650.0,-37.443938,-24.984475,-27.597924,-22.600126,-26.06911,-23.182291,-35.416176,-25.134409
12700.0,-37.887855,-25.698943,-27.385605,-23.279796,-26.843208,-23.21395,-37.906063,-25.458596
12750.0,-37.310248,-26.960503,-28.296246,-24.037645,-27.242507,-24.468594,-42.100109,-26.48959
12800.0,-37.161271,-26.588545,-28.581749,-23.539458,-26.625,-24.547298,-39.565629,-26.421053
12850.0,-37.504984,-25.464253,-27.828146,-22.706498,-25.873812,-23.661121,-36.176059,-25.58898
12900.0,-37.284618,-25.333026,-27.140195,-22.858936,-26.280325,-23.307012,-37.855163,-25.154618
