Freq (MHz),P1_TX1_P2_RX1 SDD21,P1_TX2_P2_RX2 SDD21,P1_TX3_P2_RX3 SDD21,P1_TX4_P2_RX4 SDD21,P2_TX1_P1_RX1 SDD21,P2_TX2_P1_RX2 SDD21,P2_TX3_P1_RX3 SDD21,P2_TX4_P1_RX4 SDD21
50.0,-0.288844,-0.295499,-0.305356,-0.312493,-0.286628,-0.296224,-0.305944,-0.316624
100.0,-0.402875,-0.414971,-0.428633,-0.443059,-0.405485,-0.41741,-0.430194,-0.445699
150.0,-0.509119,-0.523237,-0.53913,-0.553999,-0.509914,-0.523425,-0.540926,-0.557458
200.0,-0.601486,-0.619163,-0.636874,-0.653533,-0.604601,-0.619469,-0.639218,-0.655701
250.0,-0.693308,-0.711959,-0.733621,-0.747581,-0.693974,-0.712507,-0.734212,-0.754832
300.0,-0.772543,-0.795247,-0.817951,-0.836484,-0.777279,-0.796222,-0.821684,-0.840095
350.0,-0.857399,-0.882268,-0.907224,-0.923632,-0.862632,-0.885196,-0.910325,-0.933844
400.0,-0.945468,-0.972205,-0.998396,-1.021252,-0.950022,-0.97877,-1.001646,-1.035495
450.0,-1.020069,-1.048765,-1.077105,-1.098565,-1.025844,-1.057232,-1.082443,-1.107957
500.0,-1.088845,-1.118946,-1.148172,-1.170282,-1.095374,-1.123824,-1.155276,-1.180682
550.0,-1.16362,-1.198015,-1.230769,-1.261544,-1.170843,-1.20545,-1.235417,-1.276529
600.0,-1.239267,-1.2785,-1.310585,-1.33832,-1.241822,-1.283828,-1.310204,-1.351967
650.0,-1.290908,-1.327053,-1.358736,-1.385432,-1.302092,-1.337885,-1.363698,-1.396917
700.0,-1.346253,-1.38556,-1.420657,-1.45402,-1.361202,-1.39652,-1.4306,-1.46907
750.0,-1.41285,-1.467601,-1.498559,-1.529529,-1.430135,-1.476382,-1.503554,-1.551638
800.0,-1.47429,-1.532191,-1.557964,-1.584779,-1.494186,-1.531721,-1.558576,-1.602251
850.0,-1.520753,-1.558822,-1.593706,-1.625244,-1.530532,-1.568817,-1.599818,-1.634275
900.0,-1.566988,-1.611801,-1.652925,-1.687354,-1.583664,-1.621474,-1.652072,-1.698725
950.0,-1.629655,-1.695688,-1.730506,-1.75646,-1.652163,-1.693622,-1.722261,-1.773775
1000.0,-1.686116,-1.75141,-1.774527,-1.79967,-1.709212,-1.744538,-1.768347,-1.815231
1050.0,-1.722397,-1.766932,-1.803443,-1.840947,-1.7381,-1.768905,-1.802254,-1.846748
1100.0,-1.767982,-1.816292,-1.859535,-1.895316,-1.787871,-1.826225,-1.853429,-1.906751
1150.0,-1.834739,-1.898748,-1.926731,-1.958045,-1.858265,-1.900193,-1.915107,-1.973843
1200.0,-1.883092,-1.935196,-1.953509,-1.993635,-1.904307,-1.93761,-1.952736,-2.006228
1250.0,-1.910004,-1.949617,-1.989984,-2.037631,-1.928519,-1.957455,-1.990311,-2.042524
1300.0,-1.960556,-2.002876,-2.047588,-2.092859,-1.975288,-2.013949,-2.043502,-2.097026
1350.0,-2.020466,-2.071683,-2.094415,-2.132962,-2.037944,-2.08311,-2.089851,-2.14322
1400.0,-2.058595,-2.100963,-2.125042,-2.170914,-2.074326,-2.108871,-2.122143,-2.174866
1450.0,-2.085505,-2.122447,-2.165692,-2.223503,-2.100937,-2.134929,-2.163298,-2.219246
1500.0,-2.128946,-2.169693,-2.213342,-2.266712,-2.151086,-2.187109,-2.210272,-2.258651
1550.0,-2.179708,-2.228136,-2.255473,-2.300519,-2.20946,-2.243374,-2.253855,-2.299203
1600.0,-2.214996,-2.261745,-2.292038,-2.353906,-2.237709,-2.270245,-2.289835,-2.347188
1650.0,-2.253508,-2.287403,-2.33411,-2.40383,-2.269857,-2.298804,-2.330924,-2.394473
1700.0,-2.292624,-2.332763,-2.377004,-2.426265,-2.324368,-2.35655,-2.372078,-2.428443
1750.0,-2.331766,-2.382752,-2.414199,-2.470023,-2.371732,-2.402135,-2.409698,-2.466665
1800.0,-2.371487,-2.414747,-2.449913,-2.535623,-2.396941,-2.426746,-2.448951,-2.520446
1850.0,-2.410586,-2.446855,-2.499445,-2.568151,-2.430611,-2.471814,-2.492962,-2.565234
1900.0,-2.457882,-2.496519,-2.539951,-2.583518,-2.486403,-2.52754,-2.534364,-2.591879
1950.0,-2.496637,-2.528311,-2.572431,-2.635605,-2.530695,-2.560338,-2.571551,-2.63464
2000.0,-2.526947,-2.559484,-2.610425,-2.68678,-2.550032,-2.588441,-2.614322,-2.683344
2050.0,-2.57599,-2.61427,-2.65938,-2.707345,-2.602445,-2.643798,-2.66072,-2.720201
2100.0,-2.627957,-2.654461,-2.694051,-2.731517,-2.659089,-2.685565,-2.698115,-2.755645
2150.0,-2.651767,-2.67349,-2.72859,-2.78702,-2.67587,-2.712064,-2.739684,-2.800513
2200.0,-2.683682,-2.715596,-2.771242,-2.825914,-2.707434,-2.759672,-2.783274,-2.838795
2250.0,-2.748122,-2.764723,-2.810104,-2.841431,-2.770083,-2.812267,-2.816886,-2.879012
2300.0,-2.789052,-2.788375,-2.852517,-2.888664,-2.810201,-2.838936,-2.857515,-2.925566
2350.0,-2.798632,-2.819635,-2.890079,-2.937134,-2.823428,-2.872966,-2.900308,-2.96385
