Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
50.0,-62.608808,-58.878665,-66.399429,-65.667574,-60.325688,-63.847838,-59.689141,-64.924178
100.0,-63.955923,-55.537442,-68.179787,-69.034593,-55.356194,-58.74351,-53.256971,-60.366149
150.0,-64.345055,-52.756303,-73.063017,-75.437202,-52.151498,-56.615548,-50.503866,-57.930075
200.0,-61.88246,-51.262611,-66.114893,-74.696024,-50.138107,-55.073613,-48.645023,-55.561404
250.0,-61.52073,-49.175946,-62.060471,-70.146159,-48.736718,-55.750581,-47.482625,-52.977568
300.0,-63.73195,-48.20407,-61.956776,-63.488411,-46.727853,-52.737993,-45.763012,-51.749145
350.0,-60.237083,-46.728716,-60.733729,-92.222979,-45.91288,-50.534522,-44.156182,-49.403816
400.0,-58.294429,-46.440433,-56.937319,-65.800813,-45.885396,-50.805312,-42.841143,-49.186362
450.0,-58.703687,-44.220709,-54.313443,-58.105658,-45.087632,-48.456702,-43.251137,-48.790006
500.0,-61.863226,-42.772877,-53.48054,-56.052635,-43.800318,-48.898401,-41.387252,-46.292595
550.0,-61.25387,-42.309621,-52.962264,-57.246227,-43.138616,-49.407564,-40.296028,-45.958177
600.0,-62.632838,-41.157807,-50.033043,-52.254428,-43.457709,-47.215282,-40.539771,-46.710832
650.0,-62.651867,-40.179298,-49.078128,-52.13494,-42.406267,-46.182894,-40.036001,-45.313374
700.0,-57.503414,-40.166881,-50.529845,-57.158268,-41.71017,-46.472833,-37.99821,-43.576084
750.0,-56.332033,-39.953998,-49.831625,-56.361257,-40.888673,-45.8163,-37.652593,-43.140719
800.0,-59.248395,-39.150482,-47.054723,-52.208058,-40.318294,-44.181321,-38.53063,-43.244803
850.0,-67.832313,-38.400214,-46.646047,-50.537621,-40.106124,-44.711506,-37.479013,-43.02586
900.0,-59.061828,-38.511113,-47.742248,-52.42702,-39.754812,-45.502104,-35.938413,-41.346345
950.0,-54.480879,-38.525098,-49.062952,-53.126658,-38.942632,-43.797167,-35.89803,-41.445373
1000.0,-54.121215,-37.875112,-46.811159,-50.170908,-38.096492,-43.104663,-36.656742,-41.721079
1050.0,-58.841197,-37.042752,-45.029581,-48.884462,-38.471593,-43.748751,-35.563433,-41.126909
1100.0,-56.105884,-37.129646,-46.307521,-49.739808,-38.285612,-44.436244,-34.314275,-40.225592
1150.0,-53.11603,-37.573074,-49.105192,-50.531709,-37.306277,-42.733999,-34.387808,-39.831597
1200.0,-53.59027,-36.795103,-45.218188,-48.371221,-36.849103,-42.242055,-35.059172,-40.111666
1250.0,-58.794127,-35.496782,-42.79471,-47.770342,-37.272563,-43.301263,-34.204146,-39.744441
1300.0,-56.140679,-35.450417,-44.22891,-49.974635,-37.352589,-43.219469,-33.153993,-39.214807
1350.0,-51.883073,-36.588006,-46.832464,-50.417687,-36.409985,-41.511098,-33.501557,-39.186815
1400.0,-51.321093,-35.634919,-43.336536,-46.651986,-36.021558,-40.976677,-33.973165,-39.575577
1450.0,-57.9247,-34.082265,-41.71419,-45.537778,-36.657421,-42.942445,-32.606882,-38.961551
1500.0,-60.417493,-34.191239,-42.674452,-47.149417,-36.856819,-42.831977,-31.768797,-38.604567
1550.0,-51.94289,-34.824871,-43.112533,-47.082107,-35.868339,-40.699408,-32.351773,-38.571992
1600.0,-50.609968,-33.992664,-41.898078,-44.987586,-35.295957,-40.752293,-32.484253,-38.122246
1650.0,-54.793003,-33.065186,-41.695994,-44.120401,-35.867517,-43.492411,-31.499332,-37.164511
1700.0,-70.698132,-33.475347,-42.833108,-45.362696,-35.877515,-41.970185,-31.02841,-37.005321
1750.0,-55.375534,-34.004866,-42.916296,-45.539437,-34.89956,-39.359889,-31.29304,-37.046012
1800.0,-53.352711,-33.26767,-41.59285,-43.580968,-34.648592,-40.141963,-31.147459,-37.035476
1850.0,-59.976975,-32.664926,-41.172013,-42.517185,-35.31731,-42.747194,-30.706219,-36.7527
1900.0,-62.966246,-32.727656,-41.691157,-42.834384,-35.623429,-41.303394,-30.389869,-36.237728
1950.0,-53.814632,-32.858244,-41.819305,-42.832555,-34.821329,-39.351682,-30.414372,-36.052753
2000.0,-54.384632,-32.425029,-40.909318,-41.28533,-34.660254,-39.832857,-30.643818,-36.16253
2050.0,-59.196286,-32.043043,-40.831627,-40.408717,-34.831312,-40.491499,-30.225451,-35.863973
2100.0,-56.383751,-31.926161,-41.062986,-40.842952,-34.735253,-40.007159,-29.587162,-35.344341
