Freq (MHz),P1_TX1_P2_RX1 SDD11,P1_TX2_P2_RX2 SDD11,P1_TX3_P2_RX3 SDD11,P1_TX4_P2_RX4 SDD11,P2_TX1_P1_RX1 SDD11,P2_TX2_P1_RX2 SDD11,P2_TX3_P1_RX3 SDD11,P2_TX4_P1_RX4 SDD11
50.0,-29.819414,-30.259502,-30.100223,-29.258543,-29.872733,-30.009976,-30.214132,-29.537587
100.0,-33.590529,-33.671516,-35.433711,-34.034438,-33.927885,-33.912697,-35.505307,-34.721711
150.0,-38.341872,-35.763025,-35.382408,-38.013196,-36.956966,-34.281495,-33.475548,-34.254528
200.0,-35.26665,-35.702067,-35.293493,-34.883273,-33.48822,-33.547795,-32.485018,-31.724983
250.0,-41.539105,-45.374836,-49.075402,-38.876832,-42.394181,-44.341193,-42.167865,-37.0327
300.0,-43.306715,-35.820858,-36.724334,-44.910728,-37.089262,-34.000521,-32.956904,-34.976266
350.0,-32.511104,-29.358846,-30.662606,-30.25032,-29.895734,-27.739913,-27.879705,-26.707817
400.0,-29.660226,-27.193268,-27.867494,-26.063632,-27.841334,-26.053129,-26.844181,-24.431475
450.0,-33.76602,-31.407022,-31.966715,-29.805187,-31.679947,-30.799763,-31.763285,-30.148083
500.0,-36.816599,-33.328446,-32.968931,-30.728379,-33.786951,-29.106395,-27.783317,-29.163388
550.0,-25.690742,-23.603607,-23.262629,-22.450874,-23.97424,-21.817686,-21.941909,-21.30248
600.0,-24.899349,-23.34761,-23.084926,-22.884936,-23.541613,-22.376887,-22.977267,-22.845602
650.0,-31.205839,-33.658459,-31.030038,-27.757407,-31.93439,-34.054383,-35.342296,-47.393632
700.0,-29.01654,-26.035972,-25.92838,-22.282047,-27.380109,-23.756687,-24.493208,-22.272557
750.0,-23.628561,-21.042775,-21.604196,-20.164812,-21.733328,-19.883819,-21.310992,-19.941221
800.0,-24.379086,-22.943761,-23.694124,-22.352426,-22.922792,-22.653085,-25.367552,-24.260961
850.0,-31.379237,-43.186975,-32.922601,-25.662104,-36.382306,-40.137877,-35.4506,-32.418953
900.0,-26.954761,-23.014299,-23.707904,-22.404672,-26.163919,-22.838628,-22.988626,-22.522741
950.0,-23.004277,-20.046702,-21.773006,-21.285917,-22.103524,-20.492374,-22.000564,-21.551575
1000.0,-24.101684,-23.345565,-26.027825,-23.471661,-23.891343,-23.798629,-27.478347,-26.286505
1050.0,-31.257012,-47.062799,-32.959963,-25.214267,-37.606009,-38.544917,-35.853726,-31.997013
1100.0,-27.628798,-23.213602,-23.90683,-22.273968,-26.789281,-24.290521,-24.997611,-23.39953
1150.0,-22.793894,-20.56244,-22.819306,-21.570443,-22.000256,-20.936466,-23.688307,-21.863602
1200.0,-23.361432,-24.305454,-28.257888,-24.374989,-23.495161,-23.554326,-29.447566,-25.164764
1250.0,-27.204715,-34.599183,-30.965712,-24.455028,-32.441776,-44.572886,-36.342671,-26.661218
1300.0,-24.382514,-22.12536,-23.935804,-21.490226,-25.385945,-23.37875,-24.503065,-22.6601
1350.0,-21.710959,-20.40794,-23.998178,-22.096392,-21.38337,-20.223907,-24.113244,-22.892193
1400.0,-22.252389,-23.988942,-26.522183,-23.612306,-23.017988,-23.237884,-29.949932,-24.956164
1450.0,-23.477465,-27.616366,-24.508359,-21.645454,-30.087882,-31.939496,-28.654877,-23.84486
1500.0,-22.53428,-21.940317,-23.285112,-22.138591,-24.0208,-21.871301,-24.681498,-24.005132
1550.0,-22.27233,-21.307503,-24.742849,-25.18189,-21.568188,-20.599514,-26.68794,-25.18372
1600.0,-22.857127,-25.018031,-25.723837,-22.187034,-24.548442,-25.662853,-30.738197,-23.847587
1650.0,-22.671355,-25.729951,-24.550628,-20.883502,-29.146185,-28.266003,-27.638716,-24.648448
1700.0,-22.887106,-22.150464,-25.25619,-24.88604,-23.932974,-22.492709,-29.009776,-31.059527
1750.0,-24.087731,-22.500643,-28.080141,-26.937662,-23.418699,-23.305146,-33.983037,-26.866588
1800.0,-24.696414,-26.65607,-28.150544,-22.251523,-28.434935,-29.748079,-29.471689,-23.487291
1850.0,-23.379334,-24.670579,-26.251601,-23.35955,-27.929799,-26.274109,-29.445487,-26.295646
1900.0,-23.137941,-22.333851,-28.347347,-31.730571,-24.091044,-23.950537,-37.702801,-42.948214
1950.0,-25.913668,-25.385864,-36.59591,-28.388478,-25.784907,-28.026612,-33.50036,-25.973352
2000.0,-26.33685,-28.161714,-27.012671,-23.960496,-30.419476,-29.901185,-28.566865,-23.610958
2050.0,-22.077416,-22.855477,-24.579266,-25.68942,-24.672468,-24.064468,-29.972688,-28.007796
2100.0,-21.568677,-23.18319,-28.907219,-41.929173,-23.215179,-24.901781,-35.388474,-33.587547
2150.0,-26.632283,-29.251313,-37.856886,-28.182276,-28.290437,-33.215835,-27.554999,-24.134206
2200.0,-24.837026,-24.624349,-26.099815,-24.760195,-27.148318,-25.100283,-25.348002,-23.87867
2250.0,-19.814336,-22.567335,-26.413861,-28.967141,-22.002402,-23.312148,-28.914647,-31.578419
2300.0,-20.733634,-27.130973,-36.399647,-38.657181,-23.475054,-30.257285,-27.83692,-28.157283
2350.0,-28.233733,-27.898423,-28.450816,-27.32016,-32.839561,-29.064544,-23.785545,-23.300758
2400.0,-22.841665,-23.3776,-25.847357,-27.479053,-24.298892,-22.72307,-24.864046,-25.014741
2450.0,-19.61145,-24.306772,-30.189596,-36.168211,-21.879097,-24.389668,-32.048809,-35.012412
2500.0,-22.289,-30.234299,-30.435756,-35.290821,-26.273769,-39.174665,-25.342923,-26.203669
2550.0,-31.095913,-30.788387,-26.370631,-29.357233,-35.121811,-28.450198,-23.204198,-23.45548
2600.0,-23.054422,-25.529706,-28.972467,-29.797483,-23.894771,-24.991044,-28.260746,-27.100805
2650.0,-21.066122,-25.355588,-38.086496,-35.238989,-23.13329,-29.085959,-31.410257,-37.608098
2700.0,-25.398913,-32.423147,-27.776663,-32.19206,-29.891685,-36.207346,-23.801441,-25.887944
2750.0,-35.228313,-31.985242,-26.664717,-29.553236,-31.85998,-27.045486,-23.828766,-24.851483
2800.0,-23.684223,-25.652453,-34.736109,-31.446577,-24.127676,-26.056141,-31.970762,-32.34379
2850.0,-22.383366,-26.721658,-31.452994,-29.947033,-24.383124,-28.080439,-29.711521,-32.126969
2900.0,-27.726586,-38.940797,-25.038791,-30.444843,-33.969218,-28.38294,-23.033937,-27.412608
2950.0,-35.57073,-32.032733,-25.576732,-34.447249,-28.744968,-26.227188,-23.604815,-31.66007
3000.0,-24.287984,-29.103474,-32.306414,-26.407619,-23.459794,-25.851179,-32.297678,-31.676755
3050.0,-23.713272,-37.848646,-30.65167,-24.570958,-25.407177,-32.713287,-30.895429,-26.048705
3100.0,-29.844396,-32.307922,-26.465152,-29.327271,-48.141051,-32.081623,-24.472166,-26.860756
3150.0,-31.204817,-27.091,-27.062952,-28.243345,-26.997187,-24.810549,-25.815591,-28.031929
3200.0,-25.255239,-28.402484,-28.776158,-23.151663,-24.405091,-25.911088,-29.63364,-25.974461
3250.0,-25.482116,-29.812483,-28.014272,-24.212982,-29.150211,-32.423346,-25.194884,-27.380215
3300.0,-29.769762,-27.701186,-26.922422,-31.63059,-32.475411,-26.556265,-24.428758,-31.333714
3350.0,-30.525949,-26.948103,-25.28196,-25.552467,-25.708527,-24.629359,-26.896924,-25.972881
3400.0,-26.823115,-26.441163,-24.85915,-22.958636,-25.388338,-26.818784,-26.806362,-24.522582
3450.0,-25.614233,-26.193644,-26.275183,-25.98482,-29.396611,-28.354767,-25.448149,-29.037772
3500.0,-28.203149,-28.072158,-27.426594,-40.014273,-30.328962,-26.51024,-27.102108,-35.699442
3550.0,-31.409131,-27.863862,-25.792927,-26.35742,-25.914478,-25.867525,-27.756614,-24.728749
3600.0,-26.411113,-25.591871,-23.918154,-23.062235,-25.633875,-26.343737,-25.105912,-22.91576
3650.0,-25.551732,-24.928717,-23.839862,-25.593295,-28.385764,-25.915253,-25.515047,-27.347743
3700.0,-28.274165,-25.616033,-26.334054,-36.31087,-27.146882,-25.239381,-31.762975,-35.670885
3750.0,-29.655322,-26.798541,-24.409702,-24.633705,-24.988569,-28.162297,-29.462708,-24.153259
3800.0,-26.752836,-24.412175,-20.986171,-22.179453,-26.801947,-28.682063,-23.619452,-22.664713
