Freq (MHz),P1_TX1_P2_RX1 SDD21,P1_TX2_P2_RX2 SDD21,P1_TX3_P2_RX3 SDD21,P1_TX4_P2_RX4 SDD21,P2_TX1_P1_RX1 SDD21,P2_TX2_P1_RX2 SDD21,P2_TX3_P1_RX3 SDD21,P2_TX4_P1_RX4 SDD21
50.0,-0.286996,-0.293963,-0.303939,-0.312743,-0.284626,-0.294081,-0.304622,-0.314321
100.0,-0.404521,-0.413425,-0.428895,-0.442495,-0.405608,-0.415189,-0.430932,-0.443826
150.0,-0.509998,-0.52106,-0.539277,-0.552453,-0.511326,-0.522202,-0.54077,-0.557665
200.0,-0.602129,-0.616499,-0.634832,-0.651022,-0.603114,-0.615805,-0.637759,-0.654135
250.0,-0.694524,-0.710348,-0.73221,-0.747799,-0.695776,-0.708701,-0.733802,-0.753116
300.0,-0.772016,-0.792619,-0.814271,-0.836166,-0.778226,-0.793125,-0.817992,-0.835547
350.0,-0.860641,-0.876196,-0.90312,-0.920366,-0.862675,-0.879645,-0.907434,-0.931037
400.0,-0.945916,-0.966821,-0.995496,-1.018381,-0.950397,-0.973278,-1.000752,-1.029204
450.0,-1.021974,-1.042354,-1.069937,-1.095369,-1.028261,-1.05129,-1.079857,-1.105652
500.0,-1.09112,-1.113466,-1.141161,-1.166503,-1.09794,-1.120618,-1.154687,-1.177103
550.0,-1.164361,-1.193062,-1.225219,-1.254464,-1.177038,-1.207471,-1.24064,-1.273628
600.0,-1.239266,-1.271401,-1.303423,-1.331748,-1.251001,-1.281395,-1.315421,-1.34436
650.0,-1.292691,-1.323076,-1.352534,-1.379369,-1.307111,-1.333136,-1.366971,-1.392054
700.0,-1.349747,-1.381882,-1.411791,-1.4506,-1.362437,-1.393363,-1.425074,-1.466037
750.0,-1.414969,-1.458722,-1.488514,-1.534402,-1.431063,-1.473983,-1.498151,-1.546218
800.0,-1.47427,-1.516775,-1.551623,-1.586364,-1.499579,-1.531263,-1.557532,-1.59457
850.0,-1.51883,-1.549727,-1.587869,-1.623188,-1.537168,-1.563657,-1.59778,-1.630832
900.0,-1.57041,-1.610317,-1.645803,-1.686113,-1.584502,-1.61383,-1.651687,-1.697231
950.0,-1.631778,-1.689471,-1.718445,-1.753575,-1.653669,-1.689941,-1.720601,-1.767487
1000.0,-1.690438,-1.734487,-1.761671,-1.798383,-1.711016,-1.744447,-1.768039,-1.806168
1050.0,-1.724029,-1.756057,-1.796795,-1.837684,-1.739737,-1.765142,-1.800833,-1.841589
1100.0,-1.770343,-1.813377,-1.854647,-1.899236,-1.787178,-1.815024,-1.847946,-1.903074
1150.0,-1.833343,-1.889766,-1.920114,-1.959582,-1.861655,-1.891353,-1.911812,-1.967679
1200.0,-1.882177,-1.919606,-1.946164,-1.989567,-1.909274,-1.929032,-1.950136,-2.002
1250.0,-1.913162,-1.943833,-1.98347,-2.031044,-1.933007,-1.950342,-1.987637,-2.039515
1300.0,-1.960881,-2.003467,-2.037416,-2.087143,-1.976016,-2.005139,-2.037024,-2.093794
1350.0,-2.017636,-2.064132,-2.080523,-2.131466,-2.041541,-2.07175,-2.085075,-2.137521
1400.0,-2.05816,-2.085285,-2.115954,-2.167622,-2.078693,-2.100474,-2.12208,-2.170149
1450.0,-2.092239,-2.114496,-2.162408,-2.22066,-2.105263,-2.126633,-2.160962,-2.217284
1500.0,-2.133856,-2.169602,-2.209308,-2.263013,-2.153015,-2.178993,-2.204939,-2.259197
1550.0,-2.177711,-2.21941,-2.246787,-2.291601,-2.211339,-2.238223,-2.247452,-2.299071
1600.0,-2.214227,-2.246352,-2.282289,-2.342201,-2.242064,-2.261578,-2.286303,-2.344582
1650.0,-2.257327,-2.276353,-2.328818,-2.399404,-2.272063,-2.290499,-2.324898,-2.384403
1700.0,-2.296275,-2.329091,-2.368347,-2.427126,-2.317804,-2.344359,-2.365117,-2.420279
1750.0,-2.332626,-2.373579,-2.408506,-2.462178,-2.371806,-2.392194,-2.407619,-2.467498
1800.0,-2.373432,-2.399907,-2.44601,-2.519134,-2.403798,-2.417766,-2.444674,-2.521899
1850.0,-2.42008,-2.443761,-2.494041,-2.559972,-2.435073,-2.458884,-2.487975,-2.560284
1900.0,-2.466113,-2.500603,-2.532099,-2.5755,-2.484729,-2.510032,-2.530592,-2.587285
1950.0,-2.496231,-2.526047,-2.559679,-2.616085,-2.526025,-2.543717,-2.566617,-2.638851
2000.0,-2.529718,-2.552255,-2.611112,-2.667253,-2.555059,-2.575676,-2.612575,-2.692636
2050.0,-2.588515,-2.608213,-2.659928,-2.694626,-2.599272,-2.631582,-2.650499,-2.715305
2100.0,-2.636366,-2.643191,-2.689155,-2.719472,-2.649201,-2.669549,-2.692406,-2.753881
2150.0,-2.6505,-2.663701,-2.723893,-2.763688,-2.674164,-2.696902,-2.739182,-2.815559
2200.0,-2.687781,-2.708925,-2.771114,-2.805859,-2.713739,-2.747923,-2.781926,-2.849284
2250.0,-2.763988,-2.759591,-2.806198,-2.826477,-2.771937,-2.796981,-2.815433,-2.876348
2300.0,-2.796159,-2.781841,-2.84399,-2.862926,-2.805576,-2.826254,-2.868189,-2.925791
2350.0,-2.797729,-2.814802,-2.883194,-2.904184,-2.822592,-2.86612,-2.917634,-2.976805
2400.0,-2.848718,-2.862745,-2.926611,-2.941274,-2.867866,-2.921203,-2.940728,-3.005913
2450.0,-2.915957,-2.8953,-2.962204,-2.969511,-2.923574,-2.952482,-2.974226,-3.036371
2500.0,-2.93342,-2.924755,-3.006793,-3.010272,-2.951188,-2.976529,-3.032406,-3.08841
2550.0,-2.944523,-2.962862,-3.044575,-3.053378,-2.979603,-3.018454,-3.071629,-3.140065
2600.0,-2.996587,-3.004146,-3.073199,-3.090208,-3.023634,-3.057632,-3.088344,-3.162759
2650.0,-3.052139,-3.044352,-3.10526,-3.121152,-3.069998,-3.084041,-3.124921,-3.184713
2700.0,-3.075022,-3.071231,-3.155473,-3.169147,-3.101278,-3.118475,-3.186362,-3.242256
2750.0,-3.093476,-3.103009,-3.191764,-3.210804,-3.129839,-3.161059,-3.225543,-3.282799
2800.0,-3.147559,-3.153273,-3.222214,-3.244717,-3.178458,-3.197866,-3.241642,-3.295646
2850.0,-3.199802,-3.193053,-3.257633,-3.284396,-3.220652,-3.222857,-3.279093,-3.333544
