Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
50.0,-63.671677,-58.70187,-61.866167,-60.893013,-66.341438,-61.407255,-67.741617,-58.163617
100.0,-61.231322,-55.749024,-57.367178,-54.448363,-61.118343,-57.555948,-61.351565,-53.842269
150.0,-58.987035,-52.380041,-54.869831,-52.007225,-61.088167,-54.993977,-59.040831,-50.005452
200.0,-59.622092,-50.85543,-53.13708,-50.109989,-58.864688,-52.832159,-57.925145,-48.149856
250.0,-58.618842,-48.944054,-50.800006,-48.14927,-57.462712,-50.658715,-61.254713,-46.222466
300.0,-58.624612,-47.580249,-48.848383,-45.95334,-56.89785,-48.973397,-60.88809,-44.966941
350.0,-57.312475,-45.936436,-47.45995,-44.91226,-53.417435,-48.262843,-55.780083,-42.944464
400.0,-57.556682,-45.714459,-46.466801,-44.080098,-52.72356,-46.406935,-55.121883,-42.489583
450.0,-56.292905,-44.718434,-44.943318,-42.750198,-52.296122,-47.072981,-68.492845,-41.973703
500.0,-56.971134,-42.690284,-43.690597,-41.74193,-51.037979,-45.244506,-53.222217,-39.784022
550.0,-53.937715,-41.562253,-43.704768,-41.74571,-49.540835,-43.184903,-49.921215,-38.607393
600.0,-54.359922,-40.40556,-42.554696,-40.655411,-48.527531,-43.08288,-53.651286,-38.65422
650.0,-52.589642,-39.702193,-41.109734,-39.431962,-49.645989,-42.915968,-56.01431,-38.093231
700.0,-51.336221,-40.014548,-40.461028,-38.598825,-47.392507,-41.628818,-47.484615,-37.00672
750.0,-49.046931,-39.62444,-40.125696,-38.175066,-45.569413,-41.197508,-46.506999,-36.618382
800.0,-49.686762,-38.631277,-39.748401,-37.822825,-45.401095,-42.158995,-50.784884,-36.251224
850.0,-50.036727,-37.842712,-39.054772,-37.490164,-45.045872,-40.72005,-51.843461,-35.615843
900.0,-50.525237,-37.968506,-38.611755,-36.880393,-44.698567,-39.227211,-46.754944,-34.772871
950.0,-48.307754,-38.499222,-38.586459,-36.247997,-45.152633,-38.968355,-46.412346,-34.820428
1000.0,-47.889206,-38.274267,-38.571767,-35.881441,-46.104099,-39.199534,-49.360259,-34.575424
1050.0,-48.946368,-37.164091,-37.612014,-35.384659,-43.958838,-38.580738,-48.171481,-33.890602
1100.0,-49.024433,-36.249706,-36.997228,-34.946647,-42.660823,-37.710213,-44.365169,-33.421638
1150.0,-48.029684,-36.376983,-37.368837,-34.596888,-43.559415,-38.136361,-43.7665,-33.50169
1200.0,-48.171454,-36.447785,-36.916871,-34.467652,-44.300138,-38.175757,-46.518855,-33.552303
1250.0,-49.648174,-35.610385,-35.863758,-34.233621,-42.505003,-37.235542,-46.759457,-32.774799
1300.0,-48.124242,-34.952005,-35.913582,-33.986122,-40.873404,-36.734939,-43.874226,-32.143108
1350.0,-46.427324,-35.180342,-35.952849,-33.525902,-42.157527,-37.506313,-44.660587,-32.240433
1400.0,-46.415972,-34.806769,-35.211897,-33.095443,-42.937096,-37.650225,-47.949627,-32.394307
1450.0,-48.990956,-33.994954,-34.694889,-33.046485,-40.984593,-35.860807,-44.116821,-31.513692
1500.0,-49.259139,-34.166263,-34.8477,-33.207764,-39.700986,-35.3308,-41.860995,-30.927957
1550.0,-46.533606,-34.46871,-34.454238,-32.877844,-40.634985,-36.255602,-43.380265,-31.072218
1600.0,-46.048151,-33.704607,-33.714577,-32.133177,-41.010903,-36.240498,-44.362659,-31.105877
1650.0,-46.842625,-32.971166,-33.577085,-31.906483,-39.366901,-34.660922,-41.977658,-30.510125
1700.0,-46.932174,-33.34076,-33.609189,-31.957498,-38.54018,-34.277814,-41.405399,-30.003449
1750.0,-45.455811,-33.44223,-33.267773,-31.770298,-39.332604,-35.244299,-42.356661,-30.066669
1800.0,-46.012069,-32.708337,-32.814722,-31.146969,-39.86132,-34.861521,-42.372379,-30.297602
1850.0,-47.366345,-32.638317,-32.892001,-30.879385,-38.240762,-33.934191,-42.297778,-30.078984
1900.0,-46.145475,-33.241416,-33.335543,-30.948015,-37.29355,-33.930012,-42.292795,-29.555572
1950.0,-44.462701,-33.309467,-33.11345,-30.662509,-37.664018,-34.246779,-41.965279,-29.260702
2000.0,-45.19494,-32.415478,-32.526135,-30.104861,-38.12076,-33.965205,-42.012877,-29.361908
2050.0,-45.384574,-31.901275,-32.514283,-29.884808,-37.935761,-33.507294,-41.664773,-29.151726
2100.0,-43.441264,-32.277044,-32.649403,-30.085068,-37.666508,-33.147488,-40.994491,-28.777236
2150.0,-42.574412,-32.511671,-32.454794,-30.081522,-37.807606,-33.244588,-40.998296,-28.616109
2200.0,-44.270316,-31.763952,-31.824948,-29.516622,-37.612818,-33.231042,-40.947619,-28.599498
2250.0,-45.680446,-31.072766,-31.768251,-29.594783,-37.045888,-32.886292,-40.535837,-28.550734
2300.0,-44.004539,-31.09918,-31.94986,-30.081616,-36.943531,-32.649928,-40.285308,-28.346911
2350.0,-42.75316,-31.44367,-31.702199,-29.979545,-37.267928,-32.717552,-40.283091,-28.052884
2400.0,-43.672716,-31.023119,-31.081886,-29.551882,-36.647748,-32.519509,-40.020802,-27.905162
2450.0,-44.442832,-30.599465,-30.974747,-30.4294,-36.064234,-32.299898,-39.929436,-28.109505
2500.0,-43.983442,-30.852159,-31.193343,-30.609701,-36.158216,-32.320775,-40.109764,-28.047855
2550.0,-42.942413,-31.114697,-31.120654,-30.412071,-36.060756,-32.416567,-39.877276,-27.633572
2600.0,-42.9975,-30.637877,-30.840898,-29.689983,-35.650852,-32.223784,-40.097298,-27.397368
2650.0,-44.11347,-30.261765,-31.028681,-29.322968,-35.250527,-32.278557,-40.303618,-27.485312
2700.0,-43.784362,-30.466807,-31.211253,-29.99832,-35.173138,-32.55649,-39.714465,-27.557635
2750.0,-42.684431,-30.709377,-30.836832,-29.931762,-35.327406,-32.354392,-39.523436,-27.278466
2800.0,-43.552111,-30.104503,-30.36318,-29.227043,-35.179219,-31.998227,-39.687141,-26.588992
2850.0,-45.231905,-29.318134,-30.516491,-28.97946,-35.059705,-32.192942,-39.76347,-26.433146
2900.0,-43.201577,-29.192411,-30.992967,-29.716387,-35.070144,-32.570432,-39.292279,-26.77085
2950.0,-41.784933,-29.388585,-30.688293,-30.409156,-34.845273,-32.406106,-39.429293,-26.797032
3000.0,-42.630405,-29.452633,-29.991099,-29.695616,-34.855191,-31.783776,-40.000712,-26.509391
3050.0,-45.017014,-29.251165,-30.022019,-28.729708,-34.856957,-31.061712,-39.976387,-26.615837
3100.0,-43.094814,-29.601001,-30.515197,-29.089878,-34.808228,-31.023561,-39.352191,-26.82245
3150.0,-41.957739,-29.783794,-30.190527,-29.548837,-34.866735,-31.359022,-38.908511,-26.475547
3200.0,-42.191605,-29.444553,-29.569341,-29.420149,-34.617833,-31.327033,-39.292617,-25.890072
3250.0,-43.381773,-29.049324,-29.745892,-28.749866,-34.587053,-30.971911,-40.95521,-26.0265
3300.0,-43.146147,-29.345466,-30.173707,-28.835897,-34.751475,-31.127945,-39.841267,-26.360841
