Freq (MHz),P1_TX1_P2_RX1 SDD22,P1_TX2_P2_RX2 SDD22,P1_TX3_P2_RX3 SDD22,P1_TX4_P2_RX4 SDD22,P2_TX1_P1_RX1 SDD22,P2_TX2_P1_RX2 SDD22,P2_TX3_P1_RX3 SDD22,P2_TX4_P1_RX4 SDD22
50.0,-29.337201,-29.205816,-28.727207,-28.848147,-29.675608,-29.35743,-28.925822,-29.03068
100.0,-31.296323,-31.250703,-31.605772,-31.97486,-32.23306,-31.783549,-32.055476,-32.276619
150.0,-37.069109,-36.949338,-37.20447,-35.267413,-38.253907,-37.068921,-39.14087,-36.16799
200.0,-35.148225,-35.058479,-33.981555,-34.01232,-37.227828,-35.491571,-35.719329,-36.093575
250.0,-37.98673,-36.369831,-36.927869,-41.82854,-39.629798,-36.600615,-36.112977,-40.515202
300.0,-37.248725,-36.944802,-39.085517,-36.687384,-43.178375,-39.512884,-37.828902,-42.666203
350.0,-30.522235,-28.577022,-29.070426,-27.636403,-31.946544,-28.561431,-29.632942,-28.111189
400.0,-28.344812,-25.575731,-26.180349,-25.46769,-27.566372,-25.024096,-26.327774,-24.690417
450.0,-32.382374,-28.392181,-30.118272,-32.510577,-28.820541,-27.350939,-28.019157,-29.103145
500.0,-32.305027,-28.8228,-30.129184,-27.854059,-31.318112,-27.172131,-26.814604,-26.718606
550.0,-24.447666,-22.019665,-22.306105,-21.0154,-23.852294,-20.990958,-22.118559,-20.496468
600.0,-23.867032,-21.441215,-22.393878,-22.691008,-22.304315,-20.604554,-21.974145,-21.56785
650.0,-29.091502,-26.472674,-29.510547,-38.464269,-25.262591,-24.833872,-24.83688,-27.928299
700.0,-26.818785,-24.335234,-23.264443,-21.692095,-25.49231,-22.949367,-22.506026,-21.809989
750.0,-22.436084,-20.066081,-19.886058,-19.847924,-21.465835,-19.437377,-20.450396,-19.816266
800.0,-23.308876,-20.949297,-22.076321,-25.121617,-21.434611,-20.317852,-21.838863,-23.391953
850.0,-32.566061,-28.722881,-32.106695,-31.891236,-27.490395,-26.676975,-25.791173,-30.234568
900.0,-27.292787,-24.2562,-23.531501,-22.025822,-26.481186,-23.70693,-23.150851,-22.176924
950.0,-22.513352,-20.143908,-21.178309,-21.616145,-21.56089,-19.851232,-21.470266,-21.137513
1000.0,-23.495521,-21.487136,-24.747371,-26.354689,-22.103176,-21.003702,-24.173244,-25.897228
1050.0,-33.660803,-31.12629,-37.187673,-31.657899,-30.667142,-29.314772,-30.311387,-38.495384
1100.0,-28.669533,-24.345753,-23.603519,-23.194246,-29.359823,-24.654066,-24.575687,-23.633707
1150.0,-22.157493,-19.796249,-21.230015,-21.114462,-22.221548,-19.774137,-22.142287,-21.584234
1200.0,-22.689942,-21.615011,-25.214639,-25.179428,-22.671231,-21.128489,-25.249219,-26.20571
1250.0,-31.796118,-34.223042,-33.969289,-32.787601,-30.908232,-30.837968,-29.065973,-36.651813
1300.0,-26.877404,-23.975595,-23.357962,-22.778531,-27.490957,-23.291525,-23.137699,-23.814164
1350.0,-21.649406,-20.432412,-22.471643,-22.777308,-21.630571,-19.262766,-22.336524,-23.895586
