Freq (MHz),P1_TX1_P2_RX1 SDD21,P1_TX2_P2_RX2 SDD21,P1_TX3_P2_RX3 SDD21,P1_TX4_P2_RX4 SDD21,P2_TX1_P1_RX1 SDD21,P2_TX2_P1_RX2 SDD21,P2_TX3_P1_RX3 SDD21,P2_TX4_P1_RX4 SDD21
50.0,-0.287093,-0.297195,-0.308475,-0.316346,-0.287745,-0.298925,-0.305814,-0.31763
100.0,-0.404527,-0.41901,-0.434512,-0.446566,-0.406448,-0.42148,-0.43501,-0.448068
150.0,-0.511117,-0.527787,-0.545009,-0.557341,-0.511575,-0.528647,-0.547742,-0.562151
200.0,-0.604162,-0.62299,-0.642319,-0.65779,-0.604669,-0.624059,-0.645792,-0.661239
250.0,-0.695639,-0.717541,-0.739327,-0.752427,-0.697465,-0.716997,-0.742502,-0.760219
300.0,-0.774238,-0.798389,-0.823044,-0.841147,-0.779381,-0.801259,-0.828386,-0.844694
350.0,-0.859567,-0.884441,-0.915669,-0.930638,-0.864681,-0.890369,-0.919142,-0.940487
400.0,-0.948484,-0.978866,-1.007917,-1.028162,-0.954864,-0.985726,-1.012598,-1.042191
450.0,-1.025091,-1.050744,-1.083469,-1.104322,-1.032772,-1.061135,-1.09034,-1.113777
500.0,-1.092191,-1.122061,-1.153562,-1.175382,-1.100474,-1.130443,-1.16688,-1.1898
550.0,-1.167264,-1.205632,-1.240224,-1.269945,-1.178518,-1.219535,-1.250374,-1.289252
600.0,-1.240579,-1.286908,-1.314632,-1.345943,-1.254735,-1.2995,-1.324496,-1.359505
650.0,-1.296501,-1.332591,-1.363564,-1.389083,-1.310589,-1.340928,-1.377276,-1.404254
700.0,-1.351505,-1.387707,-1.426535,-1.465534,-1.366756,-1.3975,-1.441345,-1.4761
750.0,-1.42061,-1.474485,-1.511665,-1.547556,-1.435911,-1.487785,-1.519323,-1.559623
800.0,-1.48302,-1.538207,-1.571371,-1.597435,-1.505584,-1.548007,-1.572619,-1.606517
850.0,-1.527225,-1.563122,-1.598773,-1.634359,-1.544728,-1.572776,-1.610898,-1.640948
900.0,-1.571866,-1.61683,-1.657405,-1.699904,-1.588443,-1.623325,-1.668543,-1.711798
950.0,-1.638249,-1.69905,-1.732055,-1.775966,-1.660539,-1.705796,-1.738388,-1.784604
1000.0,-1.697534,-1.753809,-1.776871,-1.813727,-1.724144,-1.763543,-1.783975,-1.819803
1050.0,-1.732127,-1.767174,-1.806616,-1.848128,-1.752277,-1.775597,-1.811426,-1.853397
1100.0,-1.775072,-1.822871,-1.867418,-1.910579,-1.794044,-1.8276,-1.868433,-1.918665
1150.0,-1.840437,-1.904378,-1.935978,-1.980149,-1.863481,-1.912789,-1.932793,-1.983143
1200.0,-1.893178,-1.940324,-1.957852,-2.011321,-1.916803,-1.948926,-1.964221,-2.011164
1250.0,-1.920857,-1.953199,-1.990524,-2.044919,-1.941587,-1.961673,-2.001761,-2.046711
1300.0,-1.963935,-2.002765,-2.050566,-2.098163,-1.984399,-2.016083,-2.062047,-2.104109
1350.0,-2.023236,-2.068767,-2.097662,-2.144602,-2.049492,-2.094472,-2.105234,-2.148859
1400.0,-2.066454,-2.102243,-2.127266,-2.183135,-2.09288,-2.123788,-2.137646,-2.179722
1450.0,-2.097854,-2.125079,-2.170594,-2.231385,-2.117442,-2.140443,-2.176317,-2.2244
1500.0,-2.137068,-2.170035,-2.215293,-2.271594,-2.159089,-2.189581,-2.222813,-2.265799
1550.0,-2.184066,-2.224145,-2.256136,-2.305122,-2.219638,-2.25608,-2.262673,-2.305719
1600.0,-2.224355,-2.258396,-2.291104,-2.357647,-2.25441,-2.281477,-2.296222,-2.348957
1650.0,-2.26514,-2.288148,-2.334223,-2.404803,-2.286135,-2.305315,-2.33693,-2.392096
1700.0,-2.298293,-2.330637,-2.377352,-2.4244,-2.334407,-2.358572,-2.383982,-2.427478
1750.0,-2.339228,-2.376416,-2.415509,-2.467787,-2.387318,-2.407545,-2.422483,-2.468937
1800.0,-2.384613,-2.41156,-2.452067,-2.532261,-2.41682,-2.43015,-2.458829,-2.520724
1850.0,-2.427709,-2.45099,-2.499135,-2.566178,-2.449383,-2.474599,-2.501183,-2.561675
1900.0,-2.469577,-2.495466,-2.536657,-2.583921,-2.504343,-2.533036,-2.542982,-2.594341
1950.0,-2.501191,-2.522457,-2.569325,-2.6307,-2.551131,-2.563829,-2.57682,-2.639096
2000.0,-2.539819,-2.559799,-2.614483,-2.681961,-2.569764,-2.589137,-2.620248,-2.686479
2050.0,-2.590736,-2.614766,-2.660522,-2.704802,-2.621325,-2.645317,-2.659226,-2.715794
2100.0,-2.63451,-2.646622,-2.692164,-2.729584,-2.685498,-2.691805,-2.699398,-2.759089
2150.0,-2.653798,-2.672331,-2.727317,-2.778494,-2.703082,-2.716689,-2.740473,-2.80739
2200.0,-2.695376,-2.72387,-2.769089,-2.81406,-2.726087,-2.759307,-2.781291,-2.838141
2250.0,-2.761425,-2.770324,-2.807038,-2.836735,-2.784979,-2.811848,-2.816781,-2.876041
2300.0,-2.791218,-2.78401,-2.845248,-2.881134,-2.834962,-2.847822,-2.8632,-2.926671
2350.0,-2.803193,-2.822112,-2.880142,-2.916865,-2.850302,-2.876917,-2.902298,-2.964
