Freq_MHz,mean,std,count
4100.0,-35.494089475,7.127947114109182,200
4150.0,-35.439734035,7.273574264675468,200
4200.0,-35.408744265,7.4688726125485845,200
4250.0,-35.429640479999996,7.618576748935619,200
4300.0,-35.15506216,7.014145791929753,200
4350.0,-35.17321077,7.288681411014658,200
4400.0,-35.212341305,7.738891294995869,200
4450.0,-35.06540194,7.372657055234419,200
4500.0,-34.972009355,7.1502499889865865,200
4550.0,-34.97882672,7.367966326351655,200
4600.0,-34.927009229999996,7.50733762233687,200
4650.0,-34.822730335,7.368800456750193,200
4700.0,-34.73136653,7.300201796492244,200
4750.0,-34.807418515,7.7832746617787985,200
4800.0,-34.674556305,7.661729421863091,200
4850.0,-34.380433815,7.2474990214573936,200
4900.0,-34.269641615,7.095550472296472,200
4950.0,-34.41540111,7.520058873971199,200
5000.0,-34.34303717,7.647071942125253,200
5050.0,-33.956136485,7.045184153316074,200
5100.0,-33.843611015,6.9836838014622185,200
5150.0,-33.786056705,6.940468381663526,200
5200.0,-33.880558040000004,7.393867319859116,200
5250.0,-33.774535295,7.293030353368233,200
5300.0,-33.45926015,6.709538174431426,200
5350.0,-33.502765585,6.7708928988873165,200
5400.0,-33.851615865,7.517142096771443,200
5450.0,-33.821977000000004,7.7101041246692725,200
5500.0,-33.313728025,6.897582497055901,200
5550.0,-33.58438707,7.006844710995415,200
5600.0,-33.951154955,7.632394775512707,200
5650.0,-33.79179434,8.026972796647774,200
5700.0,-33.268603835,7.118493323171203,200
5750.0,-33.549424285,7.261280926587261,200
5800.0,-33.805885335,7.612867351946592,200
5850.0,-33.53448402,7.898908723318227,200
5900.0,-33.218711185000004,7.516250292817718,200
5950.0,-33.270847695,7.015417304169245,200
6000.0,-33.59229766,7.730037292576301,200
6050.0,-33.5875209,8.46813307390521,200
6100.0,-33.132810344999996,7.744030453542677,200
6150.0,-33.206105375,7.414924977597655,200
6200.0,-33.548649194999996,7.539932228217027,200
6250.0,-33.43879544,7.717101265121369,200
6300.0,-32.967064135,7.558961742353457,200
6350.0,-33.220293489999996,7.751654000943453,200
6400.0,-33.621212635,7.457566823955002,200
6450.0,-33.39610404,7.3687140204860535,200
6500.0,-32.75031696,7.382952063727541,200
6550.0,-32.98862536,7.733249519060504,200
6600.0,-33.45832319,7.5457051658383145,200
6650.0,-33.345831125,7.656993940084574,200
6700.0,-32.50664259,7.361450285452708,200
6750.0,-32.803124945,8.393515894550164,200
6800.0,-33.175109375000005,7.435145108973158,200
6850.0,-33.33743213,7.620620520821566,200
6900.0,-32.42454964,7.374301926306646,200
6950.0,-32.361371855,7.745515113010131,200
7000.0,-33.232018855,7.749453172595341,200
7050.0,-33.521288645,7.842019831662926,200
7100.0,-32.474357884999996,7.380924972420245,200
7150.0,-32.244476325,7.879113582646165,200
7200.0,-33.006971645,7.467340753102871,200
7250.0,-33.235397945,7.153427655363543,200
7300.0,-32.50126383,7.286663719946965,200
7350.0,-31.8417078,7.242353268633995,200
7400.0,-32.49819037,7.396674274622676,200
7450.0,-32.93467709,6.982855482307324,200
7500.0,-32.434919105,6.968564446575988,200
7550.0,-31.443886495,6.899221670415495,200
7600.0,-31.896466215,7.103287918742299,200
7650.0,-32.73975043,7.017110195808867,200
7700.0,-32.356763005,6.819119482620139,200
7750.0,-31.283836755000003,6.735881059617595,200
7800.0,-31.563335459999998,7.153176854612677,200
7850.0,-32.49981102,6.914164674665695,200
7900.0,-32.445352015,6.78590173986621,200
7950.0,-31.403363815,6.664970380300794,200
8000.0,-31.29182062,7.030306487012053,200
8050.0,-32.41243387,7.272970418319458,200
8100.0,-32.669201045,6.800891627496993,200
8150.0,-31.774570925,7.11286557283173,200
8200.0,-31.115293594999997,6.746466778542535,200
8250.0,-32.332199315,6.91885088186005,200
8300.0,-33.060406925,7.115119763039398,200
8350.0,-32.166877875,7.370939228524524,200
8400.0,-31.09379602,6.752447536928332,200
8450.0,-32.25899949,7.260096799792609,200
8500.0,-33.3730415,8.34323122958143,200
8550.0,-32.54251059,7.54990430406805,200
8600.0,-31.137474870000002,7.0103469678624215,200
8650.0,-31.756864,6.999809185926538,200
8700.0,-32.93920348,7.145368206754292,200
8750.0,-32.699396390000004,7.077354720326349,200
8800.0,-31.483803339999998,7.469112438135566,200
8850.0,-31.547014245,7.391655259174344,200
8900.0,-33.00661681,7.314990596193885,200
8950.0,-33.181736455,6.876037966456734,200
9000.0,-31.852947920000002,7.45627607820852,200
9050.0,-31.365159574999996,7.485150660037983,200
9100.0,-32.802085015,6.7448637906598465,200
9150.0,-33.65418375,6.763861664771183,200
9200.0,-32.244014465,6.6712485499755365,200
9250.0,-31.188487055,7.508860605838256,200
9300.0,-32.36025693,6.8780670959310894,200
9350.0,-33.654263995,6.6972272987924635,200
9400.0,-32.523829995,6.642610633719079,200
9450.0,-30.556114635,6.730082099853682,200
9500.0,-31.50396222,6.883312583316734,200
9550.0,-33.240799145000004,6.113840948018242,200
9600.0,-32.61929578,5.786395971588759,200
9650.0,-30.504103110000003,6.34427017991835,200
9700.0,-30.717796565,6.607067318818596,200
9750.0,-32.751604795,5.947219246107467,200
9800.0,-32.986646905,5.848268548841085,200
9850.0,-30.728432065000003,5.909652668804718,200
9900.0,-30.05474581,6.595546297574312,200
9950.0,-32.197147220000005,6.380406012097252,200
10000.0,-32.916383259999996,5.5730843633678075,200
10050.0,-31.265172455000002,5.642159541524598,200
10100.0,-29.767464045,6.447219705992456,200
10150.0,-31.42119959,6.285151608813124,200
10200.0,-33.069457615000005,5.999089564429827,200
10250.0,-32.049194475,5.627215592969002,200
10300.0,-29.98479367,6.263452178452064,200
10350.0,-30.903458224999998,6.634153996943184,200
10400.0,-33.039026025,6.26209270196755,200
10450.0,-32.705244075,5.845886226803826,200
10500.0,-30.35702417,6.090806333139331,200
10550.0,-30.310756930000004,6.554755909590129,200
10600.0,-32.44007189,6.049004679130324,200
10650.0,-32.88919698,5.932251338481202,200
10700.0,-30.964137955,6.26211931047027,200
10750.0,-29.848724269999998,6.3830837538046525,200
10800.0,-31.579993585,6.015722381477921,200
10850.0,-32.643057375,5.907360220861259,200
10900.0,-31.442455055,6.280101425731174,200
10950.0,-29.70900305,6.1604466221935725,200
11000.0,-30.91295192,6.1630016884792305,200
11050.0,-32.42417038,5.791752405774087,200
11100.0,-31.829702465,6.238141422349314,200
11150.0,-29.73781203,5.648714864022655,200
11200.0,-30.380615324999997,6.044469285410585,200
11250.0,-32.109453595,5.977346043277065,200
11300.0,-31.989056055000002,5.864696955706083,200
11350.0,-30.04073263,5.429647880722074,200
11400.0,-29.880116899999997,5.806216754757334,200
11450.0,-31.676859519999997,6.146564368407564,200
11500.0,-32.13461864,6.254248988235542,200
11550.0,-30.271985295,5.319738126831188,200
11600.0,-29.606780285,5.8327181864663915,200
11650.0,-31.06968995,6.194173873332262,200
11700.0,-31.765363815,5.622048377525592,200
11750.0,-30.622166165,5.367329863969902,200
11800.0,-29.462373389999996,5.263650792062674,200
11850.0,-30.307902055,5.847034928033977,200
11900.0,-31.422640015000002,5.52963441047093,200
11950.0,-30.97876534,5.464567604271173,200
12000.0,-29.591643060000003,5.177483613790568,200
12050.0,-29.792242514999998,5.507215730263444,200
12100.0,-31.05065567,5.472665262737064,200
12150.0,-31.08473831,5.377182354869298,200
12200.0,-29.904294565,5.317565076972181,200
12250.0,-29.49878189,5.363157102281539,200
12300.0,-30.515712735,5.591988891940906,200
12350.0,-31.007291605,5.3923878180126215,200
12400.0,-30.155797160000002,5.480786387189637,200
12450.0,-29.34198559,5.505950673041448,200
12500.0,-30.03767113,5.563716813241461,200
12550.0,-30.87362114,5.582100339734679,200
12600.0,-30.328173940000003,5.732958174301311,200
12650.0,-29.516035849999998,6.002900828757136,200
12700.0,-29.732399384999997,5.632879395663137,200
12750.0,-30.528688935,5.586883361465462,200
12800.0,-30.348065525000003,5.441306180041477,200
12850.0,-29.678253854999998,5.554564897668797,200
12900.0,-29.57581882,6.007043397825746,200
12950.0,-30.150582795000002,5.744246430133413,200
13000.0,-30.369991315000004,5.370976054810182,200
13050.0,-29.86670622,5.409091830784566,200
13100.0,-29.43257866,5.892695520992604,200
13150.0,-29.74480788,5.80670770711008,200
13200.0,-30.287914775,5.367957977673891,200
13250.0,-30.191282345,5.396309656705838,200
13300.0,-29.560593485,5.781587308179086,200
13350.0,-29.58326441,5.954387392827935,200
13400.0,-30.359739285,5.563548606279856,200
13450.0,-30.575982715,5.5277209420697595,200
13500.0,-29.86805455,5.808134305606869,200
13550.0,-29.52510636,5.882490793051331,200
13600.0,-30.30840886,5.602925410496505,200
13650.0,-30.6665516,5.59026387426176,200
13700.0,-29.990208815000003,5.709705195187723,200
13750.0,-29.477992705000002,5.960549054016442,200
13800.0,-29.964332605,5.657801159265591,200
13850.0,-30.49552263,5.419538232042644,200
13900.0,-30.11334241,5.5950682919925905,200
13950.0,-29.54394263,5.939389267302195,200
14000.0,-29.776202830000003,5.737215205463474,200
14050.0,-30.301948040000003,5.4819408690979525,200
14100.0,-30.263844795,5.677474457851116,200
14150.0,-29.844432270000002,6.093557754504999,200
14200.0,-29.769639944999998,6.055101744042217,200
14250.0,-30.17866432,5.735192221210073,200
14300.0,-30.489311205,5.828719053261002,200
14350.0,-30.222009715,6.19507277912746,200
14400.0,-29.772378749999998,6.220835268104403,200
14450.0,-29.990820215,5.935287760544016,200
14500.0,-30.559848725000002,5.914360966121377,200
14550.0,-30.461985395000003,6.2174143590984405,200
14600.0,-29.883713724999996,6.208924723781157,200
14650.0,-29.910573239999998,6.069065345483398,200
14700.0,-30.571688955,6.145475331926242,200
14750.0,-30.62914502,5.904174038213181,200
14800.0,-30.053902365,6.094336575468106,200
14850.0,-29.84230921,6.0584941297267045,200
14900.0,-30.462662180000002,6.095482873936842,200
14950.0,-30.664059825,5.653313130192232,200
15000.0,-30.24486402,5.747980372537607,200
15050.0,-29.9521428,6.1012962865115234,200
15100.0,-30.354848325,6.160596729344049,200
15150.0,-30.659409500000002,5.612496666393466,200
15200.0,-30.38870434,5.424549229523976,200
15250.0,-29.970093155,5.750735219408879,200
15300.0,-30.222751825,6.095096237458041,200
15350.0,-30.51206553,5.482129633836103,200
15400.0,-30.397271959999998,5.263579994054316,200
15450.0,-29.921298265,5.486116334572882,200
15500.0,-30.030781135,5.968437967618174,200
15550.0,-30.26823909,5.471147317229827,200
15600.0,-30.407940210000003,5.445976244796134,200
15650.0,-30.066535405,5.5143941234161975,200
15700.0,-30.016073795,5.932028259709782,200
15750.0,-30.16305175,5.541378274204415,200
15800.0,-30.405439889999997,5.582498257950077,200
15850.0,-30.283608415,5.662671220500741,200
15900.0,-30.08290759,5.769063665537822,200
15950.0,-30.146399780000003,5.605134776932748,200
16000.0,-30.27155761,5.2637218186839485,200
16050.0,-30.269816839999997,5.444396187871623,200
16100.0,-30.19372964,5.589800434111797,200
16150.0,-30.12800971,5.560384408315696,200
16200.0,-30.0984838,5.248019010530218,200
16250.0,-30.269564959999997,5.4466604506177845,200
16300.0,-30.33223735,5.664652923821962,200
16350.0,-30.168901934999997,5.423977207301382,200
16400.0,-30.11523492,5.366920214966733,200
16450.0,-30.273476154999997,5.518206257915102,200
16500.0,-30.389628825,5.732986633917845,200
16550.0,-30.37141121,5.523097360493214,200
16600.0,-30.168756955,5.4092865496347,200
16650.0,-30.120150405,5.500445466954513,200
16700.0,-30.45628464,5.667536679109699,200
16750.0,-30.547841285,5.448272607464515,200
16800.0,-30.243858704999997,5.376656100308729,200
16850.0,-30.13891971,5.53202461075004,200
16900.0,-30.55562093,5.837329734979181,200
16950.0,-30.717465685,5.426154189924822,200
17000.0,-30.550156535,5.425813847805589,200
17050.0,-30.218497564999996,5.505061712429769,200
17100.0,-30.51230786,5.734765969445903,200
17150.0,-30.941390765,5.454135300770087,200
17200.0,-30.889421985,5.3984332028232185,200
17250.0,-30.3954776,5.558837691901126,200
17300.0,-30.673586314999998,5.758476603936196,200
17350.0,-31.25552655,5.472899935265908,200
17400.0,-31.28068881,5.537347830788497,200
17450.0,-30.886041965,5.84037687310184,200
17500.0,-30.993329645,5.9926001908471385,200
17550.0,-31.4250349,5.409519808115862,200
17600.0,-31.429271250000003,5.051469967300323,200
17650.0,-31.10655555,5.361303435444581,200
17700.0,-31.04378677,5.77292729164339,200
17750.0,-31.515154499999998,5.252683775329523,200
17800.0,-31.71392656,5.029331362181508,200
17850.0,-31.427682329999996,5.346384882460955,200
17900.0,-31.274971795000003,5.817731052000987,200
17950.0,-31.8361969,5.476989863020334,200
18000.0,-32.10887444,5.253821982234161,200
18050.0,-31.863219575,5.3913268225158815,200
18100.0,-31.610510895,5.919363214991342,200
18150.0,-32.176874555,5.848234063544801,200
18200.0,-32.52788451,5.334137040285085,200
18250.0,-32.28274655,5.295274103995734,200
18300.0,-31.95306889,5.92891729442753,200
18350.0,-32.39826184,6.10540706773047,200
18400.0,-32.80101597,5.655741557363729,200
18450.0,-32.49136235,5.40872296426471,200
18500.0,-32.04558258,5.6588993217148795,200
18550.0,-32.232714380000004,5.831442060753601,200
18600.0,-32.713830619999996,5.383459162234553,200
18650.0,-32.587863855,5.15399723540643,200
18700.0,-32.328983025,5.647396583502656,200
18750.0,-32.23327876,5.865543062779105,200
18800.0,-32.86822513,5.502742741866445,200
18850.0,-33.011160655,5.338220064903023,200
18900.0,-32.715143355,5.418266050655993,200
18950.0,-32.48740981,5.797385804582586,200
19000.0,-33.171948040000004,5.656365465728759,200
19050.0,-33.367981875,5.548312128283979,200
19100.0,-33.04920268,5.127785787767182,200
19150.0,-32.807917725,5.853775051029687,200
19200.0,-33.200226585,5.7097781738656535,200
19250.0,-33.53137984,5.2844818991460105,200
19300.0,-33.28485708,5.13649361115461,200
19350.0,-32.98468253,5.661631978376744,200
19400.0,-33.270106655,5.619784821404223,200
19450.0,-33.792040785,5.477618307356792,200
19500.0,-33.58320816,5.7600524580270385,200
19550.0,-33.464333364999995,5.821818301052379,200
19600.0,-33.51110767,5.709317771902707,200
19650.0,-34.087336095,5.751417716415844,200
19700.0,-33.80275675,5.357398486330918,200
19750.0,-33.815690249999996,5.6769376538564975,200
19800.0,-33.719974470000004,5.873152294591434,200
19850.0,-34.26454914,6.0098537637483656,200
19900.0,-33.81432246,5.24278216437956,200
19950.0,-33.779406195,5.5305854109433215,200
20000.0,-33.73855607,6.0198035833012415,200
20050.0,-33.975435065,5.98176403067734,200
20100.0,-33.794879335,5.835198635416884,200
20150.0,-33.46608997,4.997695372861886,200
20200.0,-33.52103706,5.60902036656527,200
20250.0,-33.647217765,5.8166557206639675,200
20300.0,-33.94066411,5.757159713133523,200
20350.0,-33.384610105,4.983209593344633,200
20400.0,-33.567615145,5.5004824306383995,200
20450.0,-33.805081154999996,5.827812583965484,200
20500.0,-34.266986615,5.640081123514082,200
20550.0,-33.525436385,4.9432808866188545,200
20600.0,-33.74014081,5.571870015363975,200
20650.0,-33.923732935,5.71528756122053,200
20700.0,-34.635214765,5.764731629427428,200
20750.0,-34.05005508,5.242635174602905,200
20800.0,-33.471691155,5.051068525661619,200
20850.0,-33.973053325,5.503229256274049,200
20900.0,-35.137324254999996,5.750423032027321,200
20950.0,-34.983524075,5.753466153783956,200
21000.0,-33.75614948,5.079840524947276,200
21050.0,-34.458396795,5.923759762218667,200
21100.0,-35.764802089999996,5.820553391702188,200
21150.0,-36.018467595000004,5.585926727430802,200
21200.0,-34.411433360000004,5.262166907114578,200
21250.0,-34.718657185000005,5.722643728876648,200
21300.0,-36.20292102,6.057407754844183,200
21350.0,-36.95074444,5.835434655372458,200
21400.0,-35.13719289,5.310936070872956,200
21450.0,-34.83409581,5.880896139253774,200
21500.0,-36.38801352,6.248803427212492,200
21550.0,-37.399333445,6.1957332939095595,200
21600.0,-35.981311665,6.252079768209943,200
21650.0,-34.75917061,5.560932774239306,200
21700.0,-36.068087855,6.090008613870102,200
21750.0,-37.133556094999996,6.310825228455933,200
21800.0,-36.021072475000004,5.920723826542796,200
21850.0,-34.33034322,5.313473526913499,200
21900.0,-35.39893001,6.024884690384033,200
21950.0,-36.487216345,6.625362972511432,200
22000.0,-35.856749145,6.328722910753149,200
22050.0,-34.085469535,5.428545595927546,200
22100.0,-34.735868835,5.979079373859618,200
22150.0,-35.599730535,6.272917280795748,200
22200.0,-35.25945922,5.836181035592884,200
22250.0,-33.904321350000004,5.469423880613152,200
22300.0,-33.957876465,5.740880782838922,200
22350.0,-34.69755412,6.289487302186626,200
22400.0,-34.71738966,5.993343179393407,200
22450.0,-33.656115225,5.44534776183045,200
22500.0,-33.204958510000004,5.43441351795603,200
22550.0,-33.794754615,6.186798839501463,200
22600.0,-34.049112475,5.789421393986532,200
22650.0,-33.62153079,5.359867221165291,200
22700.0,-32.853637425,5.088074522898904,200
22750.0,-33.09975946,5.331183680610493,200
22800.0,-33.86990432,5.702375266797145,200
22850.0,-34.00121335,5.41940862126386,200
22900.0,-33.11207744,5.09719608445328,200
22950.0,-32.95503323,5.125815449371946,200
23000.0,-33.898771085,5.634069662228118,200
23050.0,-34.396573465,5.439161068418631,200
23100.0,-33.604981275,5.096642459487372,200
23150.0,-33.05593984,5.050396964273258,200
23200.0,-34.060022255,5.843034559993696,200
23250.0,-34.749789635,5.530224284209551,200
23300.0,-34.151582125,5.04289995101146,200
23350.0,-33.394538615,4.961036282868209,200
23400.0,-34.290986425,5.745259977610769,200
23450.0,-34.990878994999996,5.540686862902846,200
23500.0,-34.578191229999995,5.025174894700201,200
23550.0,-33.754607719999996,4.845827240240094,200
23600.0,-34.146590435,5.224806211613576,200
23650.0,-34.69763844,5.216073023217919,200
23700.0,-34.43758782,4.86905948292317,200
23750.0,-33.692275519999995,4.704796885295657,200
23800.0,-33.57867694,4.77430364983106,200
23850.0,-34.00417996,4.928517734212842,200
23900.0,-34.00255946,4.797404020949911,200
23950.0,-33.54926932,4.807154648553016,200
24000.0,-33.320174125,4.667014486027724,200
24050.0,-33.548394985,4.821463868044617,200
24100.0,-33.70578087,4.7552732182566455,200
24150.0,-33.625540845,4.974847294799072,200
24200.0,-33.294606895,4.743776964916861,200
24250.0,-33.41038631,4.937834216564973,200
24300.0,-33.518537965,4.663163638393882,200
24350.0,-33.51507087,4.715882685330933,200
24400.0,-33.54369472,4.784495325373027,200
24450.0,-33.568044395,4.721772291506007,200
24500.0,-33.402848399999996,4.6608897772934474,200
24550.0,-33.496595785,4.827859545387689,200
24600.0,-33.931367485,4.901616175419976,200
24650.0,-33.751571635,4.5862720043500484,200
24700.0,-33.25178833,4.631572196158274,200
24750.0,-33.496139494999994,4.891214735607862,200
24800.0,-34.100515705,4.749677591914899,200
24850.0,-34.004819005,4.629449747977104,200
24900.0,-33.324104095,4.65738005090516,200
24950.0,-33.490291240000005,4.836442357441637,200
25000.0,-34.26024192,4.95197024098557,200
25050.0,-34.391021265,4.823830291897722,200
25100.0,-33.689239555,4.933586178842331,200
25150.0,-33.601528475,4.768697752673839,200
25200.0,-34.46259596,4.750137146581604,200
25250.0,-34.704868855,5.090985294504469,200
25300.0,-33.9120084,5.281548925774958,200
25350.0,-33.600001575,4.856693443900077,200
25400.0,-34.28962331,4.831761800480038,200
25450.0,-34.41564867,5.114245637156529,200
25500.0,-33.666459249999996,5.340448056752794,200
25550.0,-33.286653695,4.922809510793318,200
25600.0,-33.68250758,4.773186311757956,200
25650.0,-33.84105555,5.083371822171333,200
25700.0,-33.479687935,5.244783629545395,200
25750.0,-33.18566243,5.074036352537452,200
25800.0,-33.35929432,4.75624066535013,200
25850.0,-33.686624375,5.118613597281788,200
25900.0,-33.753974525,5.251213849860408,200
25950.0,-33.471272995,4.997325536139127,200
26000.0,-33.413647225,4.6744495431634725,200
26050.0,-33.84564242,5.180875022144228,200
26100.0,-34.265608445,5.4406582819782505,200
26150.0,-34.125495895,4.992980208578366,200
26200.0,-33.924821685000005,4.857875080763475,200
26250.0,-34.233585375000004,5.154347069408722,200
26300.0,-35.0476854,5.709255837490277,200
26350.0,-35.32795021,5.175880307070955,200
26400.0,-35.11055762,5.206380619632545,200
26450.0,-35.07649414,5.142383112353049,200
26500.0,-36.03958615,5.594102667587454,200
