Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
50.0,-63.733602,-61.344043,-64.392119,-63.484349,-65.196705,-61.862685,-65.960353,-61.151329
100.0,-61.533073,-60.856384,-62.856265,-62.018784,-66.820952,-61.241129,-62.443586,-54.425382
150.0,-60.048129,-59.957822,-62.318982,-58.070664,-89.022512,-63.531354,-61.656961,-51.214587
200.0,-58.439389,-57.74424,-58.115509,-54.636925,-71.445404,-61.019731,-57.86867,-50.053199
250.0,-56.172611,-54.334346,-54.652917,-51.588449,-75.710645,-60.180234,-56.849554,-48.941517
300.0,-53.348722,-53.269805,-53.0917,-49.761648,-64.92375,-59.592772,-57.213719,-47.814244
350.0,-53.189954,-52.499683,-53.346464,-49.497936,-61.607729,-57.085092,-54.361769,-45.264675
400.0,-51.479239,-50.774945,-50.818334,-48.203122,-60.943864,-52.481631,-53.431516,-44.525571
450.0,-49.44913,-48.965114,-48.043207,-46.182138,-61.312447,-54.744878,-54.776398,-44.306862
500.0,-48.762104,-47.393777,-47.016123,-45.133064,-58.636989,-54.033214,-50.853197,-42.186575
550.0,-48.183291,-46.763944,-48.532096,-45.571195,-56.342756,-51.816116,-49.23963,-41.925187
600.0,-47.5466,-45.717975,-47.112833,-43.825427,-53.809427,-51.15495,-52.160139,-42.405029
650.0,-46.359822,-44.292627,-44.982201,-42.701833,-58.063082,-51.903505,-52.717562,-40.896679
700.0,-45.696353,-44.31816,-43.791159,-42.593812,-54.352408,-48.835174,-46.606183,-38.832816
750.0,-46.251344,-44.094903,-44.049839,-41.525065,-52.34823,-48.569984,-45.911895,-38.281002
800.0,-45.642287,-42.782926,-43.914932,-40.462939,-53.52179,-49.738305,-49.109935,-38.130957
850.0,-44.544093,-41.960013,-43.268259,-39.78355,-53.271074,-48.30367,-46.88258,-37.730287
900.0,-43.898631,-41.981585,-42.305781,-39.98941,-51.746816,-47.311615,-44.394366,-36.790381
950.0,-44.529377,-42.676047,-41.769015,-40.047769,-51.21401,-48.319167,-45.207369,-36.776934
1000.0,-44.18906,-42.157468,-41.18421,-39.26889,-52.822524,-48.720773,-47.725061,-36.749814
1050.0,-42.88084,-40.945056,-40.634099,-38.651026,-50.634559,-46.810216,-44.314157,-36.081594
1100.0,-42.457926,-40.746182,-40.30991,-38.577986,-49.156923,-45.794408,-42.141556,-35.675292
1150.0,-42.996305,-41.676502,-40.764135,-38.455262,-49.286018,-47.60839,-42.63761,-35.753392
1200.0,-42.572206,-40.990818,-39.812627,-37.63892,-48.573304,-47.770657,-45.049681,-35.803454
1250.0,-40.836137,-39.484246,-38.843338,-37.118244,-47.959264,-44.749336,-43.115471,-34.994395
1300.0,-40.833046,-39.229154,-39.338776,-37.745504,-48.099222,-43.834554,-41.014071,-34.156254
1350.0,-41.519965,-40.752932,-39.930071,-38.050704,-50.269756,-44.949042,-41.831115,-34.137267
1400.0,-41.299963,-39.758592,-38.440146,-36.796263,-47.086886,-45.86486,-43.943069,-34.419792
1450.0,-39.794231,-37.671846,-37.832641,-35.96584,-44.977196,-42.766289,-41.482952,-33.927119
1500.0,-39.244324,-37.918226,-37.935707,-35.926918,-45.667536,-42.169676,-40.139666,-33.488251
1550.0,-39.889786,-39.209487,-37.574054,-35.83557,-47.922186,-44.245093,-41.852161,-33.456057
1600.0,-39.772293,-38.286039,-36.831925,-35.248805,-45.452686,-45.015767,-42.388951,-33.146175
1650.0,-38.588081,-36.646816,-37.02599,-34.840631,-43.275888,-41.624538,-39.840878,-32.560264
1700.0,-38.361082,-37.160321,-37.915386,-34.958055,-44.312176,-41.184421,-39.448873,-32.393037
1750.0,-38.909255,-37.810559,-37.730852,-34.797088,-47.067703,-43.650046,-40.579688,-32.39216
1800.0,-38.681133,-36.86386,-36.709136,-34.252989,-44.315595,-42.878023,-40.341684,-32.214336
1850.0,-37.6677,-36.53296,-35.966634,-34.034048,-41.741352,-40.728411,-39.27541,-31.829695
1900.0,-37.327287,-37.153451,-36.106534,-33.962929,-42.105846,-40.94339,-38.78641,-31.412676
1950.0,-37.707594,-37.167972,-36.147628,-33.572754,-44.589759,-41.695546,-39.227434,-31.311116
2000.0,-37.471367,-36.198108,-36.02028,-33.052484,-43.160763,-41.124416,-39.666947,-31.456385
2050.0,-37.189083,-35.621033,-36.176996,-32.695335,-40.764848,-40.599345,-38.54198,-31.159763
2100.0,-37.283644,-35.917351,-36.166791,-32.931866,-41.170316,-40.335701,-37.611524,-30.738271
2150.0,-37.151959,-36.637178,-35.661868,-33.176571,-43.091271,-40.825145,-37.783787,-30.71092
2200.0,-36.702163,-35.775801,-35.171483,-32.55634,-41.910755,-40.305747,-38.516166,-30.650602
2250.0,-36.557096,-34.85909,-34.919442,-32.712765,-39.817638,-39.765897,-37.989963,-30.555959
2300.0,-36.970197,-34.69987,-34.998139,-33.394898,-39.777436,-39.741539,-37.036364,-30.390058
2350.0,-36.546794,-35.229385,-34.805115,-33.377496,-41.17195,-40.10477,-36.840628,-30.132036
2400.0,-36.10497,-34.938176,-34.59735,-32.994491,-40.657745,-39.96277,-37.62,-29.896451
2450.0,-36.387921,-34.368464,-34.836223,-33.149261,-39.230908,-39.045517,-38.20011,-29.899599
2500.0,-36.405948,-34.456373,-34.790269,-33.270787,-39.660928,-39.684401,-37.582201,-29.712893
2550.0,-35.958085,-34.677604,-34.549642,-33.188961,-40.71982,-40.579544,-36.763571,-29.509495
2600.0,-35.338166,-34.179334,-34.112882,-32.884362,-40.04045,-39.711571,-37.067473,-29.551824
2650.0,-35.306456,-33.858332,-34.283216,-32.526711,-39.009192,-39.06786,-37.850645,-29.538311
2700.0,-35.746568,-34.254493,-34.551227,-32.763405,-39.006781,-39.850917,-37.176385,-29.342388
2750.0,-35.850754,-34.586813,-34.292124,-33.251917,-39.817824,-40.712692,-36.585676,-29.180086
2800.0,-35.074658,-33.562788,-33.68813,-32.427633,-39.600808,-40.133463,-36.974276,-28.89563
2850.0,-34.681438,-32.481284,-33.710568,-31.559939,-38.394859,-39.344899,-37.74117,-28.949206
2900.0,-35.38071,-32.653918,-34.114223,-32.189784,-38.504932,-39.686075,-37.252915,-29.154061
2950.0,-35.424551,-33.614647,-33.81169,-33.536963,-39.196842,-40.691413,-36.632217,-29.077208
3000.0,-34.302905,-34.016742,-33.236622,-33.48599,-39.397801,-40.735491,-36.365555,-28.776205
3050.0,-34.008963,-32.823564,-33.554062,-32.733213,-38.078049,-38.769272,-36.506367,-28.810677
3100.0,-34.942688,-32.792329,-34.31257,-32.847877,-37.626649,-38.13331,-36.296523,-29.072693
3150.0,-35.394518,-33.467947,-33.716983,-33.108477,-38.683802,-39.191828,-35.992485,-28.991818
3200.0,-34.296921,-33.436131,-32.70592,-32.238314,-39.536801,-40.306962,-36.223796,-28.503092
3250.0,-33.918456,-32.765129,-32.959673,-31.584989,-38.344908,-38.629897,-36.665593,-28.330184
3300.0,-34.429622,-32.943766,-33.336033,-31.879125,-37.866627,-38.31799,-36.524274,-28.527808
3350.0,-35.141865,-33.668589,-32.728633,-32.651518,-38.91225,-39.649086,-35.588528,-28.283969
3400.0,-34.455624,-33.506736,-32.045223,-32.288966,-39.942622,-40.571906,-35.72986,-27.936382
3450.0,-33.75789,-32.643333,-32.018067,-31.054793,-39.152739,-39.161862,-36.967502,-27.936974
