Freq (MHz),P1_TX1_P2_RX1 SDD21,P1_TX2_P2_RX2 SDD21,P1_TX3_P2_RX3 SDD21,P1_TX4_P2_RX4 SDD21,P2_TX1_P1_RX1 SDD21,P2_TX2_P1_RX2 SDD21,P2_TX3_P1_RX3 SDD21,P2_TX4_P1_RX4 SDD21
50.0,-0.2871,-0.294007,-0.304313,-0.314144,-0.28748,-0.294499,-0.305163,-0.315976
100.0,-0.403926,-0.415737,-0.428508,-0.442632,-0.405973,-0.41748,-0.431738,-0.443953
150.0,-0.50887,-0.523177,-0.540362,-0.554398,-0.509713,-0.52481,-0.541181,-0.557169
200.0,-0.601705,-0.616469,-0.634819,-0.651878,-0.602943,-0.618338,-0.639045,-0.655027
250.0,-0.693538,-0.711075,-0.731707,-0.748695,-0.693845,-0.713175,-0.733852,-0.753946
300.0,-0.772273,-0.794055,-0.814956,-0.836075,-0.779316,-0.798103,-0.820736,-0.837723
350.0,-0.859052,-0.878767,-0.904723,-0.921789,-0.861847,-0.884134,-0.908826,-0.931695
400.0,-0.944629,-0.970181,-0.996369,-1.021709,-0.94988,-0.97639,-1.003162,-1.030691
450.0,-1.020444,-1.045407,-1.07402,-1.099311,-1.028279,-1.056836,-1.081095,-1.105781
500.0,-1.09073,-1.113219,-1.143695,-1.17084,-1.097606,-1.124501,-1.15548,-1.177513
550.0,-1.166419,-1.190005,-1.228755,-1.262869,-1.171137,-1.20549,-1.239214,-1.270252
600.0,-1.239708,-1.270861,-1.306194,-1.33931,-1.242274,-1.283564,-1.31251,-1.342848
650.0,-1.292128,-1.322716,-1.35691,-1.383475,-1.301029,-1.336116,-1.364791,-1.387415
700.0,-1.347006,-1.381522,-1.414663,-1.455439,-1.360036,-1.395724,-1.430756,-1.464383
750.0,-1.413359,-1.463868,-1.493392,-1.53753,-1.428691,-1.47626,-1.505495,-1.544043
800.0,-1.472665,-1.522008,-1.555602,-1.587297,-1.494834,-1.532769,-1.561821,-1.59285
850.0,-1.518485,-1.55188,-1.591477,-1.627411,-1.531652,-1.568755,-1.597101,-1.629041
900.0,-1.567637,-1.606858,-1.648866,-1.689207,-1.582122,-1.621947,-1.651349,-1.69169
