Freq (MHz),P1_TX1_P2_RX1 SDD11,P1_TX2_P2_RX2 SDD11,P1_TX3_P2_RX3 SDD11,P1_TX4_P2_RX4 SDD11,P2_TX1_P1_RX1 SDD11,P2_TX2_P1_RX2 SDD11,P2_TX3_P1_RX3 SDD11,P2_TX4_P1_RX4 SDD11
50.0,-29.607983,-30.473232,-30.022642,-29.472028,-30.086872,-30.328322,-29.919235,-29.615808
100.0,-32.964133,-34.284258,-35.202101,-34.838863,-34.575878,-35.035722,-34.719088,-35.193253
150.0,-38.817478,-35.266276,-35.387585,-37.344905,-36.590254,-34.464526,-33.692401,-34.735392
200.0,-35.559974,-34.546418,-35.244258,-34.428156,-32.859368,-33.238808,-32.927558,-32.008362
250.0,-40.496601,-43.242486,-47.161029,-38.583401,-40.343991,-42.494782,-51.448717,-37.754051
300.0,-46.112764,-37.124382,-36.869852,-44.992995,-38.258544,-34.754757,-31.845415,-35.088815
350.0,-32.776685,-29.32769,-30.797253,-30.301382,-30.117911,-28.224791,-26.83713,-26.665181
400.0,-29.361442,-26.692852,-27.768215,-26.156181,-27.563177,-26.287038,-26.36242,-24.359536
450.0,-32.657128,-30.244193,-31.572639,-30.04662,-30.561172,-31.055177,-32.505935,-30.229555
500.0,-36.740824,-35.101467,-34.2613,-30.308279,-35.269209,-30.381637,-28.034315,-29.129563
550.0,-25.865453,-24.031689,-23.662248,-22.193313,-24.808836,-22.387024,-22.082788,-21.248316
600.0,-25.055301,-23.577446,-23.540341,-22.693327,-24.281377,-22.9995,-23.544036,-22.751602
650.0,-31.683423,-33.865446,-33.533165,-29.070822,-33.273002,-36.238107,-43.782882,-40.198327
700.0,-29.300344,-25.6263,-25.795151,-22.943519,-26.953829,-23.833472,-23.377215,-22.246164
750.0,-23.733595,-20.620715,-21.314056,-20.393778,-21.64556,-20.224858,-20.502515,-19.938396
800.0,-24.463937,-22.12849,-23.357501,-22.542663,-22.875894,-23.41141,-24.441306,-24.240642
850.0,-31.369006,-37.117214,-34.856069,-26.287731,-35.44962,-39.889112,-36.87704,-32.89935
900.0,-27.163647,-23.648463,-23.925454,-22.676219,-26.014427,-22.634606,-22.838176,-22.732957
950.0,-23.281422,-20.151781,-21.631459,-21.381278,-22.051158,-20.654913,-21.737217,-21.796225
1000.0,-24.481707,-22.956594,-25.644337,-23.768741,-23.848773,-24.383016,-27.292852,-26.462538
1050.0,-31.546568,-42.07033,-34.385316,-25.735922,-36.809322,-42.484846,-34.312864,-30.959334
1100.0,-27.15068,-23.426009,-24.170156,-22.220862,-26.287546,-24.098061,-23.825265,-23.332327
1150.0,-22.626306,-20.313156,-22.709654,-21.320447,-21.670985,-21.095723,-22.401035,-22.041153
1200.0,-23.479822,-23.410893,-27.461749,-24.209404,-23.055424,-24.204157,-27.635258,-25.814327
1250.0,-28.153963,-34.221564,-31.089103,-25.083916,-30.573924,-46.771143,-36.781338,-27.19244
1300.0,-24.452324,-22.60354,-24.094177,-21.779351,-25.06924,-22.9607,-23.620293,-22.905299
1350.0,-21.663375,-20.523658,-23.78435,-21.907397,-21.271258,-20.38953,-22.771085,-23.260001
1400.0,-22.871486,-23.752111,-26.435269,-23.298822,-22.67422,-24.011868,-28.201567,-25.16146
1450.0,-24.689409,-27.257854,-25.875066,-22.045173,-27.25839,-29.831991,-30.511317,-23.707376
1500.0,-22.265032,-21.807332,-24.658502,-22.283816,-22.926057,-21.55574,-24.59934,-24.222453
1550.0,-21.404013,-21.008893,-25.624846,-23.355275,-21.13954,-21.228821,-25.681301,-25.772249
1600.0,-22.805856,-24.415409,-26.281034,-21.281455,-24.249248,-28.574281,-29.921222,-23.406362
1650.0,-23.65594,-25.851001,-25.694456,-21.26148,-27.146526,-26.524308,-27.384043,-23.524137
1700.0,-23.259113,-22.364636,-26.774405,-25.806674,-22.434157,-21.702106,-27.757587,-30.024248
1750.0,-23.891461,-22.498004,-28.653424,-24.524246,-22.07671,-23.667607,-31.771571,-28.126107
1800.0,-25.466181,-26.973283,-27.512755,-21.300208,-26.667392,-35.384093,-29.547208,-23.417097
1850.0,-24.601278,-25.507365,-26.451023,-23.769121,-25.917599,-25.79331,-28.693326,-25.15383
1900.0,-23.293712,-22.641291,-29.369206,-32.729821,-22.223736,-23.478743,-34.166177,-39.03206
1950.0,-24.794399,-25.446285,-37.234064,-24.871079,-23.711225,-28.853332,-36.2909,-27.450568
2000.0,-26.769421,-29.513564,-27.552219,-22.413694,-30.646657,-31.378298,-28.300541,-23.74488
2050.0,-23.373383,-23.291754,-26.098009,-25.691772,-24.234078,-23.267171,-27.80615,-26.808245
2100.0,-22.061047,-23.159311,-33.692592,-40.784282,-21.635063,-23.431898,-33.974882,-40.921018
2150.0,-25.285228,-30.464151,-30.574056,-24.765627,-25.512497,-32.921076,-29.876362,-25.759234
2200.0,-25.346587,-25.571275,-24.004903,-22.7651,-28.373616,-26.582025,-25.289315,-24.359393
2250.0,-20.957969,-22.291573,-25.272554,-27.683109,-21.330689,-23.197708,-26.866798,-29.942356
2300.0,-21.67374,-25.962478,-35.095155,-33.816329,-21.198237,-27.514086,-31.382949,-32.067968
2350.0,-27.717575,-32.980664,-26.853294,-25.18476,-28.51449,-32.013574,-27.055736,-25.764311
2400.0,-23.377442,-25.848869,-24.758572,-26.217092,-26.667675,-24.428923,-26.322229,-26.708465
2450.0,-20.643282,-25.490175,-30.476574,-41.034958,-21.632545,-25.131483,-30.566204,-35.168394
2500.0,-23.862759,-30.010561,-30.698374,-29.418611,-23.59074,-35.976171,-27.012725,-29.17646
2550.0,-33.205799,-33.779406,-24.930424,-25.802247,-36.280843,-30.125913,-25.136241,-26.775187
2600.0,-23.806287,-28.068115,-26.690783,-28.895248,-25.476377,-25.492012,-29.679265,-32.048473
2650.0,-22.261024,-27.612901,-38.50238,-47.496928,-22.329919,-28.528808,-29.226741,-35.945606
2700.0,-27.768217,-37.287092,-27.460604,-28.061909,-25.492401,-41.171532,-24.340819,-27.307464
2750.0,-35.29312,-31.4742,-24.847994,-26.222144,-54.561113,-28.913277,-25.024504,-28.158251
2800.0,-24.206058,-26.070321,-28.895847,-33.523858,-25.588168,-27.041164,-32.87697,-39.26889
2850.0,-23.784127,-28.27937,-36.993655,-32.682556,-22.766718,-29.738551,-29.881789,-27.54656
2900.0,-31.387603,-41.163251,-27.501053,-26.847521,-26.102973,-37.387836,-24.485604,-25.494914
2950.0,-30.610972,-28.302157,-27.584741,-28.563554,-73.16272,-34.808804,-25.936483,-28.610811
3000.0,-23.522895,-26.38042,-37.278935,-31.273856,-27.092219,-31.666318,-37.968889,-27.812723
3050.0,-23.951616,-32.281474,-28.976732,-27.886604,-25.461873,-41.009771,-29.513365,-26.117834
3100.0,-32.716055,-36.764537,-24.566624,-29.087663,-32.112366,-32.463103,-24.819338,-32.415662
3150.0,-30.057789,-27.97827,-25.206826,-31.116368,-33.679421,-27.925696,-27.166544,-29.472948
3200.0,-24.816584,-28.158265,-28.679641,-28.939231,-27.415101,-30.550894,-33.435193,-23.708181
3250.0,-26.24669,-30.458105,-28.121052,-30.14339,-29.151422,-29.05431,-26.134382,-24.87268
3300.0,-32.014873,-30.322194,-25.867127,-30.501382,-34.734483,-25.585022,-25.300923,-39.200019
3350.0,-28.488932,-29.064861,-25.309449,-27.389275,-33.393373,-26.898892,-28.126885,-27.023292
3400.0,-25.590576,-26.488655,-26.311718,-28.894777,-31.488217,-27.638394,-27.101594,-23.371708
3450.0,-25.843275,-25.645306,-26.180352,-39.267751,-30.51525,-24.98159,-25.611761,-26.210934
3500.0,-28.705356,-27.030706,-24.039576,-29.722934,-30.509884,-25.495713,-27.709161,-46.838987
3550.0,-28.655857,-25.790986,-23.208333,-25.856478,-31.845587,-28.968995,-27.687229,-25.078767
3600.0,-25.735187,-23.798632,-24.03613,-27.434109,-32.468367,-26.99888,-24.149871,-22.411395
3650.0,-26.602027,-24.031729,-24.702311,-34.669213,-32.003025,-23.999758,-24.447652,-26.120815
