Freq (MHz),P1_TX1_P2_RX1 SDD22,P1_TX2_P2_RX2 SDD22,P1_TX3_P2_RX3 SDD22,P1_TX4_P2_RX4 SDD22,P2_TX1_P1_RX1 SDD22,P2_TX2_P1_RX2 SDD22,P2_TX3_P1_RX3 SDD22,P2_TX4_P1_RX4 SDD22
50.0,-29.380463,-29.549868,-29.166601,-29.317297,-29.624402,-29.586559,-29.077111,-29.257841
100.0,-31.398324,-32.043949,-32.533068,-33.112126,-32.407878,-32.552403,-32.263115,-33.012899
150.0,-36.334555,-37.320684,-38.415977,-35.375978,-40.11504,-40.497259,-40.472354,-37.256257
200.0,-34.96039,-34.832345,-33.770602,-33.690982,-38.609888,-37.138761,-36.146016,-36.244952
250.0,-39.302503,-37.166806,-35.63343,-40.992351,-41.031621,-37.083043,-35.377926,-39.367127
300.0,-38.5568,-39.80065,-42.711475,-39.927469,-44.651291,-40.541509,-36.225259,-43.412699
350.0,-31.151996,-29.455996,-30.319763,-28.884119,-32.507342,-30.387782,-29.522952,-28.664317
400.0,-29.000365,-25.912306,-26.469051,-25.959604,-27.916658,-26.164661,-26.187423,-24.785747
450.0,-33.799287,-28.359168,-29.200382,-32.196897,-28.580779,-27.64811,-27.49866,-28.377417
500.0,-32.678281,-31.135988,-30.615482,-28.809278,-30.702963,-27.954109,-26.608937,-27.682892
550.0,-24.357573,-23.293036,-22.636587,-21.295846,-24.640514,-22.249708,-22.269937,-21.22392
600.0,-23.672073,-22.402778,-22.107795,-22.501075,-23.403258,-21.562032,-22.177469,-22.127093
650.0,-28.451234,-26.760662,-27.554481,-35.382699,-26.173082,-23.94282,-25.014251,-27.367384
700.0,-27.152404,-24.152426,-24.640228,-22.563975,-24.797981,-22.46204,-22.621174,-21.770622
750.0,-22.784762,-20.350577,-20.982564,-20.366245,-21.366759,-20.225376,-20.486801,-19.956993
800.0,-23.55793,-21.365697,-22.674493,-25.141609,-21.64429,-20.98564,-21.704854,-23.229125
850.0,-31.947714,-28.616105,-31.464005,-34.307244,-27.391726,-24.634871,-25.890144,-30.650984
900.0,-26.706461,-23.791626,-24.516809,-23.211345,-25.894268,-22.996037,-23.823357,-23.358802
950.0,-22.465697,-20.208151,-21.888624,-22.889591,-21.782182,-20.685254,-21.84663,-22.259747
1000.0,-23.79552,-21.837501,-24.823808,-28.173286,-22.741056,-22.035777,-23.991689,-26.942364
1050.0,-35.962356,-31.6943,-36.575035,-31.392807,-31.967912,-28.561401,-29.500785,-39.168201
1100.0,-27.524322,-23.919831,-25.038887,-23.596401,-27.247717,-24.625909,-24.85068,-24.651661
1150.0,-21.889488,-19.809354,-22.175337,-21.868,-21.71666,-20.612271,-22.053743,-22.625222
1200.0,-22.940524,-21.94157,-25.697097,-26.727758,-22.746832,-22.078701,-24.536261,-27.589668
1250.0,-33.961845,-32.643252,-35.759746,-33.536598,-31.717234,-28.251381,-29.335704,-36.275071
1300.0,-26.06178,-23.065804,-24.861837,-22.97871,-26.23276,-23.066058,-23.99777,-24.430407
1350.0,-21.514577,-20.204611,-23.698224,-23.420058,-21.440206,-20.269444,-22.580476,-25.105193
1400.0,-24.055213,-23.634973,-29.456572,-33.521017,-23.264535,-22.912568,-25.687228,-39.45364
1450.0,-51.599613,-36.117689,-35.55387,-26.607742,-35.563168,-29.595297,-30.687719,-28.650055
1500.0,-24.389739,-23.251081,-26.994205,-25.050138,-24.718559,-22.640451,-26.844044,-27.063633
1550.0,-22.516343,-21.764324,-28.441306,-32.376832,-21.756386,-21.310203,-27.344289,-38.632096
1600.0,-27.429372,-26.884816,-37.695246,-25.634806,-25.175415,-25.613086,-36.018888,-29.057052
1650.0,-33.287121,-35.958096,-31.294657,-23.325749,-37.125972,-29.013926,-34.374459,-25.041439
1700.0,-25.960148,-25.131818,-31.449506,-31.886958,-24.664795,-23.532115,-31.28668,-30.002706
1750.0,-26.124168,-24.186093,-36.055374,-27.670341,-23.043941,-23.831416,-38.587377,-31.101732
1800.0,-31.620484,-29.175804,-30.491561,-21.927425,-28.939987,-32.970946,-35.046563,-24.057019
1850.0,-28.790321,-30.84912,-29.416125,-25.026278,-31.976623,-30.640621,-30.022606,-25.601397
1900.0,-25.866145,-25.794208,-34.87415,-39.169389,-24.088165,-25.769073,-32.421313,-33.564516
1950.0,-26.903256,-26.49919,-37.975335,-23.943403,-24.44641,-29.562077,-34.899543,-26.318084
2000.0,-28.797545,-31.967415,-30.415117,-22.980586,-33.094129,-40.726683,-30.104008,-24.938753
2050.0,-26.84719,-28.187066,-30.05681,-28.803067,-28.746659,-27.307016,-29.833397,-29.542304
2100.0,-25.108395,-26.260966,-36.66623,-32.157384,-24.200133,-26.526612,-30.922905,-29.875903
2150.0,-27.923066,-33.192424,-30.05318,-24.356365,-27.093826,-35.791306,-27.532751,-25.185251
2200.0,-30.490968,-30.865648,-25.682071,-23.732887,-41.1374,-32.127226,-26.133916,-25.737398
2250.0,-24.533438,-25.691041,-26.439868,-26.774885,-24.85737,-27.073204,-27.105168,-28.618639
2300.0,-24.441008,-29.326031,-27.084542,-26.279792,-23.204602,-31.06483,-25.06908,-25.408919
2350.0,-35.106786,-41.02764,-24.740376,-23.865366,-28.545462,-34.457431,-23.941018,-23.922903
2400.0,-27.52651,-28.443489,-24.698139,-24.878333,-30.050485,-26.799343,-25.28587,-25.377284
2450.0,-22.720126,-29.277241,-25.98587,-27.578025,-24.05674,-27.63415,-24.201382,-25.970405
2500.0,-24.978298,-38.322321,-24.266974,-24.596863,-24.412903,-32.7699,-22.100668,-23.930939
2550.0,-33.166157,-33.331206,-23.894979,-23.434089,-29.663076,-28.016395,-22.878406,-24.192156
2600.0,-25.150684,-31.360154,-26.497194,-26.736735,-26.432454,-27.031395,-24.988141,-27.771637
2650.0,-23.398743,-36.024527,-27.4919,-29.505618,-23.245249,-31.288277,-23.240217,-26.615808
2700.0,-27.709562,-43.984573,-25.39505,-25.421789,-25.195512,-32.356972,-22.08217,-23.922451
2750.0,-30.559927,-34.574187,-25.301586,-25.737897,-31.1092,-28.261675,-23.347656,-26.984206
2800.0,-25.143212,-32.356706,-29.63522,-34.035004,-25.388136,-28.590447,-28.277261,-35.728187
2850.0,-25.528327,-34.189768,-32.452759,-31.546716,-23.532222,-33.170541,-26.348525,-24.650157
2900.0,-34.651907,-37.678118,-27.703342,-26.691321,-27.219645,-38.758155,-22.721042,-24.204088
2950.0,-28.808417,-28.674014,-28.46148,-28.536768,-34.640588,-30.571279,-24.144089,-31.690924
3000.0,-23.870763,-26.795904,-47.80283,-34.948637,-27.241387,-31.946214,-33.811149,-28.373825
3050.0,-25.301077,-34.787381,-27.927289,-28.214591,-27.290628,-37.842617,-26.242522,-25.528008
3100.0,-34.737372,-31.136455,-23.832535,-27.481984,-34.326135,-26.813828,-22.734666,-31.827438
3150.0,-27.886607,-26.193522,-26.173976,-35.330363,-30.584265,-26.01172,-26.639999,-31.579767
3200.0,-25.270159,-30.61592,-36.713919,-32.059767,-28.838888,-36.621161,-38.518398,-24.213221
3250.0,-30.111186,-37.74046,-27.942006,-29.729913,-32.533528,-28.688831,-24.674064,-24.17816
3300.0,-37.138903,-28.347799,-26.46135,-36.026487,-34.149248,-24.40759,-24.879324,-31.98628
3350.0,-27.869887,-30.921171,-30.897015,-31.121523,-32.841532,-27.923341,-36.027277,-28.088205
3400.0,-28.975831,-35.974162,-31.251737,-28.309299,-36.825466,-40.502958,-29.47258,-22.631988
3450.0,-38.836888,-27.315417,-27.871223,-33.347784,-37.749713,-25.884994,-25.793025,-23.339339
3500.0,-33.632209,-27.399894,-28.57834,-31.533478,-32.936812,-24.535771,-30.825224,-30.043719
3550.0,-31.001306,-37.323508,-28.728497,-24.718159,-31.515435,-30.163062,-34.580707,-24.010901
3600.0,-35.275033,-27.883352,-25.969578,-24.911289,-33.194091,-31.314091,-24.492037,-20.175589
3650.0,-34.962768,-24.558053,-26.347529,-35.345966,-36.650036,-23.045285,-23.485403,-22.256358
3700.0,-31.49296,-27.370486,-32.654471,-26.866531,-29.123227,-22.731815,-29.839057,-27.59656
3750.0,-32.823007,-39.524163,-27.17829,-22.782824,-27.702714,-32.187258,-30.567662,-21.240041
3800.0,-31.048428,-26.477668,-22.581332,-26.228447,-34.987622,-25.716587,-22.366133,-20.141494
3850.0,-27.496428,-22.904935,-23.985846,-43.563324,-27.282383,-20.0329,-22.577733,-24.360734
3900.0,-26.871319,-25.157198,-36.188055,-25.304083,-22.728376,-21.72175,-34.722677,-26.219753
3950.0,-30.741788,-43.403539,-23.012912,-23.866974,-25.173657,-33.4213,-24.039388,-21.849288
4000.0,-29.073553,-23.316725,-19.978658,-29.779942,-30.667932,-21.23046,-19.889451,-22.690069
4050.0,-22.6397,-20.134654,-23.839528,-35.090556,-21.343191,-18.136711,-22.322848,-28.000847
4100.0,-22.0383,-23.708394,-34.426519,-26.087332,-20.346935,-21.45855,-29.782854,-30.528638
4150.0,-29.028062,-30.256488,-21.293508,-25.554123,-26.287409,-28.897319,-20.95245,-25.979567
4200.0,-27.513134,-20.132862,-20.507908,-30.7701,-24.555363,-19.511103,-19.423882,-25.668766
4250.0,-20.295323,-19.045293,-26.00391,-34.587631,-19.07065,-17.834447,-22.981674,-28.715711
4300.0,-21.14949,-24.564647,-30.529171,-30.052897,-19.871884,-21.247334,-25.332583,-34.305526
4350.0,-31.87256,-26.643585,-22.642545,-29.156086,-25.762345,-24.594581,-20.586662,-30.361555
4400.0,-23.558345,-20.265539,-22.163757,-30.891951,-22.452531,-19.345546,-19.670931,-26.71707
4450.0,-19.179079,-20.348607,-26.68571,-40.728588,-18.407972,-18.148554,-22.706621,-28.288789
4500.0,-20.586816,-26.447238,-36.844701,-35.514961,-18.952735,-21.745937,-26.042569,-34.141761
4550.0,-31.875575,-30.558807,-26.049196,-30.780925,-23.58843,-24.710812,-22.300179,-39.052359
4600.0,-22.956358,-21.833665,-24.239408,-30.784728,-21.907461,-18.840837,-21.60658,-35.169473
4650.0,-18.372372,-20.879986,-29.836218,-36.499171,-17.118566,-17.794454,-26.729952,-35.581191
4700.0,-20.208575,-25.006705,-37.485261,-48.116475,-17.246398,-21.655325,-27.829357,-33.461625
4750.0,-36.541122,-37.704032,-26.0836,-47.112071,-21.928346,-26.326652,-23.760307,-30.073422
4800.0,-21.269437,-22.275048,-25.84337,-39.384403,-19.57355,-19.426108,-25.131694,-30.761067
4850.0,-17.34337,-20.143958,-31.335417,-37.240466,-15.336539,-18.786373,-31.624297,-28.416422
4900.0,-19.394679,-24.844024,-38.84672,-28.199759,-16.239085,-23.566918,-30.784914,-21.941629
4950.0,-35.475735,-34.06071,-35.490531,-24.742543,-22.868617,-28.172586,-32.103397,-19.907773
5000.0,-21.220378,-22.143082,-38.48321,-30.218144,-18.740904,-21.39829,-39.580984,-24.090679
5050.0,-17.834461,-21.669034,-36.865229,-27.486877,-15.995465,-20.998428,-34.303586,-24.004225
5100.0,-19.928259,-27.671085,-29.837054,-20.312711,-18.212578,-25.214236,-27.972468,-18.048988
5150.0,-35.12445,-39.455596,-26.727248,-21.789876,-27.538347,-28.251552,-25.809191,-18.537698
5200.0,-23.072761,-28.064414,-34.017953,-35.475496,-21.4911,-24.880604,-33.244702,-25.39167
5250.0,-18.810579,-26.940007,-30.084928,-20.663689,-18.498215,-23.746496,-29.290866,-21.587823
5300.0,-20.309222,-27.666207,-22.61311,-18.127034,-19.948179,-23.962068,-22.682459,-17.373114
5350.0,-28.381777,-30.479833,-23.365783,-22.072639,-25.135371,-25.835061,-23.362824,-18.291727
5400.0,-28.728194,-39.981704,-33.11911,-31.906524,-27.35409,-31.150255,-31.763851,-24.978468
5450.0,-21.269784,-27.744915,-27.57709,-21.384213,-20.33682,-26.149784,-27.933631,-21.904151
5500.0,-20.311917,-22.796317,-22.240185,-19.745156,-18.253662,-23.266173,-22.412538,-16.847309
5550.0,-23.272665,-22.836685,-22.214074,-22.656257,-20.938028,-24.551102,-21.888258,-16.59203
5600.0,-33.890749,-28.755078,-27.437669,-33.585259,-31.450982,-30.015246,-25.405926,-21.280747
5650.0,-23.309406,-25.083086,-32.800363,-22.690464,-20.190993,-28.168543,-30.387301,-20.959352
5700.0,-19.936258,-21.008039,-21.909485,-18.71733,-17.867447,-22.855869,-21.345095,-15.826425
5750.0,-22.096851,-21.339459,-18.908752,-20.358617,-22.192341,-21.266661,-18.087908,-16.233956
5800.0,-29.978516,-24.024448,-21.308178,-33.677173,-43.029637,-21.89808,-19.461174,-22.620488
5850.0,-26.276265,-24.897428,-34.520634,-22.803181,-23.036104,-22.823125,-26.47548,-21.046477
5900.0,-21.462529,-21.98424,-19.26354,-18.791127,-21.308724,-20.85295,-18.601215,-16.538565
5950.0,-21.140787,-20.109757,-16.803021,-20.894426,-22.288992,-18.052334,-15.916403,-18.389326
6000.0,-25.885988,-20.672658,-20.793447,-30.8566,-27.674213,-17.922885,-19.34936,-29.87118
6050.0,-32.315542,-24.519573,-30.349555,-24.446139,-29.48138,-21.545269,-27.886625,-24.831341
6100.0,-21.932666,-22.347564,-18.268438,-21.254228,-21.279225,-19.880659,-17.538589,-21.368751
6150.0,-19.024455,-18.378578,-17.49761,-21.466929,-19.287318,-16.283709,-16.64683,-20.719359
6200.0,-20.312398,-19.070669,-23.061017,-25.005067,-19.969786,-17.275863,-22.782144,-22.532914
6250.0,-23.20799,-25.472256,-29.683083,-43.744662,-21.442863,-24.264127,-31.459735,-34.909294
6300.0,-20.766611,-23.235008,-21.782454,-23.452105,-20.179031,-21.600699,-20.393888,-24.895618
6350.0,-17.472601,-18.129519,-19.657465,-19.967155,-17.473438,-17.535531,-19.45174,-19.46999
6400.0,-17.265699,-18.297,-20.60877,-21.038468,-17.315733,-18.325205,-22.063653,-19.555415
6450.0,-21.650468,-24.063555,-27.389608,-29.351975,-20.981771,-24.269936,-31.346252,-26.441575
6500.0,-21.538373,-24.722575,-27.153326,-23.294073,-21.536362,-24.953161,-24.936486,-29.108675
6550.0,-17.035565,-18.602409,-19.12474,-18.11721,-18.013578,-18.017995,-19.626034,-20.096212
6600.0,-16.916502,-17.457883,-18.047678,-18.467633,-17.40951,-16.615704,-19.59597,-18.514445
6650.0,-21.07234,-20.505709,-23.256102,-25.465191,-19.725531,-19.872768,-25.649531,-21.019109
6700.0,-21.639578,-28.256403,-29.851528,-23.324458,-20.257256,-25.79926,-25.635938,-39.931872
6750.0,-16.965603,-19.611268,-19.117546,-17.306477,-17.666835,-17.312803,-20.213724,-19.9536
6800.0,-16.260415,-16.540807,-17.724614,-17.207067,-16.331838,-15.374858,-19.926836,-15.885913
6850.0,-17.673374,-18.326582,-20.660775,-21.697144,-16.572272,-18.829568,-21.46783,-17.545253
6900.0,-19.398813,-31.324878,-37.400415,-20.643409,-18.005972,-33.042018,-26.725357,-23.211446
6950.0,-17.32698,-20.924823,-20.395936,-16.818658,-17.465306,-18.23922,-25.086843,-17.335039
7000.0,-15.04114,-16.0062,-16.418215,-16.981964,-15.11231,-15.957791,-18.524181,-14.864287
7050.0,-16.070856,-16.354034,-17.85501,-18.80668,-15.173713,-18.402294,-18.221438,-16.279879
7100.0,-20.634381,-23.78711,-25.764526,-19.863999,-19.180735,-31.62469,-24.79524,-21.933163
7150.0,-18.649751,-21.020884,-19.015513,-18.335496,-20.030268,-21.220977,-23.895278,-18.793431
7200.0,-15.342023,-14.766806,-15.789802,-16.930264,-16.18507,-15.769315,-17.201553,-15.291859
7250.0,-16.42229,-14.577393,-16.919931,-18.376335,-16.422556,-15.881448,-16.703079,-16.534237
7300.0,-23.046007,-19.128088,-21.547499,-23.913122,-21.518775,-22.03861,-22.211928,-25.990546
7350.0,-22.257396,-19.100446,-20.512158,-20.976728,-24.063685,-20.720591,-24.868572,-22.793189
7400.0,-17.056635,-14.203872,-16.583448,-17.354048,-17.834024,-14.909284,-17.603589,-16.348928
7450.0,-16.217806,-13.857813,-16.878049,-18.076837,-16.358657,-14.818232,-17.086162,-16.017688
7500.0,-20.127413,-17.855782,-22.746087,-23.671052,-18.461697,-20.768201,-21.978264,-21.221222
7550.0,-25.189404,-21.365233,-25.08581,-23.426886,-23.152883,-22.29809,-32.724921,-24.836774
7600.0,-17.045825,-15.363792,-17.937047,-17.817237,-18.29125,-15.615225,-19.066568,-16.406722
7650.0,-14.96822,-13.945316,-16.740231,-17.132577,-15.453248,-15.288203,-16.457601,-15.374682
7700.0,-16.99497,-17.176286,-20.562317,-20.647145,-16.948237,-19.752659,-18.573949,-20.062727
7750.0,-24.717413,-25.829385,-24.47614,-25.38844,-24.926022,-35.218435,-28.400178,-28.356022
7800.0,-17.48364,-15.964776,-18.022946,-19.176294,-20.542583,-17.574365,-19.221415,-17.745819
7850.0,-14.330931,-13.304569,-16.515234,-17.130558,-16.2186,-14.247175,-15.821273,-16.463794
7900.0,-15.756636,-14.964285,-18.416844,-18.948673,-17.040961,-15.60832,-17.76497,-19.392466
7950.0,-25.431949,-20.472172,-22.724813,-29.578345,-22.820627,-23.752024,-26.637861,-26.789589
8000.0,-20.055266,-14.548535,-20.134595,-22.156719,-27.090825,-15.699468,-20.47743,-22.638712
8050.0,-14.594433,-12.283513,-17.457193,-16.079404,-16.760393,-12.52897,-16.80594,-16.51967
8100.0,-14.816681,-13.670077,-18.271085,-15.653096,-14.389109,-14.004209,-18.061168,-15.177625
8150.0,-21.08767,-17.112377,-25.35586,-21.756938,-17.57904,-19.233461,-26.077677,-20.86872
8200.0,-20.998031,-14.798505,-29.125794,-19.458576,-25.211831,-15.434993,-26.393895,-22.258734
8250.0,-14.090683,-12.706687,-18.926622,-13.89107,-14.999765,-13.078075,-18.868171,-14.102167
8300.0,-13.49097,-14.096483,-16.968916,-14.083959,-13.193893,-14.8156,-16.91201,-13.978454
8350.0,-17.730351,-19.154751,-19.52047,-18.9139,-16.013532,-22.859523,-19.410113,-19.48854
8400.0,-20.292895,-18.065316,-32.999027,-18.291867,-22.655016,-18.867109,-53.262193,-21.104376
8450.0,-14.104971,-14.498365,-18.301809,-14.285389,-15.83571,-14.946337,-18.820798,-15.092175
8500.0,-12.954451,-14.701006,-15.685136,-14.162869,-13.879036,-15.451415,-15.900032,-14.503271
8550.0,-15.853477,-19.824543,-18.051565,-18.10657,-15.762037,-21.577393,-18.307896,-18.549734
8600.0,-23.446139,-21.392938,-27.503019,-21.321844,-26.659513,-23.295583,-33.314718,-31.602502
8650.0,-15.094234,-15.085112,-20.650372,-15.487926,-19.489936,-15.216853,-21.733407,-16.885402
8700.0,-12.596498,-14.339649,-16.745266,-13.907678,-13.8793,-14.463595,-17.504806,-13.857616
8750.0,-14.627075,-18.737091,-17.463905,-16.668199,-13.759298,-19.285179,-17.812779,-15.621944
8800.0,-24.301236,-21.782928,-22.634803,-22.440326,-19.157856,-21.251952,-21.738115,-27.275213
8850.0,-15.403564,-15.939561,-26.655902,-14.794549,-18.929489,-15.391598,-34.652273,-15.700642
8900.0,-12.162846,-15.709852,-15.952217,-13.145626,-12.315929,-15.563066,-17.385651,-12.873105
8950.0,-13.694367,-19.220852,-13.694331,-16.204533,-12.066528,-21.325949,-14.005373,-15.362331
9000.0,-20.976583,-29.722931,-16.920435,-21.649654,-17.112771,-29.145608,-16.367632,-24.388887
9050.0,-15.047498,-22.359394,-22.454731,-15.594315,-17.187358,-21.030425,-24.73914,-16.503282
9100.0,-12.193805,-18.618766,-13.340231,-14.712076,-12.399085,-19.658555,-14.184463,-14.883555
9150.0,-13.442298,-18.358757,-12.003651,-18.710407,-12.693868,-19.815742,-12.346905,-18.39473
9200.0,-21.191696,-21.340845,-16.755803,-28.405331,-18.531109,-23.062324,-15.843853,-35.419069
9250.0,-17.385418,-31.226834,-19.164488,-20.814052,-20.736719,-29.600685,-21.197284,-23.0852
9300.0,-13.376261,-17.111711,-13.169541,-17.820392,-14.767636,-16.872789,-14.604892,-18.789357
9350.0,-14.441823,-14.382329,-13.39838,-17.997393,-14.429484,-14.318278,-13.733033,-17.814167
9400.0,-20.768412,-16.761359,-18.080391,-22.666512,-17.906275,-17.655915,-17.157041,-20.379832
9450.0,-21.454656,-22.617775,-23.128475,-29.46214,-33.503221,-20.231236,-27.009072,-38.879572
9500.0,-14.737894,-15.310529,-16.119635,-17.762986,-17.211438,-14.637971,-18.199482,-17.857859
9550.0,-14.29673,-13.659622,-14.376547,-15.843815,-13.651118,-14.016726,-14.514345,-15.291311
