Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
50.0,-61.61969,-59.604848,-63.384131,-64.737874,-68.555094,-58.76886,-67.836978,-62.311475
100.0,-61.394418,-55.981107,-56.155354,-59.695771,-66.293612,-55.714744,-64.136748,-65.30702
150.0,-60.633873,-52.784248,-53.151266,-58.08071,-74.584525,-52.787444,-61.562112,-79.570725
200.0,-59.569216,-52.009164,-51.548204,-58.908521,-67.856616,-51.616257,-60.963671,-78.513333
250.0,-56.736041,-49.996246,-49.480183,-54.839916,-65.137337,-49.194725,-63.987047,-70.158396
300.0,-53.009699,-48.299664,-47.894488,-52.113341,-61.018509,-47.762673,-63.54896,-67.346628
350.0,-52.901427,-46.754488,-46.670337,-51.517858,-57.074343,-46.775409,-61.536677,-59.033885
400.0,-52.125267,-45.81429,-46.015314,-51.262466,-55.680396,-45.000612,-58.328703,-61.079244
450.0,-50.790626,-44.550203,-44.217754,-48.543705,-56.074452,-44.810893,-76.803703,-64.436786
500.0,-48.927926,-43.172687,-42.852972,-47.116126,-55.796793,-43.500628,-55.602552,-56.493514
550.0,-48.025035,-43.17689,-42.598669,-47.189209,-50.55742,-42.151286,-53.756737,-56.274552
600.0,-47.515824,-42.401978,-41.901368,-46.187815,-48.861533,-42.283393,-60.279004,-56.87591
650.0,-47.307906,-41.160938,-40.730857,-44.612475,-49.894363,-42.007596,-57.656375,-54.701595
700.0,-46.188821,-40.657698,-39.962761,-44.947537,-50.61494,-40.803055,-49.014196,-51.964257
750.0,-46.222765,-40.647719,-39.671908,-44.836841,-50.32971,-40.562852,-48.983805,-52.412112
800.0,-45.354485,-40.267058,-39.118567,-43.49077,-49.634592,-41.174932,-54.843497,-52.311235
850.0,-45.312706,-39.276328,-38.256937,-42.420698,-49.586939,-39.701484,-53.273164,-51.186284
900.0,-44.933989,-38.629088,-37.752371,-41.71355,-48.917026,-38.205223,-48.840555,-49.87225
950.0,-45.591016,-38.569935,-37.489952,-41.596153,-46.846351,-37.828717,-49.475514,-51.485411
1000.0,-44.609894,-38.416165,-37.613342,-41.252625,-45.862719,-38.118122,-54.010434,-51.554086
1050.0,-43.602268,-37.696748,-36.969894,-40.928211,-45.022553,-37.562852,-50.240514,-49.690078
1100.0,-43.566141,-37.178511,-36.428753,-40.819228,-46.168164,-36.47821,-47.677404,-48.747006
1150.0,-43.976853,-37.29679,-36.483903,-40.355194,-48.722541,-36.403116,-48.791283,-49.900085
1200.0,-42.987535,-37.138322,-36.032203,-39.710479,-47.974162,-36.404263,-53.853888,-50.936292
1250.0,-41.751517,-36.275061,-35.265366,-39.306788,-44.927895,-35.702524,-48.282804,-48.228747
1300.0,-42.022579,-35.867869,-35.235004,-39.518958,-44.714334,-35.441077,-45.295868,-47.423616
1350.0,-42.67319,-36.614903,-35.316991,-39.061664,-48.35361,-35.559844,-47.921594,-48.19274
1400.0,-42.2091,-36.085173,-34.5195,-37.903873,-47.479579,-35.634926,-51.81768,-48.430747
1450.0,-40.906443,-34.878716,-34.173102,-37.795681,-44.007524,-34.607311,-45.10068,-45.376768
1500.0,-41.068372,-35.028164,-34.297209,-38.419116,-43.562492,-33.946871,-43.844017,-45.697284
1550.0,-41.852982,-35.299722,-33.942697,-37.677233,-46.034712,-34.128788,-46.900187,-47.87801
1600.0,-41.238054,-34.515246,-33.152973,-36.353541,-45.373205,-34.035856,-46.983185,-47.495162
1650.0,-39.898712,-33.6741,-32.963244,-36.095423,-42.271954,-33.177276,-43.529889,-44.945443
1700.0,-39.902767,-33.947185,-33.191164,-36.862628,-42.20479,-33.056347,-43.743161,-44.694671
1750.0,-40.998117,-34.188178,-33.111665,-36.475295,-44.156829,-33.314139,-46.106996,-46.184296
1800.0,-40.787837,-33.482606,-32.672425,-35.114114,-43.707925,-32.932654,-44.459887,-46.440643
1850.0,-39.343266,-33.213202,-32.54248,-34.658933,-41.093336,-32.529948,-42.471595,-44.939994
1900.0,-39.165486,-33.416837,-32.487106,-35.19587,-40.584496,-32.852793,-42.526079,-43.926847
1950.0,-39.772126,-33.260735,-32.279995,-35.256211,-41.991985,-32.868177,-43.725809,-44.60086
2000.0,-39.424677,-32.74228,-31.948452,-34.339711,-41.432059,-32.441961,-44.56147,-46.104639
2050.0,-38.924535,-32.467034,-31.943393,-33.650623,-39.991622,-32.207502,-42.858349,-44.547675
2100.0,-39.371343,-32.486675,-32.000971,-33.838051,-39.691636,-31.987266,-41.434258,-43.189561
2150.0,-39.535782,-32.352543,-31.772999,-34.316714,-40.706097,-31.842088,-42.258801,-43.897598
