Freq (MHz),P1_TX1_P2_RX1 SDD22,P1_TX2_P2_RX2 SDD22,P1_TX3_P2_RX3 SDD22,P1_TX4_P2_RX4 SDD22,P2_TX1_P1_RX1 SDD22,P2_TX2_P1_RX2 SDD22,P2_TX3_P1_RX3 SDD22,P2_TX4_P1_RX4 SDD22
50.0,-29.518416,-29.200766,-28.93583,-29.344083,-29.435381,-29.680149,-29.126659,-29.185576
100.0,-31.735625,-31.176508,-31.912451,-33.239965,-31.962898,-32.80746,-32.315091,-32.778654
150.0,-37.345943,-35.596163,-38.328963,-36.624945,-39.555346,-41.238211,-39.954433,-36.768788
200.0,-34.946676,-33.805713,-33.955701,-34.786791,-38.080303,-37.006773,-36.134859,-36.364944
250.0,-37.964179,-35.715385,-35.248886,-42.582161,-39.368947,-36.555677,-35.763447,-41.040514
300.0,-38.494355,-37.297696,-40.524526,-39.749697,-42.598948,-38.438892,-37.824794,-42.783107
350.0,-30.925297,-28.701945,-29.932797,-28.639591,-32.930752,-30.076215,-30.194446,-28.464948
400.0,-28.554546,-25.654855,-26.262515,-25.564954,-28.433633,-26.260279,-26.454374,-24.958575
450.0,-32.356762,-28.438746,-29.031914,-31.124209,-29.032042,-27.831694,-27.70253,-29.037383
500.0,-31.723078,-29.681219,-29.852859,-29.277525,-29.427951,-27.323335,-26.902919,-27.015722
550.0,-24.157518,-22.341557,-22.420311,-21.273545,-23.608381,-22.002486,-22.505548,-20.862498
600.0,-23.615671,-21.66798,-22.189467,-22.19111,-22.407203,-21.800686,-22.329066,-21.883557
650.0,-28.811535,-26.716027,-28.545856,-37.414929,-24.91055,-25.012551,-24.888394,-27.093611
700.0,-27.183983,-24.519248,-24.280374,-23.328796,-24.838491,-22.376674,-22.713337,-21.588043
750.0,-22.547016,-20.07702,-20.575131,-20.701069,-21.540088,-19.682158,-20.871653,-19.865582
800.0,-23.247259,-20.727879,-22.383059,-25.307272,-21.418111,-20.540864,-22.296709,-23.285427
850.0,-32.545518,-27.693392,-33.189394,-34.030421,-26.35734,-25.015613,-26.189849,-29.88021
900.0,-27.502262,-24.118803,-24.575697,-23.082175,-26.774512,-23.362896,-23.585055,-22.775389
950.0,-22.429876,-20.056656,-21.619927,-22.481675,-22.469673,-20.560826,-21.911838,-21.849922
1000.0,-23.107928,-21.21975,-24.365157,-26.705872,-22.884424,-21.74332,-24.482051,-26.750551
1050.0,-31.943925,-29.405391,-37.534483,-32.119249,-30.352556,-28.035745,-29.74551,-37.910212
1100.0,-29.67503,-24.216489,-25.095939,-24.528718,-28.183149,-24.139078,-24.651979,-24.286667
1150.0,-22.38178,-19.784657,-21.901839,-22.07478,-22.288009,-20.183161,-22.36436,-22.572237
1200.0,-22.592666,-21.511169,-25.166756,-25.776754,-22.980026,-21.699104,-25.531891,-28.307616
1250.0,-30.901381,-31.099432,-40.268822,-33.714064,-30.01653,-28.678191,-29.879929,-33.106559
1300.0,-27.404749,-23.579989,-25.154171,-23.618785,-25.82658,-22.609483,-23.883268,-23.400436
1350.0,-21.706631,-20.296903,-23.477272,-23.65213,-21.414357,-19.481905,-23.18319,-24.365478
1400.0,-23.22455,-23.176526,-28.496912,-32.107037,-23.006199,-21.748149,-27.297313,-39.542321
1450.0,-37.349061,-38.770751,-38.153449,-26.488221,-33.019899,-28.633981,-29.214922,-27.385626
1500.0,-26.523853,-24.393458,-27.786674,-24.784328,-25.696092,-22.225392,-25.253116,-25.388616
1550.0,-23.605201,-22.298724,-28.721253,-32.683335,-22.509355,-20.662767,-26.60792,-33.37133
1600.0,-27.370205,-26.843276,-33.397282,-26.314431,-25.524074,-25.112563,-35.611502,-31.256234
1650.0,-32.710364,-38.307268,-29.707115,-23.227007,-40.480511,-31.325314,-30.02613,-25.754805
1700.0,-27.622562,-26.280764,-31.52161,-30.421437,-26.892465,-23.15359,-28.177186,-30.780388
1750.0,-27.491834,-24.797239,-35.775644,-28.585444,-24.871962,-22.640499,-34.36282,-33.842353
1800.0,-29.228373,-28.808149,-28.297746,-21.874363,-30.481528,-30.118434,-35.543968,-25.105175
1850.0,-27.369474,-32.425806,-27.57262,-24.0428,-33.35801,-33.122089,-29.300032,-26.920767
1900.0,-27.769388,-27.619699,-34.565764,-35.319157,-26.456522,-25.632021,-31.182738,-36.840745
1950.0,-30.248208,-27.350677,-35.476605,-24.309474,-27.510166,-27.59478,-42.443116,-26.704212
2000.0,-27.453715,-30.046149,-27.75625,-22.564614,-35.339427,-38.792272,-31.5534,-25.591907
2050.0,-25.436474,-28.73102,-27.284255,-26.732562,-28.045398,-28.872743,-29.792199,-30.854667
2100.0,-26.506907,-28.16866,-32.130149,-32.280333,-25.373235,-27.158566,-32.811974,-31.403047
2150.0,-33.284724,-34.455282,-29.782672,-25.033401,-29.586339,-35.435006,-30.777736,-26.563647
2200.0,-28.061241,-28.952274,-25.232573,-23.978691,-34.473977,-32.118847,-28.136548,-27.108061
2250.0,-23.277488,-26.303218,-25.078888,-26.600922,-25.358048,-26.652305,-28.607947,-28.938454
2300.0,-24.622692,-32.691864,-25.313425,-26.163763,-25.437493,-29.325579,-26.559878,-25.685903
2350.0,-40.768917,-33.194247,-24.110416,-23.597517,-34.987247,-38.053085,-25.189964,-24.673932
2400.0,-25.201771,-25.962535,-23.869468,-24.080003,-26.523176,-27.557225,-25.833513,-25.949736
2450.0,-21.732959,-27.559894,-23.991633,-26.334067,-22.885626,-27.093906,-24.701795,-25.53232
2500.0,-24.62402,-33.683522,-23.072217,-24.736827,-24.693584,-32.887844,-23.362484,-23.492999
2550.0,-30.698602,-29.237834,-23.717516,-23.800279,-29.639174,-30.471057,-24.593304,-23.874384
2600.0,-23.280706,-28.087727,-25.878734,-26.857513,-24.134218,-27.456141,-26.05086,-26.905146
2650.0,-21.90727,-32.109386,-25.415524,-31.250969,-21.954752,-28.198044,-24.528997,-25.803991
2700.0,-25.707487,-35.952015,-24.40109,-27.08892,-24.315827,-29.967619,-24.462412,-23.4974
2750.0,-27.67521,-30.453618,-25.446844,-26.83435,-27.461253,-29.507394,-26.103787,-26.200537
2800.0,-23.204208,-29.819481,-30.242303,-34.785145,-23.442271,-28.864069,-29.001021,-32.75732
