Freq (MHz),P1_TX1_P2_RX1 SDD11,P1_TX2_P2_RX2 SDD11,P1_TX3_P2_RX3 SDD11,P1_TX4_P2_RX4 SDD11,P2_TX1_P1_RX1 SDD11,P2_TX2_P1_RX2 SDD11,P2_TX3_P1_RX3 SDD11,P2_TX4_P1_RX4 SDD11
50.0,-29.771864,-30.48316,-29.933219,-29.546253,-30.132729,-30.064124,-29.832394,-29.498996
100.0,-33.488382,-34.288245,-34.752477,-35.102767,-34.790099,-34.345175,-34.417808,-34.843232
150.0,-39.38658,-35.906027,-35.872859,-36.477052,-38.522433,-35.20459,-34.051986,-34.961417
200.0,-35.456489,-35.249984,-36.147099,-33.892653,-34.139609,-34.273305,-33.126175,-32.319191
250.0,-40.654205,-44.862975,-47.691186,-38.654715,-42.680255,-47.970377,-47.156647,-38.59091
300.0,-44.235951,-36.670399,-35.7996,-43.854503,-38.055563,-33.83663,-32.459194,-34.687369
350.0,-32.563219,-29.087501,-30.265305,-29.841611,-30.663586,-27.877778,-27.068538,-26.749343
400.0,-29.488864,-26.519339,-27.437537,-25.888961,-28.062829,-26.325796,-26.264947,-24.604444
450.0,-33.278316,-30.237452,-31.161444,-30.006205,-31.044979,-31.25252,-32.147183,-30.509228
500.0,-36.608186,-33.095863,-34.109562,-30.435874,-35.280987,-29.369493,-28.662349,-29.104425
550.0,-25.583951,-23.221567,-23.633514,-21.925251,-24.792259,-21.974324,-22.206174,-21.512936
600.0,-24.583297,-22.66427,-23.41449,-22.028659,-24.226563,-22.522738,-23.388573,-23.322301
650.0,-29.860593,-31.122313,-31.845517,-27.284799,-32.801557,-33.954952,-39.680095,-41.755294
700.0,-29.162918,-26.112992,-25.582758,-23.253682,-27.47808,-24.323087,-23.886419,-22.019122
750.0,-24.047844,-20.586104,-21.39745,-20.778251,-22.072215,-20.490274,-20.865873,-20.073978
800.0,-24.694422,-21.723206,-23.539692,-22.734513,-23.416287,-23.605609,-24.793554,-24.92907
850.0,-30.873333,-35.406102,-33.125407,-25.892764,-37.325484,-41.351578,-36.717764,-31.572671
900.0,-27.355029,-24.330131,-23.577736,-22.568088,-25.773868,-22.793189,-23.062027,-22.262989
950.0,-23.747254,-20.301727,-21.656618,-21.314411,-22.102181,-20.865016,-21.955557,-21.6577
1000.0,-25.10298,-22.66616,-26.139182,-23.521892,-24.064719,-24.850968,-27.569949,-26.896366
