Freq (MHz),P1_TX1_P2_RX1 SDD11,P1_TX2_P2_RX2 SDD11,P1_TX3_P2_RX3 SDD11,P1_TX4_P2_RX4 SDD11,P2_TX1_P1_RX1 SDD11,P2_TX2_P1_RX2 SDD11,P2_TX3_P1_RX3 SDD11,P2_TX4_P1_RX4 SDD11
50.0,-29.788065,-30.364085,-30.15745,-29.359058,-29.745568,-30.406369,-29.646326,-29.287789
100.0,-33.206889,-33.8037,-35.175712,-34.16169,-33.568403,-35.305645,-34.041388,-34.153061
150.0,-37.755337,-35.341849,-35.259369,-36.05121,-37.122119,-34.986357,-33.906346,-34.950365
200.0,-35.286747,-35.140514,-35.258463,-33.507833,-33.327813,-33.507187,-32.87602,-31.810353
250.0,-41.528498,-45.677236,-45.572677,-37.170745,-40.870277,-42.100812,-48.001732,-37.127199
300.0,-42.481443,-35.419478,-36.431184,-44.994727,-38.52178,-35.323114,-32.981611,-37.206112
350.0,-31.46965,-28.461429,-30.340971,-29.934284,-29.715875,-28.305509,-27.418684,-26.962737
400.0,-28.4441,-26.272912,-27.334173,-25.705173,-27.004532,-26.075207,-26.649511,-24.59945
450.0,-31.899062,-30.415395,-31.081642,-29.541634,-29.865495,-30.585357,-32.487505,-31.192813
500.0,-37.8388,-33.445399,-34.002812,-30.649676,-37.009801,-30.675489,-28.158067,-28.160353
550.0,-25.385902,-23.055113,-23.277782,-21.872028,-25.051209,-22.371118,-22.279794,-20.794719
600.0,-24.217924,-22.46712,-22.938046,-21.909555,-24.291241,-22.859166,-23.820096,-22.329657
650.0,-30.003001,-31.089713,-31.82441,-27.576641,-32.978339,-36.895806,-41.088106,-38.715715
700.0,-29.482605,-26.449914,-25.867383,-23.179004,-27.356024,-24.004845,-23.407495,-22.250036
750.0,-23.252505,-20.654362,-20.934526,-20.221796,-21.920337,-20.14779,-20.802299,-19.992893
800.0,-23.473873,-21.830106,-22.508736,-21.843467,-23.206163,-23.060096,-25.202528,-24.573269
850.0,-30.265884,-36.551851,-34.388038,-25.909831,-37.40291,-44.349245,-34.446837,-31.269322
900.0,-27.870704,-24.037825,-24.498299,-22.915997,-25.951742,-22.969935,-22.638557,-21.930507
950.0,-22.828242,-20.148127,-21.479362,-21.085495,-22.146321,-20.751791,-21.956548,-21.111038
1000.0,-23.142382,-22.655066,-24.650802,-22.886422,-24.139522,-24.398973,-28.348371,-25.867285
1050.0,-29.006709,-44.624073,-35.162543,-26.189541,-38.049948,-39.96444,-32.395437,-30.375271
1100.0,-28.411123,-23.895722,-24.675044,-23.137993,-26.101364,-23.323431,-23.500414,-22.616683
1150.0,-22.764337,-20.367518,-22.48349,-21.336907,-21.785509,-20.243472,-22.524597,-21.364997
1200.0,-22.662281,-23.062295,-26.0823,-22.963196,-23.514838,-22.9877,-28.361626,-25.126233
1250.0,-26.309958,-33.71376,-30.231862,-24.256464,-31.836936,-41.232831,-34.968222,-26.293567
1300.0,-24.80614,-22.986661,-24.174692,-22.217926,-24.4598,-22.694735,-23.619641,-22.000778
1350.0,-21.65976,-20.517424,-23.178994,-22.223788,-21.05478,-19.747768,-23.369104,-22.506216
1400.0,-21.867654,-23.231832,-24.917798,-22.876913,-23.182093,-22.989694,-30.132072,-24.948733
1450.0,-23.691388,-27.819426,-25.639189,-21.574543,-30.02132,-31.622476,-28.688503,-22.986583
1500.0,-23.051657,-22.571627,-25.330879,-22.123381,-22.910021,-21.478996,-24.065204,-23.005791
1550.0,-22.052834,-21.220332,-25.483117,-23.767658,-20.840178,-20.491946,-26.311962,-25.810386
1600.0,-22.389239,-23.920895,-25.102629,-21.677851,-24.299607,-26.766622,-31.331828,-24.367647
1650.0,-23.188283,-26.202859,-25.454772,-21.523492,-27.794376,-28.055759,-26.412707,-23.225455
1700.0,-23.895897,-23.039749,-27.951231,-26.622184,-22.142079,-21.622753,-26.86601,-27.123272
1750.0,-24.259884,-22.677386,-29.375716,-25.316334,-21.654286,-22.515852,-33.229764,-29.923064
1800.0,-24.53188,-26.240908,-26.898478,-21.31971,-26.594706,-32.117398,-30.103565,-24.763721
1850.0,-24.334122,-25.836878,-26.019212,-23.34727,-26.564975,-26.973468,-27.987947,-24.993593
1900.0,-24.492349,-23.346939,-29.391405,-35.238043,-22.199237,-23.086621,-32.212612,-32.456656
1950.0,-26.416126,-25.728815,-39.339145,-26.118533,-23.284991,-26.149925,-38.684335,-32.24263
2000.0,-25.949642,-27.90081,-27.188139,-22.508001,-29.423912,-33.880992,-28.774793,-25.983464
2050.0,-22.674326,-23.509297,-25.072376,-24.774416,-24.413646,-24.761528,-27.740758,-27.31402
2100.0,-22.519753,-24.121033,-30.160786,-40.562959,-21.598247,-23.764037,-33.734038,-40.412574
2150.0,-27.539401,-29.771725,-32.809351,-26.564572,-24.467666,-30.395874,-32.108637,-29.819026
2200.0,-24.795362,-23.937864,-24.577715,-23.528288,-26.848142,-27.474664,-26.793859,-27.027189
2250.0,-20.308119,-22.177126,-24.703175,-27.548602,-21.699797,-23.958329,-28.447942,-30.027006
2300.0,-21.687313,-27.28214,-29.924713,-32.482216,-21.742676,-27.891522,-31.474328,-32.481939
2350.0,-29.348819,-29.008687,-26.763926,-24.867399,-26.876415,-34.241678,-27.269865,-29.376779
2400.0,-22.52502,-23.704572,-24.959047,-25.089644,-23.842039,-25.976536,-27.421049,-30.342297
2450.0,-19.979345,-24.947828,-29.504128,-32.67834,-20.804089,-26.523684,-32.525429,-32.450178
2500.0,-23.774145,-31.536556,-29.599192,-30.355722,-23.126651,-35.901204,-27.237041,-29.275718
2550.0,-33.230358,-29.530659,-25.144031,-26.338085,-33.651419,-33.112282,-25.79166,-29.616552
2600.0,-22.592092,-25.97942,-27.177966,-28.835405,-25.389991,-28.715172,-32.123431,-34.453813
2650.0,-21.313876,-27.297065,-33.069258,-36.55738,-22.315776,-31.705697,-30.660686,-31.829252
2700.0,-26.836612,-39.523383,-25.766816,-26.91831,-25.417154,-34.829909,-25.197906,-29.002383
2750.0,-35.272793,-30.430293,-24.328574,-25.559262,-60.367267,-31.246085,-26.473241,-33.612541
2800.0,-23.703706,-26.026426,-29.682944,-33.513151,-25.77396,-31.403629,-37.787457,-36.549049
2850.0,-23.044027,-28.44555,-33.781058,-31.486587,-22.674137,-29.334996,-29.23296,-27.443187
2900.0,-29.520176,-39.068739,-25.34677,-24.855914,-25.658974,-28.53678,-24.915445,-28.569309
2950.0,-31.566564,-27.669831,-25.520664,-25.367568,-47.747237,-31.254687,-27.51243,-36.716305
3000.0,-23.835734,-25.822034,-35.3947,-29.144176,-27.712433,-33.282905,-57.481557,-26.897463
3050.0,-24.263037,-31.646597,-31.049136,-28.705585,-26.021029,-37.395845,-27.859266,-25.523136
3100.0,-34.27977,-34.828335,-24.823945,-27.604389,-33.95937,-31.379955,-25.036414,-32.80972
3150.0,-28.841947,-26.720562,-24.990433,-26.236059,-33.074167,-28.007245,-29.464375,-27.255399
3200.0,-23.961926,-27.472523,-28.957393,-25.863564,-26.980234,-32.327972,-30.750957,-22.939242
3250.0,-25.904419,-34.81657,-29.141279,-29.398836,-29.707395,-35.26017,-24.599915,-25.150425
3300.0,-38.801121,-31.006755,-25.28531,-28.634804,-38.769194,-27.423277,-25.561845,-34.445463
3350.0,-28.292021,-27.190087,-23.956433,-23.894535,-31.685028,-28.171051,-29.420611,-24.195522
3400.0,-24.771006,-27.520277,-25.534315,-24.276588,-30.588049,-30.13177,-25.1019,-21.970335
3450.0,-26.642327,-30.173861,-27.048573,-30.604235,-34.054474,-26.500284,-23.532289,-25.730684
3500.0,-33.98832,-30.046086,-24.341217,-28.069964,-39.563785,-25.732374,-26.770642,-34.613644
3550.0,-27.759048,-26.106738,-23.074425,-23.24538,-34.669738,-28.065284,-28.330766,-22.929533
3600.0,-24.041136,-25.782139,-24.162516,-23.600333,-33.174751,-27.98444,-23.739907,-21.162049
3650.0,-25.964714,-28.956115,-24.974944,-30.03592,-35.619727,-25.311747,-24.020574,-26.525187
