Freq (MHz),P1_TX1_P2_RX1 SDD22,P1_TX2_P2_RX2 SDD22,P1_TX3_P2_RX3 SDD22,P1_TX4_P2_RX4 SDD22,P2_TX1_P1_RX1 SDD22,P2_TX2_P1_RX2 SDD22,P2_TX3_P1_RX3 SDD22,P2_TX4_P1_RX4 SDD22
50.0,-29.393101,-29.429346,-29.221008,-29.07214,-29.398664,-29.768245,-28.963922,-29.065692
100.0,-31.370215,-31.680798,-32.526782,-32.361382,-31.729475,-32.884519,-31.86559,-32.351255
150.0,-36.918527,-36.550371,-38.368065,-35.780151,-38.335142,-40.005612,-39.374513,-36.517311
200.0,-35.309772,-34.161305,-33.809106,-34.330137,-37.74532,-36.68488,-36.22249,-36.701196
250.0,-38.989059,-35.940238,-35.295107,-40.923204,-40.240232,-37.059734,-36.278006,-42.706042
300.0,-39.328654,-37.759547,-42.489733,-40.689727,-42.077865,-41.114948,-37.578549,-41.684159
350.0,-31.033223,-28.871643,-30.199805,-28.831739,-31.350076,-30.148313,-29.47456,-28.168813
400.0,-28.490946,-25.692752,-26.212123,-25.699186,-27.286439,-25.88844,-26.055344,-24.788907
450.0,-32.439201,-28.475993,-28.758399,-31.324032,-28.353647,-27.490536,-27.389022,-29.001057
500.0,-32.814928,-30.040165,-30.371172,-29.15777,-31.631788,-28.130559,-26.677645,-26.904866
550.0,-24.36258,-22.4198,-22.477932,-21.244484,-24.657127,-22.245219,-22.232992,-20.64822
600.0,-23.623908,-21.569912,-21.947599,-22.207816,-23.105399,-21.700623,-21.965234,-21.664347
650.0,-28.867717,-26.248041,-27.836092,-37.287503,-25.809634,-24.805687,-24.456227,-27.676136
700.0,-27.579702,-24.734728,-24.779635,-22.884732,-24.996253,-22.722312,-22.573416,-21.734538
750.0,-22.649876,-20.337936,-20.678687,-20.264873,-21.409137,-19.908028,-20.711038,-19.741149
800.0,-23.21739,-21.012782,-22.123776,-24.467848,-21.493504,-20.658883,-22.026001,-23.071734
850.0,-31.882202,-28.05111,-31.732732,-36.015361,-26.788266,-25.024201,-25.826429,-29.615153
900.0,-27.63324,-24.180114,-25.170977,-23.474085,-25.731168,-23.16291,-23.489117,-22.342505
950.0,-22.65758,-20.206466,-21.917296,-22.557761,-21.783645,-20.350164,-21.753733,-21.296111
1000.0,-23.421916,-21.474678,-24.408906,-26.424145,-22.766913,-21.570134,-24.154267,-26.033327
1050.0,-32.72478,-30.2407,-38.732813,-32.27792,-31.91129,-27.942719,-29.077573,-38.498115
