Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
50.0,-63.787041,-58.181428,-62.333331,-62.537605,-66.161331,-61.994462,-59.464623,-62.905614
100.0,-61.888855,-54.813771,-61.228573,-63.114441,-65.312014,-63.290613,-55.182472,-60.244612
150.0,-59.361598,-52.495283,-59.525106,-61.804364,-68.795646,-66.610113,-52.915031,-59.832535
200.0,-58.287981,-50.759175,-58.206763,-58.483523,-61.897952,-65.776712,-51.205906,-56.732896
250.0,-57.052036,-47.871706,-57.051718,-56.236526,-62.666749,-62.873262,-48.936268,-55.615994
300.0,-57.657324,-46.353679,-56.41709,-54.166455,-59.629701,-62.47488,-47.134767,-51.578119
350.0,-53.380563,-45.790924,-55.735951,-54.657597,-60.846114,-61.600207,-46.487483,-53.973884
400.0,-53.664881,-45.015942,-55.80295,-53.119432,-56.61852,-59.533723,-45.947132,-52.03044
450.0,-51.742106,-43.22514,-56.800418,-50.538033,-55.698478,-68.535379,-43.827879,-50.438135
500.0,-51.477015,-41.900406,-55.492979,-49.475809,-54.123161,-64.05731,-43.590504,-50.458315
550.0,-51.350277,-41.923842,-53.057029,-50.458942,-51.920494,-58.141588,-43.121984,-50.540552
600.0,-51.994916,-41.578617,-54.57602,-48.126973,-51.583831,-60.11987,-41.487754,-48.822735
650.0,-50.301847,-40.283009,-59.581209,-46.558614,-53.408758,-67.166464,-40.794025,-48.995954
700.0,-48.885448,-39.664691,-54.140204,-46.766587,-50.339304,-55.884729,-42.188493,-49.511373
750.0,-48.992484,-39.31586,-51.759137,-45.518567,-46.966722,-54.328828,-42.133363,-47.469241
800.0,-50.431536,-38.917632,-53.86568,-43.9118,-46.558002,-55.503664,-40.255626,-47.225111
850.0,-48.994442,-38.09206,-56.910139,-43.468603,-47.466273,-52.567496,-39.939583,-47.768145
900.0,-46.271351,-37.435019,-52.650669,-44.610684,-48.417953,-52.036291,-39.844937,-47.475568
950.0,-45.400009,-37.083296,-50.059292,-44.072337,-47.928549,-55.773751,-38.98627,-45.075024
1000.0,-47.126863,-36.968161,-50.545762,-42.293492,-47.830595,-63.549668,-38.103554,-44.357992
1050.0,-48.019975,-36.420456,-56.109571,-41.240262,-46.96027,-53.993141,-38.408359,-45.753477
1100.0,-45.054153,-35.879248,-52.094091,-42.16882,-46.740021,-51.064387,-38.30515,-45.820536
1150.0,-43.558185,-35.808151,-47.445848,-42.811211,-47.154327,-54.625252,-37.207796,-45.054498
1200.0,-44.87998,-35.580316,-47.775769,-41.229843,-46.709908,-70.319225,-36.415833,-44.029
1250.0,-46.434101,-34.782823,-52.907145,-39.97505,-44.756045,-51.912791,-37.072675,-44.539454
1300.0,-43.695754,-34.437107,-49.508321,-40.546144,-43.929444,-49.847777,-37.751879,-44.220684
1350.0,-42.428274,-34.966855,-45.040854,-41.196933,-44.754697,-52.036803,-36.298226,-42.829546
1400.0,-43.706364,-34.367087,-45.944166,-39.67717,-44.79434,-56.718655,-35.330654,-42.183309
1450.0,-45.89823,-33.29013,-51.524354,-38.9482,-43.410998,-49.45189,-36.265118,-43.151325
1500.0,-44.041044,-33.293445,-50.372446,-39.5244,-43.008813,-48.071856,-36.645363,-42.886876
1550.0,-42.112961,-33.704357,-46.845287,-39.618302,-43.31398,-50.821018,-35.015923,-41.820905
1600.0,-42.869517,-33.261141,-46.684753,-38.199073,-42.640246,-51.195498,-34.786797,-41.862344
1650.0,-44.42992,-32.626776,-50.47272,-37.330706,-41.778358,-46.047002,-36.004318,-43.570381
1700.0,-43.194423,-32.576098,-49.521783,-37.614907,-42.766574,-46.535138,-36.05598,-43.405461
1750.0,-41.404607,-32.29395,-46.487697,-37.820518,-44.214364,-50.876685,-34.759353,-42.434185
1800.0,-42.098666,-31.653572,-46.881193,-36.918113,-42.220817,-47.814313,-34.74581,-41.797074
1850.0,-44.080363,-31.807135,-48.125817,-36.237989,-40.384488,-44.423121,-35.233808,-42.375007
1900.0,-42.549637,-32.270277,-47.047836,-36.438692,-41.050432,-44.991211,-35.016836,-42.443108
1950.0,-40.516689,-32.0667,-44.919025,-36.50421,-42.959281,-47.536192,-34.42844,-41.658833
2000.0,-41.065179,-31.424852,-45.171771,-35.647488,-40.851073,-46.173376,-34.228226,-41.110552
2050.0,-42.041634,-31.253818,-47.168588,-34.819183,-38.988417,-44.459618,-34.592677,-41.920981
2100.0,-40.848911,-31.333671,-47.117048,-35.172455,-39.17838,-44.466844,-34.730617,-42.365595
2150.0,-39.927961,-31.166684,-44.944216,-35.979029,-40.214208,-46.853565,-34.1993,-41.176155
2200.0,-40.957849,-30.526834,-45.138967,-35.260397,-39.244816,-45.721337,-34.090157,-41.014323
2250.0,-42.14156,-30.307418,-47.39017,-34.941539,-37.933737,-42.946582,-34.373423,-41.640203
2300.0,-40.598496,-30.450221,-47.403173,-35.687011,-38.103319,-42.001254,-34.360073,-41.827215
2350.0,-39.541186,-30.302698,-45.912408,-35.940413,-38.823403,-43.123516,-33.978122,-41.338202
2400.0,-40.124555,-29.699269,-44.90989,-35.737581,-38.419988,-43.143548,-33.792339,-40.653535
2450.0,-41.001648,-29.506671,-45.881684,-35.724245,-37.782786,-41.216251,-33.870242,-40.229139
2500.0,-40.581338,-29.927285,-45.533693,-35.634997,-38.447737,-41.505592,-33.751715,-40.756115
2550.0,-39.495838,-29.91277,-44.918147,-35.438248,-38.80261,-42.96656,-33.348596,-40.703183
2600.0,-39.87731,-29.325172,-45.401419,-35.566751,-37.705059,-43.102826,-32.821455,-40.005317
2650.0,-41.765704,-29.256334,-45.918229,-35.202756,-36.953052,-41.845854,-32.796016,-40.405854
2700.0,-41.973468,-29.605418,-45.54563,-35.216744,-37.132463,-41.668656,-33.178465,-40.792221
2750.0,-40.122038,-29.389398,-43.841841,-35.445401,-37.615363,-44.156765,-32.782801,-39.480642
2800.0,-39.547739,-28.901383,-43.255506,-35.070601,-37.219974,-45.70829,-31.986675,-38.818929
2850.0,-41.106272,-28.832372,-44.611438,-34.753412,-36.667243,-44.598714,-31.973408,-39.658134
