Freq (MHz),P1_TX1_P2_RX1 SDD11,P1_TX2_P2_RX2 SDD11,P1_TX3_P2_RX3 SDD11,P1_TX4_P2_RX4 SDD11,P2_TX1_P1_RX1 SDD11,P2_TX2_P1_RX2 SDD11,P2_TX3_P1_RX3 SDD11,P2_TX4_P1_RX4 SDD11
50.0,-29.882077,-30.261332,-29.991786,-29.847822,-29.84692,-30.443588,-29.866811,-29.609542
100.0,-33.765892,-33.882056,-34.576092,-36.240945,-34.040492,-35.109579,-34.635899,-35.357459
150.0,-38.673965,-36.022779,-34.995907,-36.096747,-36.939297,-34.853856,-34.408941,-34.702934
200.0,-35.136576,-35.624267,-35.438243,-33.759069,-32.934811,-33.658921,-33.158715,-31.765741
250.0,-40.587982,-48.927596,-48.780622,-38.390361,-39.95158,-40.979013,-43.1052,-37.889042
300.0,-47.35609,-36.085773,-35.040145,-42.114981,-39.654107,-34.183913,-33.541446,-36.31805
350.0,-34.237211,-29.318409,-29.573016,-30.124766,-31.176469,-27.88814,-28.144704,-27.345621
400.0,-30.843589,-27.14901,-26.981377,-25.806822,-28.756726,-25.504072,-26.956566,-25.26493
450.0,-34.67786,-31.309065,-30.565519,-28.997515,-32.430875,-28.98547,-31.920102,-32.488614
500.0,-37.264037,-33.727659,-34.572047,-32.906696,-35.109116,-30.948128,-28.807704,-27.974791
550.0,-26.371601,-23.990806,-23.677696,-23.23637,-24.884404,-22.824213,-22.740417,-21.023842
600.0,-25.717816,-23.8336,-23.412027,-23.36969,-24.614069,-23.287814,-24.249796,-22.787745
650.0,-32.22221,-34.571169,-33.152919,-28.480241,-34.200705,-37.828563,-42.410194,-36.998892
700.0,-28.479306,-25.787483,-25.884824,-23.324668,-27.357173,-24.045497,-23.564694,-22.28249
750.0,-23.76566,-21.248868,-21.232809,-21.143968,-22.440615,-20.272304,-21.001278,-20.414578
800.0,-24.793638,-23.476478,-23.228565,-23.265402,-24.349439,-23.138355,-25.488539,-25.534504
850.0,-31.686505,-41.278329,-35.290984,-25.66541,-42.614539,-45.675184,-34.121225,-29.394198
900.0,-27.3896,-22.705165,-23.730428,-22.566576,-25.160827,-23.463532,-22.731336,-21.823252
950.0,-23.866898,-20.118157,-21.274398,-21.783447,-22.308558,-21.230509,-22.04359,-21.730905
1000.0,-25.465273,-23.788001,-25.034712,-24.231547,-25.199252,-24.795564,-28.194001,-27.708974
1050.0,-32.415976,-42.319325,-35.457814,-25.575289,-43.448731,-37.952064,-33.634925,-29.301581
1100.0,-26.845547,-22.934581,-24.203468,-22.506882,-25.194,-24.134474,-24.180427,-22.482
1150.0,-23.085317,-20.637055,-22.317298,-21.96526,-21.786777,-21.059974,-23.223026,-22.148687
1200.0,-24.571669,-24.998121,-26.079395,-24.375508,-24.353068,-23.917164,-29.585201,-27.473969
