Freq (MHz),P1_TX1_P2_RX1 SDD21,P1_TX2_P2_RX2 SDD21,P1_TX3_P2_RX3 SDD21,P1_TX4_P2_RX4 SDD21,P2_TX1_P1_RX1 SDD21,P2_TX2_P1_RX2 SDD21,P2_TX3_P1_RX3 SDD21,P2_TX4_P1_RX4 SDD21
50.0,-0.287426,-0.293464,-0.303506,-0.312836,-0.286106,-0.295159,-0.303137,-0.314878
100.0,-0.403775,-0.415051,-0.428655,-0.443814,-0.404274,-0.416779,-0.430711,-0.444287
150.0,-0.509871,-0.521779,-0.53823,-0.554579,-0.50876,-0.523762,-0.539995,-0.55674
200.0,-0.600864,-0.61652,-0.63391,-0.651634,-0.601972,-0.618604,-0.638309,-0.653935
250.0,-0.691315,-0.709986,-0.730608,-0.748874,-0.693148,-0.712976,-0.734559,-0.752401
300.0,-0.767973,-0.790628,-0.81272,-0.836616,-0.776802,-0.79549,-0.819652,-0.836284
350.0,-0.855849,-0.876555,-0.901921,-0.923403,-0.861214,-0.885845,-0.905858,-0.929346
400.0,-0.940464,-0.965938,-0.992715,-1.021087,-0.94744,-0.980451,-0.999449,-1.029444
450.0,-1.01568,-1.044289,-1.072727,-1.099473,-1.025269,-1.059403,-1.078824,-1.101574
500.0,-1.087321,-1.112988,-1.141474,-1.166256,-1.095112,-1.125938,-1.153143,-1.176358
550.0,-1.160078,-1.191339,-1.223664,-1.254389,-1.172726,-1.201648,-1.235872,-1.272182
600.0,-1.230922,-1.266179,-1.301745,-1.331657,-1.243033,-1.28234,-1.310762,-1.343587
650.0,-1.286062,-1.319664,-1.354244,-1.38219,-1.302262,-1.334569,-1.362974,-1.388071
700.0,-1.345481,-1.380314,-1.40891,-1.452024,-1.362143,-1.392428,-1.427426,-1.463984
750.0,-1.412651,-1.456611,-1.490052,-1.525732,-1.42891,-1.477506,-1.50248,-1.542832
800.0,-1.47069,-1.513504,-1.551678,-1.581862,-1.492719,-1.535167,-1.556914,-1.588132
850.0,-1.518278,-1.546169,-1.586172,-1.623548,-1.533164,-1.567053,-1.595448,-1.627089
900.0,-1.566113,-1.609167,-1.640386,-1.686442,-1.584825,-1.62106,-1.653194,-1.696979
950.0,-1.626555,-1.687611,-1.715448,-1.7535,-1.651852,-1.696648,-1.724731,-1.763767
1000.0,-1.680281,-1.730752,-1.760803,-1.793847,-1.708643,-1.752537,-1.771695,-1.799556
1050.0,-1.720232,-1.754645,-1.791715,-1.839076,-1.740457,-1.773991,-1.801089,-1.838785
1100.0,-1.771289,-1.813819,-1.84685,-1.898243,-1.792248,-1.826372,-1.854968,-1.904826
1150.0,-1.831338,-1.887093,-1.914281,-1.95796,-1.862123,-1.906262,-1.920962,-1.962569
1200.0,-1.875384,-1.917892,-1.944551,-1.990892,-1.901376,-1.940564,-1.955941,-1.988782
1250.0,-1.907317,-1.942214,-1.979003,-2.036111,-1.929585,-1.9618,-1.991107,-2.032648
1300.0,-1.961664,-2.003386,-2.030317,-2.089974,-1.981981,-2.013518,-2.045899,-2.097412
1350.0,-2.01792,-2.063908,-2.077241,-2.128317,-2.047488,-2.083245,-2.091845,-2.136584
1400.0,-2.050658,-2.082148,-2.112272,-2.170058,-2.079716,-2.111642,-2.124862,-2.162651
1450.0,-2.087026,-2.112075,-2.155047,-2.224929,-2.104806,-2.140149,-2.165037,-2.212986
1500.0,-2.136638,-2.170442,-2.197535,-2.2634,-2.154339,-2.193197,-2.212567,-2.256523
1550.0,-2.181904,-2.22093,-2.239046,-2.293471,-2.214512,-2.25322,-2.256631,-2.292645
1600.0,-2.212561,-2.241512,-2.278416,-2.345065,-2.242688,-2.276471,-2.290336,-2.332332
1650.0,-2.251445,-2.275561,-2.321424,-2.399185,-2.275596,-2.306194,-2.327312,-2.375645
1700.0,-2.297223,-2.334131,-2.357019,-2.423092,-2.330668,-2.363536,-2.372187,-2.415465
1750.0,-2.335597,-2.379233,-2.395976,-2.462242,-2.382345,-2.414362,-2.413556,-2.454525
1800.0,-2.372958,-2.404176,-2.442035,-2.527819,-2.404052,-2.439239,-2.449161,-2.501291
1850.0,-2.414295,-2.444017,-2.492395,-2.5627,-2.433406,-2.474319,-2.490619,-2.541835
1900.0,-2.464928,-2.502109,-2.52408,-2.576023,-2.494853,-2.526845,-2.533748,-2.574662
1950.0,-2.50168,-2.526509,-2.555543,-2.626789,-2.544901,-2.564773,-2.569926,-2.621852
2000.0,-2.529108,-2.550758,-2.609016,-2.685449,-2.558676,-2.597105,-2.612778,-2.666068
2050.0,-2.579532,-2.602672,-2.653327,-2.703773,-2.601734,-2.649439,-2.653525,-2.696407
2100.0,-2.634665,-2.643936,-2.680827,-2.725531,-2.663947,-2.69419,-2.694506,-2.738583
2150.0,-2.656205,-2.664494,-2.723247,-2.779118,-2.685827,-2.724931,-2.736695,-2.787429
2200.0,-2.687409,-2.707244,-2.775607,-2.820817,-2.71119,-2.770578,-2.775541,-2.821626
2250.0,-2.754237,-2.757033,-2.809254,-2.83301,-2.765009,-2.818781,-2.813524,-2.852529
2300.0,-2.79269,-2.78227,-2.846549,-2.872373,-2.809477,-2.854953,-2.865864,-2.900992
2350.0,-2.802827,-2.815231,-2.890627,-2.916506,-2.830204,-2.891241,-2.91138,-2.944823
2400.0,-2.847757,-2.861044,-2.925032,-2.950308,-2.871719,-2.939665,-2.934069,-2.979179
2450.0,-2.9061,-2.898825,-2.955689,-2.978555,-2.922531,-2.976048,-2.968785,-3.016057
2500.0,-2.932467,-2.93001,-3.001092,-3.020867,-2.954309,-3.014597,-3.025501,-3.061849
2550.0,-2.9502,-2.965936,-3.050168,-3.067825,-2.978692,-3.062208,-3.066244,-3.102537
2600.0,-3.001678,-3.005944,-3.076977,-3.101354,-3.020135,-3.097664,-3.087574,-3.12987
2650.0,-3.055333,-3.04603,-3.099035,-3.131283,-3.069131,-3.119619,-3.122763,-3.16881
2700.0,-3.083186,-3.074896,-3.150435,-3.182409,-3.108608,-3.161827,-3.178672,-3.222389
2750.0,-3.102364,-3.110197,-3.198726,-3.227003,-3.131184,-3.206425,-3.219636,-3.252166
2800.0,-3.148577,-3.16374,-3.223411,-3.258227,-3.171292,-3.233019,-3.241396,-3.27339
2850.0,-3.200015,-3.201396,-3.248813,-3.292638,-3.214458,-3.248596,-3.272577,-3.328577
2900.0,-3.22365,-3.227682,-3.304378,-3.342228,-3.246402,-3.294926,-3.324536,-3.378621
2950.0,-3.253791,-3.267342,-3.351443,-3.372127,-3.280613,-3.348987,-3.357347,-3.388673
3000.0,-3.302417,-3.3062,-3.367127,-3.409276,-3.324573,-3.369576,-3.392177,-3.421586
3050.0,-3.338435,-3.335116,-3.392575,-3.454628,-3.351403,-3.382459,-3.448239,-3.469722
3100.0,-3.364184,-3.379128,-3.44543,-3.480666,-3.382872,-3.440583,-3.490566,-3.492324
3150.0,-3.402629,-3.419002,-3.484595,-3.512422,-3.426184,-3.478395,-3.499662,-3.524641
3200.0,-3.442681,-3.447458,-3.506922,-3.563955,-3.45539,-3.494463,-3.543523,-3.577974
3250.0,-3.460664,-3.473773,-3.532469,-3.589099,-3.474556,-3.521612,-3.597123,-3.597557
3300.0,-3.48405,-3.507778,-3.571196,-3.606127,-3.517913,-3.562318,-3.607059,-3.609995
3350.0,-3.52656,-3.538986,-3.617328,-3.650959,-3.550116,-3.585169,-3.621281,-3.651563
