Freq (MHz),P1_TX1_P2_RX1 SDD21,P1_TX2_P2_RX2 SDD21,P1_TX3_P2_RX3 SDD21,P1_TX4_P2_RX4 SDD21,P2_TX1_P1_RX1 SDD21,P2_TX2_P1_RX2 SDD21,P2_TX3_P1_RX3 SDD21,P2_TX4_P1_RX4 SDD21
50.0,-0.287531,-0.294364,-0.305515,-0.314015,-0.285446,-0.295741,-0.304093,-0.314801
100.0,-0.405112,-0.414777,-0.42952,-0.442517,-0.405633,-0.417893,-0.430427,-0.444959
150.0,-0.510403,-0.521514,-0.539509,-0.553519,-0.510844,-0.524156,-0.540102,-0.556897
200.0,-0.602886,-0.617142,-0.635048,-0.652141,-0.606124,-0.618656,-0.638399,-0.653996
250.0,-0.693385,-0.709524,-0.732167,-0.74887,-0.696813,-0.712168,-0.734154,-0.753083
300.0,-0.771586,-0.791433,-0.81516,-0.836018,-0.779118,-0.794549,-0.819136,-0.836285
350.0,-0.858653,-0.878606,-0.904581,-0.922756,-0.864036,-0.884216,-0.904966,-0.929708
400.0,-0.944907,-0.966865,-0.996473,-1.02386,-0.95311,-0.978641,-0.999361,-1.029516
450.0,-1.019624,-1.041391,-1.075168,-1.100086,-1.030229,-1.058718,-1.076843,-1.10394
500.0,-1.088493,-1.113492,-1.143696,-1.16825,-1.098439,-1.124919,-1.152016,-1.17541
550.0,-1.161874,-1.192936,-1.227151,-1.255525,-1.175214,-1.210927,-1.23691,-1.270087
600.0,-1.238673,-1.270974,-1.305602,-1.334248,-1.247422,-1.289032,-1.315019,-1.342015
650.0,-1.291718,-1.322346,-1.354974,-1.382467,-1.305668,-1.33645,-1.359932,-1.387769
700.0,-1.34563,-1.377099,-1.41364,-1.451188,-1.36468,-1.393908,-1.423761,-1.461357
750.0,-1.41305,-1.461166,-1.490755,-1.532048,-1.433979,-1.483358,-1.503982,-1.543328
800.0,-1.47351,-1.524469,-1.553743,-1.58321,-1.500681,-1.544653,-1.561082,-1.593379
850.0,-1.517192,-1.54996,-1.58815,-1.622947,-1.537121,-1.570451,-1.595728,-1.624112
900.0,-1.564221,-1.603982,-1.642082,-1.687506,-1.582038,-1.619283,-1.647098,-1.690651
950.0,-1.625117,-1.681679,-1.716676,-1.759466,-1.652471,-1.703011,-1.724053,-1.7614
1000.0,-1.684114,-1.735314,-1.762964,-1.798893,-1.711665,-1.76315,-1.771039,-1.80356
1050.0,-1.721216,-1.754515,-1.794399,-1.83667,-1.741897,-1.773982,-1.797465,-1.83531
1100.0,-1.765612,-1.810825,-1.852448,-1.89329,-1.789529,-1.820062,-1.850367,-1.896379
1150.0,-1.831138,-1.890995,-1.91849,-1.957813,-1.859388,-1.902735,-1.921562,-1.961198
1200.0,-1.880527,-1.923786,-1.947974,-1.992857,-1.906166,-1.946494,-1.957569,-1.993941
1250.0,-1.910196,-1.940086,-1.980195,-2.034684,-1.932475,-1.959948,-1.985966,-2.03137
1300.0,-1.952734,-1.995551,-2.03414,-2.089126,-1.979089,-2.010445,-2.039832,-2.085835
1350.0,-2.011062,-2.061546,-2.082492,-2.127962,-2.043603,-2.088561,-2.0895,-2.131733
1400.0,-2.054897,-2.089423,-2.115903,-2.165994,-2.081929,-2.121396,-2.124646,-2.162231
1450.0,-2.084486,-2.110729,-2.1555,-2.220601,-2.104768,-2.137693,-2.159139,-2.208986
1500.0,-2.121893,-2.162469,-2.197824,-2.263102,-2.150335,-2.187377,-2.206797,-2.249441
1550.0,-2.170048,-2.220344,-2.243071,-2.295382,-2.213081,-2.255637,-2.252442,-2.284471
1600.0,-2.208774,-2.250556,-2.280958,-2.345931,-2.247066,-2.280551,-2.286501,-2.33048
1650.0,-2.248183,-2.277278,-2.321404,-2.399145,-2.2747,-2.301931,-2.323241,-2.376426
1700.0,-2.2837,-2.32469,-2.359904,-2.42048,-2.325688,-2.357361,-2.369458,-2.411767
1750.0,-2.326699,-2.373656,-2.398812,-2.460621,-2.374875,-2.410453,-2.410073,-2.452782
1800.0,-2.371645,-2.404094,-2.442479,-2.523986,-2.403555,-2.433956,-2.44681,-2.504257
1850.0,-2.413008,-2.438837,-2.492152,-2.558626,-2.439105,-2.472029,-2.488673,-2.544233
1900.0,-2.449814,-2.491615,-2.529443,-2.57428,-2.497221,-2.528529,-2.533017,-2.572369
1950.0,-2.486011,-2.525109,-2.555784,-2.620949,-2.540627,-2.565287,-2.564312,-2.621585
2000.0,-2.525055,-2.548667,-2.601655,-2.676465,-2.553773,-2.589726,-2.607333,-2.672965
2050.0,-2.575077,-2.599129,-2.646677,-2.698761,-2.608932,-2.646185,-2.654768,-2.702271
2100.0,-2.618211,-2.63664,-2.67856,-2.719291,-2.662935,-2.691201,-2.694324,-2.73804
2150.0,-2.640041,-2.661078,-2.717111,-2.771431,-2.678827,-2.715481,-2.726766,-2.785313
2200.0,-2.685284,-2.712123,-2.766784,-2.813448,-2.712184,-2.759779,-2.764536,-2.823981
2250.0,-2.751532,-2.762037,-2.803192,-2.830255,-2.779476,-2.813772,-2.814164,-2.857001
2300.0,-2.776121,-2.779431,-2.839939,-2.866581,-2.821487,-2.846168,-2.866488,-2.904766
2350.0,-2.787171,-2.813704,-2.880154,-2.90918,-2.831257,-2.873706,-2.8995,-2.949847
2400.0,-2.844788,-2.864998,-2.922213,-2.945368,-2.869756,-2.92258,-2.926229,-2.98377
2450.0,-2.905443,-2.896662,-2.957936,-2.968154,-2.927462,-2.964031,-2.971183,-3.013556
2500.0,-2.919733,-2.922816,-3.001781,-3.009466,-2.95908,-2.995042,-3.020159,-3.055977
2550.0,-2.935605,-2.957221,-3.039783,-3.054353,-2.979154,-3.032058,-3.046823,-3.09855
2600.0,-2.993734,-2.998978,-3.069417,-3.090028,-3.025206,-3.067366,-3.078058,-3.130699
2650.0,-3.047463,-3.038164,-3.102454,-3.120501,-3.079871,-3.104019,-3.126268,-3.162511
2700.0,-3.067761,-3.070226,-3.154661,-3.171316,-3.115792,-3.142589,-3.174072,-3.212295
2750.0,-3.089204,-3.106011,-3.189944,-3.21355,-3.125957,-3.172194,-3.197058,-3.245253
2800.0,-3.140949,-3.152,-3.215915,-3.2417,-3.168487,-3.203215,-3.224734,-3.268211
2850.0,-3.187821,-3.189736,-3.251024,-3.280147,-3.220355,-3.237826,-3.275135,-3.313588
2900.0,-3.206739,-3.221866,-3.305409,-3.339164,-3.24918,-3.277744,-3.332167,-3.359479
2950.0,-3.24666,-3.269998,-3.339594,-3.367298,-3.276297,-3.302959,-3.351101,-3.37979
3000.0,-3.310833,-3.310323,-3.356884,-3.39312,-3.326111,-3.333154,-3.372857,-3.4206
3050.0,-3.3387,-3.3288,-3.398097,-3.434856,-3.359557,-3.368712,-3.43313,-3.465371
3100.0,-3.351716,-3.367245,-3.459155,-3.470254,-3.380949,-3.414167,-3.476417,-3.489514
3150.0,-3.394471,-3.412682,-3.485726,-3.503409,-3.417111,-3.436356,-3.488347,-3.521209
3200.0,-3.440873,-3.440287,-3.501176,-3.543313,-3.451803,-3.458878,-3.526553,-3.574228
3250.0,-3.452657,-3.452917,-3.533571,-3.565414,-3.474548,-3.489789,-3.57627,-3.5962
3300.0,-3.472897,-3.491773,-3.578055,-3.591782,-3.508981,-3.524126,-3.595663,-3.607361
3350.0,-3.51971,-3.534329,-3.612588,-3.641395,-3.535644,-3.54867,-3.618657,-3.650848
3400.0,-3.557391,-3.560432,-3.633413,-3.674614,-3.569043,-3.579744,-3.670935,-3.70243
3450.0,-3.581639,-3.588566,-3.65994,-3.697687,-3.607768,-3.62062,-3.704592,-3.722799
3500.0,-3.6095,-3.628364,-3.703073,-3.739855,-3.642947,-3.658057,-3.727206,-3.742065
3550.0,-3.654593,-3.672762,-3.740432,-3.801522,-3.675974,-3.684399,-3.766825,-3.797697
