Freq (MHz),P1_TX1_P2_RX1 SDD22,P1_TX2_P2_RX2 SDD22,P1_TX3_P2_RX3 SDD22,P1_TX4_P2_RX4 SDD22,P2_TX1_P1_RX1 SDD22,P2_TX2_P1_RX2 SDD22,P2_TX3_P1_RX3 SDD22,P2_TX4_P1_RX4 SDD22
50.0,-29.631983,-29.519062,-29.136898,-29.28934,-29.813554,-29.569118,-29.240838,-29.068299
100.0,-32.056237,-31.872109,-32.312408,-33.023241,-32.675525,-32.210575,-32.260116,-32.426329
150.0,-38.759599,-37.867336,-38.884825,-36.236803,-39.465056,-38.586373,-38.445446,-37.306443
200.0,-36.317681,-35.12138,-34.325828,-34.721177,-37.822411,-36.307852,-36.135066,-37.0899
250.0,-40.120017,-36.611119,-36.112455,-43.061008,-40.130049,-36.691594,-37.057721,-41.277953
300.0,-38.805645,-37.942476,-40.76664,-38.579438,-44.538882,-39.140334,-41.041807,-42.60993
350.0,-31.011311,-29.187509,-29.617661,-28.167163,-32.516446,-28.723534,-29.795425,-28.258442
400.0,-28.549139,-25.918267,-25.979314,-25.170794,-27.807681,-24.959659,-25.91794,-24.642401
450.0,-32.599406,-28.441612,-28.679673,-30.33496,-28.68583,-26.847675,-27.650869,-28.393313
500.0,-32.926984,-29.542339,-30.829471,-30.589834,-31.617746,-27.555126,-27.034568,-27.318779
550.0,-24.268923,-22.502756,-22.66308,-21.891516,-24.645415,-21.525092,-21.882074,-20.912614
600.0,-23.335433,-21.792978,-22.123048,-22.943061,-23.08477,-21.019082,-21.60292,-21.783221
650.0,-28.051297,-26.598917,-27.96994,-38.34655,-25.66557,-24.679764,-25.223188,-27.291271
700.0,-28.075232,-24.545764,-24.862084,-22.685223,-24.70253,-22.640011,-22.991978,-21.767587
750.0,-22.986928,-20.274275,-20.96102,-20.533946,-21.188725,-19.341299,-20.213932,-19.805754
800.0,-23.325644,-21.029991,-22.692531,-25.593697,-21.303939,-19.967367,-21.336491,-23.022526
850.0,-31.16826,-28.476055,-32.189001,-32.573758,-26.898984,-24.997852,-26.471224,-30.606724
900.0,-28.291637,-24.679535,-24.438066,-22.616812,-26.383281,-23.397659,-23.885756,-23.079843
950.0,-23.158149,-20.538631,-21.746698,-22.237476,-21.888028,-19.840571,-21.308382,-21.777498
1000.0,-23.955105,-21.886714,-24.809841,-26.787268,-22.552929,-20.616289,-23.434212,-26.063152
1050.0,-34.113095,-31.047261,-39.368735,-32.139732,-30.911133,-27.604374,-30.726378,-42.540655
1100.0,-28.805693,-24.014137,-24.58558,-24.47859,-27.872698,-25.709689,-24.873052,-24.752237
1150.0,-22.250516,-19.758325,-21.554251,-22.360084,-22.036958,-20.211289,-21.495748,-22.39136
1200.0,-22.663486,-21.635222,-24.743957,-26.658236,-22.974961,-21.062336,-23.754065,-26.96424
1250.0,-31.382473,-31.434387,-38.030921,-31.897521,-32.085291,-28.83804,-30.790982,-36.290313
1300.0,-27.417448,-23.156435,-24.978135,-23.10769,-25.824778,-23.93129,-24.413482,-23.901069
1350.0,-21.84876,-20.053724,-23.221791,-23.787538,-21.063161,-19.669522,-22.361592,-24.093301
1400.0,-23.514135,-23.075377,-28.193034,-34.372037,-22.593948,-21.415802,-25.694886,-35.043167
1450.0,-39.151191,-39.027626,-37.736815,-25.492215,-33.038228,-31.020139,-32.980289,-29.026229
1500.0,-26.472934,-23.920707,-26.967032,-23.97369,-25.630438,-23.299315,-25.550396,-26.289121
1550.0,-23.876952,-21.869025,-27.611273,-31.993003,-22.314915,-20.683413,-24.930359,-34.380824
1600.0,-28.221272,-26.085818,-34.159822,-26.217638,-25.638502,-24.327195,-32.21137,-30.700139
1650.0,-33.155361,-35.955753,-31.29706,-22.899439,-38.944092,-40.433475,-34.38761,-25.346237
1700.0,-27.369998,-26.177086,-31.874008,-29.457732,-25.014887,-24.846369,-28.447953,-29.798261
1750.0,-27.25171,-24.44277,-35.390759,-29.211777,-23.323722,-23.603859,-32.159096,-33.759249
1800.0,-28.814891,-27.391687,-28.843218,-22.127684,-29.101631,-30.526395,-37.53813,-24.545695
1850.0,-26.847244,-29.832519,-27.587626,-24.194347,-33.243478,-30.982683,-29.052244,-25.613023
1900.0,-27.118327,-27.078135,-31.988623,-36.242318,-24.81993,-25.630397,-29.714358,-33.436053
1950.0,-29.959885,-26.885288,-37.243149,-24.983075,-25.072555,-28.120395,-41.629513,-26.23869
2000.0,-27.919608,-29.39251,-29.680489,-23.285606,-32.180935,-34.548597,-32.165309,-24.450514
2050.0,-25.550744,-29.003204,-28.475815,-27.568573,-28.313831,-27.540199,-27.930625,-28.022455
2100.0,-25.903829,-28.674145,-33.097466,-31.562748,-24.741026,-26.827794,-28.535827,-30.061631
2150.0,-30.43807,-32.763657,-32.618375,-25.27592,-28.260064,-36.066982,-31.848792,-26.201118
2200.0,-27.552873,-27.012544,-26.86323,-24.605902,-37.533097,-31.583946,-31.643538,-26.200243
2250.0,-23.183617,-25.031391,-26.424857,-27.954833,-24.867343,-26.061976,-26.224336,-26.810535
2300.0,-24.473715,-31.358267,-26.506418,-27.497205,-23.783831,-27.764895,-23.050796,-24.059804
2350.0,-41.759608,-32.835773,-25.036314,-24.527195,-30.346642,-33.241411,-23.853201,-23.228321
2400.0,-25.155636,-24.563365,-24.550435,-24.837547,-28.931277,-26.710709,-26.894277,-24.728884
2450.0,-21.617385,-25.383281,-24.512498,-27.330557,-23.465351,-25.17052,-23.812485,-25.569004
2500.0,-24.697207,-32.626378,-23.490177,-26.337108,-24.176181,-26.823557,-22.258773,-24.041602
2550.0,-32.182641,-29.99404,-24.109038,-25.55665,-30.431893,-27.636536,-24.993959,-23.917565
2600.0,-23.103769,-26.698454,-26.570918,-28.176581,-26.217257,-26.753868,-26.207549,-26.018102
2650.0,-21.558332,-28.997715,-26.231817,-28.718936,-22.620502,-25.549509,-22.500786,-25.967695
2700.0,-25.606395,-35.716262,-24.99669,-26.643432,-24.13726,-25.788811,-22.75632,-24.134255
2750.0,-29.246221,-30.27874,-25.876306,-28.835873,-29.834468,-27.646313,-26.843025,-26.568157
2800.0,-23.696246,-27.757354,-30.96522,-65.724947,-26.154344,-28.175767,-29.391225,-35.288481
2850.0,-23.521462,-28.672048,-30.07405,-29.375151,-24.262534,-26.325837,-24.133287,-25.81025
2900.0,-28.077641,-31.1937,-25.728548,-25.904259,-27.506934,-26.555308,-23.102785,-25.438001
2950.0,-25.642923,-26.730814,-26.462375,-27.757304,-28.696333,-27.368435,-27.536276,-36.868036
3000.0,-22.070971,-25.285124,-35.56316,-32.379354,-25.059737,-27.552798,-33.663823,-29.177034
