Freq (MHz),P1_TX1_P2_RX1 SDD11,P1_TX2_P2_RX2 SDD11,P1_TX3_P2_RX3 SDD11,P1_TX4_P2_RX4 SDD11,P2_TX1_P1_RX1 SDD11,P2_TX2_P1_RX2 SDD11,P2_TX3_P1_RX3 SDD11,P2_TX4_P1_RX4 SDD11
50.0,-30.086899,-30.554688,-30.030296,-29.589168,-30.164228,-30.242171,-29.863083,-29.44774
100.0,-34.158459,-34.274684,-34.971257,-34.942837,-34.716624,-34.375668,-34.385239,-34.466988
150.0,-37.235905,-34.767297,-34.88438,-36.246087,-37.199359,-34.523788,-34.205895,-34.123643
200.0,-34.288333,-34.425264,-34.693038,-33.45531,-33.387247,-33.334299,-32.786969,-31.403328
250.0,-39.592479,-45.472672,-47.762536,-37.383173,-41.319671,-42.125407,-41.888145,-37.061893
300.0,-44.591312,-35.448382,-37.190345,-47.011816,-37.583608,-34.52064,-34.295239,-36.132686
350.0,-31.924632,-28.59219,-30.189896,-29.532178,-29.893222,-27.277964,-27.925664,-26.623793
400.0,-28.633848,-26.494599,-27.145785,-25.261187,-27.277303,-25.107664,-26.459222,-24.295611
450.0,-32.007697,-30.765066,-30.821814,-28.56903,-30.129644,-29.60212,-32.160325,-30.368361
500.0,-37.740838,-32.664206,-34.681164,-32.305904,-36.950878,-29.935076,-28.553185,-28.699857
550.0,-25.391562,-22.981093,-23.56234,-22.689526,-25.005704,-21.585755,-21.969063,-20.950503
600.0,-24.17722,-22.462865,-23.249588,-22.724557,-24.277062,-21.86264,-23.036807,-22.353411
650.0,-30.072527,-31.291391,-32.395237,-28.022476,-33.25059,-33.874248,-39.34724,-40.029958
700.0,-30.49073,-26.156041,-25.980213,-23.013659,-26.975,-23.896382,-23.834054,-22.242669
750.0,-23.662483,-20.399765,-21.265046,-20.54531,-21.534791,-19.477988,-20.564542,-19.771232
800.0,-23.823715,-21.467426,-23.125861,-22.492368,-22.613239,-21.716284,-24.128486,-23.906455
850.0,-30.976583,-34.36741,-33.944945,-25.419758,-34.860578,-41.066731,-39.149131,-32.843394
900.0,-28.655577,-24.445581,-23.877782,-22.159845,-26.60688,-23.147811,-23.153606,-22.453333
950.0,-23.483859,-20.360812,-21.432131,-20.934609,-22.216367,-19.961376,-21.68445,-21.283015
1000.0,-24.055085,-22.915023,-25.06979,-23.211937,-23.840408,-22.301296,-26.591599,-25.640327
1050.0,-30.981939,-44.137585,-33.110437,-26.210332,-37.121507,-36.756719,-36.977208,-31.735018
1100.0,-28.193976,-23.450449,-23.766428,-22.900002,-26.938323,-25.167935,-24.141223,-23.294335
1150.0,-22.669826,-20.129078,-22.078287,-21.551584,-22.021411,-20.560022,-22.150169,-21.620808
1200.0,-22.790078,-22.925757,-26.233264,-23.493602,-23.329793,-22.334524,-26.500991,-24.633443
1250.0,-27.146132,-35.470374,-31.163934,-24.02252,-31.045523,-34.477507,-39.451261,-26.001316
