Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
3950.0,-44.415959,-34.341674,-44.170319,-34.341504,-33.622942,-54.060936,-33.295255,-34.379181
4000.0,-42.085933,-34.751011,-49.964208,-34.529007,-32.881057,-50.528311,-32.986366,-33.687399
4050.0,-41.323595,-34.211438,-47.785424,-32.929862,-32.10316,-50.640415,-34.662675,-34.546662
4100.0,-41.27474,-33.71727,-42.375781,-32.566245,-32.766683,-53.404715,-34.543523,-35.455603
4150.0,-41.47839,-33.253599,-42.906704,-33.479639,-33.304671,-65.368202,-32.397368,-34.050261
4200.0,-41.386235,-33.025808,-47.329424,-34.232809,-32.192042,-60.412465,-32.263093,-33.359786
4250.0,-40.116091,-33.304028,-47.762725,-32.497642,-31.564217,-53.66464,-34.197988,-34.108396
4300.0,-39.426166,-33.572163,-41.682151,-32.0974,-32.381046,-53.694093,-33.86954,-34.656558
4350.0,-39.569661,-32.705337,-41.379458,-33.631223,-32.740359,-59.973215,-31.767147,-34.213552
4400.0,-39.611951,-32.348517,-45.331562,-34.480178,-31.784381,-57.294705,-31.621865,-33.698559
4450.0,-39.142671,-33.491878,-57.918272,-32.626274,-31.062019,-51.688489,-33.532605,-33.439477
4500.0,-38.311536,-33.491038,-44.14067,-32.314561,-31.739838,-54.500324,-33.856614,-34.106068
4550.0,-38.765781,-31.988157,-43.443487,-33.252197,-32.172708,-56.694714,-32.584919,-34.387001
4600.0,-40.335395,-32.214012,-49.408401,-33.177768,-30.942494,-49.380421,-32.589562,-33.853581
4650.0,-39.664694,-33.808248,-50.702551,-32.233337,-30.09819,-46.547118,-33.718654,-33.22508
4700.0,-37.866303,-33.135751,-43.436341,-31.47989,-30.904687,-49.002372,-33.954434,-33.755294
4750.0,-38.430236,-31.580516,-44.258583,-31.684693,-31.588628,-54.155007,-32.939868,-34.267831
4800.0,-41.53581,-31.740681,-50.652096,-32.377447,-30.415479,-49.36346,-32.452726,-33.550046
4850.0,-40.50254,-32.826686,-49.001951,-32.1674,-29.768775,-47.319912,-32.933615,-32.846384
4900.0,-37.841249,-32.78564,-44.013941,-31.634887,-30.626388,-50.120155,-33.335238,-33.023561
4950.0,-38.454581,-31.634393,-45.624298,-32.28916,-30.990312,-53.604835,-32.551113,-33.774327
5000.0,-40.688749,-31.391323,-55.438284,-32.740405,-29.783358,-48.85538,-32.205897,-33.490672
5050.0,-40.245311,-32.418782,-45.783705,-32.08587,-29.176751,-46.463815,-32.94358,-32.43333
5100.0,-37.866675,-32.22389,-41.838283,-31.804841,-29.900613,-52.495998,-32.973412,-32.659313
5150.0,-38.070687,-30.884069,-43.979665,-32.431145,-30.274284,-48.291316,-32.657466,-33.552732
5200.0,-41.576007,-30.957519,-50.649168,-31.913952,-29.443623,-43.341924,-33.069595,-33.30745
5250.0,-41.757409,-32.316509,-45.985304,-31.644505,-28.84997,-43.082043,-32.999301,-32.150106
5300.0,-38.82079,-32.28683,-42.237258,-31.855498,-29.056903,-45.17693,-32.752398,-32.247141
5350.0,-39.19799,-31.062292,-43.779889,-31.417884,-29.52385,-43.788511,-33.527762,-33.522293
5400.0,-43.588688,-31.503382,-47.777828,-30.98554,-29.362092,-42.502884,-33.685794,-33.566989
5450.0,-44.13798,-32.79769,-44.28802,-31.213613,-28.836457,-43.908891,-33.017378,-32.353051
5500.0,-39.941082,-32.133736,-42.525956,-31.097172,-28.704382,-43.280531,-33.382629,-32.344916
5550.0,-40.694559,-31.723551,-45.476264,-31.021924,-29.343205,-42.271248,-34.213541,-33.819895
5600.0,-46.912411,-32.389767,-48.073507,-31.001812,-29.222555,-43.308094,-33.785956,-34.115167
5650.0,-45.433268,-32.884835,-43.318326,-30.851031,-28.303476,-45.469565,-32.947202,-32.893665
5700.0,-40.040479,-32.583768,-42.280271,-30.743902,-28.190743,-45.273883,-33.146616,-32.914532
5750.0,-41.929229,-32.537939,-43.709104,-30.95503,-28.888509,-44.306674,-33.882986,-34.142208
5800.0,-54.889013,-32.474798,-45.152849,-30.865313,-29.041976,-45.328828,-33.991291,-34.157543
5850.0,-46.444781,-32.285016,-42.847745,-30.357387,-28.318109,-45.884416,-33.020569,-33.173276
