Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
4200.0,-34.405007,-29.67119,-27.163808,-27.495502,-45.545132,-44.48898,-31.126148,-31.53688
4250.0,-34.380669,-29.492724,-27.167247,-26.450557,-43.433182,-43.892515,-32.347721,-31.743008
4300.0,-34.353838,-29.391812,-27.192016,-26.689219,-42.676016,-45.164124,-33.536753,-31.535205
4350.0,-34.054752,-29.085638,-27.153872,-27.498298,-43.945795,-45.40361,-31.895864,-31.794552
4400.0,-33.964608,-28.862625,-27.074832,-27.33327,-45.227566,-43.003131,-31.295317,-32.428394
4450.0,-33.905168,-29.247987,-26.945914,-26.373699,-42.31062,-41.666729,-32.34482,-31.97821
4500.0,-33.838453,-28.942991,-26.844693,-26.746858,-41.660108,-42.994961,-33.23944,-31.667026
4550.0,-33.194386,-28.254199,-26.869941,-27.154203,-43.152228,-43.868625,-32.407047,-31.999537
4600.0,-32.565459,-28.388961,-26.855705,-26.602701,-43.413583,-41.920321,-31.914375,-32.207371
4650.0,-32.874729,-28.891473,-26.624821,-26.113426,-40.665538,-41.102904,-32.253043,-31.846241
4700.0,-32.987886,-28.659237,-26.708281,-26.283407,-40.035563,-41.80113,-32.950141,-31.734923
4750.0,-32.300497,-28.238215,-26.925745,-26.49144,-41.728787,-41.905315,-32.375483,-31.863659
4800.0,-32.232647,-28.504594,-26.862223,-26.276619,-41.613822,-40.793659,-31.558793,-31.738946
4850.0,-33.032912,-28.736323,-26.449845,-25.821286,-39.817111,-40.194265,-31.576709,-31.357619
4900.0,-32.760307,-28.477462,-26.313252,-25.860524,-39.788814,-41.56544,-32.263315,-31.212582
4950.0,-31.49917,-28.049802,-26.753812,-26.409561,-41.174186,-40.923266,-31.868609,-31.522989
5000.0,-31.476589,-28.043712,-26.784458,-26.161533,-40.241356,-39.75347,-31.326178,-31.666718
5050.0,-32.241749,-28.262544,-26.123069,-25.52646,-39.039436,-39.961783,-31.366855,-31.296607
5100.0,-31.656454,-27.80773,-25.893712,-25.941455,-39.357118,-41.394859,-31.391997,-31.166229
5150.0,-30.524513,-27.313251,-26.575217,-26.346033,-39.549683,-39.574851,-31.519686,-31.342395
5200.0,-30.650063,-27.638029,-26.713495,-25.737498,-38.335169,-38.110948,-31.672576,-31.333136
5250.0,-31.210978,-27.881864,-25.849669,-25.379288,-37.612282,-38.94174,-31.289871,-30.948667
5300.0,-30.876404,-27.377375,-25.895704,-25.799021,-38.103272,-39.327375,-31.247872,-30.955001
5350.0,-29.999729,-27.347789,-26.569581,-25.661597,-37.68388,-37.388377,-32.327059,-31.307563
5400.0,-30.062747,-27.969584,-26.432122,-25.152647,-36.952684,-37.322474,-32.629092,-31.130467
5450.0,-30.80548,-28.05906,-25.648561,-25.000495,-36.808408,-39.344753,-31.318683,-30.933609
5500.0,-30.565238,-27.35776,-25.598441,-25.210298,-37.063598,-38.414968,-31.459886,-31.144945
5550.0,-29.701601,-27.776137,-26.061865,-25.437975,-36.520141,-37.357113,-32.849135,-31.458711
5600.0,-29.931665,-28.254064,-26.068311,-25.264006,-36.057273,-37.823467,-32.898322,-31.119345
5650.0,-30.441538,-27.542685,-25.561523,-24.884706,-36.487952,-39.200813,-31.43582,-30.991329
5700.0,-29.886424,-27.092524,-25.523817,-24.926535,-36.854982,-38.190726,-31.198879,-31.39974
5750.0,-29.348187,-27.921632,-26.021435,-25.35816,-35.855991,-37.887151,-32.271159,-31.445301
5800.0,-30.040955,-28.197809,-25.94212,-25.351543,-35.344399,-39.06841,-32.745762,-31.124584
5850.0,-30.475361,-27.111802,-25.33593,-24.817171,-35.779579,-39.318231,-31.565564,-31.231982
5900.0,-29.567061,-26.722657,-25.402747,-24.620794,-35.887496,-38.050607,-31.048012,-31.408029
5950.0,-29.604232,-27.437413,-25.911689,-24.991024,-34.88048,-37.63145,-32.559893,-31.188199
6000.0,-30.747467,-27.535188,-25.53771,-25.077791,-34.277769,-38.687907,-33.533932,-31.080329
6050.0,-31.045267,-26.86869,-24.94416,-24.787494,-35.008116,-39.165003,-31.951379,-31.315097
6100.0,-29.586973,-26.513183,-25.035536,-24.405489,-35.25535,-37.967313,-31.438067,-31.30322
6150.0,-29.857553,-27.034843,-25.47269,-24.766447,-33.944566,-37.138331,-33.039218,-31.514474
6200.0,-31.155266,-27.423863,-25.438899,-25.441791,-33.498619,-38.162381,-33.383726,-31.974089
6250.0,-31.242452,-26.937267,-25.180681,-25.293932,-34.218314,-40.023687,-31.613074,-31.758667
6300.0,-29.490315,-26.214333,-25.042394,-24.436812,-34.843454,-38.696098,-31.091257,-31.781813
6350.0,-29.61265,-26.636017,-25.331829,-24.613665,-33.729834,-38.657358,-32.144224,-32.723708
6400.0,-31.193797,-27.413545,-25.46618,-25.969854,-32.954719,-40.638995,-33.144227,-33.503558
6450.0,-31.448386,-26.817008,-25.11521,-25.954174,-33.431115,-40.518186,-32.440681,-33.154073
6500.0,-29.272817,-25.840377,-24.721567,-24.428638,-34.439942,-38.989915,-31.221149,-33.300999
6550.0,-29.159039,-26.193263,-25.113031,-24.52951,-33.153311,-40.357383,-31.507762,-33.979719
6600.0,-30.861411,-26.994643,-25.778724,-26.191026,-32.270742,-42.006578,-32.778136,-33.337931
6650.0,-31.918058,-26.788669,-25.712237,-26.11842,-32.675089,-40.11293,-33.006214,-33.102857
6700.0,-29.754642,-25.901484,-25.041504,-24.24296,-33.932158,-39.367118,-31.474241,-32.456041
6750.0,-28.967193,-25.827726,-24.956214,-24.252442,-32.833304,-39.882959,-31.266299,-31.380456
6800.0,-30.784511,-26.487345,-25.656409,-25.942236,-32.100265,-40.716069,-32.783672,-31.610891
6850.0,-32.563381,-26.806963,-25.703459,-25.852488,-32.691185,-40.530431,-33.252545,-32.175089
6900.0,-30.347375,-26.266611,-24.71284,-24.082824,-33.732376,-39.649366,-31.631475,-31.135059
6950.0,-29.107395,-25.562375,-24.403947,-23.812204,-33.768495,-39.743383,-30.95689,-30.511633
7000.0,-31.030236,-26.127631,-25.43941,-25.546128,-33.346247,-41.813465,-32.385009,-31.364424
7050.0,-33.318679,-26.945238,-26.050285,-25.91795,-33.537226,-42.091093,-33.292665,-31.331193
7100.0,-31.188407,-26.565936,-25.158095,-24.15039,-33.7754,-40.31365,-31.751914,-30.175389
7150.0,-29.283239,-25.562495,-24.523555,-23.417064,-34.025554,-41.250665,-30.53179,-29.778861
7200.0,-30.898756,-26.359142,-25.639174,-25.08267,-33.562925,-43.557311,-31.697506,-30.376326
7250.0,-33.469318,-27.417651,-26.632441,-25.759805,-32.963361,-41.141362,-33.280937,-30.231052
7300.0,-31.84427,-27.029923,-25.925462,-24.169356,-33.491524,-38.978898,-33.022114,-29.576804
7350.0,-29.188729,-25.915968,-24.54486,-23.228297,-34.016775,-39.802622,-31.062928,-29.605793
7400.0,-30.258022,-26.425462,-25.402671,-24.305135,-33.019918,-40.561204,-31.729652,-30.030699
7450.0,-33.201367,-27.302174,-26.940525,-25.104095,-32.596163,-38.382494,-33.920847,-29.789592
7500.0,-32.530556,-27.31484,-26.156059,-24.207403,-33.282759,-36.935538,-34.644085,-29.572574
7550.0,-29.390792,-26.325522,-24.14929,-22.917882,-33.796873,-36.739555,-32.671147,-29.638317
7600.0,-30.171251,-26.070377,-24.80206,-23.665091,-33.57398,-37.276184,-32.674876,-29.53197
7650.0,-32.992229,-26.989501,-26.535669,-24.938078,-33.735572,-36.396103,-35.277426,-29.387441
7700.0,-32.760596,-27.349653,-25.766072,-24.470919,-33.565698,-35.338633,-35.892435,-29.631998
7750.0,-29.8467,-26.328501,-23.814935,-23.165576,-33.905019,-35.202188,-35.272027,-29.787274
7800.0,-30.139285,-25.653336,-24.390552,-23.308044,-34.754424,-35.703325,-36.19968,-29.067466
7850.0,-32.70514,-26.887915,-26.247356,-24.483792,-34.563507,-35.215401,-39.30916,-28.988556
7900.0,-32.450845,-27.941124,-25.923765,-24.592799,-33.779704,-34.359279,-40.677107,-29.28871
7950.0,-29.875381,-27.074915,-23.886584,-23.314142,-33.712712,-34.515876,-37.936285,-29.328484
8000.0,-29.523381,-25.926917,-23.964152,-22.864302,-34.57897,-34.968217,-35.593617,-28.960125
8050.0,-31.928325,-27.025408,-26.008756,-24.34004,-34.43461,-34.288393,-35.196339,-29.13284
8100.0,-32.702037,-28.268038,-26.119739,-25.11644,-33.842909,-33.904951,-35.038134,-29.594616
8150.0,-30.413808,-27.54664,-23.924259,-23.854323,-33.259061,-34.427454,-33.893971,-29.506505
8200.0,-29.46757,-26.395245,-23.571686,-22.952268,-34.723038,-34.595298,-32.55848,-29.113575
8250.0,-31.821504,-26.937657,-25.483095,-24.77902,-36.209726,-33.980362,-32.396019,-29.752079
8300.0,-33.023077,-28.143246,-26.120897,-25.984101,-35.009774,-34.104001,-33.741372,-30.539001
8350.0,-30.728212,-28.055454,-23.999908,-24.355107,-33.388916,-34.473922,-32.001329,-30.478024
8400.0,-29.621322,-26.366484,-23.087128,-23.247388,-34.713986,-34.257598,-29.646073,-29.73183
8450.0,-31.765383,-26.519815,-24.994714,-24.858147,-36.636502,-34.244354,-30.345792,-30.146378
8500.0,-32.436019,-28.285223,-26.334306,-26.09778,-35.120788,-34.400488,-32.813471,-30.820356
8550.0,-30.622662,-27.89094,-24.743456,-24.981903,-33.324856,-34.39151,-31.869098,-30.501871
8600.0,-29.207685,-25.664695,-23.37052,-23.551337,-34.027993,-34.048929,-29.405057,-29.529739
8650.0,-30.943209,-25.85814,-25.018488,-24.343222,-35.743125,-34.120174,-29.843702,-30.164724
8700.0,-32.187018,-27.658011,-26.611068,-26.141125,-34.928224,-34.331386,-32.221654,-31.553515
8750.0,-31.127043,-27.964039,-25.717616,-26.283545,-32.896864,-33.573187,-32.593633,-31.531615
8800.0,-28.816545,-26.234878,-24.27376,-24.130329,-32.781696,-32.71332,-30.287197,-29.809811
8850.0,-29.835607,-25.44179,-24.970455,-23.975864,-35.095182,-32.335941,-29.269982,-30.633326
8900.0,-32.273341,-27.206769,-27.171273,-26.066363,-35.066211,-33.421459,-31.646163,-32.873478
8950.0,-31.636178,-28.823228,-27.088466,-27.227814,-33.107622,-33.701587,-33.413011,-32.269814
9000.0,-28.952406,-27.07602,-24.795556,-25.599725,-32.344954,-32.429789,-31.089474,-29.746882
9050.0,-29.436864,-25.103468,-24.487563,-24.495715,-34.910441,-31.757444,-28.865844,-30.214133
9100.0,-31.815618,-26.485154,-28.157474,-26.917693,-34.725573,-33.086649,-31.949522,-32.212217
9150.0,-31.820156,-28.826912,-29.495343,-29.786825,-32.527999,-33.943836,-34.276804,-31.992998
9200.0,-29.844354,-28.436016,-25.933544,-27.351946,-31.30041,-32.683744,-31.417441,-29.886451
9250.0,-29.031997,-25.028477,-24.76393,-24.386738,-32.44973,-30.971173,-28.259486,-28.969809
9300.0,-30.436147,-25.41624,-28.926972,-26.482424,-32.298281,-32.930017,-30.75941,-30.580324
9350.0,-31.69958,-28.55028,-31.203107,-29.988353,-30.716542,-34.675412,-33.142813,-31.769137
9400.0,-30.473618,-29.623603,-27.052749,-27.424279,-29.554641,-33.640382,-31.286947,-30.112147
9450.0,-28.774101,-25.885568,-24.650338,-23.728778,-29.88236,-31.113497,-27.713778,-28.033217
9500.0,-29.611313,-24.930348,-28.650057,-25.044669,-30.163732,-33.049826,-28.972227,-30.147157
9550.0,-31.518492,-28.380213,-31.459557,-29.696258,-29.670103,-35.570762,-31.619556,-32.693881
9600.0,-31.700044,-30.739166,-27.790051,-28.602107,-28.981663,-35.263013,-31.797966,-30.668542
9650.0,-29.372687,-27.541939,-24.634368,-23.714513,-28.799646,-31.263399,-28.363568,-27.708152
9700.0,-28.965535,-25.042112,-27.390513,-24.138608,-29.45886,-32.653631,-27.848215,-29.43219
9750.0,-31.326069,-28.591196,-30.140382,-29.315628,-29.750121,-36.004564,-30.383819,-31.858201
9800.0,-33.818843,-31.841527,-27.890963,-28.724204,-29.415213,-36.287679,-32.192897,-31.011464
9850.0,-31.731864,-29.720736,-24.352398,-23.807596,-28.586709,-32.353324,-29.850487,-28.198203
9900.0,-29.897388,-25.273481,-25.68412,-22.750497,-28.56835,-32.567282,-27.43648,-27.587181
9950.0,-32.227917,-28.10746,-29.334487,-27.381467,-29.591186,-35.555193,-29.422064,-30.659276
10000.0,-35.475766,-31.492269,-28.294831,-28.985158,-29.634775,-35.766712,-31.97109,-32.479185
10050.0,-36.103175,-30.813563,-24.743157,-24.964028,-28.845402,-31.787964,-31.547113,-29.819694
10100.0,-31.211788,-25.704493,-24.576387,-22.176383,-28.077541,-30.785777,-27.95456,-26.894773
10150.0,-31.499009,-27.316669,-27.733275,-26.233921,-28.777523,-33.369501,-28.334956,-30.834165
10200.0,-36.37751,-31.099546,-28.083597,-29.848558,-29.396323,-33.847507,-31.467356,-34.278448
10250.0,-36.097641,-32.333256,-25.056333,-26.705683,-29.1944,-31.73626,-33.817442,-31.328348
10300.0,-30.949368,-27.396544,-23.575147,-22.535544,-28.095212,-29.899625,-29.43986,-27.187833
10350.0,-29.999337,-27.409692,-25.635741,-25.702509,-27.856281,-31.407737,-27.641698,-30.457671
10400.0,-34.469127,-31.180234,-27.781848,-30.157486,-29.372676,-32.337317,-31.07513,-34.251821
10450.0,-36.476116,-33.738379,-26.047073,-27.442304,-29.707444,-31.824742,-35.173913,-32.321245
10500.0,-30.79256,-29.248921,-23.639433,-23.063533,-28.350676,-29.738154,-31.651803,-27.683459
10550.0,-28.497892,-27.657696,-24.498293,-24.556606,-27.464462,-30.15224,-27.86137,-29.377176
10600.0,-32.549606,-30.760823,-27.603355,-28.247016,-29.188679,-31.470201,-30.4406,-33.266832
10650.0,-35.372775,-33.337929,-27.280508,-26.931577,-29.650203,-31.435718,-35.059162,-33.246974
10700.0,-32.341052,-30.155531,-24.463115,-23.218296,-28.548165,-29.975957,-33.953609,-28.588969
10750.0,-28.417094,-27.552213,-23.716826,-23.364539,-27.425473,-29.75819,-28.719283,-28.631133
10800.0,-30.898751,-29.642073,-26.812569,-26.832846,-28.8378,-30.671395,-30.095114,-32.698963
10850.0,-35.254052,-31.917433,-27.449906,-27.371538,-29.525176,-30.799377,-34.49403,-33.229971
10900.0,-34.884663,-30.829559,-24.506016,-24.209577,-28.957966,-30.279435,-35.465842,-29.085261
10950.0,-29.265668,-27.876054,-22.836593,-23.122928,-27.131838,-29.193404,-29.370563,-28.320588
11000.0,-30.47958,-28.724318,-25.565083,-25.954709,-28.445479,-29.499679,-28.984993,-32.021982
11050.0,-36.24093,-31.27317,-27.604411,-27.112308,-29.689735,-30.287255,-33.435055,-33.383249
11100.0,-36.459813,-31.199745,-25.514507,-24.481805,-29.332196,-30.260734,-36.239774,-30.146241
11150.0,-30.002947,-28.382355,-23.127888,-22.974824,-27.232258,-29.363455,-30.382332,-28.264324
11200.0,-30.346199,-28.181272,-24.97855,-24.79681,-28.574455,-29.007847,-28.629052,-30.30991
11250.0,-36.035164,-30.152868,-27.80701,-26.048315,-30.510945,-29.717053,-32.871933,-31.982404
11300.0,-36.832157,-30.630327,-26.47252,-24.667755,-30.148806,-30.180335,-36.512313,-30.595186
11350.0,-30.436371,-28.888986,-23.504501,-23.158496,-27.514993,-29.985408,-31.464935,-28.344375
11400.0,-29.735342,-27.689219,-24.369193,-23.638022,-28.192837,-29.093853,-28.271606,-29.223586
11450.0,-34.864271,-28.92737,-27.46777,-25.096629,-30.049871,-29.765061,-31.596383,-32.018081
11500.0,-36.230611,-30.252164,-26.613351,-25.05978,-29.583922,-30.908972,-36.215946,-31.890236
11550.0,-30.554345,-29.215994,-23.543798,-23.680571,-27.454126,-30.806993,-32.273665,-29.325328
11600.0,-29.354557,-27.792786,-23.816693,-23.391044,-27.495817,-29.272756,-28.31685,-29.367636
11650.0,-33.201999,-28.15762,-26.284792,-24.729421,-29.546005,-29.799698,-30.142317,-31.61656
11700.0,-34.571248,-29.686785,-25.826088,-25.174968,-29.59499,-31.158376,-33.940879,-31.718207
11750.0,-30.706478,-29.567504,-23.606817,-24.143722,-27.884058,-31.204248,-32.881755,-30.119416
11800.0,-29.232522,-27.999135,-23.423963,-23.206838,-27.305819,-29.979938,-29.162496,-29.060729
11850.0,-31.59456,-27.607806,-25.193539,-23.952032,-29.615373,-30.332324,-29.456875,-30.31444
11900.0,-33.315348,-29.04464,-25.486149,-24.913157,-30.407638,-31.967026,-32.332059,-31.738661
11950.0,-30.61618,-29.452062,-24.055204,-24.405364,-28.705916,-32.420561,-33.302459,-30.966517
12000.0,-28.825286,-27.937109,-23.358536,-23.319075,-27.393681,-30.582935,-30.274448,-28.882133
12050.0,-30.194933,-27.222439,-24.431332,-23.444418,-29.15944,-30.252553,-29.3202,-29.858262
12100.0,-32.349429,-28.263853,-25.16193,-24.68738,-30.710017,-32.670359,-31.774339,-32.335467
12150.0,-30.752835,-28.916843,-24.209167,-24.856002,-29.46955,-33.393693,-33.955158,-31.380213
12200.0,-29.096069,-28.052986,-23.260351,-23.775319,-27.950986,-31.109301,-31.540534,-29.160849
12250.0,-29.544247,-26.940817,-23.749952,-23.255736,-28.880991,-30.445078,-29.411215,-29.519311
12300.0,-31.28437,-27.201226,-24.54767,-24.293648,-30.607144,-33.183893,-30.371058,-31.391931
12350.0,-30.775524,-28.418814,-24.316054,-24.923091,-29.70773,-34.10164,-32.930963,-31.485511
12400.0,-29.318005,-28.320227,-23.61342,-23.819441,-28.154566,-31.690657,-32.48424,-29.512132
12450.0,-28.960131,-26.828343,-23.559305,-22.702206,-28.526406,-30.865681,-29.949851,-28.773025
12500.0,-30.256884,-26.730537,-24.491313,-23.580414,-29.099999,-33.438013,-29.908598,-30.79093
12550.0,-30.75714,-28.046983,-24.831247,-24.509207,-28.374623,-33.997223,-32.663192,-31.492262
12600.0,-29.629789,-28.029815,-24.145078,-23.773117,-27.312905,-31.520279,-33.086028,-29.230153
12650.0,-28.93417,-26.800327,-23.743999,-22.701756,-26.814772,-30.207589,-30.417494,-28.192796
12700.0,-29.480543,-26.392438,-24.355524,-23.089509,-27.572748,-32.142519,-29.79527,-30.158175
12750.0,-30.08559,-27.320667,-24.84763,-23.907527,-27.914339,-33.01235,-32.626401,-30.969255
12800.0,-29.720153,-27.900928,-24.329648,-23.700683,-26.967252,-31.499378,-34.086689,-29.320596
12850.0,-29.024553,-27.441031,-23.719865,-22.983983,-26.125553,-30.484035,-30.995538,-28.415351
12900.0,-28.875398,-26.708818,-23.929655,-22.843806,-26.889147,-31.891214,-29.285326,-29.225174
