Freq (MHz),P1_TX1_P2_RX1 SDD22,P1_TX2_P2_RX2 SDD22,P1_TX3_P2_RX3 SDD22,P1_TX4_P2_RX4 SDD22,P2_TX1_P1_RX1 SDD22,P2_TX2_P1_RX2 SDD22,P2_TX3_P1_RX3 SDD22,P2_TX4_P1_RX4 SDD22
50.0,-29.761299,-29.639514,-29.310941,-29.27719,-29.582214,-29.714905,-29.195254,-29.555249
100.0,-32.362384,-32.124012,-33.010474,-33.068804,-32.275542,-32.800578,-32.513872,-33.894604
150.0,-38.493129,-36.839636,-38.357101,-36.488288,-39.584216,-39.519467,-39.978458,-37.223476
200.0,-35.598103,-34.133379,-33.667822,-34.510578,-37.658012,-35.717584,-36.586226,-36.134146
250.0,-40.043868,-36.281741,-36.097634,-41.722915,-39.793829,-35.480915,-37.694537,-40.218036
300.0,-40.209857,-39.701906,-45.516885,-40.718361,-43.7498,-39.236919,-40.714964,-45.239835
350.0,-32.302714,-29.5879,-31.093786,-29.210953,-33.000507,-30.472172,-30.581142,-29.15115
400.0,-29.829801,-26.090875,-27.176947,-26.225206,-28.705219,-26.023707,-27.006349,-25.328172
450.0,-33.615669,-28.592613,-29.937272,-32.311907,-29.548589,-26.959843,-28.670265,-29.248795
500.0,-33.709725,-30.067695,-30.463393,-28.928899,-29.916188,-27.403319,-27.0694,-27.121136
550.0,-25.618605,-22.666339,-23.006535,-21.502008,-23.919684,-22.387598,-22.154941,-21.003952
600.0,-25.213965,-21.832467,-22.898367,-22.797896,-22.951065,-21.833342,-22.012637,-22.011165
650.0,-30.176542,-26.42372,-29.066999,-36.466615,-25.759386,-24.242051,-24.919835,-26.91776
700.0,-26.477405,-24.457809,-24.133101,-22.644267,-24.7294,-22.546213,-22.668556,-21.737285
750.0,-22.758293,-20.271411,-20.889884,-20.636375,-21.538716,-20.291367,-20.59609,-20.121023
800.0,-23.918868,-21.017069,-23.122618,-25.855663,-21.910535,-21.000163,-21.983338,-23.589388
850.0,-32.032211,-28.052914,-31.700334,-32.225365,-27.283649,-24.536863,-26.019728,-29.095725
900.0,-26.517892,-24.129953,-23.714597,-22.72444,-25.060994,-23.094589,-23.071876,-22.620966
950.0,-22.926349,-20.224814,-21.774271,-22.544746,-21.488907,-20.774035,-21.255266,-21.948829
1000.0,-24.848153,-21.534876,-25.604788,-27.632375,-22.662643,-21.882858,-23.678793,-27.101782
1050.0,-41.30765,-30.322096,-33.473824,-33.532761,-31.585512,-26.91686,-28.661327,-35.860673
1100.0,-26.51484,-24.26151,-23.620727,-24.621281,-26.75535,-23.936744,-24.008065,-24.119799
1150.0,-21.940531,-19.916242,-21.751601,-22.618409,-21.675885,-20.529235,-21.791724,-22.677739
1200.0,-23.614583,-21.809016,-26.239214,-27.235764,-23.00149,-22.215579,-25.012312,-29.004329
1250.0,-37.54408,-31.770025,-32.487454,-31.745685,-32.347868,-27.658866,-29.464356,-31.939904
1300.0,-25.208368,-23.230693,-23.340877,-23.391662,-25.373539,-22.373423,-23.089194,-23.196796
1350.0,-21.568029,-20.165005,-22.852516,-24.520065,-21.245099,-19.918272,-22.120418,-24.524395
1400.0,-24.926524,-23.253266,-28.94371,-33.997145,-23.324387,-22.41365,-25.632165,-42.909309
1450.0,-39.162695,-38.062786,-30.631167,-24.679425,-33.699347,-27.301269,-27.772909,-26.707894
1500.0,-23.486519,-24.020783,-24.993038,-23.998565,-24.275541,-22.078097,-23.811295,-25.055883
1550.0,-22.428998,-22.20728,-26.841872,-33.454389,-21.703915,-21.047404,-24.35625,-33.04582
1600.0,-29.002383,-27.110324,-43.045124,-25.898565,-25.174818,-25.092271,-31.075656,-31.343053
1650.0,-32.163213,-36.386675,-30.397459,-23.126234,-34.51169,-29.533662,-30.219259,-26.20558
1700.0,-24.654841,-25.508373,-28.435353,-31.32619,-24.860989,-24.484735,-26.705052,-32.507242
1750.0,-25.016706,-24.257791,-31.427653,-27.798263,-23.392634,-24.72215,-29.396494,-31.862646
1800.0,-31.386463,-28.160501,-32.212105,-21.694498,-29.591522,-34.966174,-52.862281,-24.566662
1850.0,-29.094151,-30.228902,-30.175281,-24.343053,-33.956395,-31.499306,-32.719726,-26.991147
1900.0,-25.382887,-26.528895,-31.554697,-41.919982,-25.116469,-26.458508,-31.642741,-36.224795
1950.0,-26.419551,-27.148368,-37.78545,-24.939409,-25.708604,-30.200173,-43.215558,-25.909115
2000.0,-29.511223,-31.294043,-33.184489,-23.597086,-34.66043,-44.435675,-36.675108,-25.127483
2050.0,-26.867218,-28.073998,-29.709387,-29.146177,-28.497597,-29.7447,-32.481465,-30.936327
2100.0,-24.265452,-26.735021,-33.409495,-32.314502,-24.721045,-29.371173,-34.190568,-30.418365
2150.0,-26.80987,-33.916,-38.95128,-24.866694,-28.334673,-36.651947,-32.80745,-25.542916
2200.0,-32.208405,-29.810304,-29.568789,-24.56716,-36.702313,-30.269712,-30.523897,-25.855244
2250.0,-24.84796,-25.618289,-29.608639,-28.663946,-25.151845,-28.573422,-30.097099,-27.767269
2300.0,-24.249769,-30.122608,-30.278359,-27.134043,-24.582597,-35.324768,-26.988557,-25.828682
2350.0,-32.918927,-38.300936,-27.261833,-24.19517,-33.395687,-29.721512,-26.446267,-24.910329
2400.0,-27.522412,-26.867537,-27.312587,-25.688408,-28.760429,-25.232628,-29.473378,-25.392409
2450.0,-22.908549,-27.597518,-29.118488,-29.101475,-23.800424,-27.945445,-26.786149,-24.759284
2500.0,-25.765746,-35.049371,-27.044672,-25.399005,-25.356279,-32.528692,-24.205338,-23.276733
2550.0,-40.112169,-31.259708,-26.781482,-24.572465,-32.019528,-26.0438,-26.175447,-23.672451
2600.0,-24.380023,-28.653591,-29.424531,-29.503431,-25.73297,-25.738556,-29.20819,-25.937225
2650.0,-22.52871,-31.557912,-29.348069,-31.724145,-23.131045,-30.354496,-25.31475,-24.941125
2700.0,-27.446682,-39.470431,-28.485807,-26.629095,-26.064753,-28.96501,-24.563778,-23.453102
2750.0,-38.330029,-32.104048,-30.617112,-27.846635,-30.510313,-25.772522,-27.362739,-26.665283
2800.0,-25.633021,-29.10013,-38.026029,-36.312278,-24.661777,-26.966419,-33.46096,-32.61523
2850.0,-24.791543,-29.15669,-30.833639,-30.237145,-23.993773,-31.415892,-27.260219,-24.651578
2900.0,-31.367385,-34.406936,-28.388488,-27.82259,-28.800727,-28.881241,-25.392348,-24.93066
2950.0,-34.723897,-30.978729,-31.733502,-31.682935,-28.716708,-24.724932,-30.146917,-37.022912
3000.0,-26.570422,-29.432979,-33.825953,-35.346551,-24.814228,-25.893901,-30.178382,-28.075772
3050.0,-27.641729,-43.22959,-26.242405,-28.066138,-26.781341,-30.801483,-23.333512,-24.623656
3100.0,-39.986591,-29.848231,-25.285224,-28.395192,-33.497714,-24.271714,-23.354692,-29.10787
3150.0,-29.037926,-25.953979,-31.238528,-32.226609,-27.413743,-22.70055,-34.477739,-32.690138
3200.0,-26.58101,-31.057358,-31.004973,-27.535314,-26.850861,-28.259169,-26.977137,-25.787704
3250.0,-31.723749,-35.969657,-25.406616,-27.487974,-31.345566,-30.007228,-22.131313,-26.204182
