Freq (MHz),P1_TX1_P2_RX1 SCD21,P1_TX2_P2_RX2 SCD21,P1_TX3_P2_RX3 SCD21,P1_TX4_P2_RX4 SCD21,P2_TX1_P1_RX1 SCD21,P2_TX2_P1_RX2 SCD21,P2_TX3_P1_RX3 SCD21,P2_TX4_P1_RX4 SCD21
10850.0,-37.935707,-26.160071,-30.306902,-31.797446,-31.716497,-34.518272,-33.585029,-34.403792
10900.0,-35.225091,-25.102026,-29.299508,-28.797056,-32.660759,-35.809847,-30.450561,-35.443914
10950.0,-32.138118,-27.103206,-27.113084,-31.068064,-28.308587,-37.19285,-31.534802,-35.892451
11000.0,-35.509915,-28.532338,-28.023235,-34.244133,-28.484881,-36.605042,-34.707463,-34.581255
11050.0,-39.443504,-27.191287,-30.070631,-32.795246,-31.657717,-34.929588,-34.931898,-33.379616
11100.0,-35.57441,-25.049054,-30.070045,-29.094371,-33.3488,-34.601099,-30.937202,-34.080986
11150.0,-31.750723,-26.267377,-28.025728,-30.628434,-29.134276,-36.924598,-30.989454,-35.180361
11200.0,-36.099115,-27.794647,-27.973888,-33.118137,-28.733721,-37.654156,-34.840473,-34.103176
11250.0,-40.866276,-26.877657,-30.361718,-31.221982,-31.537424,-35.683235,-35.667755,-33.167872
11300.0,-36.461891,-24.714297,-31.281481,-28.903629,-33.243363,-34.545486,-31.732181,-33.670334
11350.0,-31.922198,-25.069969,-29.115501,-29.919747,-30.078868,-36.708829,-30.91038,-34.563103
11400.0,-34.796616,-26.61539,-28.148119,-32.051849,-28.891211,-38.385086,-34.593464,-34.122964
11450.0,-38.955897,-26.851398,-30.851051,-31.459478,-30.849251,-37.613451,-36.144554,-33.659542
11500.0,-35.239263,-25.336711,-32.050868,-29.810463,-32.206061,-35.400428,-32.776723,-33.367284
11550.0,-31.12885,-24.404751,-29.737672,-29.911949,-30.211081,-35.061822,-30.749233,-33.997504
11600.0,-32.548053,-25.909492,-28.455756,-32.16475,-28.640056,-37.321793,-33.428291,-34.40641
11650.0,-36.149625,-27.163502,-30.728949,-31.691523,-30.285214,-38.924717,-34.912605,-33.748507
11700.0,-34.464047,-26.220801,-31.528772,-30.149956,-31.821059,-37.10423,-32.001526,-32.898981
11750.0,-31.346414,-24.57606,-29.795439,-29.711748,-30.400169,-35.247246,-30.07632,-33.142457
11800.0,-31.512735,-25.66387,-28.237776,-30.25477,-28.76456,-38.366715,-32.257212,-33.805263
11850.0,-34.116522,-27.17398,-29.554569,-29.899841,-29.482365,-42.583362,-33.941381,-33.903939
11900.0,-33.990673,-26.629796,-30.647062,-29.280023,-31.052637,-39.552307,-32.543102,-33.633081
11950.0,-31.171777,-24.984274,-30.190488,-28.940834,-30.766328,-36.214332,-30.2127,-32.670572
12000.0,-30.37838,-25.321136,-28.720297,-28.890962,-29.252592,-38.558314,-31.01859,-33.31163
12050.0,-32.308818,-26.889697,-29.301319,-29.003111,-28.857483,-46.167686,-33.067519,-34.687981
12100.0,-33.305462,-26.931566,-30.348596,-29.340796,-29.95045,-41.947339,-33.025066,-33.936515
12150.0,-31.12287,-25.436474,-29.699673,-29.172193,-30.384896,-36.343368,-30.811762,-32.410897
12200.0,-30.070324,-24.892084,-28.382511,-28.698228,-29.184286,-37.573292,-30.135921,-33.175774
12250.0,-31.347715,-26.562489,-28.768425,-28.876659,-28.497403,-45.822391,-32.08595,-34.657968
12300.0,-32.391157,-26.998527,-29.36054,-29.390055,-29.300752,-42.562947,-33.138542,-33.902223
12350.0,-31.156975,-25.580776,-29.016568,-29.515408,-29.705028,-36.204988,-31.619153,-32.729905
12400.0,-30.129254,-24.419752,-28.469472,-28.842639,-29.150649,-37.249276,-30.068001,-32.488734
12450.0,-30.515695,-26.075816,-28.258321,-28.550599,-28.361328,-47.799366,-31.264124,-34.471377
12500.0,-31.605714,-27.088037,-28.545323,-29.295608,-28.395743,-40.482327,-32.930212,-34.984124
12550.0,-31.415179,-26.104213,-28.93688,-29.408776,-29.052091,-34.994469,-32.505435,-33.271593
12600.0,-30.514697,-24.468737,-28.774567,-28.633122,-29.134362,-35.184665,-30.670101,-32.678799
12650.0,-30.395401,-25.43725,-28.14377,-28.250048,-28.279457,-41.824062,-31.255594,-34.899233
12700.0,-30.952178,-26.722693,-28.074542,-28.867293,-27.952896,-39.125366,-33.571782,-34.244442
12750.0,-30.992211,-26.387462,-28.70757,-29.059583,-28.630477,-34.738416,-33.449834,-32.371882
12800.0,-30.517682,-24.8602,-28.727031,-28.466279,-29.060102,-34.175529,-31.13493,-31.985849
12850.0,-30.257035,-24.874633,-28.125503,-28.09563,-28.500328,-39.247545,-30.921062,-33.459714
12900.0,-30.46448,-26.105521,-27.73677,-28.427553,-27.568557,-38.986462,-33.426371,-33.111882
