Freq (MHz),P1_TX1_P2_RX1 SDD21,P1_TX2_P2_RX2 SDD21,P1_TX3_P2_RX3 SDD21,P1_TX4_P2_RX4 SDD21,P2_TX1_P1_RX1 SDD21,P2_TX2_P1_RX2 SDD21,P2_TX3_P1_RX3 SDD21,P2_TX4_P1_RX4 SDD21
50.0,-0.288235,-0.297319,-0.306417,-0.313999,-0.28607,-0.297457,-0.306465,-0.317567
100.0,-0.403723,-0.416842,-0.431809,-0.444634,-0.404519,-0.419279,-0.433197,-0.446527
150.0,-0.509276,-0.526545,-0.540696,-0.555461,-0.508864,-0.528282,-0.544707,-0.560644
200.0,-0.601926,-0.620521,-0.639462,-0.656422,-0.604264,-0.623428,-0.644466,-0.660318
250.0,-0.694001,-0.713607,-0.734752,-0.752577,-0.693931,-0.718178,-0.739013,-0.759076
300.0,-0.771713,-0.796364,-0.81861,-0.839158,-0.778765,-0.800877,-0.823852,-0.843884
350.0,-0.859318,-0.882904,-0.906607,-0.927678,-0.860361,-0.888083,-0.912559,-0.939013
400.0,-0.945683,-0.973345,-1.002065,-1.027436,-0.948087,-0.984004,-1.008759,-1.036522
450.0,-1.022923,-1.048702,-1.077925,-1.101289,-1.025595,-1.061137,-1.085042,-1.111601
500.0,-1.090428,-1.119119,-1.148578,-1.173979,-1.094914,-1.1289,-1.158795,-1.186146
550.0,-1.16563,-1.198461,-1.230093,-1.266944,-1.172295,-1.214264,-1.243974,-1.284886
600.0,-1.238691,-1.280763,-1.310601,-1.343881,-1.247009,-1.293131,-1.32051,-1.355743
650.0,-1.293393,-1.329676,-1.361995,-1.389557,-1.30466,-1.337589,-1.370275,-1.400868
700.0,-1.349669,-1.387721,-1.418089,-1.459906,-1.359582,-1.398697,-1.430325,-1.476776
750.0,-1.419248,-1.466418,-1.497142,-1.545182,-1.42921,-1.486455,-1.50972,-1.560473
800.0,-1.478447,-1.528445,-1.563093,-1.601968,-1.495062,-1.545131,-1.566889,-1.606399
850.0,-1.522752,-1.55837,-1.596261,-1.635244,-1.531169,-1.57198,-1.599892,-1.638014
900.0,-1.569774,-1.614183,-1.646749,-1.694381,-1.579378,-1.628228,-1.655627,-1.70279
950.0,-1.633001,-1.689809,-1.722129,-1.769499,-1.65326,-1.712675,-1.731733,-1.7783
1000.0,-1.689303,-1.740427,-1.774838,-1.813954,-1.708553,-1.764453,-1.776344,-1.816942
1050.0,-1.726102,-1.760822,-1.805238,-1.846801,-1.738443,-1.776063,-1.802316,-1.847307
1100.0,-1.771442,-1.813886,-1.851917,-1.901859,-1.782256,-1.834258,-1.856945,-1.91149
1150.0,-1.836931,-1.887651,-1.918297,-1.973445,-1.854842,-1.919488,-1.927512,-1.9797
1200.0,-1.88671,-1.920937,-1.951722,-2.011125,-1.902589,-1.952904,-1.960878,-2.010847
1250.0,-1.913827,-1.94408,-1.98455,-2.043028,-1.929314,-1.964585,-1.9893,-2.046106
1300.0,-1.957623,-1.995212,-2.033272,-2.09041,-1.972877,-2.02359,-2.04328,-2.097883
1350.0,-2.018607,-2.058031,-2.084199,-2.136157,-2.034664,-2.102666,-2.09459,-2.145353
1400.0,-2.058053,-2.089322,-2.122699,-2.183083,-2.070696,-2.124274,-2.127307,-2.175949
1450.0,-2.08922,-2.11739,-2.165755,-2.228382,-2.097844,-2.142767,-2.16151,-2.221293
1500.0,-2.130766,-2.162775,-2.201613,-2.264477,-2.147067,-2.199271,-2.210598,-2.26014
1550.0,-2.179936,-2.214563,-2.242057,-2.298884,-2.209639,-2.265938,-2.254559,-2.300508
1600.0,-2.215386,-2.25004,-2.286913,-2.355722,-2.240272,-2.283655,-2.287046,-2.348682
1650.0,-2.253592,-2.278783,-2.331472,-2.405631,-2.267915,-2.307227,-2.327458,-2.390588
1700.0,-2.289602,-2.32324,-2.368203,-2.424239,-2.318124,-2.367893,-2.37368,-2.424398
1750.0,-2.331865,-2.370028,-2.402292,-2.464586,-2.370333,-2.42214,-2.412168,-2.465301
1800.0,-2.37481,-2.410244,-2.444792,-2.532522,-2.39669,-2.436469,-2.444866,-2.519365
1850.0,-2.414246,-2.447856,-2.494933,-2.56873,-2.434485,-2.47684,-2.493574,-2.55979
1900.0,-2.455768,-2.485782,-2.530076,-2.580113,-2.495365,-2.538575,-2.53881,-2.5881
1950.0,-2.490883,-2.517799,-2.561163,-2.62624,-2.535327,-2.572928,-2.5676,-2.635757
2000.0,-2.529521,-2.56767,-2.60921,-2.685899,-2.548901,-2.59265,-2.605071,-2.682763
2050.0,-2.581882,-2.620601,-2.65968,-2.707905,-2.598977,-2.644261,-2.65671,-2.714905
2100.0,-2.624527,-2.636118,-2.690054,-2.733492,-2.658721,-2.692637,-2.698049,-2.757409
2150.0,-2.645759,-2.667905,-2.730021,-2.786729,-2.675827,-2.719784,-2.731144,-2.805886
2200.0,-2.688063,-2.740028,-2.779843,-2.828127,-2.700802,-2.758338,-2.767179,-2.842642
2250.0,-2.752516,-2.778516,-2.811644,-2.844908,-2.764862,-2.807304,-2.812467,-2.877927
2300.0,-2.783358,-2.779601,-2.851059,-2.886858,-2.816317,-2.847095,-2.865419,-2.925306
2350.0,-2.795042,-2.823807,-2.895589,-2.9338,-2.824593,-2.882052,-2.894921,-2.963895
2400.0,-2.850099,-2.891169,-2.939749,-2.965661,-2.854246,-2.928537,-2.922426,-3.000877
2450.0,-2.906736,-2.911462,-2.969241,-2.986411,-2.910432,-2.968138,-2.967477,-3.042444
2500.0,-2.92407,-2.927385,-3.009023,-3.029847,-2.953774,-3.00495,-3.01661,-3.086927
2550.0,-2.944203,-2.972046,-3.052671,-3.078043,-2.975666,-3.041695,-3.045792,-3.124917
2600.0,-2.999492,-3.021691,-3.086953,-3.112386,-3.009195,-3.073485,-3.074896,-3.153817
2650.0,-3.051375,-3.052223,-3.11572,-3.134584,-3.062976,-3.109046,-3.122245,-3.191337
2700.0,-3.068298,-3.075372,-3.162812,-3.186295,-3.105119,-3.149637,-3.168751,-3.239298
2750.0,-3.094678,-3.120335,-3.203099,-3.242802,-3.117984,-3.177542,-3.192516,-3.267024
2800.0,-3.149883,-3.185042,-3.230687,-3.266015,-3.157174,-3.207012,-3.224575,-3.28551
2850.0,-3.198063,-3.208106,-3.255911,-3.291128,-3.210966,-3.241296,-3.272653,-3.33236
2900.0,-3.214681,-3.225638,-3.309078,-3.339708,-3.242473,-3.283013,-3.318897,-3.3762
2950.0,-3.246431,-3.281918,-3.351948,-3.376306,-3.259541,-3.306728,-3.338396,-3.394138
3000.0,-3.301961,-3.330039,-3.370127,-3.401136,-3.298244,-3.337082,-3.374371,-3.426476
3050.0,-3.333561,-3.339545,-3.397671,-3.437025,-3.337087,-3.377799,-3.432168,-3.466165
3100.0,-3.351985,-3.373664,-3.450193,-3.475437,-3.366597,-3.424307,-3.465475,-3.500931
3150.0,-3.396042,-3.424034,-3.48776,-3.51281,-3.398329,-3.439049,-3.480357,-3.539626
3200.0,-3.438998,-3.449852,-3.509243,-3.551696,-3.42515,-3.466432,-3.533672,-3.573536
3250.0,-3.452621,-3.459458,-3.529839,-3.572531,-3.453741,-3.512421,-3.5759,-3.589298
3300.0,-3.474387,-3.493892,-3.572495,-3.604443,-3.490542,-3.540262,-3.583776,-3.626282
3350.0,-3.521258,-3.541824,-3.614378,-3.649592,-3.519145,-3.555014,-3.615971,-3.673004
3400.0,-3.556707,-3.574185,-3.639176,-3.683167,-3.553902,-3.594543,-3.677487,-3.702072
3450.0,-3.58131,-3.594432,-3.662053,-3.709062,-3.5912,-3.637817,-3.703426,-3.720561
3500.0,-3.610814,-3.630414,-3.705115,-3.748587,-3.628247,-3.665344,-3.715453,-3.764919
3550.0,-3.654045,-3.674587,-3.745272,-3.794818,-3.661815,-3.68655,-3.760202,-3.822204
3600.0,-3.697791,-3.715509,-3.777323,-3.824836,-3.695954,-3.731877,-3.825509,-3.850284
3650.0,-3.723297,-3.739563,-3.807096,-3.851402,-3.733064,-3.786564,-3.849616,-3.863701
3700.0,-3.748529,-3.766307,-3.838506,-3.889594,-3.766765,-3.81448,-3.846724,-3.922651
3750.0,-3.798624,-3.817498,-3.887204,-3.954968,-3.803588,-3.83106,-3.91259,-4.007583
3800.0,-3.845071,-3.859046,-3.947811,-3.98495,-3.840617,-3.893497,-4.000007,-4.009416
3850.0,-3.869012,-3.886062,-3.964724,-3.984764,-3.888099,-3.959467,-3.993871,-4.000512
3900.0,-3.899966,-3.908564,-3.975314,-4.046304,-3.944117,-3.965188,-3.989456,-4.091268
3950.0,-3.947362,-3.955602,-4.067714,-4.113551,-3.967729,-3.990594,-4.109648,-4.160863
4000.0,-4.000206,-4.031762,-4.14703,-4.120096,-4.004126,-4.108302,-4.195605,-4.141116
4050.0,-4.039558,-4.057983,-4.112345,-4.133711,-4.088381,-4.147038,-4.137213,-4.146249
4100.0,-4.067897,-4.046494,-4.132073,-4.198964,-4.124005,-4.105072,-4.153332,-4.218973
4150.0,-4.085304,-4.111287,-4.233853,-4.235127,-4.10701,-4.167838,-4.289775,-4.261174
4200.0,-4.148177,-4.191506,-4.262685,-4.237511,-4.185353,-4.270393,-4.317835,-4.256319
4250.0,-4.207025,-4.185234,-4.22813,-4.260697,-4.287535,-4.262314,-4.25529,-4.269498
4300.0,-4.194511,-4.183448,-4.262314,-4.307805,-4.2739,-4.236689,-4.288072,-4.321698
